match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_aerialWon,stat_wonTackle,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_keyPass,player_sofascoreId,stat_challengeLost,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_hitWoodwork,stat_accurateCross
11067511,home,Fluminense,Fábio,,,fabio,Fábio,G,1,188,4344,M,17785,EUR,339120000,G,1,1,False,29.0,24.0,11.0,6.0,21.0,25.0,3.0,4.0,1.0,8.0,4.0,1.0,3.0,1.0,90.0,44.0,6.8,5.0,0.0,0.0,0.00019365,0,-0.6224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067511,home,Fluminense,Samuel Xavier,,,xavier-samuel,S. Xavier,D,2,166,1621,M,795773,EUR,644630400,D,2,2,False,32.0,22.0,4.0,1.0,14.0,19.0,8.0,17.0,1.0,3.0,,,,,90.0,67.0,6.9,20.0,0.065,0.0,0.00706445,3,,4.0,2.0,5.0,7.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,
11067511,home,Fluminense,Nino,,,nino,Nino,D,33,188,1659,M,870788,EUR,860630400,D,33,33,False,42.0,36.0,6.0,4.0,23.0,26.0,13.0,16.0,4.0,3.0,,,,,86.0,50.0,6.8,7.0,0.0,0.0,0.0583377,0,,,,2.0,7.0,1.0,1.0,1.0,,,,2.0,,,1.0,True,4.0,1.0,,,,,,,,,,,
11067511,home,Fluminense,Felipe Melo,,,felipe-melo,F. Melo,D,,183,1013,M,4811,EUR,425433600,D,30,30,False,40.0,34.0,9.0,6.0,22.0,24.0,12.0,16.0,4.0,6.0,,,,,78.0,48.0,7.5,6.0,0.1734,0.9222,0.00449842,1,,,,1.0,3.0,,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,
11067511,home,Fluminense,Guga,,,guga,Guga,D,23,173,1100,M,928134,EUR,904348800,D,23,23,False,36.0,32.0,2.0,1.0,13.0,15.0,19.0,23.0,3.0,3.0,,,,,90.0,58.0,6.8,13.0,0.0,0.0,0.0143341,0,,2.0,,1.0,2.0,,1.0,,,,1.0,1.0,3.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,
11067511,home,Fluminense,André,André,,andre,André,M,7,176,9120,M,1035996,EUR,995241600,M,7,7,False,52.0,48.0,3.0,3.0,28.0,30.0,20.0,22.0,,9.0,,,,,90.0,64.0,7.0,7.0,0.0,0.0,0.0254613,0,,,1.0,4.0,5.0,,1.0,,,,,2.0,2.0,3.0,1.0,,,2.0,,,1.0,3.0,Andre7,1.0,,,,,
11067511,home,Fluminense,Matheus Martinelli,,,martinelli-matheus,M. Martinelli,M,8,176,4179,M,1067671,EUR,1002240000,M,8,8,False,32.0,28.0,1.0,,21.0,22.0,7.0,10.0,2.0,1.0,,,,,90.0,51.0,7.2,6.0,0.0,0.0,0.00417434,0,,,,3.0,9.0,,4.0,4.0,,,1.0,1.0,2.0,3.0,2.0,,1.0,1.0,,,1.0,,,1.0,,,,,
11067511,home,Fluminense,Jhon Arias,,,jhon-arias,J. Arias,M,21,170,30718,M,844096,EUR,874800000,M,21,21,False,38.0,27.0,3.0,1.0,7.0,9.0,20.0,31.0,1.0,5.0,,,,,90.0,63.0,7.5,18.0,0.0191,0.0,0.154823,1,,2.0,2.0,7.0,7.0,,8.0,6.0,1.0,,,,3.0,1.0,1.0,,,,,,1.0,2.0,jhonariasa,2.0,1.0,1.0,1.0,,
11067511,home,Fluminense,Ganso,,,ganso,Ganso,M,10,184,3271,M,116853,EUR,624153600,M,10,10,False,38.0,34.0,1.0,1.0,10.0,11.0,24.0,27.0,1.0,4.0,,,,,70.0,44.0,7.5,5.0,0.4077,0.7329,0.231184,1,,,,3.0,4.0,,1.0,1.0,,,,2.0,,,2.0,,1.0,1.0,1.0,1.0,,2.0,,1.0,,,,,
11067511,home,Fluminense,Lima,,,lima,Lima,M,45,181,1368,M,807850,EUR,834451200,M,45,45,False,39.0,29.0,1.0,,11.0,15.0,18.0,26.0,,5.0,,,,,86.0,63.0,7.1,18.0,0.1393,0.0,0.100424,2,,2.0,2.0,7.0,8.0,2.0,4.0,3.0,2.0,,,4.0,3.0,1.0,1.0,,,,,,3.0,,,1.0,,,1.0,1.0,
11067511,home,Fluminense,Germán Cano,,,german-cano,G. Cano,F,14,176,8244,M,33238,EUR,568080000,F,14,14,False,22.0,18.0,2.0,,10.0,11.0,8.0,11.0,,7.0,,,,,90.0,41.0,6.9,9.0,0.1795,0.0523,0.056015,3,,,1.0,5.0,4.0,1.0,4.0,2.0,1.0,1.0,,1.0,2.0,1.0,,,,,1.0,,1.0,1.0,germancano14,1.0,,,,,
11067511,home,Fluminense,Lelê,Lelê,,lele,Lelê,F,99,189,710,M,1173457,EUR,875664000,F,99,99,True,7.0,4.0,,,1.0,1.0,3.0,7.0,,1.0,,,,,20.0,13.0,6.7,7.0,0.0963,0.1736,0.00331354,1,,1.0,1.0,2.0,3.0,1.0,,,,,,,2.0,,,,3.0,,1.0,,,,,,,,,,
11067511,home,Fluminense,Manoel,,,manoel,Manoel,D,26,182,614,M,84845,EUR,635990400,D,26,26,True,7.0,5.0,1.0,,4.0,6.0,1.0,1.0,1.0,2.0,,,,,12.0,12.0,6.7,2.0,0.0,0.0,0.000264,0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,
11067511,home,Fluminense,Thiago Santos,,,thiago-santos,T. Santos,D,29,181,954,M,378590,EUR,620956800,M,29,29,True,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,11.0,2.0,6.6,,0.0,0.0,6.57e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067511,home,Fluminense,David Braz,,,david-braz,D. Braz,D,33,187,246,M,46942,EUR,548553600,D,44,44,True,7.0,6.0,,,4.0,5.0,2.0,2.0,,1.0,,,,,11.0,7.0,6.7,1.0,0.0,0.0,0.0124054,0,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,
11067511,home,Fluminense,Pedro Rangel,,,pedro-rangel,Pedro Rangel,G,12,192,199,M,1092614,EUR,962236800,G,22,22,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067511,home,Fluminense,Esquerdinha,Esquerdinha,,esquerdinha,Esquerdinha,D,28,180,428,M,1597264,EUR,1141084800,D,53,53,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067511,home,Fluminense,Gabriel Pirani,Gabriel Pirani,,gabriel-pirani,Gabriel Pirani,M,10,170,625,M,1065962,EUR,1018569600,M,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067511,home,Fluminense,Isaac,,,isaac,Isaac,M,11,177,320,M,1464519,EUR,1082764800,M,32,32,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067511,home,Fluminense,Giovanni,Giovanni,,giovanni,Giovanni,F,8,176,199,M,1036002,EUR,1012435200,M,37,37,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067511,home,Fluminense,John Kennedy,,,john-kennedy,John Kennedy,F,99,173,5275,M,1087399,EUR,1021680000,F,9,9,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067511,home,Fluminense,Alan,,,alan,Alan,F,,178,218,,36684,EUR,616032000,F,18,18,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067511,home,Fluminense,Alexandre Jesus,,,alexandre-jesus,Alexandre Jesus,F,9,184,209,M,1016865,EUR,1000598400,F,19,19,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067511,away,Red Bull Bragantino,Cleiton,,,cleiton,Cleiton,G,1,190,551,M,844576,EUR,871948800,G,1,1,False,13.0,9.0,9.0,5.0,7.0,8.0,2.0,5.0,,12.0,,1.0,2.0,,90.0,26.0,6.3,5.0,0.0,0.0,0.0006945,0,-0.119,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
11067511,away,Red Bull Bragantino,José Andrés Hurtado,,,andres-hurtado,J. A. Hurtado,D,34,178,537,M,987589,EUR,1009065600,D,34,34,False,33.0,27.0,2.0,,7.0,10.0,20.0,26.0,2.0,3.0,,,,,90.0,52.0,6.1,10.0,0.0,0.0,0.0281542,0,,3.0,1.0,4.0,1.0,,,,,,,1.0,1.0,,,,,,,,1.0,,,3.0,,,,,
11067511,away,Red Bull Bragantino,Léo Realpe,,,leonardo-realpe,L. Realpe,D,3,186,474,M,977676,EUR,983145600,D,2,2,False,36.0,28.0,9.0,3.0,18.0,20.0,10.0,16.0,8.0,7.0,,,,,90.0,47.0,6.3,8.0,0.0,0.0,0.0089652,0,,,2.0,4.0,2.0,,,,,,,,,,,,2.0,,,,2.0,1.0,,2.0,,,,,
11067511,away,Red Bull Bragantino,Luan Patrick,,,luan-patrick,Luan Patrick,D,30,190,250,M,1002565,EUR,1011484800,D,30,30,False,12.0,10.0,1.0,,5.0,5.0,5.0,7.0,5.0,1.0,,,,,45.0,24.0,6.7,2.0,0.0,0.0,0.00342085,0,,,,,4.0,,,,,,1.0,2.0,,1.0,,,1.0,,,,1.0,,,,,,,,
11067511,away,Red Bull Bragantino,Juninho Capixaba,,,juninho-capixaba,J. Capixaba,D,29,176,909,M,870556,EUR,868147200,D,29,29,False,42.0,33.0,2.0,2.0,13.0,17.0,20.0,27.0,,5.0,,,,,71.0,62.0,5.9,14.0,0.0,0.0,0.0203613,0,,2.0,1.0,10.0,5.0,,1.0,1.0,,,,1.0,,1.0,2.0,,2.0,1.0,,,3.0,,,7.0,,,1.0,,
11067511,away,Red Bull Bragantino,Lucas Evangelista,,,lucas-evangelista,L. Evangelista,M,30,181,3216,M,331397,EUR,799718400,M,8,8,False,42.0,33.0,2.0,1.0,7.0,10.0,26.0,37.0,,8.0,,,,,90.0,67.0,6.9,20.0,0.2445,0.137,0.0276239,3,,5.0,2.0,6.0,7.0,1.0,,,1.0,1.0,1.0,2.0,5.0,2.0,1.0,,3.0,,1.0,,,2.0,,2.0,,,,,
11067511,away,Red Bull Bragantino,Matheus Fernandes,,,matheus-fernandes,M. Fernandes,M,35,183,759,M,840150,EUR,899164800,M,35,35,False,23.0,18.0,3.0,1.0,5.0,6.0,13.0,17.0,,3.0,,,,,45.0,35.0,6.2,9.0,0.0,0.0,0.0284756,0,,,,5.0,5.0,1.0,2.0,1.0,,,,2.0,2.0,2.0,1.0,,,2.0,,,,,,2.0,,,,,
11067511,away,Red Bull Bragantino,Eric Ramires,,,eric-ramires,E. Ramires,M,7,172,386,M,950545,EUR,965865600,M,7,7,False,34.0,29.0,3.0,3.0,11.0,14.0,18.0,20.0,,6.0,,,,,71.0,45.0,6.5,7.0,0.0238,0.0936,0.0287904,1,,,1.0,8.0,1.0,,2.0,,,,,1.0,,,3.0,,,1.0,1.0,,1.0,2.0,,2.0,,,,,
11067511,away,Red Bull Bragantino,Helinho,,,helinho,Helinho,M,11,175,1509,M,906837,EUR,956620800,F,11,11,False,14.0,12.0,1.0,,,1.0,12.0,13.0,,1.0,,,,,31.0,17.0,6.6,3.0,0.0216,0.0,0.0317726,1,,,,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,
11067511,away,Red Bull Bragantino,Eduardo Sasha,,,eduardo-sasha,E. Sasha,F,8,173,1446,M,143846,EUR,698889600,F,19,19,False,38.0,32.0,4.0,3.0,8.0,9.0,24.0,29.0,,2.0,,,,,90.0,46.0,6.7,11.0,0.026,0.0,0.112464,1,,,2.0,5.0,1.0,1.0,1.0,,1.0,,,,3.0,1.0,1.0,,,,,,,2.0,,,1.0,,,,
11067511,away,Red Bull Bragantino,Vitinho,,,vitinho,Vitinho,M,28,181,1064,M,982405,EUR,922924800,F,28,28,False,32.0,27.0,1.0,1.0,6.0,7.0,22.0,30.0,1.0,3.0,,,,,90.0,57.0,6.9,14.0,0.0924,0.0,0.0811601,4,,5.0,,7.0,5.0,2.0,1.0,1.0,3.0,1.0,,2.0,2.0,1.0,1.0,,1.0,1.0,,,1.0,,,4.0,,,,,1.0
11067511,away,Red Bull Bragantino,Henry Mosquera,Henry Mosquera,,henry-mosquera,H. Mosquera,F,30,175,705,M,1170680,EUR,1005782400,M,16,16,True,17.0,14.0,,,1.0,1.0,13.0,18.0,,1.0,,,,,59.0,32.0,6.9,8.0,0.1139,0.0,0.0530759,3,,2.0,1.0,4.0,4.0,1.0,4.0,3.0,1.0,2.0,,1.0,1.0,,1.0,,,,,,,2.0,,,,,,,
11067511,away,Red Bull Bragantino,Eduardo Santos,,,eduardo-santos,Eduardo,D,3,196,161,M,925189,EUR,880675200,D,26,26,True,22.0,20.0,3.0,2.0,9.0,9.0,11.0,13.0,1.0,4.0,,,,,45.0,25.0,6.8,2.0,0.0,0.0,0.00591579,0,,,,,2.0,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,
11067511,away,Red Bull Bragantino,Thiago Borbas,,,thiago-borbas,T. Borbas,F,17,186,801,M,1018547,EUR,1018137600,F,18,18,True,15.0,11.0,2.0,,2.0,4.0,9.0,11.0,,1.0,,,,,45.0,23.0,7.1,8.0,0.0328,0.147,0.194406,1,,,2.0,5.0,1.0,3.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,
11067511,away,Red Bull Bragantino,Guilherme Lopes,,,guilherme-lopes,G. Lopes,D,31,178,87,M,1097858,EUR,1013644800,D,31,31,True,9.0,6.0,2.0,2.0,1.0,1.0,5.0,8.0,,1.0,,,,,19.0,11.0,6.6,3.0,0.0139,0.0,0.0123844,1,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11067511,away,Red Bull Bragantino,Jadsom,,,jadsom,Jadsom,M,25,176,193,M,964127,EUR,990316800,M,5,5,True,16.0,12.0,4.0,2.0,4.0,4.0,8.0,12.0,,1.0,,,,,19.0,20.0,6.6,5.0,0.0,0.0,0.00944401,0,,,1.0,3.0,1.0,,,,,,,,1.0,1.0,2.0,,,,,,,1.0,,,,,,,
11067511,away,Red Bull Bragantino,Lucão,,,lucao,Lucão,G,40,190,225,M,981586,EUR,983145600,G,40,40,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067511,away,Red Bull Bragantino,Aderlan,,,aderlan,Aderlan,D,13,180,379,M,584432,EUR,650937600,D,13,13,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067511,away,Red Bull Bragantino,Gustavo Neves,,,gustavo-neves,G. Neves,M,22,176,308,M,1463904,EUR,1082678400,F,22,22,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067511,away,Red Bull Bragantino,Bruno Praxedes,,,bruno-praxedes,B. Praxedes,M,25,186,445,M,1018093,EUR,1013126400,M,25,25,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067511,away,Red Bull Bragantino,Nathan Camargo,,,nathan-camargo,Nathan Camargo,M,48,177,101,M,1199453,EUR,1122249600,M,48,48,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067511,away,Red Bull Bragantino,Alerrandro,,,alerrandro,Alerrandro,F,9,180,1551,M,923948,EUR,947635200,F,9,9,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067511,away,Red Bull Bragantino,Everton,Everton,,everton,Everton,F,21,175,34,M,1199479,EUR,1014508800,M,43,43,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
