match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelWon,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_aerialLost,stat_wonTackle,stat_fouls,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,player_sofascoreId,stat_goalAssist,stat_accurateCross,stat_totalContest,stat_wonContest,stat_keyPass,captain,stat_totalOffside,stat_wasFouled,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_bigChanceCreated,stat_hitWoodwork,stat_bigChanceMissed
11399511,home,NEC Nijmegen,Jasper Cillessen,,,jasper-cillessen,J. Cillessen,G,22,185,1498,M,123865,EUR,609206400,G,1,1,False,30.0,21.0,14.0,5.0,16.0,16.0,5.0,14.0,1.0,1.0,9.0,4.0,7.0,90.0,43.0,7.7,10.0,0.00203149,0,0.3763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399511,home,NEC Nijmegen,Bart van Rooij,,,bart-van-rooij,B. v. Rooij,D,28,174,343,M,946506,EUR,990835200,D,28,28,False,38.0,29.0,7.0,3.0,12.0,17.0,17.0,24.0,1.0,1.0,5.0,,,90.0,63.0,6.5,18.0,0.036119,1,,3.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,0.0578,,,,,,,,,,,,,,,,,,,,,
11399511,home,NEC Nijmegen,Philippe Sandler,,,philippe-sandler,P. Sandler,D,3,188,233,M,842275,EUR,855532800,D,3,3,False,44.0,43.0,6.0,5.0,27.0,27.0,16.0,17.0,3.0,,4.0,,,90.0,52.0,6.7,1.0,0.0488969,0,,,2.0,3.0,,4.0,1.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11399511,home,NEC Nijmegen,Bram Nuytinck,,,bram-nuytinck,B. Nuytinck,D,17,190,135,M,70930,EUR,641779200,D,17,17,False,48.0,43.0,6.0,3.0,31.0,32.0,12.0,16.0,5.0,1.0,1.0,,,85.0,68.0,7.6,6.0,0.11039,1,,,4.0,6.0,,7.0,2.0,2.0,,0.0799,2.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
11399511,home,NEC Nijmegen,Calvin Verdonk,,,calvin-verdonk,C. Verdonk,D,24,174,14345,M,361780,EUR,862012800,D,24,24,False,76.0,56.0,8.0,6.0,31.0,41.0,26.0,40.0,2.0,1.0,9.0,,,90.0,107.0,7.6,26.0,0.174561,0,,5.0,1.0,6.0,,,5.0,4.0,,,,3.0,,,,1.0,c.verdonk,1.0,1.0,2.0,1.0,1.0,,,,,,,,,
11399511,home,NEC Nijmegen,Lasse Schöne,,,lasse-schone,L. Schöne,M,,178,570,M,10077,EUR,517536000,M,20,20,False,52.0,40.0,7.0,1.0,18.0,21.0,23.0,33.0,5.0,1.0,9.0,,,90.0,69.0,6.6,16.0,0.0573848,0,,2.0,1.0,2.0,,3.0,2.0,1.0,1.0,,1.0,,1.0,2.0,,1.0,,,1.0,,,1.0,True,,,,,,,,
11399511,home,NEC Nijmegen,Dirk Proper,,,dirk-proper,D. Proper,M,71,167,193,M,961685,EUR,1014508800,M,71,71,False,44.0,38.0,5.0,5.0,24.0,26.0,14.0,18.0,5.0,1.0,5.0,,,90.0,55.0,6.9,8.0,0.0102392,0,,,,4.0,,,3.0,1.0,1.0,,2.0,,1.0,1.0,,,,,,3.0,3.0,,,,,,,,,,
11399511,home,NEC Nijmegen,Sontje Hansen,,,sontje-hansen,S. Hansen,M,27,172,611,M,1199057,EUR,1021680000,M,10,10,False,15.0,11.0,1.0,1.0,3.0,3.0,8.0,13.0,6.0,,4.0,,,64.0,29.0,6.1,16.0,0.141221,0,,1.0,,,,,,,3.0,,,,,3.0,,,,,,3.0,,,,1.0,,,,,,,
11399511,home,NEC Nijmegen,Magnus Mattsson,,,magnus-mattsson,M. Mattsson,M,8,174,794,M,896117,EUR,919900800,M,8,8,False,33.0,26.0,2.0,2.0,12.0,12.0,14.0,25.0,8.0,1.0,6.0,,,90.0,62.0,6.8,20.0,0.0966187,2,,4.0,1.0,7.0,1.0,3.0,1.0,2.0,4.0,0.0347,2.0,1.0,,3.0,1.0,,,,,4.0,2.0,1.0,,,2.0,,,,,,
11399511,home,NEC Nijmegen,Youri Baas,,,youri-baas,Y. Baas,D,15,182,1216,M,1000228,EUR,1047859200,M,5,5,False,22.0,16.0,1.0,,4.0,7.0,13.0,16.0,6.0,2.0,3.0,,,64.0,39.0,6.6,12.0,0.352289,0,,1.0,,3.0,,,,2.0,2.0,,1.0,2.0,,2.0,,,,,1.0,1.0,,3.0,,,1.0,,,,,,
