match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_clearanceOffLine,stat_outfielderBlock,stat_fouls,player_sofascoreId,stat_totalContest,stat_wonContest,stat_keyPass,stat_dispossessed,stat_unsuccessfulTouch,captain,stat_bigChanceCreated,stat_penaltyWon,stat_bigChanceMissed,stat_penaltyMiss,stat_totalOffside,stat_ownGoals,stat_penaltyConceded,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist,stat_goals
10382276,home,AZ Alkmaar,Mathew Ryan,mathew-ryan,M. Ryan,G,13,184,1521,M,134029,EUR,702691200,G,1,1,False,27.0,20.0,11.0,4.0,20.0,20.0,7.0,1.0,1.0,7.0,3.0,90.0,35.0,6.3,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382276,home,AZ Alkmaar,Yukinari Sugawara,yukinari-sugawara,Y. Sugawara,D,3,179,2828,M,905347,EUR,962150400,D,2,2,False,60.0,46.0,10.0,4.0,17.0,21.0,46.0,,5.0,7.0,,90.0,89.0,7.2,21.0,1,,,30.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382276,home,AZ Alkmaar,Pantelis Hatzidiakos,hatzidiakos-pantelis,P. Hatzidiakos,D,6,185,761,M,822163,EUR,853545600,D,3,3,False,66.0,60.0,7.0,3.0,30.0,32.0,34.0,1.0,1.0,8.0,,74.0,72.0,6.6,6.0,3,,,30.0,,,2.0,1.0,,1.0,,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382276,home,AZ Alkmaar,Sam Beukema,sam-beukema,S. Beukema,D,31,188,2244,M,898815,EUR,911260800,D,31,31,False,86.0,81.0,6.0,4.0,43.0,43.0,43.0,3.0,5.0,6.0,,90.0,97.0,7.6,5.0,2,,,38.0,,,3.0,1.0,,2.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10382276,home,AZ Alkmaar,Miloš Kerkez,milos-kerkez,M. Kerkez,D,6,180,25965,M,1097425,EUR,1068163200,D,5,5,False,55.0,45.0,2.0,1.0,19.0,22.0,40.0,1.0,8.0,9.0,,90.0,76.0,7.3,16.0,0,Milos,Kerkez,27.0,7.0,1.0,2.0,1.0,,,1.0,4.0,2.0,2.0,1.0,,,,,,,miloskerkez,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10382276,home,AZ Alkmaar,Tijjani Reijnders,tijjani-reijnders,T. Reijnders,M,4,185,38542,M,893549,EUR,901670400,M,6,6,False,70.0,63.0,3.0,1.0,21.0,21.0,51.0,,4.0,4.0,,90.0,86.0,7.0,10.0,2,,,43.0,2.0,1.0,4.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,2.0,tijjanireijnders,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,
10382276,home,AZ Alkmaar,Jordy Clasie,jordy-clasie,J. Clasie,M,8,169,219,M,116946,EUR,677980800,M,8,8,False,76.0,66.0,6.0,3.0,27.0,29.0,48.0,,1.0,10.0,,90.0,83.0,7.1,10.0,0,,,40.0,1.0,1.0,3.0,,,,2.0,1.0,1.0,,2.0,,,,,,1.0,,,,1.0,,,True,,,,,,,,,,,,,,,,
10382276,home,AZ Alkmaar,Jens Odgaard,jens-odgaard,J. Odgaard,M,21,188,1839,M,826064,EUR,922838400,M,7,7,False,28.0,22.0,1.0,1.0,7.0,10.0,21.0,1.0,5.0,4.0,,64.0,44.0,7.6,11.0,4,,,16.0,3.0,1.0,7.0,1.0,1.0,,,2.0,,1.0,2.0,3.0,,,,,1.0,,3.0,1.0,4.0,1.0,,,1.0,,,,,,,,,,,,,,,
10382276,home,AZ Alkmaar,Sven Mijnans,sven-mijnans,S. Mijnans,M,10,190,1199,M,980671,EUR,952560000,M,16,16,False,49.0,40.0,2.0,,8.0,10.0,42.0,2.0,6.0,,,90.0,66.0,7.4,17.0,1,,,32.0,3.0,,8.0,1.0,1.0,,,2.0,2.0,2.0,4.0,,,,,1.0,,,1.0,,4.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,
10382276,home,AZ Alkmaar,Jesper Karlsson,jesper-karlsson,J. Karlsson,F,11,179,1275,M,834597,EUR,901324800,M,11,11,False,30.0,25.0,1.0,1.0,4.0,5.0,34.0,,,4.0,,74.0,48.0,6.2,15.0,4,,,23.0,9.0,2.0,2.0,1.0,1.0,1.0,,,,,,2.0,1.0,1.0,,,1.0,,,,2.0,,3.0,,,,2.0,1.0,,,,,,,,,,,,
