match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,description,reason,player_id,player_name,length,playerName,rescinded,confirmed
14065170,FT,3.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
14065170,,,,,90,2.0,,1,,,substitution,125228648.0,False,True,regular,,,,,,,,
14065170,,,,,90,1.0,,1,,,substitution,125228619.0,False,True,regular,,,,,,,,
14065170,,,,,90,1.0,,1,,,inGamePenalty,118590755.0,,False,missed,Goalkeeper save,goalkeeperSave,1086547.0,Leopold Querfeld,,,,
14065170,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,14.0,,,
14065170,,,,,89,,,2,,,card,124415704.0,,True,yellow,,Off the ball foul,1184855.0,Konstantinos Koulierakis,,Konstantinos Koulierakis,False,
14065170,,,,,89,,,2,,,varDecision,92490.0,,False,penaltyNotAwarded,,,953767.0,Andrej Ilić,,,,False
14065170,,,,,83,,,8,,,varDecision,92488.0,,False,penaltyNotAwarded,,,830803.0,Danilho Doekhi,,,,True
14065170,,,,,79,,,12,,,card,124415609.0,,False,yellow,,Argument,608362.0,Oliver Burke,,Oliver Burke,False,
14065170,,,,,78,,,13,,,substitution,125228496.0,False,False,regular,,,,,,,,
14065170,,,,,74,,,17,,,card,124415579.0,,True,yellow,,Foul,841947.0,Lovro Majer,,Lovro Majer,False,
14065170,,,,,73,,,18,,,substitution,125228458.0,True,True,injury,,,,,,,,
14065170,,,,,70,,,21,,,substitution,125228427.0,False,False,regular,,,,,,,,
14065170,,,,,70,,,21,,,substitution,125228440.0,False,False,regular,,,,,,,,
14065170,,3.0,1.0,,68,,,23,,,goal,331351485.0,,False,regular,,,904991.0,Stanley N'Soki,,,,
14065170,,,,,65,,,26,,,substitution,125228393.0,False,True,regular,,,,,,,,
14065170,,,,,64,,,27,,,varDecision,92485.0,,True,goalAwarded,,,1107591.0,Mohamed Amoura,,,,False
14065170,,3.0,0.0,,59,,,32,,,goal,331350407.0,,True,regular,,,841947.0,Lovro Majer,,,,
14065170,,,,,57,,,34,,,substitution,125228349.0,False,False,regular,,,,,,,,
14065170,,,,,56,,,35,,,substitution,125228357.0,False,False,regular,,,,,,,,
14065170,,,,,46,,,45,,,substitution,125228243.0,False,True,regular,,,,,,,,
14065170,HT,2.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
14065170,,,,,45,2.0,,1,,,card,124415144.0,,True,yellow,,Foul,105734.0,Christian Eriksen,,Christian Eriksen,False,
14065170,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,2.0,,,
14065170,,2.0,0.0,,30,,,16,,,goal,331342606.0,,True,regular,,,1107591.0,Mohamed Amoura,,,,
14065170,,,,,22,,,24,,,card,124414966.0,,True,yellow,,Foul,1155226.0,Saël Kumbedi,,Saël Kumbedi,False,
14065170,,1.0,0.0,,10,,,36,,,goal,331339953.0,,True,regular,,,987504.0,Patrick Wimmer,,,,
