match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_dispossessed,stat_ballRecovery,stat_errorLeadToAGoal,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,captain,stat_goals,stat_bigChanceCreated,stat_aerialLost,stat_savedShotsFromInsideTheBox,stat_ownGoals
12764878,home,Fiorentina,Pietro Terracciano,pietro-terracciano,P. Terracciano,G,1,193,1594,M,136856,EUR,636854400,G,1,1,False,53.0,45.0,15.0,9.0,0.0,39.0,43.0,6.0,10.0,1.0,1.0,2.0,1.0,1.0,90.0,55.0,5.9,9.0,0.00150705,0,0.1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764878,home,Fiorentina,Dodô,dodo,Dodô,D,2,166,3362,M,822518,EUR,911260800,D,2,2,False,24.0,20.0,1.0,,0.0,10.0,11.0,13.0,18.0,4.0,1.0,2.0,,,62.0,49.0,6.9,12.0,0.158169,1,,,,5.0,3.0,7.0,5.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0366,2.0,,,,,,,,,,,,,,,,
12764878,home,Fiorentina,Marin Pongračić,marin-pongracic,M. Pongračić,D,5,193,2512,M,847467,EUR,873936000,D,5,5,False,72.0,69.0,3.0,1.0,0.0,55.0,56.0,14.0,16.0,,,5.0,,,90.0,81.0,6.8,3.0,0.00449618,0,,,,,,2.0,,,,2.0,2.0,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,
12764878,home,Fiorentina,Pietro Comuzzo,comuzzo-pietro,P. Comuzzo,D,15,185,1337,M,1210848,EUR,1108857600,D,15,15,False,47.0,43.0,3.0,3.0,0.0,33.0,36.0,10.0,11.0,,,1.0,,,62.0,52.0,6.7,5.0,0.00525549,0,,Pietro Comuzzo,,,,,,,,,,1.0,,,,,3.0,,,,,,,,,,,,,,,
12764878,home,Fiorentina,Fabiano Parisi,fabiano-parisi,F. Parisi,D,65,178,811,M,972886,EUR,973728000,D,65,65,False,41.0,37.0,3.0,1.0,0.0,20.0,22.0,17.0,19.0,10.0,4.0,7.0,1.0,,90.0,71.0,6.1,14.0,0.0845091,1,,,,,,12.0,4.0,2.0,,6.0,4.0,4.0,3.0,3.0,0.0246,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,
12764878,home,Fiorentina,Rolando Mandragora,rolando-mandragora,R. Mandragora,M,8,183,2131,M,548178,EUR,867542400,M,8,8,False,36.0,36.0,6.0,6.0,0.0,20.0,20.0,16.0,17.0,2.0,1.0,1.0,,,90.0,45.0,6.7,3.0,0.0311093,1,,,,1.0,,1.0,,,,,,1.0,1.0,1.0,0.2901,1.0,,1.0,1.0,,,,1.0,1.0,0.1729,,,,,,,
12764878,home,Fiorentina,Lucas Martínez Quarta,lucas-martinez-quarta,L. M. Quarta,D,28,183,3118,M,795297,EUR,831686400,M,28,28,False,23.0,23.0,3.0,3.0,0.0,11.0,11.0,12.0,12.0,2.0,,1.0,,,75.0,30.0,7.5,,0.00912863,1,,,,,,1.0,,,,1.0,1.0,,,1.0,0.1261,2.0,2.0,,,,1.0,,,1.0,0.7885,chinomartinezquarta96,True,1.0,,,,
12764878,home,Fiorentina,Jonathan Ikoné,jonathan-ikone,J. Ikoné,M,93,180,1410,M,802142,EUR,894067200,M,11,11,False,24.0,23.0,,,0.0,6.0,6.0,17.0,18.0,5.0,1.0,3.0,,,90.0,35.0,7.0,7.0,0.0669657,2,,,,,,2.0,4.0,2.0,1.0,,,3.0,,1.0,0.169,3.0,,,,,1.0,1.0,,,,,,,1.0,,,
12764878,home,Fiorentina,Lucas Beltrán,lucas-beltran,L. Beltrán,M,15,177,3810,M,962029,EUR,985824000,M,9,9,False,6.0,4.0,2.0,1.0,0.0,1.0,1.0,3.0,6.0,2.0,1.0,,,,62.0,18.0,6.7,6.0,0.00341522,1,,,,1.0,,2.0,2.0,2.0,1.0,,,2.0,,,0.1108,,1.0,,,,1.0,,,,,beltranlucass,,,,,,
12764878,home,Fiorentina,Riccardo Sottil,riccardo-sottil,R. Sottil,M,23,180,1411,M,893640,EUR,928368000,M,7,7,False,13.0,10.0,,,0.0,2.0,3.0,9.0,14.0,2.0,1.0,2.0,,,69.0,27.0,7.3,9.0,0.10759,1,,,,4.0,1.0,6.0,3.0,2.0,,,,1.0,4.0,,0.0257,1.0,,,,,,,,1.0,0.0789,,,,,,,
12764878,home,Fiorentina,Christian Kouamé,christian-kouame,C. Kouamé,F,31,185,2366,M,812946,EUR,881366400,F,99,99,False,20.0,15.0,3.0,3.0,0.0,5.0,7.0,10.0,13.0,4.0,1.0,3.0,,,90.0,36.0,8.0,8.0,0.102753,4,,,,,,11.0,2.0,2.0,,,,1.0,4.0,1.0,0.4004,1.0,1.0,,1.0,5.0,1.0,3.0,,1.0,0.9499,christianmichael.11,,1.0,,2.0,,
12764878,home,Fiorentina,Michael Kayode,michael-kayode,M. Kayode,D,33,179,2460,M,1137431,EUR,1089417600,D,33,33,True,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,28.0,9.0,6.5,5.0,0.127876,0,,,,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,
12764878,home,Fiorentina,Matias Moreno,matias-moreno,M. Moreno,D,2,195,1108,M,1496360,EUR,1064361600,D,22,22,True,17.0,16.0,2.0,1.0,0.0,13.0,13.0,3.0,4.0,,,1.0,,,28.0,20.0,6.3,1.0,0.00152165,0,,Matias Moreno,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,
12764878,home,Fiorentina,Edoardo Bove,edoardo-bove,E. Bove,M,15,181,2154,M,986352,EUR,1021507200,M,4,4,True,12.0,12.0,,,0.0,5.0,5.0,7.0,7.0,2.0,,3.0,,,28.0,22.0,6.9,2.0,0.00383197,1,,,,,,6.0,3.0,1.0,,4.0,4.0,,1.0,,0.0644,,,,,,,1.0,,,,,,,,,,
12764878,home,Fiorentina,Cristiano Biraghi,cristiano-biraghi,C. Biraghi,D,34,184,1312,M,122848,EUR,715305600,D,3,3,True,19.0,17.0,1.0,1.0,0.0,9.0,11.0,8.0,8.0,1.0,,2.0,,,21.0,23.0,6.4,3.0,0.00630224,0,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,
12764878,home,Fiorentina,Tommaso Rubino,tommaso-rubino,T. Rubino,M,21,170,393,M,1484675,EUR,1163116800,M,66,66,True,9.0,7.0,1.0,1.0,0.0,2.0,2.0,5.0,7.0,2.0,,,,,15.0,11.0,6.4,2.0,0.00384524,0,,,,,,1.0,,,,,,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,
12764878,home,Fiorentina,Tommaso Martinelli,martinelli-tommaso,T. Martinelli,G,50,194,716,M,1397756,EUR,1136505600,G,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764878,home,Fiorentina,David De Gea,david-de-gea,D. De Gea,G,43,192,23571,M,69378,EUR,657936000,G,43,43,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,d_degea,,,,,,
12764878,home,Fiorentina,Robin Gosens,robin-gosens,R. Gosens,D,21,183,3163,M,377118,EUR,773366400,D,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764878,home,Fiorentina,Luca Ranieri,luca-ranieri,L. Ranieri,D,6,187,1093,M,893998,EUR,924825600,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764878,home,Fiorentina,Danilo Cataldi,danilo-cataldi,D. Cataldi,M,32,180,964,M,317301,EUR,776131200,M,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
