match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_hitWoodwork,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,stat_challengeLost,stat_errorLeadToAShot,stat_wasFouled,stat_accurateCross,stat_unsuccessfulTouch,stat_dispossessed,stat_totalContest,stat_wonContest,stat_keyPass,captain,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_goodHighClaim,stat_outfielderBlock,stat_totalOffside
14062152,home,1. FC Union Berlin,Frederik Rønnow,frederik-ronnow,F. Rønnow,G,1,188,637,M,137692,EUR,712886400,G,1,1,False,25.0,13.0,14.0,3.0,0.0,11.0,12.0,2.0,13.0,13.0,3.0,4.0,90.0,38.0,6.3,12.0,0.00034011,29.976047246981,5.0,6.615,5.985,0.1847,0,-0.0828,-0.01,0.02,-0.13,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062152,home,1. FC Union Berlin,Danilho Doekhi,danilho-doekhi,D. Doekhi,D,5,187,772,M,830803,EUR,899164800,D,5,5,False,52.0,46.0,8.0,4.0,0.0,32.0,35.0,14.0,17.0,7.0,,,90.0,68.0,6.3,7.0,0.0176722,168.61103239498,17.0,57.75,21.42,,2,,0.18,0.08,-0.26,,,,1.0,5.0,5.0,6.0,6.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,0.1709,16.078210379268,1.0,-0.51,,,,,,,,,,,,,,,,,,,
14062152,home,1. FC Union Berlin,Leopold Querfeld,querfeld-leopold,L. Querfeld,D,14,190,1226,M,1086547,EUR,1071878400,D,14,14,False,64.0,48.0,18.0,9.0,0.0,31.0,36.0,17.0,28.0,4.0,,,90.0,82.0,7.0,16.0,0.0186858,233.03800763268,36.0,138.915,13.125,,0,,0.1,0.15,-0.37,,,,,3.0,6.0,4.0,10.0,,,11.0,1.0,2.0,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,
14062152,home,1. FC Union Berlin,Diogo Leite,leite-diogo,D. Leite,D,4,188,993,M,855663,EUR,917049600,D,4,4,False,69.0,50.0,14.0,5.0,0.0,29.0,33.0,21.0,36.0,3.0,,,78.0,88.0,6.7,20.0,0.117843,228.65795873551,27.0,139.23,26.775,,0,,0.45,0.1,-0.3,,,,1.0,2.0,3.0,3.0,6.0,,,7.0,2.0,2.0,1.0,1.0,,51.94006060045,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
14062152,home,1. FC Union Berlin,Janik Haberer,janik-haberer,J. Haberer,M,19,187,178,M,168985,EUR,765244800,M,19,19,False,35.0,27.0,4.0,2.0,0.0,12.0,14.0,15.0,21.0,3.0,,,70.0,56.0,7.1,16.0,0.146294,57.205234824783,8.0,-19.635,5.25,,0,,0.39,-0.18,-0.06,,,,4.0,2.0,1.0,4.0,6.0,,,2.0,,4.0,3.0,1.0,,,,,,,,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,
14062152,home,1. FC Union Berlin,Rani Khedira,rani-khedira,R. Khedira,M,8,188,962,M,149479,EUR,759628800,M,8,8,False,31.0,20.0,2.0,,0.0,12.0,14.0,8.0,17.0,3.0,,,90.0,42.0,6.5,14.0,0.404636,53.042259729229,6.0,14.805,10.92,,0,,0.5,0.07,-0.13,,,,,7.0,1.0,11.0,4.0,,,2.0,,3.0,2.0,1.0,,,,,1.0,,,,1.0,1.0,1.0,,1.0,True,1.0,,,,,,,,
14062152,home,1. FC Union Berlin,Aljoscha Kemlein,aljoscha-kemlein,A. Kemlein,M,6,185,331,M,1198074,EUR,1091404800,M,6,6,False,42.0,29.0,4.0,1.0,0.0,14.0,18.0,15.0,24.0,5.0,,,65.0,51.0,6.6,16.0,0.353859,45.172813083548,8.0,17.64,10.185,,1,,0.31,0.04,-0.1,,Aljoscha Kemlein,,,1.0,1.0,4.0,3.0,,,,,2.0,1.0,1.0,0.05,,,-0.12,,,,,1.0,,2.0,,1.0,,,1.0,,,,,,,
14062152,home,1. FC Union Berlin,Derrick Köhn,derrick-kohn,D. Köhn,D,39,180,1916,M,886737,EUR,918086400,M,39,39,False,44.0,39.0,3.0,1.0,1.0,18.0,19.0,21.0,25.0,5.0,,,90.0,74.0,8.0,11.0,0.667898,68.308785432481,14.0,24.36,6.51,,1,,0.71,0.09,-0.03,,,,8.0,,,2.0,6.0,,,,1.0,3.0,3.0,1.0,0.0398,,,-0.06,,,2.0,5.0,1.0,1.0,1.0,1.0,5.0,,1.0,1.0,,,,,,,
14062152,home,1. FC Union Berlin,Oliver Burke,oliver-burke,O. Burke,F,7,188,486,M,608362,EUR,860371200,F,7,7,False,13.0,7.0,,,0.0,3.0,4.0,4.0,9.0,3.0,,,70.0,31.0,6.1,14.0,0.0599218,79.723264195786,6.0,49.35,35.07,,5,,0.04,0.05,-0.05,,,,2.0,1.0,2.0,5.0,2.0,3.0,,,,,,,0.6242,37.235131851519,1.0,-0.67,1.0,,,,3.0,1.0,2.0,,,,,,2.0,2.0,0.1781,,,,
14062152,home,1. FC Union Berlin,Livan Burcu,burcu-livan,L. Burcu,F,9,178,408,M,1513469,EUR,1096329600,F,9,9,False,22.0,17.0,1.0,,0.0,4.0,4.0,13.0,18.0,4.0,,,65.0,41.0,6.6,16.0,0.0400701,134.52242947824,17.0,86.625,26.25,,3,,0.07,0.24,-0.01,,,,1.0,3.0,1.0,6.0,4.0,2.0,,,,,,1.0,0.4178,33.674326788969,2.0,0.09,,,2.0,,8.0,1.0,3.0,2.0,1.0,,,,1.0,1.0,0.6705,,,,
