match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_unsuccessfulTouch,player_sofascoreId,stat_shotOffTarget,captain,stat_bigChanceMissed,stat_totalOffside,stat_accurateKeeperSweeper
12437546,home,Sevilla,Alvaro Garcia-Pascual,Alvaro Garcia-Pascual,,alvaro-garcia-pascual,A. Garcia-Pascual,F,23,190,149,M,1929542,EUR,1027209600,F,42,42,False,16.0,12.0,3.0,2.0,0.0,5.0,5.0,7.0,12.0,3.0,10.0,4.0,,,3.0,1.0,,,,,,,84.0,30.0,6.9,10.0,0.0338837,1.0,2,,1.0,2.0,,,,,1.0,2.0,6.0,1.0,,,,,0.2678,0.1357,,2.0,,1.0,,,,
12437546,home,Sevilla,Juanlu Sánchez,,,juanlu-sanchez,J. Sánchez,M,16,186,1123,M,1010655,EUR,1060905600,M,26,26,True,16.0,15.0,1.0,,1.0,5.0,5.0,11.0,12.0,,4.0,1.0,2.0,1.0,,1.0,,,,,,,45.0,22.0,6.9,1.0,0.52196,2.0,0,,1.0,,,,1.0,1.0,,2.0,,,,,,2.0,,,1.0,,,,,,,
12437546,home,Sevilla,Isaac Romero,,,romero-isaac,I. Romero,F,7,184,1472,M,1018190,EUR,958608000,F,7,7,True,9.0,6.0,2.0,2.0,0.0,1.0,1.0,5.0,8.0,,4.0,4.0,,,,3.0,,,,,,,35.0,25.0,7.1,10.0,0.0058181,,1,,,1.0,5.0,2.0,,,2.0,,,1.0,,1.0,,,0.904,0.9872,,2.0,,,,,,
12437546,home,Sevilla,Nemanja Gudelj,,,nemanja-gudelj,N. Gudelj,M,6,187,1647,M,68332,EUR,690249600,M,6,6,True,14.0,12.0,1.0,,0.0,8.0,8.0,4.0,6.0,2.0,1.0,4.0,,,1.0,2.0,,,,,,,34.0,22.0,6.7,4.0,0.0158355,1.0,2,,,,1.0,1.0,,,1.0,,1.0,,1.0,,,,0.0498,,,2.0,,1.0,,,,
12437546,home,Sevilla,Chidera Ejuke,,,chidera-ejuke,C. Ejuke,M,21,176,3125,M,875890,EUR,883699200,F,21,21,True,5.0,4.0,,,0.0,,,4.0,5.0,,1.0,3.0,1.0,,1.0,1.0,,,,,,,12.0,11.0,6.9,3.0,0.0311694,,0,,,,3.0,3.0,,,,,,,,,,,,,,2.0,,,,,,
12437546,home,Sevilla,Álvaro Fernández,,,alvaro-fernandez,Á. Fernández,G,25,186,269,M,852412,EUR,892425600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12437546,home,Sevilla,Ramón Martínez,,,ramon-martinez,R. Martínez,D,5,185,237,M,1090681,EUR,1035244800,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12437546,home,Sevilla,Stanis Idumbo Muzambo,Stanis Idumbo Muzambo,,stanis-idumbo-muzambo,S. I. Muzambo,M,17,170,857,M,1149152,EUR,1120003200,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12437546,home,Sevilla,Manu Bueno,,,bueno-manu,M. Bueno,M,28,178,222,M,1142094,EUR,1090886400,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12437546,home,Sevilla,Lulo Dasilva,,,lulo-dasilva,L. Dasilva,M,22,189,19,M,1160293,EUR,1033689600,M,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12437546,home,Sevilla,Djibril Sow,,,djibril-sow,D. Sow,M,20,184,1941,M,799054,EUR,855187200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12437546,home,Sevilla,Oso,,,oso,Oso,M,36,183,173,M,1534422,EUR,1057708800,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12437546,away,Leganés,Marko Dmitrović,,,marko-dmitrovic,M. Dmitrović,G,13,194,1184,M,94527,EUR,696211200,G,13,13,False,34.0,9.0,32.0,7.0,0.0,3.0,3.0,6.0,31.0,,,,,,2.0,10.0,,1.0,4.0,5.0,1.0,1.0,90.0,44.0,7.2,25.0,0.00173929,1.0,0,0.7648,,,,,,,,,,,,,,,,,,,,,,,,1.0
12437546,away,Leganés,Julián Chicco,Julián,Chicco,julian-chicco,J. Chicco,M,14,181,173,M,822594,EUR,884649600,D,24,24,False,39.0,31.0,6.0,1.0,1.0,16.0,17.0,16.0,23.0,1.0,3.0,4.0,1.0,1.0,6.0,3.0,,,,,,,90.0,62.0,7.2,12.0,0.228352,1.0,0,,1.0,1.0,,,3.0,2.0,,,1.0,,,,,1.0,,,1.0,1.0,,,,,,
12437546,away,Leganés,Jorge Sáenz,,,jorge-saenz,J. Sáenz,D,3,192,188,M,592098,EUR,848188800,D,3,3,False,34.0,29.0,8.0,5.0,0.0,22.0,23.0,7.0,11.0,2.0,5.0,10.0,,,18.0,3.0,,,,,,,90.0,67.0,8.0,5.0,0.00244576,,0,,,,1.0,1.0,4.0,4.0,3.0,1.0,4.0,,,,4.0,1.0,,,,,,,,,,
12437546,away,Leganés,Sergio González,,,sergio-gonzalez,S. González,D,4,186,271,M,377234,EUR,703728000,D,6,6,False,31.0,21.0,4.0,1.0,0.0,15.0,19.0,6.0,12.0,5.0,3.0,7.0,1.0,,10.0,,,,,,,,81.0,44.0,6.6,10.0,0.0031269,,0,,,,,,2.0,1.0,,,2.0,,,,,1.0,,,,,,,True,,,
12437546,away,Leganés,Javier Hernández,,,javier-hernandez,J. Hernández,D,26,181,457,M,1031658,EUR,894067200,D,20,20,False,25.0,18.0,3.0,,0.0,7.0,8.0,11.0,19.0,1.0,4.0,3.0,2.0,,6.0,4.0,,,,,,,90.0,47.0,7.3,13.0,0.0292767,,1,,2.0,,1.0,1.0,,,1.0,2.0,,1.0,,1.0,,,0.0723,0.6719,,4.0,,,,,,
12437546,away,Leganés,Juan Cruz,,,juan-cruz,J. Cruz,M,10,179,541,M,936234,EUR,956620800,M,11,11,False,13.0,9.0,1.0,,0.0,4.0,5.0,5.0,12.0,,2.0,1.0,,,,4.0,,,,,,,66.0,25.0,6.4,13.0,0.00413088,,0,,4.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,4.0,,,,,,
12437546,away,Leganés,Renato Tapia,,,renato-tapia,R. Tapia,M,13,185,3151,M,352376,EUR,806889600,M,5,5,False,41.0,31.0,7.0,3.0,0.0,11.0,13.0,20.0,28.0,2.0,6.0,5.0,3.0,,5.0,9.0,,,,,,,90.0,58.0,6.8,13.0,0.0596851,2.0,0,,,1.0,1.0,,3.0,2.0,,1.0,,,,,1.0,1.0,,,,1.0,,,,,,
12437546,away,Leganés,Darko Brašanac,,,darko-brasanac,D. Brašanac,M,5,178,208,M,94539,EUR,697852800,M,14,14,False,34.0,26.0,2.0,,0.0,14.0,18.0,12.0,18.0,,7.0,1.0,1.0,,,5.0,,,,,,,90.0,50.0,6.4,13.0,0.0115688,,0,,2.0,2.0,,,1.0,1.0,,2.0,2.0,,,,1.0,2.0,,,,1.0,,,,,,
12437546,away,Leganés,Duk,Duk,,luis-henriques-de-barros-lopes,Duk,F,11,182,474,M,1390389,EUR,950659200,M,18,18,False,3.0,3.0,,,0.0,,,3.0,4.0,,9.0,7.0,1.0,,1.0,1.0,,,,,,,66.0,22.0,6.6,7.0,0.00222051,,1,,1.0,1.0,2.0,1.0,2.0,,4.0,3.0,3.0,,,,,,0.0036,,,3.0,,1.0,,,,
12437546,away,Leganés,Dani Raba,,,dani-raba,D. Raba,F,19,184,999,M,873947,EUR,814924800,F,10,10,False,10.0,8.0,,,0.0,4.0,4.0,5.0,11.0,,9.0,4.0,2.0,,,1.0,,,,,,,81.0,28.0,6.5,12.0,0.0260172,1.0,0,,5.0,3.0,3.0,2.0,,,2.0,,3.0,,,,,,,,1.0,1.0,,,,,,
12437546,away,Leganés,Munir El Haddadi,,,munir-el-haddadi,M. E. Haddadi,F,17,175,3412,M,350170,EUR,809913600,F,23,23,False,24.0,18.0,,,0.0,3.0,5.0,15.0,21.0,1.0,4.0,7.0,1.0,,,3.0,,,,,,,88.0,41.0,7.6,12.0,0.012935,1.0,3,,2.0,2.0,2.0,1.0,,,5.0,,,1.0,,1.0,,1.0,0.2685,0.063,,1.0,,2.0,,,1.0,
12437546,away,Leganés,Óscar Rodríguez,,,oscar-rodriguez,Ó. Rodríguez,M,14,174,618,M,794948,EUR,898992000,M,7,7,True,7.0,5.0,1.0,1.0,0.0,2.0,4.0,3.0,4.0,,4.0,2.0,1.0,,,1.0,,,,,,,24.0,16.0,6.7,5.0,0.0353317,,2,,1.0,2.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,0.0398,0.0144,,,,1.0,,,,
12437546,away,Leganés,Yan Diomande,Yan Diomande,,yan-diomande,Y. Diomande,F,49,180,20639,M,2087085,EUR,1163462400,F,30,30,True,11.0,8.0,1.0,,0.0,3.0,4.0,5.0,7.0,,4.0,3.0,1.0,,,6.0,,,,,,,24.0,22.0,6.5,8.0,0.0056612,,2,,,2.0,2.0,2.0,1.0,,,1.0,,,1.0,,,,0.5555,,,2.0,,1.0,,,,
12437546,away,Leganés,Yvan Neyou,,,yvan-neyou,Y. Neyou,M,5,180,972,M,869931,EUR,852249600,M,17,17,True,9.0,9.0,,,0.0,4.0,4.0,5.0,6.0,,1.0,2.0,1.0,,,2.0,,,,,,,9.0,12.0,6.7,1.0,0.00258715,,0,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
12437546,away,Leganés,Diego García,Diego Garcia,,diego-garcia,D. Garcia,F,19,188,234,M,1121475,EUR,956016000,F,19,19,True,1.0,1.0,,,0.0,,,1.0,1.0,,2.0,,,,,,,,,,,,9.0,3.0,6.5,1.0,0.00028584,,0,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,
12437546,away,Leganés,Roberto López,,,roberto-lopez,R. López,M,14,178,200,M,958018,EUR,956534400,M,21,21,True,2.0,,,,0.0,,,,3.0,,,1.0,,,,,,,,,,,8.0,6.0,6.4,4.0,,,0,,1.0,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,
12437546,away,Leganés,Juan Soriano,,,juan-soriano,J. Soriano,G,1,186,154,M,547246,EUR,872294400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12437546,away,Leganés,Alvin Abajas,,,alvin,A. Abajas,G,1,186,34,M,1513618,EUR,1052697600,G,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12437546,away,Leganés,Matija Nastasić,,,matija-nastasic,M. Nastasić,D,15,188,481,M,98440,EUR,733276800,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
