match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_outfielderBlock,stat_blockedScoringAttempt,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_bigChanceCreated,stat_shotOffTarget,stat_bigChanceMissed,stat_goals,stat_punches
14025261,home,Chelsea,Marc Guiu,guiu-marc,M. Guiu,F,38,187,28475,M,marcguiu9,1414933,EUR,1136332800,F,38,38,False,4.0,2.0,,,0.0,2.0,3.0,,1.0,,,,,,,,76.0,10.0,6.0,6.0,3.384e-05,,2,,-0.05,,-0.01,,,,,,,,3.0,,,,,3.0,,2.0,,1.0,,0.2205,0.1037,-0.59,,,,1.0,,,1.0,,,
14025261,home,Chelsea,Estêvão,estevao,Estêvão,M,41,176,195379,M,Estêvão,1597265,EUR,1177372800,F,41,41,True,12.0,11.0,,,0.0,2.0,2.0,9.0,10.0,,2.0,,,,,,32.0,19.0,6.6,3.0,0.0882291,,1,,0.0,0.1,-0.01,,Estêvão,,,1.0,,1.0,3.0,2.0,1.0,,,,1.0,2.0,1.0,,,0.078,,-0.05,,1.0,,,,,,,,
14025261,home,Chelsea,Tosin Adarabioyo,tosin-adarabioyo,T. Adarabioyo,D,4,196,10523,M,tosinadarabioyo,352668,EUR,875059200,D,4,4,True,10.0,9.0,,,0.0,7.0,8.0,2.0,2.0,2.0,3.0,1.0,1.0,,,,14.0,12.0,6.5,1.0,0.0010832,,0,,0.02,0.01,-0.08,,,,,,,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
14025261,home,Chelsea,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,23991,M,jbgittens,1140599,EUR,1091923200,F,11,11,True,6.0,5.0,,,0.0,,1.0,5.0,5.0,,,,,,,,14.0,10.0,6.5,4.0,0.0184782,,0,,-0.07,0.25,0.13,,,,,2.0,,1.0,2.0,,,,,,,,2.0,,,,,,,,,1.0,1.0,,,,,
14025261,home,Chelsea,Andrey Santos,santos-andrey,A. Santos,M,17,180,27949,M,andreysantos_5,1105779,EUR,1083542400,M,17,17,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,,13.0,2.0,6.4,,0.00024238,,0,,0.01,0.0,-0.06,,Andrey Santos,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
14025261,home,Chelsea,Tyrique George,tyrique-george,T. George,F,19,181,11876,M,,1403061,EUR,1139011200,F,32,32,True,2.0,2.0,,,0.0,2.0,2.0,,,,1.0,,,,,,13.0,4.0,6.6,,1.805e-05,,1,,0.0,-0.01,0.15,,Tyrique George,,,,,,,,,1.0,1.0,,,,,,,0.0731,,-0.22,,,,,,,1.0,,,
14025261,home,Chelsea,Filip Jørgensen,filip-jorgensen,F. Jørgensen,G,12,190,13907,M,filipjorgensen1,962053,EUR,1018915200,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025261,home,Chelsea,Wesley Fofana,wesley-fofana,W. Fofana,D,29,186,14604,M,wesley_fofana3,923894,EUR,977011200,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025261,home,Chelsea,Jorrel Hato,jorrel-hato,J. Hato,D,21,182,15467,M,,1153079,EUR,1141689600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025261,home,Chelsea,Roméo Lavia,romeo-lavia,R. Lavia,M,45,181,16643,M,romeolavia,1069488,EUR,1073347200,M,45,45,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Romeo Lavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025261,away,Sunderland,Robin Roefs,robin-roefs,R. Roefs,G,22,193,2150,M,,1012928,EUR,1042761600,G,22,22,False,34.0,15.0,27.0,8.0,0.0,7.0,8.0,8.0,26.0,1.0,1.0,2.0,11.0,3.0,4.0,6.0,90.0,53.0,7.6,21.0,0.00240698,0.729,0,-0.0126,0.16,0.01,0.21,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
14025261,away,Sunderland,Trai Hume,hume-trai,T. Hume,D,32,180,1062,M,,989034,EUR,1016409600,D,32,32,False,30.0,25.0,,,0.0,13.0,14.0,12.0,16.0,3.0,5.0,4.0,3.0,,,,90.0,45.0,6.9,9.0,0.00849054,,0,,-0.04,0.19,0.15,,,,,2.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,
14025261,away,Sunderland,Nordi Mukiele,nordi-mukiele,N. Mukiele,D,20,185,6353,M,,780014,EUR,878342400,D,20,20,False,26.0,23.0,1.0,1.0,0.0,11.0,13.0,12.0,13.0,1.0,2.0,4.0,5.0,,,,90.0,42.0,6.7,7.0,0.0101306,,0,,0.12,0.05,-0.09,,,,,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,
14025261,away,Sunderland,Daniel Ballard,ballard-daniel,D. Ballard,D,5,187,4682,M,,958878,EUR,937958400,D,5,5,False,25.0,22.0,2.0,1.0,0.0,17.0,18.0,5.0,7.0,3.0,6.0,7.0,3.0,,,,90.0,37.0,6.7,3.0,0.0119729,,1,,0.06,0.04,-0.02,,,,,,,2.0,4.0,,,2.0,,,1.0,2.0,,1.0,,0.0541,0.2646,-0.19,,,,,,,,1.0,,
14025261,away,Sunderland,Lutsharel Geertruida,lutsharel-geertruida,L. Geertruida,D,6,185,2494,M,,856739,EUR,963878400,D,6,6,False,34.0,30.0,4.0,2.0,0.0,19.0,22.0,11.0,12.0,,1.0,4.0,4.0,,,,90.0,45.0,6.9,5.0,0.176848,,1,,0.29,0.29,-0.02,,,,,,,,2.0,1.0,1.0,,,,,,,,,0.0293,,-0.17,1.0,1.0,1.0,1.0,,,,,,
14025261,away,Sunderland,Reinildo Mandava,reinildo-mandava,R. Mandava,D,17,180,11835,M,ReinildoMandava,831424,EUR,759110400,D,17,17,False,21.0,17.0,1.0,,0.0,8.0,10.0,9.0,11.0,3.0,8.0,3.0,2.0,,,,90.0,38.0,6.7,6.0,0.00284066,,0,,0.05,0.05,-0.26,,,,,,,,4.0,1.0,1.0,1.0,,1.0,4.0,2.0,,,,,,,,,2.0,,2.0,,,,,
14025261,away,Sunderland,Bertrand Traoré,bertrand-traore,B. Traoré,F,25,180,34194,M,bertrandtraore10,218160,EUR,810345600,M,25,25,False,11.0,9.0,1.0,,0.0,2.0,2.0,7.0,9.0,,3.0,1.0,1.0,,,,65.0,27.0,6.8,6.0,0.0924557,,2,,0.09,0.12,0.16,,,,,3.0,1.0,,3.0,,,,,1.0,3.0,1.0,1.0,1.0,1.0,0.1206,0.0617,-0.02,1.0,1.0,1.0,1.0,1.0,1.0,,,,
14025261,away,Sunderland,Granit Xhaka,granit-xhaka,G. Xhaka,M,34,185,15717,M,Granit_Xhaka,117777,EUR,717552000,M,34,34,False,39.0,29.0,9.0,4.0,0.0,15.0,16.0,14.0,23.0,2.0,6.0,2.0,2.0,,,,90.0,51.0,7.4,14.0,0.0206506,,1,,0.13,0.4,0.36,,,,True,1.0,,,1.0,1.0,,4.0,2.0,2.0,,,1.0,,,0.1461,,-0.53,,1.0,,,1.0,,,,,
14025261,away,Sunderland,Noah Sadiki,noah-sadiki,N. Sadiki,M,27,173,15416,M,,1171539,EUR,1103241600,M,27,27,False,20.0,18.0,1.0,1.0,0.0,11.0,11.0,7.0,9.0,,5.0,3.0,4.0,,,,90.0,34.0,7.0,3.0,0.00990804,,0,,-0.11,0.19,0.13,,,,,,,,1.0,2.0,2.0,2.0,2.0,,1.0,,1.0,,,,,,,,1.0,,2.0,,,,,
14025261,away,Sunderland,Enzo Le Fée,enzo-le-fee,E. Le Fée,M,28,173,3108,M,,984014,EUR,949536000,M,28,28,False,29.0,25.0,2.0,1.0,0.0,10.0,10.0,15.0,19.0,1.0,4.0,1.0,5.0,,,,75.0,44.0,6.7,9.0,0.0225324,,1,,0.2,0.16,-0.02,,,,,2.0,,2.0,8.0,1.0,,2.0,2.0,2.0,1.0,3.0,2.0,,,0.0409,,0.0,1.0,,2.0,,,,1.0,,,
14025261,away,Sunderland,Wilson Isidor,wilson-isidor,W. Isidor,F,18,184,16825,M,,877980,EUR,967248000,F,18,18,False,8.0,5.0,,,0.0,2.0,3.0,3.0,5.0,2.0,3.0,1.0,,,,,75.0,18.0,7.2,8.0,0.00183158,,3,,-0.1,0.27,-0.02,,,,,,,3.0,10.0,1.0,,,,1.0,1.0,3.0,,1.0,1.0,0.801,0.4953,0.49,,1.0,1.0,2.0,,,1.0,,1.0,
14025261,away,Sunderland,Chemsdine Talbi,chemsdine-talbi,C. Talbi,M,7,175,12477,M,,1142675,EUR,1115596800,F,7,7,True,7.0,7.0,1.0,1.0,0.0,5.0,5.0,2.0,2.0,,,,1.0,,,,25.0,9.0,7.5,1.0,0.00060432,,1,,-0.01,0.02,-0.04,,,,,1.0,,,1.0,,,,,,,,,1.0,,0.1156,0.7559,0.53,,,1.0,,,,,,1.0,
14025261,away,Sunderland,Chris Rigg,chris-rigg,C. Rigg,M,11,177,2180,M,,1394089,EUR,1182124800,M,11,11,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,1.0,1.0,1.0,,,,15.0,7.0,6.8,2.0,0.013854,,0,,0.09,-0.18,0.24,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
14025261,away,Sunderland,Brian Brobbey,brobbey-brian,B. Brobbey,F,9,180,7104,M,brianbrobbeyy,910048,EUR,1012521600,F,9,9,True,5.0,2.0,,,1.0,1.0,1.0,1.0,4.0,1.0,3.0,,1.0,,,,15.0,11.0,6.7,5.0,0.0429588,,0,,0.01,-0.06,0.16,,,,,,,2.0,4.0,,,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,,,,
14025261,away,Sunderland,Anthony Patterson,anthony-patterson,A. Patterson,G,13,188,354,M,,958718,EUR,957916800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025261,away,Sunderland,Luke O'Nien,luke-onien,L. O'Nien,D,13,174,562,M,,365812,EUR,785376000,M,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025261,away,Sunderland,Arthur Masuaku,arthur-masuaku,A. Masuaku,D,29,179,10392,M,masuaku26,174975,EUR,752630400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025261,away,Sunderland,Harrison Jones,harrison-jones,H. Jones,M,50,185,190,M,,1186076,EUR,1103932800,M,50,50,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025261,away,Sunderland,Dan Neil,dan-neil,D. Neil,M,6,178,465,M,,964106,EUR,1007078400,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025261,away,Sunderland,Eliezer Mayenda,eliezer-mayenda,E. Mayenda,F,12,179,2833,M,,1168588,EUR,1115510400,F,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Eliezer Mayenda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
