match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_outfielderBlock,captain,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_bigChanceCreated,player_sofascoreId,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,stat_totalOffside,stat_lastManTackle
12357242,home,Grêmio,Rafael Cabral,rafael-cabral,Rafael Cabral,G,1,186,340,M,124980,EUR,643161600,G,33,33,False,31.0,15.0,21.0,5.0,0.0,10.0,14.0,5.0,17.0,7.0,1.0,1.0,1.0,2.0,90.0,36.0,6.3,16.0,0.00061881,0,-0.0807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357242,home,Grêmio,Fábio,fabio,Fábio,D,2,172,304,M,40677,EUR,647481600,D,2,2,False,29.0,23.0,5.0,5.0,0.0,14.0,19.0,10.0,13.0,4.0,,,,,90.0,69.0,6.6,14.0,0.0915825,4,,,,3.0,1.0,2.0,2.0,7.0,7.0,3.0,2.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,3.0,0.3416,1.0,,,,,,,,,,,,,,,,,
12357242,home,Grêmio,Natã,nata,Natã,D,36,180,276,M,1175603,EUR,991699200,D,36,36,False,40.0,27.0,8.0,3.0,0.0,22.0,27.0,5.0,13.0,2.0,,,,,90.0,51.0,6.4,14.0,0.00517701,0,,,,,,2.0,1.0,3.0,5.0,,,,,1.0,1.0,4.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,
12357242,home,Grêmio,Gustavo Martins,gustavo-martins,G. Martins,D,53,191,1207,M,1105796,EUR,1029024000,D,53,53,False,45.0,35.0,6.0,3.0,0.0,29.0,32.0,6.0,13.0,3.0,,,,,90.0,53.0,6.4,11.0,0.00276576,0,,Gustavo Martins,,,,1.0,2.0,2.0,5.0,,,,,2.0,,2.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,
12357242,home,Grêmio,Mayk Silva,mayk-silva,Mayk,D,77,172,327,M,944459,EUR,936057600,D,26,26,False,42.0,32.0,4.0,3.0,0.0,13.0,15.0,19.0,29.0,5.0,,,,,85.0,68.0,7.1,16.0,0.0448796,1,,,,2.0,,1.0,4.0,2.0,9.0,,,1.0,,1.0,1.0,2.0,1.0,,,,0.0696,,,4.0,3.0,1.0,1.0,,,,,,,,,,,,
12357242,home,Grêmio,Mathias Villasanti,mathias-villasanti,M. Villasanti,M,20,178,2843,M,1139775,EUR,854064000,M,20,20,False,40.0,36.0,6.0,6.0,0.0,23.0,25.0,13.0,16.0,7.0,,,,,90.0,61.0,6.5,12.0,0.0714604,1,,,,1.0,,,,10.0,5.0,1.0,,,,,3.0,3.0,1.0,,2.0,3.0,0.2097,1.0,4.0,2.0,,1.0,2.0,True,1.0,1.0,0.3185,,,,,,,,
12357242,home,Grêmio,Felipe Carballo,felipe-carballo,F. Carballo,M,,177,618,M,805038,EUR,844387200,M,8,8,False,34.0,28.0,4.0,4.0,0.0,17.0,20.0,11.0,14.0,6.0,,,,,69.0,44.0,6.5,9.0,0.00917477,0,,,,,,2.0,,10.0,5.0,2.0,,,,,1.0,4.0,2.0,,,3.0,,,3.0,1.0,1.0,,,,,,,,,,,,,,
12357242,home,Grêmio,Edenilson,edenilson,Edenilson,M,8,175,1388,M,221636,EUR,629942400,M,15,15,False,16.0,8.0,,,0.0,3.0,5.0,5.0,14.0,2.0,,,,,61.0,31.0,6.4,15.0,0.024019,0,,,,3.0,,1.0,1.0,6.0,6.0,,,,,,,,,,4.0,2.0,,,3.0,1.0,1.0,,,,,1.0,,,,,,,,,
12357242,home,Grêmio,Du Queiroz,du-queiroz,D. Queiroz,M,37,172,752,M,1128129,EUR,947203200,M,37,37,False,32.0,20.0,1.0,1.0,0.0,11.0,12.0,9.0,20.0,5.0,,,,,61.0,46.0,6.3,18.0,0.0130422,0,,,,,,1.0,,8.0,3.0,2.0,,,,,1.0,3.0,3.0,,,1.0,,1.0,2.0,2.0,,,,,,2.0,,,,,,,,,
12357242,home,Grêmio,Gustavo Nunes,gustavo-nunes,Gustavo Nunes,M,18,173,2173,M,1514747,EUR,1132444800,M,39,39,False,23.0,19.0,2.0,1.0,0.0,3.0,3.0,17.0,21.0,4.0,,,,,90.0,48.0,6.1,17.0,0.0412457,1,,Gustavo Nunes,,1.0,1.0,,,9.0,6.0,,,1.0,,,,,,,4.0,1.0,0.0153,,5.0,5.0,2.0,,,,,5.0,,,,,,,,,
