match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,captain,stat_duelLost,stat_outfielderBlock,stat_aerialLost,stat_challengeLost,stat_lastManTackle,stat_accurateCross,stat_dispossessed,stat_goals,stat_errorLeadToAShot,stat_blockedScoringAttempt,stat_goodHighClaim,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork
12624385,home,Al Raed,André Moreira,André,Moreira,andre-moreira,A. Moreira,G,195.0,72,M,576272,EUR,817862400.0,G,1,1,False,32.0,24.0,13.0,6.0,0.0,18.0,22.0,6.0,10.0,3.0,4.0,5.0,5.0,90.0,41.0,7.7,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624385,home,Al Raed,Mubarak Al-Rajeh,Mubarak Abdul Rahman Al Rajeh,,mubarak-al-rajeh,M. Al-Rajeh,D,,39,M,1429814,EUR,1059696000.0,D,94,94,False,33.0,31.0,1.0,1.0,0.0,13.0,14.0,18.0,22.0,1.0,8.0,,,90.0,58.0,7.6,8.0,2,94,3.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
12624385,home,Al Raed,Oumar Gonzalez,,,oumar-gonzalez,O. Gonzalez,D,186.0,312,M,842744,EUR,888364800.0,D,21,21,False,25.0,23.0,1.0,,0.0,14.0,14.0,9.0,11.0,,2.0,,,39.0,27.0,5.7,2.0,0,21,,,1.0,,,,,,,,,1.0,1.0,,,True,1.0,1.0,,,,,,,,,,,,,
12624385,home,Al Raed,Ayoub Qasmi,,,qasmi-ayoub,A. Qasmi,D,178.0,88,M,919697,EUR,748396800.0,D,16,16,False,45.0,42.0,11.0,10.0,0.0,25.0,25.0,17.0,20.0,3.0,2.0,,,89.0,54.0,7.1,3.0,1,16,,,4.0,1.0,1.0,,1.0,1.0,2.0,2.0,,1.0,,,,,2.0,,1.0,1.0,1.0,,,,,,,,,,
12624385,home,Al Raed,Abdullah Al Yousif,,,abdullah-al-yousif,A. A. Yousif,D,175.0,9,M,892897,EUR,878083200.0,D,13,13,False,18.0,18.0,,,0.0,8.0,8.0,10.0,10.0,1.0,2.0,,,45.0,23.0,6.8,1.0,0,13,,1.0,2.0,,,,,1.0,1.0,1.0,1.0,,1.0,,3.0,,1.0,,,,,,,,,,,,,,
12624385,home,Al Raed,Abdullah Hazazi,Abdullah Hazazi,,abdullah-hazazi,A. Hazazi,D,182.0,6,M,1548473,EUR,801792000.0,M,4,4,False,43.0,40.0,6.0,5.0,0.0,24.0,25.0,16.0,18.0,2.0,6.0,,,90.0,59.0,7.4,6.0,2,4,,1.0,3.0,,,2.0,,4.0,2.0,2.0,2.0,,,,,,1.0,,,1.0,,,,,,,,,,,
12624385,home,Al Raed,Saleh Al-Amri,,,saleh-al-amri,S. Al-Amri,M,176.0,147,M,791578,EUR,750556800.0,M,15,15,False,52.0,43.0,3.0,2.0,0.0,14.0,15.0,30.0,44.0,1.0,6.0,,,90.0,75.0,8.2,19.0,2,93,7.0,,6.0,1.0,1.0,1.0,1.0,,3.0,1.0,2.0,2.0,2.0,,4.0,,4.0,,,,,1.0,2.0,1.0,1.0,,,,,,
12624385,home,Al Raed,Salomon Tweh,Salomon Tweh,,salomon-tweh,S. Tweh,M,182.0,194,M,2028904,EUR,1093824000.0,M,5,5,False,41.0,33.0,4.0,1.0,0.0,16.0,16.0,17.0,25.0,1.0,6.0,,,89.0,52.0,6.7,9.0,3,5,,,3.0,3.0,3.0,1.0,,2.0,,,,,1.0,,,,4.0,,,2.0,,,1.0,,,2.0,,,,,
12624385,home,Al Raed,Mehdi Abeid,,,mehdi-abeid,M. Abeid,M,180.0,913,M,73056,EUR,713059200.0,M,17,17,False,42.0,37.0,4.0,2.0,0.0,17.0,19.0,21.0,26.0,1.0,4.0,,,89.0,56.0,7.4,7.0,3,,3.0,,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,1.0,3.0,,3.0,,3.0,1.0,,,,1.0,,,,,,,,,
12624385,home,Al Raed,Yousri Bouzok,,,yousri-bouzok,Y. Bouzok,M,175.0,833,M,1007546,EUR,840326400.0,M,26,26,False,17.0,14.0,,,0.0,1.0,1.0,14.0,17.0,,2.0,,,69.0,36.0,7.0,12.0,1,26,1.0,,5.0,2.0,1.0,,,1.0,2.0,,5.0,2.0,,3.0,1.0,,3.0,,,,,1.0,2.0,,,1.0,,,,,
12624385,home,Al Raed,Thamer Al Khaibri,Thamer Al Khaibri,,thamer-al-khaibri,T. A. Khaibri,F,187.0,70,M,1536875,EUR,1133568000.0,F,99,99,False,19.0,17.0,,,0.0,7.0,7.0,10.0,12.0,,1.0,,,90.0,24.0,6.6,3.0,2,90,,1.0,1.0,,,,,,,,1.0,,1.0,,,,2.0,,1.0,,,,,,,2.0,,,,,
12624385,home,Al Raed,Zakaria Hawsawi,Zakaria Al Hawsawi,,zakaria-al-hawsawi,Z. Hawsawi,D,175.0,153,M,1398854,EUR,979171200.0,D,12,12,True,12.0,11.0,1.0,1.0,1.0,3.0,3.0,9.0,14.0,,1.0,,,45.0,27.0,6.5,11.0,0,2,5.0,,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,,1.0,,4.0,,,1.0,,1.0,1.0,,,,,,,,
12624385,home,Al Raed,Naif Hazzazi,,,naif-hazzazi,N. Hazzazi,M,176.0,9,M,818734,EUR,717811200.0,M,18,18,True,7.0,4.0,,,0.0,3.0,3.0,1.0,4.0,,1.0,,,21.0,12.0,6.7,3.0,1,88,,,2.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,
12624385,home,Al Raed,Tamim Al Shuqayran,Tamim Al Shuqayran,,tamim-al-shuqayran,T. A. Shuqayran,D,,4,M,2148767,EUR,1171843200.0,D,52,52,True,,,,,0.0,,,,,,,,,1.0,1.0,,1.0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624385,home,Al Raed,Anas Al Zahrani,Anas Al Zahrani,,anas-al-zahrani,A. A. Zahrani,M,183.0,5,M,1462375,EUR,1058313600.0,M,42,42,True,2.0,2.0,,,0.0,,,2.0,2.0,,2.0,,,1.0,3.0,,1.0,0,42,,,,,,,,,,,,,,,,,2.0,,1.0,,,,1.0,,,,,,,,
12624385,home,Al Raed,Faisal Nahet,Faisal Nahet,,faisal-nahet,F. Nahet,F,,2,M,1981305,EUR,1124668800.0,M,48,48,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,1.0,6.0,,1.0,1,,,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,
12624385,home,Al Raed,Mshari Sanyoor,,,mshari-sanyoor,M. Sanyoor,G,181.0,64,M,972698,EUR,1007510400.0,G,50,50,True,,,,,,,,,,,,,,,,,,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624385,home,Al Raed,Abdulrahman Sayadi,Abdulrahman Sayadi,,abdulrahman-sayadi,A. Sayadi,D,,1,M,2160371,EUR,1120003200.0,D,36,36,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624385,home,Al Raed,Azm Al Sayil,Azm Al Sayil,,azm-al-sayil,A. A. Sayil,F,,4,M,2124826,EUR,1146009600.0,F,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624385,home,Al Raed,Moses Turay,Moses,Turay,moses-turay,M. Turay,F,180.0,45,M,1410509,EUR,1076457600.0,F,70,70,True,,,,,,,,,,,,,,,,,,0,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624385,away,Al-Kholood,Marcelo Grohe,,,marcelo-grohe,M. Grohe,G,188.0,626,M,39427,EUR,537494400.0,G,34,34,False,19.0,17.0,6.0,5.0,0.0,17.0,18.0,,1.0,,12.0,1.0,4.0,90.0,32.0,7.1,3.0,0,43,,,,,,,,,,,1.0,,,,,True,,,,,,,,,,,1.0,,,,
12624385,away,Al-Kholood,Abdullah Al-Hawsawi,Abdullah Al-Hawsawi,,abdullah-al-hawsawi,A. Al-Hawsawi,D,176.0,23,M,1127819,EUR,823132800.0,D,24,24,False,33.0,30.0,2.0,2.0,0.0,16.0,17.0,14.0,16.0,2.0,7.0,,,89.0,46.0,6.9,5.0,0,24,,,3.0,1.0,,,,,2.0,,,1.0,1.0,,2.0,,3.0,,,,,,1.0,,,,,,,,
12624385,away,Al-Kholood,William Troost-Ekong,,,william-troost-ekong,W. Troost-Ekong,D,191.0,2266,M,338991,EUR,746841600.0,D,5,5,False,35.0,34.0,4.0,4.0,0.0,21.0,21.0,13.0,14.0,6.0,3.0,,,84.0,46.0,7.3,1.0,1,5,,1.0,2.0,,,1.0,,1.0,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,
12624385,away,Al-Kholood,Norbert Gyömbér,,,norbert-gyomber,N. Gyömbér,D,189.0,303,M,224456,EUR,710121600.0,D,23,23,False,38.0,32.0,5.0,1.0,0.0,24.0,25.0,8.0,13.0,7.0,2.0,,,90.0,51.0,7.1,6.0,0,23,,,1.0,,,,,,,,,1.0,,,,,,3.0,,,,,,,,,,,,,
12624385,away,Al-Kholood,Abdulrahman Al-Safri,,,abdulrahman-al-safri,A. Al-Safri,M,176.0,22,M,990187,EUR,733536000.0,D,8,8,False,44.0,39.0,5.0,3.0,0.0,20.0,23.0,19.0,22.0,2.0,4.0,,,90.0,63.0,6.6,10.0,1,8,1.0,1.0,2.0,1.0,,1.0,,,1.0,1.0,1.0,,,,1.0,,6.0,,2.0,3.0,,,,,,,,,,,
12624385,away,Al-Kholood,Kévin N'Doram,,,kevin-ndoram,K. N'Doram,M,184.0,92,M,823476,EUR,822268800.0,M,96,96,False,37.0,29.0,5.0,3.0,0.0,7.0,9.0,22.0,28.0,,2.0,,,90.0,43.0,6.9,8.0,0,96,,,1.0,,,,,3.0,1.0,1.0,,,1.0,,,,2.0,1.0,,1.0,,,,,,,,,,,
12624385,away,Al-Kholood,Aliou Dieng,,,aliou-dieng,A. Dieng,M,184.0,13659,M,933780,EUR,876960000.0,M,15,15,False,41.0,39.0,2.0,1.0,0.0,19.0,20.0,21.0,22.0,,6.0,,,90.0,48.0,7.2,3.0,0,23,1.0,,2.0,,,,,1.0,1.0,1.0,1.0,1.0,,,3.0,,,,,,,1.0,,,,,,alioudieng_18,,,
12624385,away,Al-Kholood,Hammam Al-Hammami,Hammam Al-Hammami,,al-hammami-hammam,H. Al-Hammami,F,169.0,198,M,1836904,EUR,1075420800.0,M,22,22,False,15.0,14.0,1.0,,1.0,1.0,1.0,15.0,20.0,,,,,45.0,24.0,7.1,6.0,1,22,6.0,,,,,,,,,,1.0,,1.0,,2.0,,3.0,,,2.0,,2.0,,,,1.0,,,1.0,,
12624385,away,Al-Kholood,Alex Collado,Alex,Collado,alex-collado,A. Collado,M,177.0,1606,M,859767,EUR,924739200.0,M,10,10,False,40.0,36.0,3.0,2.0,0.0,12.0,12.0,24.0,31.0,,4.0,,,87.0,65.0,7.5,14.0,6,8,3.0,,5.0,2.0,,4.0,1.0,,2.0,2.0,2.0,3.0,,1.0,1.0,,3.0,,,,,,1.0,,,1.0,,,,,
12624385,away,Al-Kholood,Myziane Maolida,,,maolida-myziane,M. Maolida,M,180.0,638,M,851262,EUR,918950400.0,M,9,9,False,32.0,31.0,3.0,2.0,0.0,8.0,8.0,23.0,25.0,,2.0,,,90.0,60.0,7.5,13.0,6,9,1.0,,4.0,7.0,2.0,2.0,4.0,,,,3.0,2.0,3.0,,4.0,,12.0,,1.0,1.0,,,2.0,1.0,,,,,,1.0,1.0
12624385,away,Al-Kholood,Jackson Muleka,,,jackson-muleka,J. Muleka,F,180.0,3687,M,927649,EUR,938995200.0,F,18,18,False,23.0,20.0,,,0.0,6.0,8.0,14.0,15.0,,4.0,,,89.0,36.0,7.6,7.0,2,40,,,5.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,,,,5.0,,1.0,1.0,,,2.0,1.0,,,,,,,
12624385,away,Al-Kholood,Farhah Ali Alshamrani,,,alshamrani-farhah-ali,F. A. Alshamrani,M,166.0,121,M,1501453,EUR,1140998400.0,M,29,29,True,22.0,18.0,,,0.0,8.0,10.0,10.0,13.0,,4.0,,,45.0,28.0,6.5,9.0,0,29,1.0,,,,,,,1.0,,,2.0,,1.0,1.0,,,2.0,,,,,,1.0,,,,,,,,
12624385,away,Al-Kholood,Mohammed Jahfali,,,mohammed-jahfali,M. Jahfali,D,185.0,103,M,791561,EUR,656726400.0,D,70,70,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,2.0,,,,13.0,6.0,6.6,1.0,0,70,,1.0,2.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
12624385,away,Al-Kholood,Muhammad Sawan,Muhammad Sawan,,muhammad-sawan,M. Sawan,M,170.0,23,M,1549247,EUR,965779200.0,M,11,11,True,4.0,4.0,,,0.0,,,4.0,4.0,,,,,10.0,8.0,6.8,1.0,1,70,,,,,,,1.0,,,,,,1.0,,1.0,,2.0,,,,,,1.0,,,,,,,,
