match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_outfielderBlock,player_lastName,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_penaltyConceded,captain,stat_bigChanceCreated,stat_shotOffTarget,stat_aerialWon,stat_totalOffside,stat_bigChanceMissed,stat_penaltyWon
12320548,home,Seattle Sounders FC,Andrew Thomas,Andrew Thomas,andrew-thomas,A. Thomas,G,26,188,73,M,1126470,EUR,904608000,G,26,26,False,13.0,6.0,7.0,0.0,6.0,7.0,6.0,4.0,1.0,1.0,1.0,1.0,90.0,16.0,6.6,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12320548,home,Seattle Sounders FC,Kalani Kossa-Rienzi,,kossa-rienzi-kalani,K. Kossa-Rienzi,D,85,170,52,M,1653003,EUR,1025136000,D,85,85,False,48.0,41.0,6.0,0.0,12.0,14.0,35.0,10.0,,,,,90.0,70.0,7.9,11.0,1,1.0,29.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
12320548,home,Seattle Sounders FC,Stuart Hawkins,Stuart Hawkins,stuart-hawkins,S. Hawkins,D,39,190,60,M,1468931,EUR,1158537600,D,39,39,False,38.0,34.0,4.0,0.0,17.0,18.0,20.0,3.0,,,,,90.0,45.0,7.0,4.0,0,3.0,17.0,,,1.0,2.0,,,,3.0,2.0,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
12320548,home,Seattle Sounders FC,Jonathan Bell,,jonathan-bell,J. Bell,D,15,180,99,M,884308,EUR,872553600,D,15,15,False,12.0,11.0,3.0,0.0,7.0,8.0,4.0,3.0,,,,,45.0,16.0,6.8,1.0,0,2.0,4.0,,1.0,1.0,,,,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,
12320548,home,Seattle Sounders FC,Nouhou Tolo,,nouhou-tolo,N. Tolo,D,5,178,3697,M,869038,EUR,867024000,D,5,5,False,48.0,42.0,8.0,0.0,16.0,16.0,41.0,7.0,,,,,90.0,80.0,8.2,17.0,0,5.0,28.0,9.0,2.0,3.0,8.0,,,,3.0,7.0,3.0,3.0,2.0,4.0,,1.0,,,2.0,1.0,1.0,1.0,,,,,,,,,
12320548,home,Seattle Sounders FC,Danny Leyva,,danny-leyva,D. Leyva,M,6,178,124,M,981054,EUR,1052092800,M,75,75,False,51.0,45.0,14.0,0.0,9.0,10.0,48.0,7.0,,,,,90.0,66.0,7.2,12.0,2,10.0,41.0,7.0,,2.0,1.0,,1.0,,,,,,2.0,1.0,1.0,3.0,,,5.0,1.0,,,1.0,1.0,,,,,,,
12320548,home,Seattle Sounders FC,Cristian Roldán,,cristian-roldan,C. Roldán,M,7,172,510,M,790171,EUR,802137600,M,7,7,False,38.0,33.0,4.0,0.0,10.0,10.0,29.0,4.0,,,,,62.0,56.0,7.4,11.0,3,3.0,23.0,1.0,2.0,7.0,3.0,,,,,3.0,3.0,2.0,1.0,,2.0,2.0,,,,3.0,,,2.0,,True,1.0,1.0,,,,
12320548,home,Seattle Sounders FC,Georgi Minoungou,Georgi Minoungou,georgi-minoungou,G. Minoungou,M,93,178,7896,M,1492520,EUR,1027555200,M,93,93,False,35.0,25.0,,0.0,9.0,9.0,31.0,6.0,,,,,90.0,59.0,7.4,21.0,3,,16.0,5.0,1.0,10.0,8.0,1.0,1.0,,1.0,,1.0,1.0,,,3.0,1.0,2.0,,,2.0,5.0,2.0,,,,,2.0,5.0,1.0,,
12320548,home,Seattle Sounders FC,Dylan Teves,Dylan Teves,dylan-teves,D. Teves,M,,170,6,M,1172432,EUR,957398400,M,99,99,False,16.0,12.0,,0.0,6.0,6.0,11.0,1.0,,,,,62.0,24.0,7.1,5.0,2,,6.0,1.0,1.0,1.0,3.0,,,,1.0,1.0,,,,,,,1.0,,,,2.0,2.0,1.0,,,,1.0,1.0,1.0,,
12320548,home,Seattle Sounders FC,Paul Rothrock,Paul Rothrock,paul-rothrock,P. Rothrock,M,,173,160,M,1122223,EUR,915840000,M,14,14,False,27.0,24.0,,0.0,4.0,4.0,25.0,3.0,,,,,86.0,47.0,7.2,11.0,3,,21.0,2.0,1.0,7.0,5.0,1.0,1.0,,,1.0,1.0,1.0,4.0,2.0,2.0,3.0,,,1.0,1.0,4.0,2.0,2.0,,,,,,,,
