match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_dispossessed,stat_wonContest,stat_blockedScoringAttempt,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalOffside,stat_punches,stat_goals,stat_goalAssist,stat_bigChanceCreated
10937819,home,Al Wehda,Abdulquddus Atiah,abdulquddus-atiah,A. Atiah,G,13,183.0,100,M,925459,EUR,857174400,G,13,13,False,21.0,15.0,11.0,6.0,13.0,16.0,2.0,5.0,8.0,1.0,1.0,90.0,29.0,6.2,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10937819,home,Al Wehda,Amiri Kurdi,amiri-kurdi,A. Kurdi,D,,179.0,20,M,115129,EUR,684547200,D,23,23,False,30.0,27.0,,,11.0,11.0,17.0,24.0,8.0,,,90.0,59.0,7.0,10.0,0,5.0,1.0,1.0,2.0,5.0,5.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
10937819,home,Al Wehda,Abdullah Al-Hafith,abdullah-al-hafith,A. Al-Hafith,D,17,188.0,29,M,160901,EUR,725241600,D,17,17,False,6.0,5.0,1.0,,4.0,5.0,1.0,1.0,,,,30.0,8.0,6.4,1.0,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10937819,home,Al Wehda,Óscar Duarte,oscar-duarte,Ó. Duarte,D,6,184.0,231,M,156401,EUR,612835200,D,6,6,False,28.0,23.0,8.0,5.0,19.0,20.0,4.0,8.0,4.0,,,67.0,38.0,6.4,6.0,0,,,,3.0,2.0,5.0,,,3.0,1.0,1.0,2.0,2.0,,2.0,1.0,2.0,,,,,,,,,,,,,
10937819,home,Al Wehda,Islam Ahmed Hawsawi,islam-ahmed-hawsawi,I. A. Hawsawi,D,27,170.0,30,M,1106232,EUR,1009411200,D,27,27,False,23.0,19.0,4.0,2.0,6.0,6.0,13.0,18.0,6.0,,,90.0,49.0,6.6,13.0,0,1.0,,,1.0,4.0,9.0,1.0,3.0,2.0,,,6.0,4.0,3.0,,1.0,,Hawsawi Islam Ahmed,,1.0,1.0,,,,,,,,,
10937819,home,Al Wehda,Anselmo,anselmo,Anselmo,M,87,182.0,171,M,256671,EUR,603936000,M,87,87,False,40.0,32.0,6.0,2.0,18.0,20.0,14.0,20.0,11.0,,,90.0,55.0,7.0,11.0,1,,,,,4.0,5.0,2.0,,1.0,,2.0,3.0,3.0,2.0,1.0,2.0,1.0,,,1.0,,1.0,,,,,,,,
10937819,home,Al Wehda,Waleed Bakshween,waleed-bakshween,W. Bakshween,M,,176.0,23,M,911303,EUR,626832000,M,4,4,False,44.0,36.0,7.0,4.0,11.0,12.0,26.0,34.0,10.0,,,90.0,55.0,6.8,10.0,1,2.0,1.0,,1.0,4.0,6.0,1.0,,,,,2.0,2.0,,2.0,3.0,2.0,,,1.0,,,True,1.0,,,,,,
10937819,home,Al Wehda,Hazzaa Al-Ghamdi,hazzaa-al-ghamdi,H. Al-Ghamdi,F,90,174.0,33,M,1095802,EUR,979171200,M,90,90,False,10.0,8.0,,,2.0,3.0,6.0,9.0,2.0,,,77.0,30.0,5.9,13.0,3,2.0,,,,8.0,3.0,1.0,4.0,,,,,,2.0,2.0,2.0,1.0,Hazzaa Ahmed Al-Ghamdi,,3.0,1.0,2.0,,1.0,,,,,,
10937819,home,Al Wehda,Sultan Al-Sawadi,sultan-al-sawadi,S. Al-Sawadi,M,49,168.0,8,M,818777,EUR,724291200,M,49,49,False,19.0,14.0,2.0,1.0,4.0,6.0,10.0,17.0,4.0,,,53.0,26.0,6.4,9.0,0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10937819,home,Al Wehda,Gerson Rodrigues,gerson-rodrigues,G. Rodrigues,F,9,188.0,560,M,842565,EUR,803606400,M,10,10,False,30.0,22.0,7.0,5.0,5.0,5.0,19.0,31.0,5.0,,,90.0,56.0,7.4,18.0,4,6.0,2.0,2.0,3.0,7.0,8.0,,4.0,,,,1.0,1.0,3.0,3.0,2.0,1.0,,,1.0,2.0,,,1.0,3.0,,,,,
10937819,home,Al Wehda,Karim Yoda,karim-yoda,K. Yoda,M,10,182.0,57,M,23448,EUR,593740800,F,74,74,False,16.0,15.0,1.0,1.0,5.0,5.0,10.0,12.0,,,,77.0,27.0,7.0,5.0,1,1.0,,1.0,1.0,3.0,5.0,1.0,1.0,1.0,,,2.0,2.0,3.0,1.0,1.0,3.0,,,,1.0,,,1.0,,2.0,,,,
10937819,home,Al Wehda,Ali Makki,ali-makki,A. Makki,D,5,174.0,20,M,1399144,EUR,924566400,D,2,2,True,26.0,20.0,6.0,1.0,16.0,21.0,4.0,5.0,7.0,,,60.0,36.0,6.7,7.0,1,,,2.0,,2.0,3.0,,,2.0,,,3.0,1.0,1.0,,,,Ali Makki,,,,,,1.0,,,,,,
10937819,home,Al Wehda,Yahya Naji,yahya-naji,Y. Naji,F,80,170.0,27,M,984587,EUR,920332800,F,80,80,True,14.0,12.0,1.0,,4.0,4.0,8.0,10.0,1.0,,,37.0,23.0,6.7,6.0,0,,,,1.0,1.0,5.0,,2.0,,,,,,3.0,,3.0,,,,,1.0,,,,,,,,,
10937819,home,Al Wehda,Sultan Al Akouz,sultan-al-akouz,S. A. Akouz,F,29,,4,M,1399139,EUR,1082764800,F,29,29,True,9.0,6.0,1.0,,1.0,2.0,5.0,7.0,2.0,,,13.0,12.0,6.5,4.0,0,,,,,2.0,1.0,1.0,,,,,1.0,1.0,,,,,Sultan Al Akouz,,1.0,,,,,,,,,,
10937819,home,Al Wehda,Jean-David Beauguel,jean-david-beauguel,J. Beauguel,F,9,192.0,94,M,174895,EUR,701136000,F,9,9,True,7.0,6.0,,,2.0,2.0,4.0,5.0,1.0,,,13.0,12.0,6.5,3.0,1,,,,,2.0,,,,,,,,,2.0,2.0,,,,,,,,,1.0,,,,,,
