match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_duelLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_aerialLost,stat_aerialWon,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_keyPass,stat_challengeLost,stat_bigChanceCreated,stat_outfielderBlock,captain,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_clearanceOffLine,stat_goals
10438085,home,Rio Ave,Jhonatan,jhonatan,Jhonatan,G,189,96,M,798688,EUR,673660800,G,18,18,False,16.0,14.0,2.0,14.0,15.0,1.0,1.0,5.0,1.0,1.0,90.0,22.0,6.4,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438085,home,Rio Ave,Josué Sá,josue-sa,J. Sá,D,186,48,M,137982,EUR,708739200,D,23,23,False,78.0,73.0,5.0,36.0,37.0,41.0,2.0,6.0,1.0,,72.0,83.0,6.5,6.0,0,,,3,1.0,37.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10438085,home,Rio Ave,Aderllan Santos,aderllan-santos,A. Santos,D,193,103,M,129617,EUR,608083200,D,33,33,False,94.0,87.0,4.0,53.0,55.0,39.0,2.0,3.0,,,90.0,102.0,7.0,8.0,1,,,33,1.0,34.0,2.0,2.0,1.0,1.0,,1.0,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,
10438085,home,Rio Ave,Patrick William,patrick-william,P. William,D,186,83,M,921624,EUR,865296000,D,4,4,False,92.0,80.0,13.0,33.0,37.0,57.0,3.0,3.0,,,90.0,109.0,6.8,17.0,2,,,,9.0,48.0,7.0,2.0,,,,2.0,,1.0,2.0,,,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,
10438085,home,Rio Ave,Costinha,costinha,Costinha,D,181,818,M,988333,EUR,954028800,M,20,20,False,55.0,44.0,6.0,12.0,15.0,46.0,4.0,6.0,,,90.0,84.0,6.9,22.0,1,,,20,2.0,35.0,9.0,2.0,2.0,2.0,3.0,2.0,,2.0,2.0,,,6.0,3.0,,3.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,,
10438085,home,Rio Ave,Andreas Samaris,andreas-samaris,A. Samaris,M,189,309,,108398,EUR,613699200,M,30,30,False,29.0,21.0,2.0,9.0,9.0,21.0,3.0,3.0,1.0,,45.0,36.0,6.6,10.0,1,,,,,13.0,4.0,1.0,1.0,,1.0,3.0,,,1.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,
10438085,home,Rio Ave,Gonçalo Rodrigues,goncalo-rodrigues,G. Rodrigues,M,168,231,M,357740,EUR,869184000,M,6,6,False,58.0,51.0,6.0,21.0,23.0,39.0,6.0,6.0,3.0,,90.0,75.0,7.0,15.0,3,,,16,4.0,31.0,9.0,1.0,2.0,1.0,2.0,4.0,,3.0,1.0,1.0,,4.0,1.0,1.0,,,,2.0,1.0,1.0,,,True,,,,,,
10438085,home,Rio Ave,Paulo Vitor,paulo-vitor,P. Vitor,M,170,121,M,881153,EUR,930182400,M,93,93,False,24.0,18.0,,8.0,8.0,19.0,2.0,2.0,1.0,,60.0,47.0,6.6,10.0,2,,,7,,10.0,,,1.0,1.0,1.0,,,,,,,3.0,,,,,1.0,1.0,,,,,,,,,,,
10438085,home,Rio Ave,Miguel Baeza,miguel-baeza,M. Baeza,M,177,123,M,902051,EUR,954115200,F,15,15,False,20.0,16.0,1.0,4.0,4.0,20.0,4.0,3.0,3.0,,59.0,29.0,6.9,7.0,0,,,8,,13.0,1.0,,1.0,1.0,,,,1.0,,,,4.0,1.0,,,,,,2.0,,,,,,,,,,
10438085,home,Rio Ave,Emmanuel Boateng,emmanuel-boateng,E. Boateng,F,175,588,M,580392,EUR,832809600,F,22,22,False,14.0,8.0,,3.0,3.0,11.0,8.0,4.0,2.0,,90.0,29.0,6.7,12.0,2,,,9,,5.0,6.0,,,,5.0,2.0,,3.0,5.0,2.0,,,,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,
10438085,home,Rio Ave,Leonardo Ruiz,leonardo-ruiz,L. Ruiz,F,185,112,M,605426,EUR,829785600,F,9,9,False,5.0,5.0,,1.0,1.0,4.0,,,,,45.0,11.0,6.3,4.0,0,,,17,,4.0,3.0,,,,1.0,,2.0,,,,,,,3.0,,,,,1.0,,,,,,,,,,
10438085,home,Rio Ave,João Graça,joao-graca,J. Graça,M,177,46,M,309296,EUR,803433600,M,21,21,True,30.0,29.0,2.0,7.0,7.0,24.0,4.0,3.0,,,45.0,41.0,6.8,6.0,0,,,21,2.0,22.0,4.0,,1.0,1.0,2.0,2.0,,,1.0,,1.0,1.0,,1.0,3.0,2.0,,,1.0,,,,,,,,,,
10438085,home,Rio Ave,Aziz,aziz,Aziz,F,187,741,M,984147,EUR,910656000,F,19,19,True,10.0,6.0,,1.0,1.0,11.0,2.0,1.0,1.0,,45.0,17.0,6.8,7.0,1,,,9,,5.0,3.0,,,,1.0,1.0,,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
10438085,home,Rio Ave,Hernâni,hernani,Hernâni,F,181,163,M,143587,EUR,682646400,M,27,27,True,9.0,7.0,1.0,2.0,3.0,13.0,2.0,1.0,,,31.0,22.0,7.2,6.0,1,,,27,,9.0,,,1.0,,1.0,,,,,,,7.0,4.0,,1.0,1.0,,1.0,3.0,,,,,,,,,,
10438085,home,Rio Ave,Fábio Ronaldo,fabio-ronaldo,F. Ronaldo,F,178,236,M,1134514,EUR,988416000,F,77,77,True,18.0,16.0,2.0,2.0,2.0,19.0,2.0,2.0,2.0,,30.0,34.0,6.3,10.0,0,,,11,2.0,14.0,5.0,,,,,,,,,,,3.0,,1.0,4.0,,,,1.0,,,,,,,,,,
10438085,home,Rio Ave,André Pereira,andre-pereira,A. Pereira,F,188,56,M,804313,EUR,799632000,F,95,95,True,1.0,1.0,,1.0,1.0,,1.0,1.0,,,18.0,9.0,6.6,4.0,2,,,,,,5.0,,,,3.0,2.0,,2.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,
10438085,home,Rio Ave,Magrão,magrao,Magrão,G,197,176,M,1083070,EUR,958348800,G,1,1,True,,,,,,,,,,,,,,,0,Magrão,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438085,home,Rio Ave,Miguel Nóbrega,miguel-nobrega,M. Nóbrega,D,186,137,M,1066233,EUR,955929600,D,3,3,True,,,,,,,,,,,,,,,0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438085,home,Rio Ave,Vítor Gomes,vitor-gomes,V. Gomes,M,181,38,M,44739,EUR,567388800,M,8,8,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438085,home,Rio Ave,Amine Oudrhiri,amine-oudrhiri,A. Oudrhiri,M,184,104,M,374560,EUR,720835200,M,10,10,True,,,,,,,,,,,,,,,0,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438085,away,Paços de Ferreira,Marafona,marafona,Marafona,G,190,49,M,59715,EUR,547430400,G,28,28,False,23.0,13.0,16.0,10.0,16.0,7.0,1.0,6.0,,5.0,90.0,33.0,7.8,11.0,0,,,28,7.0,3.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,3.0,1.0,,
10438085,away,Paços de Ferreira,Juan Delgado,juan-delgado,J. Delgado,D,177,146,M,339695,EUR,731289600,D,15,15,False,24.0,17.0,3.0,10.0,14.0,13.0,7.0,,1.0,,90.0,58.0,7.2,16.0,1,,,15,1.0,7.0,5.0,7.0,4.0,3.0,3.0,3.0,,,2.0,,,3.0,,1.0,,,1.0,,,1.0,,1.0,,,,,,,
10438085,away,Paços de Ferreira,Nuno Lima,nuno-lima,N. Lima,D,184,122,M,1133301,EUR,984700800,D,3,3,False,34.0,29.0,6.0,22.0,24.0,10.0,3.0,4.0,,,90.0,48.0,7.7,5.0,0,Nuno Lima,,3,3.0,7.0,2.0,7.0,2.0,1.0,,1.0,,1.0,1.0,,2.0,,,,,,,,,,,1.0,,,,,,1.0,
10438085,away,Paços de Ferreira,Maracás,maracas,Maracás,D,184,121,M,931485,EUR,767404800,D,25,25,False,28.0,24.0,8.0,19.0,22.0,6.0,3.0,2.0,,,90.0,42.0,6.9,5.0,0,,,26,5.0,5.0,6.0,9.0,1.0,,,1.0,,4.0,2.0,,2.0,,,,,,,,,1.0,,,,,,,,,
10438085,away,Paços de Ferreira,Vitorino Antunes,vitorino-antunes,V. Antunes,D,175,105,M,28386,EUR,544233600,D,5,5,False,31.0,18.0,9.0,14.0,20.0,13.0,3.0,4.0,1.0,,67.0,50.0,6.4,20.0,0,,,,2.0,4.0,4.0,2.0,1.0,1.0,,1.0,,1.0,1.0,,2.0,2.0,,2.0,,,,,,,,,True,,,,,,
10438085,away,Paços de Ferreira,Luiz Carlos,luiz-carlos,L. Carlos,M,175,24,M,94203,EUR,489369600,M,22,22,False,21.0,18.0,6.0,14.0,16.0,5.0,6.0,8.0,2.0,,67.0,33.0,7.1,5.0,0,,,,5.0,4.0,4.0,,4.0,2.0,1.0,1.0,,2.0,,,,,,1.0,,,,,,,,1.0,,,,,,,
10438085,away,Paços de Ferreira,Rui Pires,rui-pires,R. Pires,M,182,65,M,845751,EUR,890524800,M,26,26,False,19.0,15.0,3.0,11.0,13.0,6.0,2.0,4.0,,,90.0,27.0,6.8,4.0,0,,,8,1.0,4.0,2.0,6.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
