match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_outfielderBlock,stat_unsuccessfulTouch,captain,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_lastManTackle,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_expectedGoalsOnTarget,stat_challengeLost,stat_blockedScoringAttempt,stat_goals,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,stat_hitWoodwork
12514123,home,Estoril Praia,Vinicius Zanocelo,vinicius-zanocelo,Vinicius Zanocelo,M,25,184,577,M,973841,EUR,980812800,F,7,7,False,40.0,33.0,,,0.0,11.0,12.0,22.0,28.0,2.0,5.0,2.0,4.0,,,,,90.0,59.0,7.9,9.0,0.0259463,4,,,,2.0,6.0,2.0,,1.0,1.0,2.0,2.0,1.0007,,1.0,,,,,2.0,1.0,1.0,,,,1.0,,0.9928,,1.0,1.0,,,,,
12514123,home,Estoril Praia,Yanis Begraoui,yanis-begraoui,Y. Begraoui,F,14,175,1812,M,930246,EUR,994204800,F,14,14,True,4.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,,,2.0,,,,,,23.0,10.0,6.5,2.0,0.00246586,0,,,,,2.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,
12514123,home,Estoril Praia,André Lacximicant,andre-lacximicant,A. Lacximicant,F,19,190,159,M,1120679,EUR,990230400,F,19,19,True,4.0,2.0,,,0.0,1.0,1.0,1.0,3.0,2.0,2.0,,,,,,,12.0,9.0,6.2,6.0,0.00220237,0,,,,,3.0,,,,,,2.0,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,
12514123,home,Estoril Praia,Fabrício Garcia,fabricio-garcia,F. Garcia,F,98,172,81,M,1190120,EUR,988934400,F,17,17,True,3.0,3.0,,,0.0,,,3.0,3.0,,3.0,,2.0,,,,,8.0,10.0,6.4,4.0,0.00224959,0,,,,,4.0,,,,,2.0,,,,,1.0,,,,2.0,2.0,1.0,,,,,,,1.0,,,,,,,
12514123,home,Estoril Praia,Kevin Chamorro,kevin-chamorro,K. Chamorro,G,22,183,263,M,905406,EUR,955152000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514123,home,Estoril Praia,Philippe Lanquetin,philippe-lanquetin,P. Lanquetin,D,12,188,33,M,1954213,EUR,1108944000,D,91,91,True,,,,,,,,,,,,,,,,,,,,,,,0,,Philippe Lanquetin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514123,home,Estoril Praia,Tiago Parente,tiago-parente,T. Parente,D,5,180,85,M,1403144,EUR,1074038400,D,55,55,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514123,home,Estoril Praia,Eliaquim Mangala,eliaquim-mangala,E. Mangala,D,,188,392,M,42892,EUR,666403200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514123,home,Estoril Praia,Manga Foe Ondoa,foe-ondoa-manga,M. F. Ondoa,M,8,183,70,M,1596636,EUR,1134345600,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,Manga Foe Ondoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514123,home,Estoril Praia,Israel Salazar,israel-salazar,I. Salazar,F,20,177,120,M,1090194,EUR,1052524800,F,92,92,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514123,away,SC Farense,Ricardo Velho,ricardo-velho,R. Velho,G,24,188,499,M,845792,EUR,903571200,G,33,33,False,26.0,12.0,24.0,10.0,0.0,8.0,9.0,4.0,17.0,,,3.0,6.0,,1.0,2.0,1.0,90.0,32.0,6.7,14.0,0.00122717,0,0.5612,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,
12514123,away,SC Farense,Marco Moreno,marco-moreno,M. Moreno,D,21,190,81,M,997094,EUR,982627200,D,3,3,False,33.0,26.0,9.0,5.0,0.0,15.0,15.0,11.0,18.0,1.0,2.0,1.0,2.0,,,,,90.0,45.0,6.7,9.0,0.0149046,0,,,,2.0,3.0,,2.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
12514123,away,SC Farense,Artur Jorge,artur-jorge,A. Jorge,D,44,186,53,M,310800,EUR,776822400,D,4,4,False,11.0,7.0,4.0,1.0,0.0,5.0,7.0,2.0,4.0,,1.0,9.0,,,,,,60.0,21.0,6.4,4.0,0.00031877,0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12514123,away,SC Farense,Tomás Ribeiro,tomas-ribeiro,T. Ribeiro,D,16,185,137,M,996765,EUR,925430400,D,5,5,False,15.0,8.0,7.0,2.0,0.0,6.0,9.0,2.0,6.0,,3.0,3.0,,,,,,61.0,25.0,6.0,7.0,0.00177749,0,,,,2.0,5.0,,1.0,2.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,
12514123,away,SC Farense,Pastor,pastor,Pastor,D,2,176,138,M,1046354,EUR,951004800,M,28,28,False,31.0,20.0,7.0,3.0,1.0,9.0,11.0,11.0,21.0,,8.0,2.0,6.0,,,,,90.0,51.0,7.1,14.0,0.0392491,1,,,,1.0,3.0,1.0,,3.0,1.0,3.0,1.0,0.0107,2.0,,1.0,,1.0,,,2.0,2.0,,,,,,,1.0,,,,,,1.0,
12514123,away,SC Farense,Claudio Falcão,claudio-falcao,C. Falcão,D,29,187,132,M,845699,EUR,773193600,M,29,29,False,26.0,18.0,1.0,,0.0,14.0,16.0,4.0,10.0,3.0,9.0,5.0,3.0,,,,,90.0,41.0,6.8,9.0,0.0037189,1,,,,1.0,5.0,1.0,1.0,5.0,3.0,1.0,2.0,0.0746,,,,,,,1.0,,,,,,,,,1.0,,,,,,,
12514123,away,SC Farense,Zé Carlos,ze-carlos,Z. Carlos,M,6,172,109,M,1138915,EUR,1004400000,M,8,8,False,25.0,16.0,2.0,,0.0,8.0,9.0,8.0,16.0,1.0,5.0,1.0,5.0,,,,,73.0,37.0,6.1,15.0,0.00259862,0,,Zé Carlos,,,8.0,,1.0,4.0,1.0,,2.0,,,,,,,,1.0,3.0,,,,,,,,2.0,,,,,,,
12514123,away,SC Farense,Derick Poloni,derick-poloni,D. Poloni,D,6,173,38,M,892169,EUR,746841600,M,31,31,False,29.0,18.0,7.0,1.0,0.0,12.0,17.0,6.0,12.0,,7.0,4.0,4.0,,,,,90.0,59.0,6.4,18.0,0.00549428,1,,,,,8.0,1.0,1.0,6.0,4.0,1.0,3.0,0.0191,,,2.0,,,,,1.0,,,1.0,,,1.0,,4.0,,,,,,,
12514123,away,SC Farense,Rony Lopes,rony-lopes,R. Lopes,M,16,174,626,M,190147,EUR,820108800,F,20,20,False,18.0,13.0,1.0,,0.0,6.0,7.0,8.0,16.0,,1.0,1.0,1.0,,,,,73.0,30.0,6.4,11.0,0.0344771,2,,,,,2.0,2.0,,,,1.0,1.0,0.3191,,,2.0,,5.0,1.0,,,,,,1.0,,,,1.0,,,,,,,
12514123,away,SC Farense,Tomané,tomane,Tomané,F,7,185,176,M,126076,EUR,719798400,F,9,9,False,26.0,14.0,2.0,,0.0,6.0,12.0,8.0,14.0,11.0,14.0,2.0,3.0,,,,,90.0,41.0,6.9,17.0,0.00324846,0,,,,6.0,7.0,,1.0,1.0,,2.0,1.0,,1.0,,4.0,,,,,,,,,,,,,,,,,,,3.0,
12514123,away,SC Farense,Marco Matias,marco-matias,M. Matias,F,77,177,35,M,77929,EUR,610761600,F,77,77,False,12.0,8.0,2.0,1.0,0.0,6.0,6.0,2.0,8.0,1.0,6.0,,4.0,,,,,61.0,21.0,6.1,7.0,0.0008968,1,,,,3.0,9.0,1.0,,2.0,2.0,3.0,1.0,0.0234,,,,True,2.0,,,1.0,,,,,,,,4.0,,,,,,1.0,
12514123,away,SC Farense,Rui Costa,rui-costa,R. Costa,F,7,179,88,M,845782,EUR,824774400,F,19,19,True,2.0,2.0,,,0.0,,,2.0,3.0,,,,,,,,,30.0,11.0,7.0,4.0,0.0703849,5,,,,2.0,4.0,,,,,,,0.4257,,,,,1.0,,2.0,,,,,2.0,3.0,,0.9156,,2.0,1.0,,,,,
12514123,away,SC Farense,Miguel Menino,menino-miguel,M. Menino,M,8,181,78,M,1163100,EUR,1042156800,M,93,93,True,11.0,8.0,1.0,1.0,0.0,3.0,4.0,5.0,7.0,,2.0,,,,,,,29.0,16.0,7.5,4.0,0.00939055,1,,,,,2.0,,,,,2.0,2.0,0.2546,1.0,,1.0,,,,,,,,,,1.0,,0.6657,,,1.0,,,,,
12514123,away,SC Farense,Elves Baldé,elves-balde,E. Baldé,F,21,168,195,M,846040,EUR,938822400,F,7,7,True,9.0,6.0,,,0.0,2.0,2.0,6.0,14.0,,1.0,,2.0,,,,,29.0,21.0,7.1,9.0,0.213733,1,,,,1.0,1.0,1.0,,1.0,,,,0.0617,2.0,,1.0,,7.0,2.0,,,,1.0,,,,,,,,,,,,1.0,
12514123,away,SC Farense,Filipe Soares,filipe-soares,F. Soares,M,22,180,145,M,851030,EUR,927158400,M,21,21,True,9.0,7.0,3.0,1.0,1.0,2.0,3.0,6.0,7.0,,3.0,,5.0,,,,,17.0,14.0,7.8,2.0,0.415731,0,,,,2.0,4.0,,1.0,,,,2.0,,3.0,,,,1.0,1.0,,3.0,3.0,2.0,,,,,,1.0,,,,,,,
12514123,away,SC Farense,Yusupha Njie,yusupha-njie,Y. Njie,F,9,188,325,M,887517,EUR,757555200,F,10,10,True,1.0,1.0,,,0.0,,,2.0,3.0,,1.0,,,,,,,17.0,7.0,6.7,3.0,0.00746986,1,,,,1.0,2.0,1.0,,1.0,,,,0.0704,,,1.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,1.0
12514123,away,SC Farense,Miguel Carvalho,miguel-carvalho,M. Carvalho,G,22,185,13,M,786018,EUR,835228800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514123,away,SC Farense,Paulo Victor,paulo-victor,P. Victor,D,64,180,200,M,1108505,EUR,987120000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,Paulo Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514123,away,SC Farense,Raúl Silva,raul-silva,R. Silva,D,,191,71,M,551812,EUR,626140800,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514123,away,SC Farense,Darío Poveda,dario-poveda,D. Poveda,F,14,188,58,M,836600,EUR,858211200,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
