match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_duelLost,stat_challengeLost,stat_aerialLost,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_totalCross,stat_accurateCross,stat_totalTackle,stat_wonTackle,stat_keyPass,captain,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,stat_penaltyConceded,stat_goalAssist,stat_goodHighClaim,stat_errorLeadToAShot,stat_penaltyWon,stat_bigChanceCreated
11369439,home,Real Betis,Rui Silva,Rui,Silva,rui-silva,R. Silva,G,1,191,3299,M,253809,EUR,760579200,G,13,13,False,32.0,26.0,9.0,3.0,24.0,27.0,2.0,5.0,1.0,1.0,1.0,1.0,7.0,3.0,1.0,3.0,1.0,1.0,90.0,41.0,7.2,7.0,0.0006303,0,0.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369439,home,Real Betis,Héctor Bellerín,,,hector-bellerin,H. Bellerín,D,2,178,3870,M,188365,EUR,795571200,D,2,2,False,2.0,1.0,,,1.0,2.0,,,,,,,,,,,,,15.0,3.0,6.4,2.0,1.93e-06,0,,Bellerín,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369439,home,Real Betis,Germán Pezzella,,,german-pezzella,G. Pezzella,D,6,187,3493,M,158241,EUR,677980800,D,6,6,False,53.0,49.0,2.0,,35.0,36.0,14.0,17.0,1.0,,,7.0,6.0,,,,,,90.0,65.0,7.5,5.0,0.00424077,1,,germanpezzella,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0329,0.2503,,,,,,,,,,,,,,,,,,,,
11369439,home,Real Betis,Chadi Riad,,,chadi-riad,C. Riad,D,34,186,10944,M,1064218,EUR,1047859200,D,28,28,False,70.0,63.0,7.0,2.0,52.0,57.0,11.0,13.0,4.0,,,5.0,9.0,,,,,,90.0,81.0,6.9,7.0,0.0160525,1,,chadiriad17,2.0,,1.0,2.0,,,,,0.1494,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,
11369439,home,Real Betis,Juan Miranda,,,juan-miranda,J. Miranda,D,33,185,2208,M,855829,EUR,948240000,D,3,3,False,48.0,42.0,4.0,3.0,26.0,28.0,18.0,22.0,3.0,,,2.0,5.0,,,,,,90.0,67.0,7.5,7.0,0.267736,0,,,1.0,,1.0,,,,2.0,1.0,,,,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,
11369439,home,Real Betis,Andrés Guardado,,,andres-guardado,A. Guardado,M,,169,1007,M,14942,EUR,528249600,M,18,18,False,29.0,23.0,4.0,2.0,16.0,19.0,8.0,14.0,2.0,1.0,1.0,1.0,6.0,,,,,,45.0,41.0,6.7,9.0,0.0289083,0,,,1.0,,,,,,,,,,,2.0,,1.0,4.0,1.0,1.0,,,True,,,,,,,,,,
11369439,home,Real Betis,Marc Roca,,,marc-roca,M. Roca,M,21,184,1491,M,847128,EUR,848966400,M,21,21,False,41.0,39.0,4.0,4.0,15.0,16.0,24.0,27.0,3.0,,,,4.0,,,,,,66.0,53.0,7.1,5.0,0.0532386,1,,,4.0,2.0,,,,,1.0,1.0,0.0188,,1.0,2.0,,2.0,2.0,,3.0,3.0,,,,,,,,,,,,
11369439,home,Real Betis,Assane Diao,,,assane-diao,A. Diao,F,38,185,18044,M,1493689,EUR,1126051200,M,38,38,False,24.0,15.0,,,3.0,5.0,13.0,22.0,6.0,3.0,,,5.0,,,,,,90.0,57.0,6.5,23.0,0.171559,3,,,5.0,,,,,,,4.0,0.4441,,1.0,1.0,2.0,,3.0,1.0,4.0,2.0,1.0,,2.0,1.0,2.0,,,,,,,
11369439,home,Real Betis,Rodri Sánchez,,,rodri-sanchez,R. Sánchez,M,10,175,565,M,1031421,EUR,958435200,M,17,17,False,32.0,30.0,2.0,2.0,10.0,10.0,20.0,22.0,4.0,1.0,,,2.0,,,,,,66.0,46.0,7.3,5.0,0.107804,2,,,2.0,,1.0,,,,,2.0,0.073,,1.0,1.0,1.0,,,,3.0,3.0,2.0,,,,1.0,,,,,,,
11369439,home,Real Betis,Ayoze Pérez,,,ayoze-perez,A. Pérez,F,22,180,3785,M,345195,EUR,743385600,M,10,10,False,35.0,31.0,,,6.0,8.0,25.0,29.0,5.0,6.0,2.0,,5.0,,,,,,90.0,58.0,6.7,13.0,0.0928825,3,,,8.0,,2.0,1.0,1.0,,,1.0,0.4861,0.3739,1.0,1.0,2.0,1.0,2.0,,,,2.0,,1.0,1.0,1.0,,,,,,,
11369439,home,Real Betis,Willian José,,,willian-jose,W. José,F,12,189,3025,M,123223,EUR,690854400,F,12,12,False,26.0,22.0,,,4.0,5.0,18.0,21.0,4.0,,,,1.0,,,,,,66.0,30.0,7.1,5.0,0.0350148,2,,,,,,3.0,1.0,,,1.0,0.0554,0.078,,,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,
11369439,home,Real Betis,Aitor Ruibal,,,aitor-ruibal,A. Ruibal,D,24,176,879,M,893062,EUR,827452800,D,24,24,True,45.0,38.0,5.0,3.0,12.0,16.0,27.0,32.0,11.0,5.0,2.0,2.0,8.0,,,,,,75.0,77.0,7.3,15.0,0.0444053,2,,,8.0,4.0,,,,,,1.0,0.0432,,1.0,2.0,,1.0,3.0,1.0,9.0,7.0,1.0,,,,1.0,,1.0,,,,,
11369439,home,Real Betis,William Carvalho,,,william-carvalho,W. Carvalho,M,41,187,1602,M,137978,EUR,702604800,M,14,14,True,47.0,43.0,,,15.0,15.0,28.0,32.0,2.0,,,,3.0,,,,,,45.0,52.0,7.4,4.0,0.020631,2,,,,,,,1.0,,,,0.1153,0.0588,1.0,,,,,,2.0,2.0,1.0,,,,,,,1.0,,,,
