match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_wasFouled,stat_aerialWon,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_bigChanceCreated,stat_outfielderBlock,stat_keyPass,player_sofascoreId,stat_dispossessed,stat_blockedScoringAttempt,stat_expectedGoals,captain,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_goals,stat_penaltyWon,stat_penaltyFaced,stat_punches,stat_lastManTackle,stat_errorLeadToAShot,stat_penaltyConceded,stat_hitWoodwork
12451043,home,AS Monaco,Radosław Majecki,radoslaw-majecki,R. Majecki,G,1,191,1544,M,849114,EUR,942710400,G,1,1,False,14.0,13.0,3.0,2.0,0.0,12.0,13.0,1.0,1.0,9.0,1.0,1.0,90.0,22.0,6.5,1.0,0.00018632,0,-0.0429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451043,home,AS Monaco,Vanderson,vanderson,Vanderson,D,2,173,6111,M,1090694,EUR,993081600,D,2,2,False,65.0,53.0,7.0,4.0,0.0,10.0,11.0,44.0,59.0,8.0,,,61.0,77.0,7.2,16.0,0.0998621,0,,Vanderson,,5.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451043,home,AS Monaco,Thilo Kehrer,thilo-kehrer,T. Kehrer,D,5,186,1925,M,281277,EUR,843264000,D,5,5,False,52.0,46.0,2.0,1.0,0.0,22.0,24.0,24.0,28.0,3.0,,,90.0,60.0,6.6,6.0,0.0140385,0,,,,,,3.0,5.0,6.0,2.0,,4.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12451043,home,AS Monaco,Christian Mawissa,christian-mawissa,C. Mawissa,D,13,184,895,M,1407848,EUR,1113782400,D,13,13,False,37.0,35.0,1.0,1.0,0.0,19.0,20.0,16.0,17.0,3.0,,,90.0,50.0,6.8,4.0,0.00395148,0,,,,,,2.0,6.0,5.0,1.0,,2.0,5.0,3.0,2.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
12451043,home,AS Monaco,Caio Henrique,caio-henrique,C. Henrique,D,12,178,3679,M,845170,EUR,870307200,D,12,12,False,58.0,46.0,11.0,6.0,1.0,15.0,20.0,34.0,48.0,8.0,,,90.0,90.0,8.1,20.0,0.870538,0,,,,10.0,3.0,1.0,2.0,3.0,1.0,,,3.0,3.0,2.0,1.0,1.0,,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,
12451043,home,AS Monaco,Lamine Camara,camara-lamine,L. Camara,M,15,174,20442,M,1389846,EUR,1072915200,M,15,15,False,62.0,56.0,8.0,5.0,1.0,14.0,15.0,44.0,51.0,3.0,,,61.0,76.0,7.7,12.0,0.38826,1,,Lamine Camara,,4.0,2.0,,3.0,4.0,,2.0,,1.0,2.0,1.0,,2.0,1.0,1.0,,3.0,lamine_camara_5,2.0,1.0,0.0407,,,,,,,,,,,,,,,,
12451043,home,AS Monaco,Denis Zakaria,denis-zakaria,D. Zakaria,M,6,191,3221,M,770677,EUR,848448000,M,6,6,False,77.0,74.0,4.0,3.0,0.0,14.0,14.0,60.0,63.0,12.0,,,90.0,91.0,7.8,4.0,0.103429,2,,,,,,1.0,6.0,6.0,1.0,,2.0,1.0,3.0,2.0,1.0,,3.0,,1.0,2.0,,1.0,,0.1276,True,1.0,1.0,1.0,1.0,0.0803,,,,,,,,,,
12451043,home,AS Monaco,Maghnes Akliouche,maghnes-akliouche,M. Akliouche,M,11,183,5917,M,1130939,EUR,1014595200,M,11,11,False,58.0,51.0,3.0,2.0,0.0,2.0,2.0,49.0,57.0,5.0,,,78.0,68.0,7.0,10.0,0.343448,3,,,,1.0,,,3.0,3.0,,,,,1.0,,,1.0,2.0,,,,,1.0,,0.8399,,2.0,2.0,2.0,1.0,0.6091,2.0,1.0,,,,,,,,
12451043,home,AS Monaco,Takumi Minamino,takumi-minamino,T. Minamino,M,18,174,8866,M,155818,EUR,790214400,M,18,18,False,22.0,18.0,,,2.0,1.0,1.0,17.0,21.0,,,,61.0,32.0,8.9,7.0,0.679793,3,,,,,,2.0,6.0,1.0,,,,,,,,,1.0,2.0,,3.0,Minamino,3.0,,0.4475,,1.0,1.0,2.0,1.0,0.1838,,1.0,1.0,,,,,,,
12451043,home,AS Monaco,Eliesse Ben Seghir,eliesse-ben-seghir,E. Ben Seghir,M,17,178,21668,M,1394353,EUR,1108512000,M,7,7,False,68.0,64.0,6.0,5.0,0.0,13.0,13.0,52.0,60.0,2.0,,,90.0,93.0,8.3,14.0,0.564154,3,,,,5.0,1.0,5.0,12.0,5.0,,1.0,2.0,,,,1.0,1.0,2.0,1.0,,2.0,benseghir44,2.0,,0.1542,,5.0,2.0,1.0,2.0,0.3461,,,1.0,,,,,,,
12451043,home,AS Monaco,Mika Biereth,mika-biereth,M. Biereth,F,14,187,5335,M,1083007,EUR,1044662400,F,14,14,False,19.0,13.0,1.0,1.0,0.0,3.0,4.0,10.0,15.0,1.0,,,83.0,31.0,9.2,10.0,0.0188719,5,,Mika Biereth,,,,,3.0,2.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,,2.0,1.0,1.8767,,,,1.0,3.0,1.9968,1.0,,3.0,1.0,,,,,,
