match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_interceptionWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_totalTackle,stat_expectedGoals,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_wonTackle,stat_expectedGoalsOnTarget,stat_totalCross,stat_keyPass,captain,stat_goalAssist,stat_blockedScoringAttempt,stat_goals,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_errorLeadToAGoal,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
11392811,home,AS Monaco,Philipp Köhn,,,philipp-kohn,P. Köhn,G,16,191,698,M,868964,EUR,891475200,G,16,16,False,24.0,16.0,14.0,6.0,13.0,14.0,3.0,10.0,1.0,3.0,1.0,1.0,90.0,28.0,7.0,8.0,0.00044949,0,0.0765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392811,home,AS Monaco,Wilfried Singo,,,wilfried-singo,W. Singo,D,90,190,12125,M,978285,EUR,977702400,D,99,99,False,42.0,33.0,7.0,3.0,22.0,27.0,11.0,15.0,3.0,11.0,,,90.0,62.0,7.6,13.0,0.00609292,0,,stephane_singo,2.0,5.0,4.0,9.0,4.0,3.0,5.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11392811,home,AS Monaco,Guillermo Maripán,,,guillermo-maripan,G. Maripán,D,13,193,2139,M,339909,EUR,768182400,D,3,3,False,32.0,30.0,1.0,,27.0,29.0,3.0,3.0,1.0,5.0,,,90.0,44.0,7.2,2.0,0.00085562,1,,,3.0,1.0,3.0,2.0,,,8.0,1.0,,,,,1.0,1.0,0.0586,,,,,,,,,,,,,,,,,,,,
11392811,home,AS Monaco,Soungoutou Magassa,Soungoutou Magassa,,soungoutou-magassa,S. Magassa,M,27,188,1742,M,1170560,EUR,1065571200,D,88,88,False,48.0,44.0,6.0,3.0,29.0,30.0,15.0,18.0,3.0,8.0,,,90.0,67.0,7.3,6.0,0.00623577,1,,,2.0,1.0,10.0,9.0,2.0,1.0,3.0,,,,,3.0,,7.0,0.0317,3.0,1.0,1.0,3.0,0.0424,,,,,,,,,,,,,,,
11392811,home,AS Monaco,Krépin Diatta,,,krepin-diatta,K. Diatta,M,27,173,13115,M,873534,EUR,919900800,M,27,27,False,25.0,22.0,,,9.0,10.0,13.0,17.0,2.0,5.0,,,90.0,55.0,6.8,12.0,0.0559755,0,,krepindiatta,2.0,1.0,9.0,5.0,2.0,,2.0,1.0,,1.0,1.0,1.0,,3.0,,2.0,2.0,,2.0,,2.0,1.0,,,,,,,,,,,,,
11392811,home,AS Monaco,Youssouf Fofana,,,youssouf-fofana,Y. Fofana,M,19,185,6182,M,945062,EUR,915926400,M,19,19,False,60.0,47.0,2.0,2.0,25.0,29.0,22.0,31.0,3.0,3.0,,,89.0,78.0,7.1,19.0,0.0531322,1,,YFofana19_,,,6.0,2.0,2.0,2.0,3.0,,,3.0,,1.0,,,0.073,3.0,2.0,,,,,2.0,True,1.0,1.0,,,,,,,,,,
11392811,home,AS Monaco,Denis Zakaria,,,denis-zakaria,D. Zakaria,M,6,191,3221,M,770677,EUR,848448000,M,6,6,False,31.0,30.0,1.0,1.0,16.0,16.0,14.0,15.0,1.0,5.0,,,90.0,48.0,8.0,1.0,0.0165507,3,,,1.0,2.0,1.0,6.0,1.0,1.0,3.0,,,,,,1.0,3.0,0.3132,,,1.0,2.0,0.1489,,,,,1.0,1.0,,,,,,,,,
11392811,home,AS Monaco,Ismail Jakobs,,,ismail-jakobs,I. Jakobs,D,4,184,7001,M,897291,EUR,934848000,M,14,14,False,31.0,20.0,5.0,1.0,11.0,15.0,9.0,20.0,1.0,3.0,,,81.0,49.0,6.6,17.0,0.00943064,0,,ismaijakobs,,1.0,4.0,3.0,,,1.0,,,1.0,1.0,2.0,,1.0,,2.0,,,1.0,,4.0,,,,,,,,,,,,,,
11392811,home,AS Monaco,Maghnes Akliouche,,,maghnes-akliouche,M. Akliouche,M,11,183,5917,M,1130939,EUR,1014595200,F,21,21,False,26.0,20.0,,,9.0,11.0,11.0,16.0,,3.0,,,65.0,39.0,6.7,15.0,0.0214799,1,,,,1.0,4.0,4.0,1.0,1.0,,,,4.0,1.0,2.0,1.0,1.0,0.0667,1.0,1.0,,,,1.0,,,,,,,,,,,,,,
11392811,home,AS Monaco,Aleksandr Golovin,,,aleksandr-golovin,A. Golovin,M,10,180,8439,M,318963,EUR,833414400,F,17,17,False,31.0,26.0,3.0,3.0,9.0,9.0,18.0,26.0,1.0,2.0,,,89.0,53.0,8.7,15.0,0.119524,1,,alex_golovin17,,,1.0,5.0,1.0,,,,,6.0,2.0,,,3.0,0.0744,,,1.0,2.0,0.3952,4.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,
11392811,home,AS Monaco,Folarin Balogun,,,folarin-balogun,F. Balogun,F,9,179,5047,M,934237,EUR,994118400,F,29,29,False,18.0,12.0,1.0,,4.0,6.0,8.0,12.0,,3.0,,,81.0,36.0,6.4,17.0,0.474673,1,,balogun,,,8.0,4.0,1.0,1.0,,,,7.0,3.0,3.0,,,0.0636,1.0,4.0,,,,,,,,1.0,,,,1.0,,,,,,
11392811,home,AS Monaco,Wissam Ben Yedder,,,wissam-ben-yedder,W. Ben Yedder,F,35,170,5487,M,119192,EUR,650419200,F,10,10,True,7.0,6.0,,,1.0,1.0,5.0,6.0,,2.0,,,25.0,9.0,6.5,3.0,0.00940548,0,,wisbenyedder,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
11392811,home,AS Monaco,Kassoum Ouattara,,,ouattara-kassoum,K. Ouattara,D,20,176,696,M,1397558,EUR,1097712000,D,20,20,True,3.0,3.0,,,2.0,2.0,1.0,3.0,,,,,9.0,14.0,6.8,5.0,0.00055633,1,,,,,1.0,2.0,2.0,1.0,,,,2.0,,,,1.0,0.0389,,,1.0,1.0,0.0672,2.0,,,,,,,,,,,,,,
11392811,home,AS Monaco,Takumi Minamino,,,takumi-minamino,T. Minamino,M,18,174,8866,M,155818,EUR,790214400,M,18,18,True,5.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,,,,,9.0,8.0,6.8,5.0,0.00986765,1,,Minamino,,,1.0,,,,,,,1.0,,1.0,,,0.0125,,,1.0,,0.1404,1.0,1.0,,,,,,,,,,,,,
11392811,home,AS Monaco,Mohamed Camara,,,camara-mohamed,M. Camara,M,4,175,3786,M,1008849,EUR,947116800,M,4,4,True,5.0,4.0,,,1.0,1.0,3.0,4.0,,1.0,,,8.0,5.0,6.5,1.0,0.00113771,0,,camara_mohamed6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392811,home,AS Monaco,Myron Boadu,,,myron-boadu,M. Boadu,F,21,183,1735,M,856744,EUR,979430400,F,9,9,True,,,,,,,,,,,,,8.0,3.0,6.7,1.0,,1,,,,,2.0,1.0,1.0,,,,,,1.0,1.0,,,0.0537,,,1.0,,0.0304,,,,,,,,,,,,,,,
