match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_fouls,stat_shotValueNormalized,stat_aerialWon,stat_totalContest,stat_shotOffTarget,stat_outfielderBlock,stat_penaltyWon,stat_penaltyMiss,stat_wonContest,stat_blockedScoringAttempt,stat_dispossessed,captain,stat_bigChanceCreated,stat_hitWoodwork,stat_penaltySave,stat_penaltyFaced,stat_totalOffside,stat_accurateCross,stat_clearanceOffLine,stat_goals,stat_penaltyConceded
14015655,home,Bahlinger SC,Luca Petzold,luca-petzold,L. Petzold,G,1,188.0,1,M,942755,EUR,1007942400.0,G,1,1,False,29.0,19.0,14.0,4.0,0.0,17.0,22.0,2.0,7.0,1.0,1.0,9.0,1.0,1.0,4.0,5.0,90.0,39.0,6.4,10.0,1.1162,0,-0.03,-0.07,-0.81,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015655,home,Bahlinger SC,Kolja Herrmann,kolja-herrmann,K. Herrmann,D,8,179.0,1,M,823227,EUR,861235200.0,D,8,8,False,33.0,30.0,4.0,2.0,0.0,23.0,23.0,7.0,10.0,2.0,1.0,7.0,,,,,66.0,47.0,6.1,7.0,,0,-0.05,0.05,-0.49,,,,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14015655,home,Bahlinger SC,Laurin Tost,laurin-tost,L. Tost,D,5,190.0,0,M,1394490,EUR,991440000.0,D,5,5,False,37.0,30.0,3.0,1.0,0.0,25.0,28.0,5.0,9.0,3.0,,6.0,,,,,90.0,50.0,5.8,7.0,,1,-0.04,0.14,-0.65,,,,,1.0,4.0,2.0,5.0,2.0,2.0,,2.0,,1.0,1.0,2.0,0.04,,,,,,,,,,,,,,,,,,,
14015655,home,Bahlinger SC,Karim Elabed,karim-elabed,K. Elabed,D,24,187.0,127,M,1103643,EUR,1077840000.0,D,24,24,False,46.0,46.0,,,0.0,38.0,38.0,8.0,8.0,2.0,,1.0,,,,,90.0,55.0,5.7,,,0,0.02,0.11,-0.84,,Karim Elabed,,,1.0,4.0,2.0,1.0,2.0,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
14015655,home,Bahlinger SC,Rico Wuttke,wuttke-rico,R. Wuttke,D,25,172.0,2,M,1536480,EUR,1104796800.0,D,25,25,False,22.0,16.0,4.0,2.0,0.0,8.0,12.0,8.0,10.0,2.0,,5.0,,,,,90.0,34.0,5.1,10.0,,1,-0.17,0.12,-0.89,,,,2.0,1.0,,,2.0,,,1.0,,,,,,-0.08,,1.0,1.0,1.0,,,,,,,,,,,,,,,
14015655,home,Bahlinger SC,Holger Bux,holger-bux,H. Bux,M,6,188.0,6,M,1121496,EUR,1038268800.0,M,6,6,False,47.0,40.0,6.0,3.0,0.0,32.0,34.0,8.0,13.0,4.0,1.0,2.0,1.0,,,,90.0,54.0,5.5,10.0,,1,-0.05,0.34,-0.73,,,,,1.0,2.0,,,1.0,,2.0,1.0,,1.0,1.0,2.0,-0.89,,1.0,,,1.0,1.0,,,,,,,,,,,,,
14015655,home,Bahlinger SC,Ferdinand Scholl,scholl-ferdinand,F. Scholl,M,7,188.0,1,M,1898147,EUR,1008979200.0,M,7,7,False,18.0,16.0,2.0,2.0,0.0,6.0,7.0,10.0,11.0,2.0,,2.0,,,,,66.0,31.0,7.1,7.0,,2,0.26,0.15,0.17,,,,1.0,1.0,3.0,,1.0,1.0,1.0,3.0,,,,,,-0.06,,3.0,1.0,1.0,,,2.0,1.0,,,,,,,,,,,
14015655,home,Bahlinger SC,Rico Wehrle,rico-wehrle,R. Wehrle,D,14,183.0,1,M,802356,EUR,747100800.0,M,14,14,False,7.0,6.0,1.0,1.0,0.0,4.0,4.0,2.0,3.0,6.0,1.0,,,,,,45.0,20.0,6.9,6.0,,0,0.1,0.1,0.35,,,,2.0,2.0,4.0,2.0,,2.0,2.0,,1.0,1.0,,,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,
14015655,home,Bahlinger SC,Hasan Pepić,hasan-pepic,H. Pepić,M,27,183.0,2,M,137820,EUR,732240000.0,M,27,27,False,53.0,41.0,12.0,4.0,0.0,24.0,26.0,17.0,27.0,1.0,,2.0,,,,,90.0,59.0,6.3,15.0,,1,0.14,0.11,-0.3,,,,1.0,,2.0,,,,,2.0,2.0,,,,1.0,0.0,,,1.0,,,,,,,True,,,,,,,,,
14015655,home,Bahlinger SC,Luca Kobele,luca-kobele,L. Kobele,,21,,0,M,862835,EUR,,M,21,21,False,18.0,16.0,1.0,,0.0,7.0,8.0,9.0,10.0,3.0,1.0,2.0,,,,,45.0,25.0,6.7,3.0,,0,0.17,0.01,-0.13,,,,,1.0,5.0,1.0,,2.0,,,,,,,,,1.0,3.0,,,,,2.0,,,,,,,,,,,,
14015655,home,Bahlinger SC,Ibrahima Diakité,ibrahima-diakite,I. Diakité,F,11,187.0,1,M,2219576,EUR,847670400.0,F,11,11,False,5.0,3.0,,,0.0,2.0,2.0,1.0,3.0,5.0,,1.0,,,,,66.0,16.0,6.2,8.0,,2,-0.09,0.28,-0.01,,Ibrahima Diakité,,1.0,,,,1.0,,,,,1.0,,,,-0.52,,4.0,2.0,,,,,,1.0,,1.0,1.0,,,,,,,
14015655,home,Bahlinger SC,Marco Rienhardt,rienhardt-marco,M. Rienhardt,F,33,192.0,1,M,1819041,EUR,917481600.0,F,33,33,True,7.0,5.0,,,0.0,1.0,2.0,4.0,5.0,5.0,1.0,,,,,,45.0,12.0,6.6,3.0,,1,0.02,0.09,-0.04,,,,,1.0,3.0,,,2.0,1.0,1.0,1.0,,,,3.0,0.0,,,1.0,,,,,,,,,,,,,,,,
14015655,home,Bahlinger SC,Alex Echner,echner-alex,A. Echner,,18,,0,M,2209188,EUR,1089331200.0,M,18,18,True,14.0,9.0,2.0,,0.0,6.0,7.0,3.0,7.0,6.0,1.0,2.0,,,,,45.0,24.0,5.9,10.0,,0,-0.14,-0.08,-0.2,,,,1.0,3.0,1.0,1.0,,,,1.0,,,,,1.0,,,3.0,,,,,1.0,,,,,,,,,,,,
14015655,home,Bahlinger SC,Marco Bauer,marco-bauer,M. Bauer,M,20,,1,M,2219577,EUR,976060800.0,D,20,20,True,10.0,9.0,,,0.0,5.0,5.0,4.0,5.0,3.0,,2.0,,,,,24.0,15.0,5.9,5.0,,0,0.05,0.05,-0.33,,Marco Bauer,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,
14015655,home,Bahlinger SC,Erijon Shaqiri,shaqiri-erijon,E. Shaqiri,F,10,182.0,9,M,1002097,EUR,1037664000.0,F,10,10,True,8.0,5.0,,,0.0,3.0,3.0,2.0,5.0,1.0,,,,,,,24.0,11.0,6.5,3.0,,0,-0.17,0.08,-0.02,,,,,1.0,2.0,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,
14015655,home,Bahlinger SC,Daniel Monga,monga-daniel,D. Monga,,22,,1,M,1929925,EUR,966643200.0,M,22,22,True,14.0,14.0,,,0.0,8.0,8.0,6.0,6.0,,,2.0,,,,,24.0,15.0,6.6,,,0,0.09,0.09,-0.08,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14015655,home,Bahlinger SC,Louis Schmidt,louis-schmidt,L. Schmidt,D,26,184.0,1,M,2219536,EUR,1092441600.0,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,Louis Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015655,home,Bahlinger SC,Vasco Walz,vasco-walz,V. Walz,M,13,178.0,32,M,1083412,EUR,1097798400.0,M,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,Vasco Walz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015655,home,Bahlinger SC,Elias Benali,benali-elias,E. Benali,F,29,,25,M,1901850,EUR,1099526400.0,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
