match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,injury,description,reason,playerName,rescinded,length
14015655,FT,0.0,5.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
14015655,,0.0,5.0,,83,,,8,,,goal,320805169.0,False,regular,800400.0,Sirlord Conteh,,,,,,
14015655,,,,,82,,,9,,,substitution,124288415.0,False,regular,,,False,,,,,
14015655,,0.0,4.0,,77,,,14,,,goal,320804681.0,False,regular,918437.0,Mikkel Kaufmann,,,,,,
14015655,,,,,75,,,16,,,substitution,124288353.0,False,regular,,,False,,,,,
14015655,,,,,66,,,25,,,substitution,124288244.0,True,regular,,,False,,,,,
14015655,,,,,66,,,25,,,substitution,124288243.0,True,regular,,,False,,,,,
14015655,,,,,66,,,25,,,substitution,124288242.0,True,regular,,,False,,,,,
14015655,,,,,65,,,26,,,substitution,124288229.0,False,regular,,,False,,,,,
14015655,,,,,65,,,26,,,substitution,124288230.0,False,regular,,,False,,,,,
14015655,,0.0,3.0,,61,,,30,,,goal,320804029.0,False,regular,1386651.0,Leo Scienza,,,,,,
14015655,,,,,58,,,33,,,inGamePenalty,118556021.0,True,missed,1121496.0,Holger Bux,,Goalkeeper save,goalkeeperSave,,,
14015655,,,,,52,,,39,,,card,123738108.0,False,yellow,988252.0,Tim Siersleben,,,Foul,Tim Siersleben,False,
14015655,,,,,46,,,45,,,substitution,124288094.0,False,regular,,,False,,,,,
14015655,,,,,46,,,45,,,substitution,124288082.0,True,regular,,,False,,,,,
14015655,,,,,46,,,45,,,substitution,124288081.0,True,regular,,,False,,,,,
14015655,HT,0.0,2.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
14015655,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,,2.0
14015655,,,,,35,,,11,,,card,123737759.0,False,yellow,1142248.0,Arijon Ibrahimović,,,Foul,Arijon Ibrahimović,False,
14015655,,0.0,2.0,,34,,,12,,,goal,320801430.0,False,regular,575952.0,Mathias Honsak,,,,,,
14015655,,0.0,1.0,,9,,,37,,,goal,320800472.0,False,regular,1386651.0,Leo Scienza,,,,,,
14015655,,,,,-5,,,6,,,card,123737703.0,True,red,,,,,Argument,Stefan Reisinger,False,
