match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_aerialLost,stat_aerialWon,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_goalAssist,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_errorLeadToAGoal,stat_totalOffside,stat_keyPass,player_firstName,player_lastName,captain,stat_shotOffTarget,stat_dispossessed,stat_hitWoodwork,stat_onTargetScoringAttempt,player_sofascoreId,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_bigChanceCreated
11452976,home,Al-Shabab,Seung-gyu Kim,seung-gyu-kim,S. Kim,G,81,187,324,M,235686,EUR,654652800,G,18,18,False,21.0,20.0,5.0,4.0,19.0,19.0,1.0,2.0,1.0,1.0,1.0,9.0,90.0,31.0,5.4,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452976,home,Al-Shabab,Fawaz Al-Sagour,fawaz-al-sagour,F. Al-Sagour,D,27,176,240,M,818572,EUR,830217600,D,27,27,False,21.0,15.0,,,5.0,8.0,11.0,15.0,,,,2.0,59.0,30.0,6.6,8.0,0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452976,home,Al-Shabab,Nader Al Sharari,nader-abdullah-al-sharari,N. A. Sharari,D,4,184,534,M,923040,EUR,831513600,D,88,88,False,33.0,27.0,5.0,3.0,19.0,22.0,8.0,11.0,1.0,,2.0,4.0,59.0,42.0,6.7,7.0,0,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11452976,home,Al-Shabab,Iago Santos,iago-santos,I. Santos,D,4,188,76,M,584430,EUR,706492800,D,4,4,False,72.0,68.0,5.0,3.0,34.0,36.0,34.0,36.0,3.0,,2.0,11.0,90.0,80.0,7.6,4.0,1,,,5.0,,,2.0,1.0,2.0,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,
11452976,home,Al-Shabab,Hussain Al-Sebyani,hussain-alsebyani,H. Alsebyani,M,16,168,15,M,1152012,EUR,993340800,D,16,16,False,32.0,24.0,2.0,,13.0,16.0,12.0,20.0,1.0,,,7.0,59.0,44.0,6.5,12.0,0,4.0,1.0,,2.0,,,,,,,,,1.0,,,,,,1.0,Hussain Alsebyani,,,,,,,,,,,,,
11452976,home,Al-Shabab,Hattan Bahebri,hattan-bahebri,H. Bahbri,M,11,168,92,M,803052,EUR,711244800,M,11,11,False,28.0,17.0,3.0,1.0,6.0,7.0,11.0,23.0,5.0,,,,90.0,46.0,7.4,14.0,7,2.0,,6.0,,2.0,3.0,,,,,4.0,,2.0,1.0,2.0,,,,2.0,,,True,5.0,,,,,,,,,,
11452976,home,Al-Shabab,Majed Omar Kanabah,majed-omar-kanabah,M. O. Kanabah,M,12,172,36,M,828444,EUR,730771200,M,12,12,False,51.0,49.0,3.0,1.0,22.0,22.0,27.0,32.0,6.0,3.0,,2.0,75.0,60.0,6.8,5.0,1,3.0,,2.0,2.0,1.0,1.0,2.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,
11452976,home,Al-Shabab,Husain Al-Qahtani,husain-al-monassar,H. Al-Qahtani,M,52,177,32,M,893218,EUR,787881600,M,15,15,False,83.0,77.0,8.0,5.0,20.0,20.0,62.0,73.0,6.0,3.0,,3.0,90.0,98.0,7.5,12.0,2,10.0,5.0,2.0,,,1.0,,1.0,,,2.0,,1.0,,1.0,,,,3.0,,,,1.0,,,,,,,,,,
11452976,home,Al-Shabab,Gustavo Cuéllar,gustavo-cuellar,G. Cuéllar,M,6,175,1944,M,180059,EUR,719020800,M,6,6,False,79.0,72.0,8.0,7.0,33.0,35.0,39.0,44.0,6.0,3.0,,5.0,90.0,93.0,7.0,13.0,1,,,3.0,2.0,3.0,,,,2.0,3.0,1.0,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,
11452976,home,Al-Shabab,Fahad Al-Muwallad,fahad-al-muwallad,F. Al-Muwallad,M,,167,183,M,160909,EUR,779500800,M,8,8,False,10.0,10.0,,,2.0,2.0,8.0,10.0,5.0,1.0,,2.0,90.0,22.0,6.4,6.0,3,2.0,,3.0,1.0,,2.0,,1.0,,3.0,3.0,,1.0,,1.0,,,,,,,,1.0,,,1.0,,,,,,,
