match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_blockedScoringAttempt,stat_outfielderBlock,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_dispossessed,player_firstName,player_lastName,stat_accurateCross,stat_challengeLost,stat_unsuccessfulTouch,stat_keyPass,captain,stat_bigChanceMissed,stat_bigChanceCreated,stat_ownGoals,stat_punches,stat_totalOffside
12988643,home,Tamworth,Jasbir Singh,jasbir-singh,J. Singh,G,1,188.0,21,M,240428,EUR,637200000.0,G,1,1,False,40.0,15.0,40.0,15.0,0.0,15.0,40.0,1.0,2.0,1.0,12.0,1.0,4.0,3.0,4.0,90.0,52.0,8.0,25.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12988643,home,Tamworth,Rico Browne,rico-browne,R. Browne,D,33,188.0,23,M,1134737,EUR,1072569600.0,D,29,29,False,18.0,7.0,8.0,,0.0,4.0,12.0,,8.0,2.0,6.0,2.0,,,,90.0,36.0,7.2,12.0,0,3.0,7.0,1.0,1.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,,
12988643,home,Tamworth,Jordan Cullinane-Liburd,jordan-cullinane-liburd,J. Cullinane-Liburd,D,18,190.0,11,M,863615,EUR,801187200.0,D,18,18,False,17.0,8.0,4.0,2.0,0.0,5.0,9.0,7.0,8.0,4.0,1.0,,,,,90.0,32.0,7.9,9.0,2,3.0,8.0,,3.0,5.0,,,1.0,1.0,1.0,2.0,2.0,5.0,,,,,,,,,,,,,,,
12988643,home,Tamworth,Haydn Hollis,haydn-hollis,H. Hollis,D,26,193.0,20,M,108311,EUR,719020800.0,D,26,26,False,13.0,3.0,8.0,,0.0,2.0,6.0,2.0,4.0,3.0,,,,,,90.0,22.0,6.8,10.0,2,1.0,7.0,,2.0,2.0,,,,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,
12988643,home,Tamworth,Luke Fairlamb,luke-fairlamb,L. Fairlamb,D,11,176.0,3,M,245707,EUR,747187200.0,D,11,11,False,17.0,11.0,3.0,,0.0,8.0,15.0,,1.0,1.0,2.0,1.0,,,,90.0,31.0,6.6,13.0,0,3.0,3.0,1.0,1.0,3.0,,,1.0,,,,,,,,2.0,,,,,,,,,,,,
12988643,home,Tamworth,Kyle Finn,kyle-finn,K. Finn,M,8,179.0,6,M,890090,EUR,912988800.0,M,7,7,False,14.0,6.0,1.0,,0.0,6.0,14.0,,3.0,,,,,,,76.0,24.0,6.6,12.0,0,1.0,2.0,2.0,,4.0,1.0,,,3.0,3.0,,,,,,1.0,,,1.0,2.0,1.0,,,,,,,
12988643,home,Tamworth,Tom Tonks,tom-tonks,T. Tonks,M,4,175.0,16,M,824752,EUR,682041600.0,M,4,4,False,23.0,12.0,4.0,1.0,0.0,7.0,14.0,2.0,5.0,6.0,3.0,,,,,90.0,44.0,7.3,17.0,0,5.0,9.0,,1.0,5.0,1.0,1.0,1.0,2.0,,2.0,,,,,,,,,2.0,,2.0,,,,,,
12988643,home,Tamworth,Ben Milnes,ben-milnes,B. Milnes,M,8,176.0,6,M,240308,EUR,684633600.0,M,8,8,False,17.0,11.0,5.0,1.0,0.0,7.0,13.0,1.0,1.0,1.0,1.0,1.0,,,,83.0,26.0,6.4,8.0,0,5.0,5.0,1.0,,3.0,1.0,,,,,1.0,,,,,1.0,,,1.0,,,1.0,True,,,,,
12988643,home,Tamworth,Thomas McGlinchey,thomas-mcglinchey,T. McGlinchey,M,19,190.0,6,M,1423881,EUR,846979200.0,M,19,19,False,22.0,18.0,5.0,4.0,0.0,14.0,19.0,2.0,5.0,1.0,4.0,,,,,90.0,35.0,6.8,9.0,1,4.0,4.0,1.0,1.0,3.0,,,,3.0,1.0,,,,,1.0,2.0,Thomas McGlinchey,,,,1.0,,,1.0,,,,
12988643,home,Tamworth,Nathan Tshikuna,nathan-tshikuna,N. Tshikuna,M,20,178.0,24,M,1905141,EUR,916963200.0,F,20,20,False,28.0,15.0,5.0,2.0,0.0,12.0,24.0,1.0,7.0,,5.0,3.0,,,,89.0,44.0,7.6,19.0,1,4.0,6.0,2.0,1.0,4.0,1.0,,,3.0,3.0,2.0,,,1.0,,,Nathan Tshikuna,,1.0,,3.0,3.0,,,2.0,,,
12988643,home,Tamworth,Dan Creaney,dan-creaney,D. Creaney,F,39,188.0,27,M,1905041,EUR,775267200.0,F,9,9,False,17.0,5.0,1.0,,0.0,4.0,16.0,10.0,12.0,2.0,,,,,,90.0,34.0,6.9,18.0,5,1.0,1.0,,6.0,12.0,2.0,2.0,,,,4.0,2.0,,2.0,1.0,1.0,Dan Creaney,,,1.0,5.0,,,1.0,,,,
12988643,home,Tamworth,Beck-Ray Enoru,beck-ray-enoru,B. Enoru,M,22,173.0,104,M,1905024,EUR,1030233600.0,F,22,22,True,3.0,,1.0,,0.0,,1.0,1.0,5.0,,1.0,2.0,,,,14.0,9.0,6.7,4.0,0,,2.0,,1.0,3.0,,,,2.0,1.0,1.0,,,,,1.0,Beck-Ray Enoru,,,,,,,,,,,
12988643,home,Tamworth,Kieran Wallace,kieran-wallace,K. Wallace,M,,186.0,4,M,227950,EUR,791078400.0,D,25,25,True,1.0,,1.0,,0.0,,1.0,,1.0,,,1.0,,,,15.0,2.0,6.4,1.0,0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,
12988643,home,Tamworth,Alex Fletcher,alex-fletcher,A. Fletcher,M,6,174.0,11,M,552872,EUR,848188800.0,M,6,6,True,,,,,0.0,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12988643,home,Tamworth,Leon Phillips,leon-phillips,L. Phillips,G,21,191.0,4,M,1905093,EUR,1000598400.0,G,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Leon Phillips,,,,,,,,,,,
12988643,home,Tamworth,Jamie Willets,jamie-willets,J. Willets,D,17,,1,M,909883,EUR,,D,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12988643,home,Tamworth,Kennedy Digie,kennedy-digie,K. Digie,D,5,191.0,9,M,826360,EUR,850435200.0,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12988643,home,Tamworth,Kai Williams,kai-williams,K. Williams,M,,177.0,4,M,1905076,EUR,861235200.0,F,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Kai Williams,,,,,,,,,,,
12988643,home,Tamworth,Miracle Okafor,miracle-okafor,M. Okafor,F,9,188.0,3,M,1153500,EUR,989107200.0,F,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Miracle Okafor,,,,,,,,,,,
12988643,home,Tamworth,Chris Wreh,chris-wreh,C. Wreh,F,12,183.0,11,M,1155917,EUR,839203200.0,F,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Chris Wreh,,,,,,,,,,,
12988643,away,Huddersfield Town,Chris Maxwell,chris-maxwell,C. Maxwell,G,,186.0,23,M,47866,EUR,649296000.0,G,12,12,False,27.0,20.0,10.0,3.0,0.0,2.0,8.0,,,1.0,15.0,,1.0,3.0,3.0,90.0,46.0,6.8,7.0,0,18.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
12988643,away,Huddersfield Town,Tom Lees,tom-lees,T. Lees,D,12,185.0,34,M,86389,EUR,658886400.0,D,32,32,False,70.0,62.0,11.0,6.0,0.0,38.0,42.0,3.0,5.0,1.0,4.0,2.0,,,,90.0,81.0,7.1,10.0,3,25.0,29.0,1.0,3.0,3.0,,,,,,,2.0,,,1.0,,,,1.0,,1.0,,True,,,,,
12988643,away,Huddersfield Town,Nigel Cello Lonwijk,lonwijk-nigel-cello,N. C. Lonwijk,D,17,188.0,144,M,1141663,EUR,1035676800.0,D,23,23,False,77.0,59.0,11.0,3.0,0.0,34.0,46.0,2.0,6.0,1.0,7.0,1.0,,,,90.0,96.0,7.5,21.0,0,25.0,31.0,,5.0,6.0,,,2.0,3.0,3.0,1.0,,,,,,,,,,1.0,4.0,,,,,,
12988643,away,Huddersfield Town,Matthew Pearson,matthew-pearson,M. Pearson,D,5,190.0,29,M,216584,EUR,744336000.0,D,4,4,False,53.0,36.0,10.0,4.0,0.0,20.0,34.0,4.0,11.0,3.0,1.0,5.0,,,,90.0,71.0,7.0,20.0,1,16.0,19.0,,1.0,2.0,1.0,,1.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,
12988643,away,Huddersfield Town,David Kasumu,david-kasumu,D. Kasumu,M,18,180.0,78,M,839392,EUR,939081600.0,M,18,18,False,36.0,31.0,1.0,1.0,0.0,13.0,16.0,3.0,8.0,,4.0,1.0,,,,90.0,52.0,6.7,12.0,0,18.0,21.0,1.0,,7.0,,,,4.0,2.0,1.0,,,,,4.0,,,,2.0,2.0,,,,,,,
12988643,away,Huddersfield Town,Oliver Turton,oliver-turton,O. Turton,D,6,180.0,15,M,151508,EUR,723600000.0,M,20,20,False,39.0,32.0,1.0,1.0,0.0,26.0,33.0,,,1.0,4.0,,,,,90.0,54.0,6.8,11.0,1,9.0,10.0,4.0,3.0,5.0,2.0,,1.0,,,,,,1.0,,,,,3.0,,1.0,2.0,,,,,,
12988643,away,Huddersfield Town,Tom Iorpenda,tom-iorpenda,T. Iorpenda,M,14,190.0,57,M,1592317,EUR,1112745600.0,M,28,28,False,23.0,15.0,4.0,1.0,0.0,9.0,15.0,1.0,3.0,,2.0,1.0,,,,66.0,34.0,6.3,12.0,2,6.0,9.0,1.0,2.0,6.0,2.0,1.0,,,,2.0,,,1.0,1.0,,Tom Iorpenda,,,2.0,2.0,1.0,,1.0,,,,
