match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_shotValueNormalized,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,stat_challengeLost,stat_totalContest,stat_wonContest,stat_penaltyConceded,stat_unsuccessfulTouch,stat_blockedScoringAttempt,player_sofascoreId,stat_errorLeadToAShot,stat_hitWoodwork,stat_goals,stat_penaltyWon,stat_penaltyMiss
14572806,home,Malmö FF,Melker Ellborg,Melker Ellborg,,melker-ellborg,M. Ellborg,G,31,191.0,169,M,1099795,EUR,1053561600,G,33,33,False,33.0,20.0,14.0,1.0,0.0,19.0,21.0,1.0,12.0,8.0,1.0,1.0,1.0,3.0,90.0,40.0,7.4,13.0,0.00258715,0.7347,0,0.7136,0.01,-0.05,0.2,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572806,home,Malmö FF,Jens Stryger Larsen,,,jens-stryger-larsen,J. Stryger Larsen,D,17,180.0,369,M,44848,EUR,667094400,D,17,17,False,56.0,44.0,6.0,1.0,0.0,33.0,35.0,11.0,21.0,,,,,,90.0,72.0,6.3,12.0,0.0063795,,1,,-0.04,0.05,-0.2,,2.0,2.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,0.1786,-0.42,,,,,,,,,,,,,,,,,,,,,,,,,,
14572806,home,Malmö FF,Pontus Jansson,,,pontus-jansson,P. Jansson,D,18,194.0,315,M,55123,EUR,666403200,D,18,18,False,80.0,68.0,4.0,1.0,0.0,60.0,66.0,8.0,14.0,1.0,,,,,90.0,92.0,7.4,12.0,0.149242,,1,,0.19,0.07,0.65,,1.0,4.0,1.0,7.0,,,,,,0.1942,-0.3,True,1.0,1.0,5.0,2.0,1.0,3.0,1.0,0.1435,,,,,,,,,,,,,,,,,
14572806,home,Malmö FF,Andrej Đurić,Andrej Duric,,andrej-duric,A. Duric,D,5,192.0,379,M,1095410,EUR,1064102400,D,5,5,False,84.0,72.0,6.0,3.0,0.0,63.0,68.0,9.0,16.0,5.0,,,,,90.0,96.0,6.9,12.0,0.00480379,,2,,0.03,0.05,0.19,,,2.0,1.0,3.0,2.0,1.0,1.0,1.0,,0.7344,-0.09,,1.0,,7.0,,,,,,,,,,,,,,,,,,,,,,
14572806,home,Malmö FF,Busanello,,,busanello,Busanello,D,25,179.0,319,M,880179,EUR,909619200,D,25,25,False,56.0,45.0,7.0,1.0,0.0,25.0,36.0,20.0,20.0,6.0,,,,,90.0,82.0,6.6,19.0,0.239318,,0,,0.29,0.04,-0.08,,1.0,1.0,3.0,2.0,,1.0,1.0,,,,,,,,4.0,,,,,,6.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,
14572806,home,Malmö FF,Otto Rosengren,,,otto-rosengren,O. Rosengren,M,7,178.0,503,M,1106662,EUR,1053043200,M,7,7,False,78.0,70.0,3.0,,0.0,40.0,44.0,30.0,34.0,4.0,,,,,89.0,88.0,6.4,9.0,0.0148331,,2,,-0.14,0.18,-0.11,,1.0,,3.0,3.0,1.0,1.0,2.0,1.0,,0.0301,0.12,,,1.0,,,,,,0.1511,1.0,,,,,1.0,1.0,1.0,,,,,,,,,
14572806,home,Malmö FF,Kenan Busuladzic,,,busuladzic-kenan,K. Busuladzic,M,40,181.0,216,M,1471065,EUR,1170720000,M,40,40,False,67.0,60.0,3.0,2.0,0.0,41.0,45.0,19.0,22.0,7.0,,,,,65.0,77.0,6.2,9.0,0.0369409,,0,,0.29,0.03,-0.43,,3.0,,9.0,6.0,,,3.0,2.0,,,,,,,,,,2.0,1.0,,,,2.0,,,2.0,1.0,1.0,1.0,,,,,,,,
14572806,home,Malmö FF,Adrian Skogmar,,,skogmar-adrian,A. Skogmar,M,37,175.0,120,M,1503622,EUR,1132704000,M,37,37,False,40.0,38.0,,,0.0,18.0,18.0,20.0,22.0,6.0,,,,,90.0,62.0,7.1,8.0,0.06976,,2,,0.19,0.27,0.15,,1.0,1.0,5.0,10.0,2.0,,4.0,1.0,,0.0503,-0.52,,,,,,,3.0,1.0,,,,2.0,,3.0,,4.0,2.0,,1.0,,,,,,,
14572806,home,Malmö FF,Emmanuel Ekong,,,emmanuel-ekong,E. Ekong,M,11,176.0,284,M,1000015,EUR,1024963200,F,11,11,False,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,1.0,,,,,65.0,9.0,6.1,2.0,0.00088115,,1,,-0.07,0.12,0.13,,,,,,1.0,,,,1.0,0.2601,-0.72,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,
14572806,home,Malmö FF,Sead Hakšabanović,,,sead-haksabanovic,S. Hakšabanović,M,29,174.0,528,M,791978,EUR,925776000,F,29,29,False,47.0,41.0,2.0,,0.0,12.0,13.0,29.0,34.0,5.0,,,,,90.0,69.0,7.0,15.0,0.190421,,2,,0.22,0.39,-0.01,,1.0,1.0,7.0,7.0,2.0,2.0,2.0,1.0,,0.0603,-0.51,,,,,,,,,,1.0,,4.0,,2.0,1.0,5.0,5.0,,4.0,,,,,,,
14572806,home,Malmö FF,Hugo Bolin,Hugo Bolin,,bolin-hugo,H. Bolin,M,38,179.0,801,M,1142210,EUR,1059004800,F,38,38,False,22.0,18.0,1.0,,0.0,4.0,4.0,14.0,18.0,3.0,,,,,82.0,38.0,7.4,13.0,0.69327,,1,,0.5,0.58,0.13,,,,6.0,2.0,,,1.0,1.0,,0.0402,-0.2,,,,,,,,,,1.0,,3.0,1.0,2.0,,3.0,1.0,,1.0,1.0,,,,,,
14572806,home,Malmö FF,Salifou Soumah,Salifou Soumah,,salifou-soumah,S. Soumah,M,15,178.0,1010,M,1417890,EUR,1065139200,F,15,15,True,5.0,4.0,,,0.0,,,4.0,5.0,,,,,,25.0,9.0,6.4,3.0,0.00525246,,0,,-0.04,0.04,0.13,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,
