match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_challengeLost,stat_dispossessed,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_interceptionWon,stat_totalTackle,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_wonTackle,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotOffTarget,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_penaltyWon
12512887,home,Estoril Praia,Yanis Begraoui,,,yanis-begraoui,Y. Begraoui,F,14,175,1812,M,930246,EUR,994204800,F,14,14,False,,15.0,11.0,1.0,,1.0,7.0,8.0,4.0,7.0,,2.0,1.0,1.0,2.0,,,,,,,60.0,22.0,6.7,8.0,0.0826376,0,,,,1.0,2.0,,,1.0,1.0,1.0,,,,,,,,1.0,,,1.0,,,
12512887,home,Estoril Praia,Bernardo Vital,,,vital-bernardo,B. Vital,D,13,187,192,M,1065442,EUR,978048000,D,3,3,True,,11.0,9.0,1.0,,0.0,5.0,5.0,4.0,6.0,4.0,2.0,6.0,,1.0,,,,,,,30.0,17.0,6.4,2.0,0.0121492,1,,,1.0,,,,1.0,,2.0,,,1.0,1.0,,,0.0114,,,1.0,,,,,
12512887,home,Estoril Praia,Fabrício Garcia,,,fabricio-garcia,F. Garcia,F,98,172,81,M,1190120,EUR,988934400,F,17,17,True,,8.0,6.0,,,0.0,1.0,1.0,5.0,7.0,,1.0,2.0,,1.0,,,,,,,30.0,15.0,6.6,5.0,0.00639481,0,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,
12512887,home,Estoril Praia,Hélder Costa,,,helder-costa,H. Costa,F,18,178,554,,138891,EUR,758332800,F,11,11,True,,7.0,5.0,,,0.0,2.0,2.0,3.0,6.0,,,,,,,,,,,,13.0,9.0,6.5,4.0,0.00133935,0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
12512887,home,Estoril Praia,André Lacximicant,,,andre-lacximicant,A. Lacximicant,F,19,190,159,M,1120679,EUR,990230400,F,19,19,True,,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,2.0,1.0,,1.0,,1.0,,,,,13.0,4.0,6.3,1.0,0.00050178,0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
12512887,home,Estoril Praia,Kevin Chamorro,,,kevin-chamorro,K. Chamorro,G,22,183,263,M,905406,EUR,955152000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
12512887,home,Estoril Praia,Gonçalo Costa,,,goncalo-costa,G. Costa,D,20,170,81,M,1087354,EUR,950832000,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
12512887,home,Estoril Praia,Pedro Carvalho,,,carvalho-pedro,P. Carvalho,D,22,169,64,M,1511977,EUR,1045180800,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
12512887,home,Estoril Praia,Fran Pereira,Fran,,fran-pereira,F. Pereira,M,8,185,19,M,1103929,EUR,1012953600,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
12512887,home,Estoril Praia,Mor Ndiaye,,,mor-ndiaye,M. Ndiaye,M,19,185,163,M,979225,EUR,974764800,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
12512887,away,Santa Clara,Gabriel Batista,,,gabriel-batista,G. Batista,G,1,188,348,M,822526,EUR,896832000,G,1,1,False,True,20.0,17.0,6.0,3.0,0.0,17.0,17.0,,3.0,,,1.0,,5.0,,,,,1.0,,90.0,26.0,6.4,4.0,6.374e-05,0,-0.5813,,,,,,,,1.0,,,,,,,,,,,,,,,
12512887,away,Santa Clara,Sidney Lima,Sidney,,sidney-lima,S. Lima,D,23,182,139,M,1131145,EUR,853459200,D,23,23,False,,59.0,53.0,9.0,8.0,0.0,27.0,29.0,26.0,30.0,1.0,,1.0,,2.0,,,,,,,90.0,62.0,7.1,6.0,0.0114298,1,,,,,,,,2.0,,,,,,,,0.1365,,,1.0,,,,,
12512887,away,Santa Clara,Frederico Venâncio,,,frederico-venancio,F. Venâncio,D,21,186,71,M,254815,EUR,728784000,D,21,21,False,,79.0,72.0,10.0,6.0,0.0,59.0,62.0,13.0,17.0,1.0,2.0,4.0,2.0,4.0,,,,,,,90.0,87.0,6.9,8.0,0.00496352,0,,,,,1.0,,2.0,1.0,3.0,,,,1.0,,,,,,,,,,,
12512887,away,Santa Clara,Alysson Silva,Alysson Silva,,alysson-silva,A. Silva,D,4,183,46,M,1884129,EUR,1032998400,D,14,14,False,,89.0,84.0,8.0,7.0,0.0,49.0,50.0,35.0,39.0,,2.0,1.0,2.0,6.0,,1.0,,,,,90.0,96.0,7.0,5.0,0.0119206,0,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,
12512887,away,Santa Clara,Lucas Soares,,,lucas-soares,L. Soares,M,42,176,85,M,991358,EUR,894240000,M,42,42,False,,27.0,23.0,2.0,1.0,0.0,15.0,15.0,9.0,17.0,,2.0,,1.0,2.0,,2.0,,,,,72.0,41.0,6.5,9.0,0.287836,0,,5.0,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,
12512887,away,Santa Clara,Pedro Ferreira,,,ferreira-pedro,P. Ferreira,M,8,183,121,M,851277,EUR,883958400,M,8,8,False,,31.0,23.0,4.0,1.0,0.0,12.0,16.0,11.0,16.0,,5.0,7.0,1.0,5.0,,3.0,,,,,90.0,47.0,7.0,10.0,0.00600523,0,,1.0,1.0,,1.0,1.0,1.0,2.0,6.0,,,,3.0,,,,,,,,,,,
12512887,away,Santa Clara,Adriano Firmino,,,adriano-firmino,A. Firmino,M,6,187,127,M,989383,EUR,941673600,M,6,6,False,,37.0,30.0,1.0,,0.0,11.0,14.0,20.0,24.0,2.0,7.0,5.0,,5.0,,4.0,,,,,86.0,44.0,6.7,9.0,0.347512,0,,1.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,,,2.0,,,,,,
12512887,away,Santa Clara,Matheus Araújo,Matheus,,matheus-araujo,M. Araújo,D,32,185,323,M,1105841,EUR,983404800,M,32,32,False,,62.0,53.0,7.0,2.0,1.0,27.0,27.0,27.0,40.0,,2.0,5.0,,6.0,,,,,,,90.0,85.0,7.7,14.0,0.16781,0,,5.0,,,,,2.0,3.0,3.0,2.0,2.0,,1.0,1.0,,,,3.0,,,,,,
12512887,away,Santa Clara,Vinícius Lopes,,,vinicius-lopes,V. Lopes,F,70,175,316,M,1001753,EUR,926035200,F,70,70,False,,6.0,5.0,,,0.0,1.0,2.0,4.0,5.0,1.0,5.0,5.0,,1.0,,2.0,,,,,72.0,19.0,7.3,3.0,0.00175407,1,,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,,2.0,,1.0,0.0629,0.484,,,1.0,,,,
12512887,away,Santa Clara,Alisson Safira,,,allison-safira,A. Safira,F,25,178,356,M,870927,EUR,795398400,F,9,9,False,,9.0,6.0,,,1.0,2.0,2.0,4.0,7.0,3.0,7.0,6.0,1.0,,,2.0,,,,,83.0,24.0,8.4,8.0,0.501724,4,,,1.0,1.0,4.0,2.0,4.0,,1.0,,,,1.0,,2.0,1.0189,0.8349,1.0,,1.0,1.0,1.0,2.0,
12512887,away,Santa Clara,Gabriel Silva,Gabriel Silva,,gabriel-silva,Gabriel Silva,F,10,177,795,M,1046794,EUR,1016755200,F,11,11,False,,15.0,9.0,,,0.0,3.0,4.0,7.0,14.0,1.0,5.0,6.0,,2.0,,2.0,,,,,82.0,36.0,7.2,17.0,0.0316886,2,,3.0,2.0,1.0,5.0,4.0,,,1.0,,,,1.0,1.0,1.0,0.0384,0.0098,1.0,,,1.0,,1.0,1.0
12512887,away,Santa Clara,Diogo Calila,,,diogo-calila,D. Calila,M,2,173,593,M,892083,EUR,907977600,D,2,2,True,,9.0,8.0,1.0,,0.0,4.0,5.0,4.0,4.0,,1.0,,,,,1.0,,,,,18.0,11.0,6.7,2.0,0.00317367,1,,,,,1.0,,,,,,,,,,1.0,0.0529,0.0287,1.0,,,,,,
12512887,away,Santa Clara,Ricardinho,,,ricardinho,Ricardinho,M,21,178,116,M,1094399,EUR,902361600,M,10,10,True,,6.0,5.0,,,0.0,1.0,1.0,4.0,6.0,,2.0,1.0,,1.0,,2.0,,,,,18.0,10.0,7.3,2.0,0.0162782,2,,1.0,,,,,,,1.0,,,,1.0,,1.0,0.881,0.3486,,,1.0,,,1.0,
12512887,away,Santa Clara,Matheus Pereira,,,matheus-pereira,M. Pereira,M,3,172,198,M,1016898,EUR,977356800,D,3,3,True,,6.0,5.0,,,1.0,1.0,2.0,4.0,5.0,,,4.0,,,,,,,,,11.0,11.0,7.9,2.0,0.529565,0,,1.0,,,,2.0,,,1.0,1.0,1.0,,1.0,,,,,2.0,,,,1.0,,
12512887,away,Santa Clara,João Costa,,,joao-costa,J. Costa,F,17,185,78,M,1511976,EUR,952387200,F,17,17,True,,2.0,1.0,,,0.0,,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,8.0,3.0,7.4,1.0,,1,,,,,,,1.0,,,,,,,,1.0,0.5343,0.5274,,,1.0,,,,
12512887,away,Santa Clara,Gustavo Klismahn,Klismahn,,gustavo-klismahn,G. Klismahn,M,77,179,89,M,1162051,EUR,943315200,M,77,77,True,,8.0,7.0,1.0,1.0,0.0,4.0,5.0,3.0,3.0,1.0,1.0,1.0,,1.0,,,,,,,8.0,9.0,6.5,2.0,0.00034043,0,,,,1.0,,,,,,,,,,,,,,,,,,,,
12512887,away,Santa Clara,Neneca,,,neneca,Neneca,G,12,192,90,M,1186955,EUR,1061942400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
12512887,away,Santa Clara,Luís Rocha,,,luis-rocha,L. Rocha,D,13,186,44,M,141012,EUR,524275200,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
12512887,away,Santa Clara,Paulo Henrique,,,paulo-henrique,P. Henrique,D,23,182,49,M,342981,EUR,846028800,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
12512887,away,Santa Clara,Serginho,,,serginho,Serginho,M,35,181,94,M,1019184,EUR,944006400,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
