match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_outfielderBlock,stat_keyPass,stat_accurateCross,player_firstName,player_lastName,stat_dispossessed,stat_shotOffTarget,stat_totalOffside,stat_goalAssist,player_sofascoreId,stat_punches,stat_bigChanceCreated,stat_bigChanceMissed
10434069,home,Trabzonspor,Maximiliano Gómez,maximiliano-gomez,M. Gómez,F,9,186,1052,M,805245,EUR,839980800,F,30,30,False,,21.0,17.0,2.0,2.0,3.0,4.0,14.0,19.0,1.0,,,,70.0,35.0,6.7,10.0,1,2.0,,2.0,4.0,,4.0,2.0,,,1.0,1.0,2.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,
10434069,home,Trabzonspor,Marek Hamšík,marek-hamsik,M. Hamšík,M,17,183,1354,,25985,EUR,554342400,M,17,17,True,,30.0,26.0,2.0,2.0,14.0,15.0,12.0,15.0,,,,,30.0,31.0,6.8,4.0,1,,,2.0,,,,,,,,,,,2.0,,,1.0,,,1.0,,,,,,,1.0,,,,
10434069,home,Trabzonspor,Mahmoud Trézéguet,mahmoud-trezeguet,M. Trézéguet,M,7,179,38551,M,295361,EUR,780969600,M,27,27,True,,17.0,17.0,1.0,1.0,4.0,4.0,13.0,14.0,2.0,,,,29.0,29.0,7.8,4.0,3,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,2.0,,,,2.0,1.0,1.0,1.0,2.0,,,,,,2.0,,mahmoudtrezeguet,,,
10434069,home,Trabzonspor,Doğucan Haspolat,dogucan-haspolat,D. Haspolat,M,34,177,456,M,846087,EUR,950227200,M,34,34,True,,9.0,7.0,,,5.0,5.0,2.0,4.0,2.0,,,,20.0,11.0,6.4,3.0,0,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10434069,home,Trabzonspor,Umut Bozok,umut-bozok,U. Bozok,F,19,178,386,M,869839,EUR,843091200,F,9,9,True,,11.0,9.0,,,4.0,5.0,5.0,6.0,,,,,20.0,15.0,6.6,4.0,1,,2.0,5.0,1.0,,1.0,1.0,,,,,,,2.0,,,,,,,,,,1.0,1.0,,,,,,
10434069,home,Trabzonspor,Enis Bardhi,enis-bardhi,E. Bardhi,M,10,172,1009,M,355024,EUR,804643200,M,29,29,True,,6.0,5.0,1.0,1.0,1.0,1.0,5.0,8.0,,,,,15.0,13.0,6.8,4.0,0,3.0,,1.0,2.0,,1.0,1.0,,,1.0,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,
10434069,home,Trabzonspor,Muhammet Taha Tepe,muhammet-taha-tepe,M. T. Tepe,G,54,184,104,M,910094,EUR,978307200,G,54,54,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434069,home,Trabzonspor,Vitor Hugo,vitor-hugo,V. Hugo,D,14,187,899,M,794838,EUR,674697600,D,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434069,home,Trabzonspor,Jens Stryger Larsen,jens-stryger-larsen,J. Stryger Larsen,D,17,180,369,M,44848,EUR,667094400,D,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434069,home,Trabzonspor,Hüseyin Türkmen,huseyin-turkmen,H. Türkmen,D,4,183,128,M,913994,EUR,883612800,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434069,home,Trabzonspor,Naci Ünüvar,naci-unuvar,N. Ünüvar,M,9,168,1163,M,954317,EUR,1055462400,F,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434069,away,İstanbulspor,David Jensen,david-jensen,D. Jensen,G,,195,47,M,47860,EUR,701481600,G,1,1,False,,24.0,17.0,11.0,4.0,15.0,17.0,2.0,7.0,5.0,,3.0,6.0,90.0,35.0,6.9,7.0,0,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,
10434069,away,İstanbulspor,Oğuzhan Berber,oguzhan-berber,O. Berber,D,13,176,11,M,148926,EUR,702864000,D,13,13,False,,39.0,28.0,8.0,3.0,16.0,20.0,12.0,19.0,4.0,,,,90.0,55.0,6.6,13.0,0,,,,6.0,,1.0,1.0,4.0,,3.0,2.0,1.0,,,2.0,,,,1.0,1.0,,,,,,,,,,,
10434069,away,İstanbulspor,Okan Erdoğan,okan-erdogan,O. Erdoğan,D,3,185,54,M,881213,EUR,907027200,D,23,23,False,,36.0,27.0,4.0,,23.0,27.0,4.0,9.0,5.0,,,,90.0,48.0,6.2,11.0,0,,,2.0,4.0,1.0,1.0,,4.0,1.0,3.0,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,
10434069,away,İstanbulspor,Mehmet Yeşil,mehmet-yesil,M. Yeşil,D,21,188,48,M,840639,EUR,896572800,D,4,4,False,,28.0,25.0,3.0,2.0,22.0,24.0,3.0,4.0,4.0,,,,90.0,38.0,6.3,3.0,0,,,1.0,2.0,,,,7.0,2.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,
10434069,away,İstanbulspor,Ali Yaşar,ali-yasar,A. Yaşar,D,66,180,31,M,190815,EUR,794620800,D,66,66,False,,34.0,27.0,4.0,2.0,20.0,23.0,7.0,11.0,7.0,,,,90.0,61.0,6.6,14.0,0,,1.0,2.0,5.0,,,,2.0,3.0,3.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10434069,away,İstanbulspor,Mahamadou Ba,ba-mahamadou,M. Ba,M,12,175,115,M,994029,EUR,937872000,M,12,12,False,,34.0,30.0,5.0,4.0,16.0,19.0,14.0,15.0,8.0,,,,90.0,52.0,6.7,8.0,1,,1.0,9.0,7.0,2.0,4.0,2.0,1.0,1.0,1.0,,,3.0,2.0,2.0,,,,2.0,1.0,,,,2.0,1.0,,,,,,
10434069,away,İstanbulspor,Jetmir Topalli,jetmir-topalli,J. Topalli,M,98,180,102,M,987126,EUR,886809600,M,98,98,False,,16.0,11.0,1.0,1.0,1.0,3.0,10.0,13.0,4.0,,,,56.0,21.0,6.6,8.0,0,,3.0,5.0,2.0,,2.0,1.0,,,1.0,1.0,2.0,,1.0,,,,,,2.0,,,,,,,,,,,
10434069,away,İstanbulspor,Muammer Sarıkaya,muammer-sarikaya,M. Sarıkaya,M,24,179,36,M,816571,EUR,886982400,M,24,24,False,,20.0,14.0,3.0,1.0,7.0,8.0,7.0,12.0,2.0,,,,56.0,26.0,6.0,9.0,0,,,4.0,2.0,2.0,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10434069,away,İstanbulspor,Eduart Rroca,eduart-rroca,E. Rroca,M,8,182,79,M,938181,EUR,743817600,M,10,10,False,True,35.0,28.0,1.0,1.0,13.0,16.0,15.0,19.0,5.0,,,,90.0,53.0,6.7,12.0,2,,2.0,10.0,6.0,2.0,2.0,,2.0,2.0,3.0,3.0,2.0,2.0,4.0,1.0,1.0,,,2.0,1.0,,,,,1.0,,,,,1.0,1.0
10434069,away,İstanbulspor,Valon Ethemi,valon-ethemi,V. Ethemi,M,27,179,121,M,904945,EUR,875836800,M,27,27,False,,22.0,12.0,3.0,2.0,5.0,7.0,7.0,15.0,3.0,,,,81.0,40.0,6.9,18.0,3,,,4.0,7.0,,3.0,2.0,,,2.0,1.0,5.0,2.0,2.0,1.0,2.0,,,,1.0,,,,1.0,1.0,2.0,,,,1.0,
10434069,away,İstanbulspor,Emeka Eze,emeka-eze,E. Eze,F,90,185,146,M,877235,EUR,843696000,F,90,90,False,,16.0,10.0,,,7.0,9.0,3.0,8.0,2.0,,,,72.0,29.0,6.4,11.0,1,1.0,8.0,11.0,6.0,,1.0,,,1.0,3.0,1.0,2.0,1.0,1.0,2.0,,1.0,,,,,,,1.0,,,,,,,
10434069,away,İstanbulspor,Jason Lokilo,jason-lokilo,J. Lokilo,M,98,175,218,M,818036,EUR,905990400,F,70,70,True,,15.0,13.0,1.0,,8.0,8.0,5.0,9.0,1.0,,,,34.0,22.0,6.6,4.0,2,2.0,,2.0,2.0,1.0,,,,,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,
10434069,away,İstanbulspor,Emir Kaan Gültekin,emir-kaan-gultekin,E. K. Gültekin,F,9,180,80,M,903714,EUR,970444800,F,19,19,True,,11.0,9.0,,,3.0,4.0,6.0,8.0,4.0,,,,34.0,16.0,6.3,4.0,1,1.0,1.0,3.0,2.0,1.0,1.0,,,,1.0,1.0,,,,1.0,,,,,1.0,,,,,1.0,,,,,,1.0
10434069,away,İstanbulspor,Sindrit Guri,sindrit-guri,S. Guri,F,10,190,23,M,184389,EUR,751334400,F,61,61,True,,6.0,5.0,,,2.0,2.0,3.0,4.0,1.0,,,,18.0,8.0,6.6,1.0,0,,1.0,3.0,,2.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
10434069,away,İstanbulspor,Vefa Temel,temel-vefa,V. Temel,M,8,176,41,M,1067329,EUR,1036281600,M,18,18,True,,7.0,7.0,1.0,1.0,1.0,1.0,6.0,6.0,1.0,,,,9.0,8.0,6.3,1.0,0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
10434069,away,İstanbulspor,Alp Arda,alp-arda,A. Arda,G,59,192,35,M,999485,EUR,802483200,G,59,59,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434069,away,İstanbulspor,Adi Mehremić,adi-mehremic,A. Mehremić,D,4,188,26,M,152110,EUR,704246400,D,88,88,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434069,away,İstanbulspor,Michael Ologo,michael-ologo,M. Ologo,D,5,189,67,M,1142908,EUR,1049500800,D,50,50,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434069,away,İstanbulspor,Aldin Čajić,aldin-cajic,A. Čajić,M,,182,17,M,129010,EUR,716169600,M,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434069,away,İstanbulspor,Yusuf Ali Özer,yusuf-ali-ozer,Y. A. Özer,M,44,178,19,M,1035355,EUR,1024444800,M,44,44,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434069,away,İstanbulspor,Eslem Öztürk,eslem-ozturk,E. Öztürk,M,10,177,8,M,788975,EUR,880934400,M,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
