match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_aerialLost,stat_challengeLost,stat_wonTackle,player_sofascoreId,captain,stat_blockedScoringAttempt,stat_shotOffTarget,stat_accurateCross,stat_dispossessed,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_hitWoodwork,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyMiss
11453213,home,Al-Ettifaq,Paulo Victor,,,paulo-victor,P. Victor,G,48,187.0,212,M,34142,EUR,537408000,G,48,48,False,34.0,16.0,22.0,4.0,0.0,14.0,17.0,2.0,17.0,1.0,1.0,4.0,15.0,1.0,2.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,90.0,53.0,8.6,18.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453213,home,Al-Ettifaq,Radhi Al-Oteibi,,,radhi-al-oteibi,R. Al-Oteibi,D,61,170.0,28,M,963642,EUR,960768000,D,61,61,False,38.0,26.0,4.0,,0.0,11.0,18.0,15.0,22.0,,4.0,,3.0,1.0,,,,,,,,,90.0,58.0,7.0,19.0,0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
11453213,home,Al-Ettifaq,Jack Hendry,,,jack-hendry,J. Hendry,D,4,195.0,333,M,795696,EUR,799804800,D,4,4,False,45.0,38.0,8.0,4.0,0.0,27.0,28.0,11.0,17.0,1.0,2.0,6.0,4.0,,,,,,,,,,90.0,55.0,7.4,7.0,1,,2.0,1.0,1.0,,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
11453213,home,Al-Ettifaq,Abdullah Madu,,,abdullah-madu,A. Madu,D,3,186.0,189,M,794347,EUR,742694400,D,76,76,False,36.0,32.0,2.0,,0.0,31.0,31.0,1.0,5.0,1.0,2.0,3.0,1.0,,,,,,,,,,90.0,45.0,7.1,5.0,0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11453213,home,Al-Ettifaq,Abdullah Al Khateeb,,,abdullah-al-khateeb,A. A. Khateeb,D,70,173.0,38,M,920498,EUR,794966400,D,70,70,False,18.0,14.0,3.0,,0.0,13.0,13.0,1.0,5.0,1.0,5.0,5.0,3.0,1.0,,,,,,,,,90.0,37.0,7.1,6.0,0,,3.0,,,1.0,1.0,3.0,1.0,,,,,1.0,2.0,3.0,,,,,,,,,,,,,,
11453213,home,Al-Ettifaq,Georginio Wijnaldum,,,georginio-wijnaldum,G. Wijnaldum,M,8,175.0,8339,M,22126,EUR,658281600,M,25,25,False,27.0,24.0,2.0,2.0,0.0,12.0,13.0,12.0,14.0,,7.0,1.0,5.0,2.0,,,,,,,,,90.0,42.0,7.2,5.0,1,,2.0,4.0,3.0,,,2.0,1.0,,,,,1.0,,1.0,gwijnaldum,True,1.0,,,,,,,,,,,
11453213,home,Al-Ettifaq,Ali Hazazi,,,ali-hazazi,A. Hazazi,M,11,185.0,62,M,818699,EUR,761529600,M,11,11,False,29.0,22.0,2.0,1.0,0.0,17.0,19.0,5.0,10.0,1.0,4.0,2.0,4.0,,,,,,,,,,90.0,40.0,6.9,9.0,1,,2.0,2.0,2.0,,,1.0,1.0,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,
11453213,home,Al-Ettifaq,Seko Fofana,,,seko-fofana,S. Fofana,M,42,184.0,12170,M,191188,EUR,799804800,M,75,75,False,34.0,31.0,2.0,2.0,0.0,13.0,13.0,19.0,22.0,1.0,7.0,,2.0,3.0,,,,,,,,,89.0,54.0,6.6,12.0,1,1.0,8.0,5.0,1.0,,,2.0,2.0,,1.0,,,,,1.0,sekofofana,,,1.0,1.0,3.0,,,,,,,,
11453213,home,Al-Ettifaq,Álvaro Medrán,,,alvaro-medran,Á. Medrán,M,10,176.0,321,M,537018,EUR,763689600,M,14,14,False,18.0,14.0,4.0,4.0,0.0,3.0,3.0,12.0,18.0,,,,4.0,,,,,,,,,,81.0,31.0,7.2,13.0,1,3.0,11.0,1.0,,,,,2.0,,3.0,2.0,1.0,6.0,,,,,,,1.0,2.0,1.0,1.0,,,,,,
11453213,home,Al-Ettifaq,Haroune Camara,,,haroune-camara,H. Camara,F,70,187.0,2967,M,926730,EUR,883612800,F,90,90,False,8.0,7.0,,,1.0,2.0,2.0,5.0,7.0,1.0,4.0,,2.0,1.0,,,,,,,,,81.0,15.0,7.2,4.0,0,1.0,6.0,1.0,,,,2.0,,,2.0,2.0,,2.0,1.0,1.0,,,,,,1.0,,3.0,1.0,,,,,
