match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_fouls,stat_possessionLostCtrl,stat_dispossessed,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,player_sofascoreId,captain,stat_shotOffTarget,stat_keyPass,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goals,stat_ownGoals,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_outfielderBlock,stat_goalAssist,stat_totalOffside,stat_penaltyWon
11453050,home,Al-Shabab,Mohammed Al-Absi,Mohammed Alabsi,,mohammed-al-absi,M. Al-Absi,G,50,180.0,125,M,1168640,EUR,1032825600.0,G,50,50,False,19.0,19.0,2.0,2.0,18.0,18.0,1.0,1.0,7.0,1.0,1.0,1.0,90.0,25.0,5.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453050,home,Al-Shabab,Nader Al Sharari,,,nader-abdullah-al-sharari,N. A. Sharari,D,4,184.0,534,M,923040,EUR,831513600.0,D,88,88,False,46.0,43.0,5.0,3.0,28.0,30.0,15.0,16.0,4.0,,,,79.0,54.0,6.1,0,6.0,1.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453050,home,Al-Shabab,Gustavo Cuéllar,,,gustavo-cuellar,G. Cuéllar,M,6,175.0,1944,M,180059,EUR,719020800.0,D,6,6,False,81.0,73.0,6.0,4.0,43.0,46.0,30.0,35.0,6.0,,,,90.0,87.0,6.3,0,,,2.0,2.0,1.0,1.0,,,1.0,10.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11453050,home,Al-Shabab,Romain Saïss,,,romain-saiss,R. Saiss,D,29,190.0,7929,M,187729,EUR,638409600.0,D,14,14,False,74.0,67.0,11.0,6.0,39.0,41.0,28.0,33.0,7.0,,,,90.0,80.0,6.8,1,2.0,2.0,3.0,2.0,4.0,,,,1.0,7.0,,1.0,,,romain_saiss27,True,1.0,1.0,,,,,,,,,,,,,,,,,,,
11453050,home,Al-Shabab,Hamad Al Yami,Hamad,Al Yami,hamad-al-yami,H. A. Yami,D,88,170.0,585,M,981158,EUR,926899200.0,M,2,2,False,46.0,39.0,5.0,1.0,21.0,23.0,21.0,34.0,8.0,,,,90.0,71.0,6.7,0,1.0,1.0,4.0,3.0,,2.0,2.0,,,18.0,,,2.0,,,,,3.0,11.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
11453050,home,Al-Shabab,Ivan Rakitić,,,ivan-rakitic,I. Rakitić,M,,184.0,13051,M,7635,EUR,573955200.0,M,30,30,False,61.0,54.0,7.0,4.0,30.0,31.0,24.0,31.0,1.0,,,,45.0,66.0,6.8,0,,,3.0,2.0,,1.0,1.0,,1.0,8.0,,1.0,,1.0,ivan_rakitic,,,,1.0,,2.0,,,,,,,,,,,,,,,,
11453050,home,Al-Shabab,Musab Al Juwayr,Musab Fahz Aljuwayr,,musab-fahd-aljuwayr,M. A. Juwayr,M,10,175.0,850,M,1106234,EUR,1056067200.0,M,55,55,False,95.0,86.0,9.0,5.0,38.0,39.0,50.0,68.0,6.0,,,,79.0,119.0,7.3,0,,,6.0,3.0,,,,,2.0,24.0,3.0,1.0,2.0,1.0,,,,2.0,12.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,
11453050,home,Al-Shabab,Vitinho,,,vitinho,Vitinho,F,11,178.0,3973,M,242054,EUR,750124800.0,M,31,31,False,28.0,23.0,2.0,1.0,6.0,6.0,18.0,24.0,2.0,,,,58.0,40.0,7.0,3,,,5.0,2.0,,,,,2.0,9.0,2.0,,,,,,2.0,4.0,2.0,1.0,,3.0,2.0,1.0,1.0,,,,,,,,,,,,
11453050,home,Al-Shabab,Hattan Bahebri,,,hattan-bahebri,H. Bahbri,M,11,168.0,92,M,803052,EUR,711244800.0,M,11,11,False,28.0,25.0,1.0,,7.0,7.0,18.0,22.0,1.0,,,,45.0,38.0,6.7,1,,,2.0,2.0,,1.0,,,2.0,6.0,,,2.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
11453050,home,Al-Shabab,Carlos Junior,,,carlos-junior,C. Junior,M,13,176.0,437,M,555624,EUR,808444800.0,F,13,13,False,33.0,29.0,1.0,1.0,7.0,7.0,22.0,26.0,2.0,,,,90.0,54.0,7.0,4,,1.0,5.0,4.0,,1.0,1.0,,1.0,9.0,2.0,1.0,2.0,2.0,,,1.0,1.0,,,1.0,1.0,,,1.0,2.0,2.0,1.0,,,,,,,,,
