match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,injury,playerName,reason,rescinded,length,confirmed,from
11453050,FT,2.0,3.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11453050,,2.0,3.0,,90,8.0,,1,,,goal,179331556.0,False,regular,1084266.0,Saud Zidan,,,,,,,
11453050,,,,,90,3.0,,1,,,substitution,122472666.0,False,regular,,,False,,,,,,
11453050,,,,,90,2.0,,1,,,substitution,122472668.0,False,regular,,,False,,,,,,
11453050,,,,,90,2.0,,1,,,card,121184612.0,False,yellow,868411.0,Abdulraoof Al-Deqeel,,Abdulraoof Al-Deqeel,Argument,False,,,
11453050,,,,,90,2.0,,1,,,card,121184611.0,True,yellow,160909.0,Fahad Al-Muwallad,,Fahad Al-Muwallad,Argument,False,,,
11453050,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,9.0,,
11453050,,,,,90,,,1,,,varDecision,23997.0,True,goalNotAwarded,802159.0,Habib Diallo,,,,,,False,
11453050,,2.0,2.0,,89,,,2,,,goal,179331225.0,True,regular,802159.0,Habib Diallo,,,,,,,
11453050,,,,,88,,,3,,,card,121184608.0,False,yellow,990187.0,Abdulrahman Al-Safri,,Abdulrahman Al-Safri,Foul,False,,,
11453050,,1.0,2.0,,86,,,5,,,goal,179331133.0,True,ownGoal,868411.0,Abdulraoof Al-Deqeel,,,,,,,owngoal
11453050,,,,,79,,,12,,,substitution,122472655.0,True,regular,,,False,,,,,,
11453050,,,,,79,,,12,,,substitution,122472656.0,False,regular,,,False,,,,,,
11453050,,,,,79,,,12,,,substitution,122472654.0,True,regular,,,False,,,,,,
11453050,,0.0,2.0,,74,,,17,,,goal,179330788.0,False,regular,809220.0,Henry Onyekuru,,,,,,,
11453050,,,,,59,,,32,,,card,121184563.0,False,yellow,879649.0,Mohanad Alqaydhi,,Mohanad Alqaydhi,Time wasting,False,,,
11453050,,,,,58,,,33,,,substitution,122472613.0,True,regular,,,False,,,,,,
11453050,,0.0,1.0,,50,,,41,,,goal,179329979.0,False,penalty,809220.0,Henry Onyekuru,,,,,,,penalty
11453050,,,,,48,,,43,,,varDecision,23995.0,False,penaltyNotAwarded,809220.0,Henry Onyekuru,,,,,,False,
11453050,,,,,46,,,45,,,substitution,122472594.0,False,regular,,,False,,,,,,
11453050,,,,,46,,,45,,,substitution,122472593.0,True,regular,,,False,,,,,,
11453050,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11453050,,,,,45,1.0,,1,,,card,121184523.0,True,yellow,242054.0,Vitinho,,Vitinho,Foul,False,,,
11453050,,,,,45,,,1,,,substitution,122472580.0,True,injury,,,True,,,,,,
11453050,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,3.0,,
11453050,,,,,43,,,3,,,substitution,122472556.0,False,injury,,,True,,,,,,
