match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_fouls,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_errorLeadToAShot,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,captain,stat_aerialLost,stat_wonTackle,stat_unsuccessfulTouch,stat_totalCross,stat_dispossessed,stat_totalContest,stat_wonContest,player_firstName,player_lastName,stat_accurateCross,stat_shotOffTarget,stat_keyPass,stat_outfielderBlock,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_keeperSaveValue,stat_goalsPrevented,stat_hitWoodwork,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goals,stat_bigChanceMissed
14131965,home,Casa Pia,Patrick Sequeira,patrick-sequeira,P. Sequeira,G,1,190,969,M,821628,EUR,920246400,G,1,1,False,20.0,12.0,9.0,2.0,0.0,12.0,18.0,2.0,1.0,1.0,6.0,1.0,1.0,48.0,23.0,5.1,8.0,5.453e-05,5.95,1.0,3.57,3.57,0,-0.02,0.0,0.2,-0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131965,home,Casa Pia,Kaique Rocha,kaique-rocha,K. Rocha,D,27,195,458,M,963990,EUR,983318400,D,27,27,False,42.0,36.0,11.0,8.0,0.0,31.0,33.0,9.0,1.0,5.0,1.0,,,80.0,53.0,6.8,6.0,0.0034654,30.491864248879,5.0,-9.975,4.095,1,0.08,0.0,-0.25,,5.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0139,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131965,home,Casa Pia,José Fonte,jose-fonte,J. Fonte,D,6,191,691,M,27622,EUR,440899200,D,6,6,False,62.0,51.0,9.0,5.0,0.0,40.0,43.0,19.0,1.0,10.0,1.0,,,90.0,74.0,6.6,11.0,0.0210427,56.787377768584,10.0,-0.84000000000001,4.935,0,0.11,0.01,-0.22,,11.0,3.0,4.0,,,,1.0,,,,,True,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14131965,home,Casa Pia,André Geraldes,andre-geraldes,A. Geraldes,D,18,181,32,M,125039,EUR,673142400,D,18,18,False,64.0,53.0,13.0,7.0,0.0,38.0,43.0,21.0,3.0,2.0,3.0,2.0,,90.0,72.0,6.4,13.0,0.0162649,163.11556361192,22.0,56.805,12.285,0,0.16,0.03,-0.37,,15.0,1.0,4.0,,,1.0,1.0,,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14131965,home,Casa Pia,Gaizka Larrazabal,gaizka-larrazabal,G. Larrazabal,M,72,179,117,M,849719,EUR,882316800,M,72,72,False,41.0,33.0,3.0,1.0,0.0,20.0,22.0,19.0,3.0,1.0,8.0,1.0,,90.0,69.0,6.4,17.0,0.0152044,173.34406345215,16.0,67.935,32.34,2,-0.01,0.3,-0.12,,13.0,,2.0,,2.0,2.0,1.0,,,0.0954,-0.21,,,,3.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
14131965,home,Casa Pia,Sebastián Pérez,sebastian-perez,S. Pérez,M,42,176,396,M,158597,EUR,733363200,M,42,42,False,48.0,42.0,7.0,3.0,0.0,29.0,31.0,17.0,4.0,,3.0,,,90.0,57.0,6.6,8.0,0.00896851,58.159789610411,10.0,-25.935,3.99,0,0.05,-0.01,-0.1,,13.0,1.0,3.0,1.0,,,1.0,,2.0,,,,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
14131965,home,Casa Pia,Rafael Brito,rafael-brito,R. Brito,M,8,183,129,M,983537,EUR,1011398400,M,8,8,False,30.0,26.0,2.0,1.0,0.0,18.0,20.0,10.0,4.0,2.0,1.0,,,62.0,38.0,6.6,6.0,0.00955039,61.932494006363,10.0,-18.69,6.825,0,0.11,0.01,0.13,,8.0,,1.0,1.0,,1.0,1.0,,,,,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14131965,home,Casa Pia,Abdu Conté,abdu-conte,A. Conté,D,5,183,135,M,851276,EUR,890697600,M,5,5,False,35.0,31.0,2.0,1.0,0.0,20.0,20.0,15.0,1.0,3.0,4.0,1.0,,62.0,56.0,6.9,10.0,0.0493622,136.39643728471,12.0,83.37,39.165,1,0.03,0.08,0.24,,11.0,,2.0,,,1.0,,,2.0,0.009,-0.04,,,,,7.0,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,
14131965,home,Casa Pia,Jérémy Livolant,jeremy-livolant,J. Livolant,F,29,175,282,M,826054,EUR,884304000,F,29,29,False,41.0,30.0,2.0,,0.0,14.0,17.0,24.0,5.0,,5.0,1.0,,90.0,62.0,6.9,21.0,0.0281562,114.88417800236,12.0,54.075,19.635,0,-0.17,0.1,0.15,,16.0,1.0,8.0,,,1.0,1.0,,5.0,,,,2.0,,2.0,7.0,1.0,2.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,
14131965,home,Casa Pia,Cassiano,cassiano,Cassiano,F,90,184,251,M,157023,EUR,613958400,F,90,90,False,5.0,4.0,,,0.0,,,5.0,7.0,,,1.0,,44.0,12.0,6.5,4.0,0.00127162,3.54766458392,1.0,-3.15,-3.15,0,-0.06,-0.05,0.13,,4.0,2.0,6.0,,,,2.0,,2.0,,,,4.0,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,
