match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_bigChanceMissed,stat_shotOffTarget,player_sofascoreId,stat_bigChanceCreated,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_accurateCross,stat_goals,stat_totalOffside,captain,stat_goalAssist,stat_errorLeadToAShot,stat_hitWoodwork
11407339,home,Lecce,Wladimiro Falcone,,,wladimiro-falcone,W. Falcone,G,30,195,839,M,256667,EUR,797644800,G,30,30,False,20.0,15.0,6.0,1.0,14.0,18.0,1.0,2.0,8.0,3.0,3.0,90.0,30.0,6.8,6.0,0.0,0.0,6.851e-05,0,-0.1336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407339,home,Lecce,Valentin Gendrey,,,valentin-gendrey,V. Gendrey,D,15,179,294,M,944899,EUR,961545600,D,17,17,False,29.0,21.0,3.0,1.0,10.0,14.0,11.0,15.0,5.0,,,65.0,41.0,6.7,9.0,0.0,0.0,0.00666724,0,,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11407339,home,Lecce,Marin Pongračić,,,marin-pongracic,M. Pongračić,D,5,193,2505,M,847467,EUR,873936000,D,5,5,False,67.0,61.0,5.0,4.0,42.0,45.0,19.0,22.0,7.0,,,90.0,78.0,7.1,8.0,0.0,0.0,0.0191461,0,,1.0,3.0,4.0,,,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
11407339,home,Lecce,Federico Baschirotto,,,federico-baschirotto,F. Baschirotto,D,6,187,1366,M,786175,EUR,843177600,D,6,6,False,55.0,46.0,8.0,3.0,36.0,38.0,10.0,18.0,7.0,,,90.0,62.0,6.5,10.0,0.2279,0.0,0.0194217,1,,2.0,3.0,1.0,,,3.0,,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11407339,home,Lecce,Patrick Dorgu,,,dorgu-patrick,P. Dorgu,M,13,185,26643,M,1397168,EUR,1098748800,D,13,13,False,38.0,32.0,1.0,,16.0,18.0,16.0,23.0,3.0,,,65.0,54.0,7.0,11.0,0.0,0.0,0.123003,0,,,1.0,4.0,,,,,1.0,1.0,1.0,2.0,1.0,,1.0,,3.0,,,Odogwu,1.0,1.0,1.0,1.0,,,,,,,,,
11407339,home,Lecce,Hamza Rafia,,,hamza-rafia,H. Rafia,M,24,178,2318,M,857772,EUR,923011200,M,8,8,False,39.0,28.0,2.0,,10.0,13.0,18.0,28.0,2.0,,,65.0,55.0,7.0,17.0,0.1336,0.0,0.0523677,2,,1.0,2.0,3.0,,1.0,1.0,,1.0,2.0,,1.0,1.0,,2.0,,2.0,,,,,,1.0,1.0,2.0,,,,,,,,
11407339,home,Lecce,Ylber Ramadani,,,ylber-ramadani,Y. Ramadani,M,20,185,1041,M,841977,EUR,829267200,M,20,20,False,45.0,38.0,7.0,5.0,18.0,20.0,20.0,25.0,6.0,,,90.0,64.0,7.1,8.0,0.3656,0.0966,0.0349095,6,,,1.0,5.0,,,,1.0,2.0,1.0,,1.0,,1.0,,,,1.0,3.0,,,,3.0,,2.0,1.0,,,,,,,
11407339,home,Lecce,Joan González,,,joan-gonzalez,J. González,M,,190,178,M,1137730,EUR,1012521600,M,16,16,False,29.0,27.0,2.0,2.0,10.0,10.0,17.0,19.0,6.0,,,83.0,41.0,6.9,5.0,0.0279,0.0,0.0246498,1,,1.0,6.0,5.0,1.0,,,,1.0,2.0,1.0,6.0,3.0,,,1.0,,,1.0,,,,,,,,,,,,,,
11407339,home,Lecce,Pontus Almqvist,,,pontus-almqvist,P. Almqvist,F,11,183,456,M,856065,EUR,931564800,F,7,7,False,35.0,32.0,2.0,2.0,8.0,9.0,25.0,29.0,3.0,,,90.0,63.0,8.0,13.0,0.1184,0.6936,0.0575986,3,,1.0,9.0,11.0,1.0,3.0,1.0,1.0,2.0,,,10.0,7.0,,1.0,1.0,3.0,,,,,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,
11407339,home,Lecce,Gabriel Strefezza,,,gabriel-strefezza,G. Strefezza,M,7,168,2181,M,877201,EUR,861321600,F,27,27,False,18.0,16.0,1.0,1.0,2.0,2.0,16.0,20.0,1.0,,,90.0,35.0,7.5,6.0,0.4086,0.0529,0.210173,5,,,5.0,3.0,,1.0,1.0,,1.0,3.0,,3.0,2.0,,,3.0,4.0,,2.0,,1.0,,,,2.0,1.0,2.0,,,True,,,
