match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_outfielderBlock,stat_interceptionWon,stat_fouls,captain,stat_challengeLost,stat_shotOffTarget,stat_totalTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_totalCross,stat_onTargetScoringAttempt,stat_goals,stat_wonTackle,stat_expectedGoalsOnTarget,player_sofascoreId,stat_dispossessed,stat_totalContest,stat_wonContest,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceCreated,stat_accurateCross,stat_bigChanceMissed,stat_hitWoodwork
14566754,home,Eintracht Frankfurt,Michael Zetterer,michael-zetterer,M. Zetterer,G,23,187.0,476,M,190161,EUR,805507200,G,23,23,False,33.0,20.0,16.0,4.0,0.0,19.0,26.0,1.0,7.0,1.0,3.0,10.0,1.0,8.0,9.0,1.0,90.0,53.0,6.7,14.0,0.00018878,19.584,5.08642,0.0,1.0928,0,-1.3965,-0.07,0.01,-0.45,0.41,3.2,1.71,0.16,0.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566754,home,Eintracht Frankfurt,Aurèle Amenda,aurele-amenda,A. Amenda,D,5,194.0,698,M,999276,EUR,1059609600,D,5,5,False,50.0,45.0,8.0,5.0,0.0,31.0,33.0,14.0,17.0,1.0,5.0,5.0,,,,,90.0,64.0,5.9,5.0,0.0289011,28.728,10.07865,9.0,,0,,0.25,0.16,-0.66,,2.98,5.09,1.23,0.6,0.18,1.0,1.0,3.0,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
14566754,home,Eintracht Frankfurt,Robin Koch,robin-koch,R. Koch,D,4,190.0,1834,M,581302,EUR,837561600,D,4,4,False,33.0,31.0,1.0,,0.0,21.0,22.0,10.0,11.0,2.0,4.0,,,,,,90.0,46.0,5.5,2.0,0.00396355,30.312,10.00268,11.0,,0,,0.01,0.05,-0.83,,2.99,5.3,1.04,0.46,0.22,,2.0,1.0,,2.0,,True,1.0,,,,,,,,,,,,,,,,,,,,,,,
14566754,home,Eintracht Frankfurt,Arthur Theate,arthur-theate,A. Theate,D,3,186.0,2200,M,965778,EUR,959212800,D,3,3,False,37.0,30.0,5.0,2.0,0.0,20.0,23.0,10.0,14.0,3.0,6.0,4.0,1.0,,,,90.0,49.0,5.6,9.0,0.00855112,30.024,9.87058,13.0,,1,,0.16,0.16,-0.83,,3.15,4.91,1.03,0.49,0.3,2.0,1.0,3.0,,,,,1.0,1.0,1.0,1.0,0.0118,1.0,-0.02,,,,,,,,,,,,,,,,,
14566754,home,Eintracht Frankfurt,Rasmus Kristensen,rasmus-kristensen,R. Kristensen,D,13,186.0,1612,M,921789,EUR,868579200,M,13,13,False,26.0,23.0,2.0,1.0,0.0,18.0,19.0,5.0,7.0,2.0,,4.0,,,,,59.0,32.0,7.5,4.0,0.00168642,29.52,6.84147,9.0,,1,,-0.01,0.09,-0.19,,2.08,3.22,0.93,0.45,0.17,,,2.0,,1.0,,,2.0,,2.0,,0.0386,,0.53,1.0,1.0,1.0,1.0,0.3739,,,,,,,,,,,,
14566754,home,Eintracht Frankfurt,Mario Götze,mario-gotze,M. Götze,M,27,176.0,5880,M,66518,EUR,707529600,M,27,27,False,25.0,18.0,1.0,,1.0,9.0,13.0,9.0,12.0,3.0,1.0,5.0,1.0,,,,65.0,35.0,6.6,9.0,0.0140714,29.088,8.53623,6.0,,0,,0.0,0.19,-0.17,,1.78,4.22,1.71,0.69,0.13,,,3.0,,,1.0,,1.0,,1.0,,,1.0,,1.0,,,1.0,,MarioGotze,1.0,1.0,1.0,,,,,,,,
14566754,home,Eintracht Frankfurt,Hugo Larsson,hugo-larsson,H. Larsson,M,16,187.0,2771,M,1142211,EUR,1088294400,M,16,16,False,38.0,32.0,1.0,1.0,0.0,19.0,22.0,13.0,16.0,3.0,3.0,1.0,,,,,90.0,46.0,6.4,6.0,0.0106077,28.62,12.22897,8.0,,0,,-0.05,0.03,-0.29,,2.53,6.81,2.11,0.61,0.17,,,,,1.0,,,,,3.0,,,,,,,,1.0,,,,,,Hugo Larsson,,,,,,,
14566754,home,Eintracht Frankfurt,Nathaniel Brown,nathaniel-brown,N. Brown,D,21,179.0,1794,M,1159759,EUR,1055721600,M,21,21,False,30.0,23.0,4.0,,0.0,14.0,15.0,9.0,15.0,5.0,,6.0,1.0,,,,90.0,47.0,6.6,11.0,0.00655204,30.672,9.85089,15.0,,0,,-0.1,0.07,-0.2,,3.36,4.29,1.28,0.59,0.34,,,,,1.0,,,,,2.0,2.0,,,,2.0,,,,,,,2.0,2.0,,,,,,,,
14566754,home,Eintracht Frankfurt,Ritsu Doan,ritsu-doan,R. Doan,M,20,172.0,5676,M,790965,EUR,897955200,F,20,20,False,15.0,12.0,,,0.0,3.0,4.0,9.0,11.0,1.0,1.0,2.0,1.0,,,,64.0,23.0,6.8,5.0,0.0942587,28.908,8.07064,5.0,,0,,0.17,0.12,0.2,,1.93,4.19,1.34,0.5,0.11,,,1.0,,,1.0,,,,,,,1.0,,1.0,,,,,doanritsu,,,,,,,,,,,
14566754,home,Eintracht Frankfurt,Ansgar Knauff,ansgar-knauff,A. Knauff,M,7,180.0,2080,M,997012,EUR,1010620800,F,7,7,False,17.0,12.0,,,0.0,6.0,7.0,6.0,10.0,1.0,,1.0,,,,,76.0,20.0,6.1,5.0,0.00979724,32.256,8.85371,18.0,,0,,-0.26,-0.04,-0.09,,2.56,4.26,1.03,0.58,0.42,4.0,,5.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
