match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_interceptionWon,stat_totalCross,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_dispossessed,stat_errorLeadToAShot,stat_wasFouled,stat_blockedScoringAttempt,stat_keyPass,stat_shotValueNormalized,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_penaltyWon,stat_totalOffside,stat_accurateCross,stat_aerialLost,stat_goals,stat_bigChanceMissed,stat_bigChanceCreated,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_hitWoodwork
14073443,home,Wigan Athletic,Sam Tickle,Sam Tickle,,tickle-sam,S. Tickle,G,1,188.0,179,M,1064266,EUR,1017532800,G,1,1,False,31.0,11.0,23.0,3.0,0.0,10.0,13.0,1.0,18.0,7.0,2.0,3.0,90.0,37.0,6.7,20.0,0.2538,0,-0.04,-0.02,0.14,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14073443,home,Wigan Athletic,Jensen Weir,,,jensen-weir,Weir,M,6,184.0,84,M,1514742,EUR,1012435200,D,6,6,False,53.0,47.0,7.0,2.0,0.0,31.0,32.0,16.0,21.0,4.0,,,90.0,68.0,7.3,8.0,,0,0.26,0.13,0.0,,2.0,3.0,5.0,1.0,4.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
14073443,home,Wigan Athletic,Jason Kerr,,,jason-kerr,J. Kerr,D,15,180.0,36,M,606222,EUR,855187200,D,15,15,False,32.0,30.0,4.0,2.0,0.0,30.0,30.0,,2.0,2.0,,,90.0,45.0,7.2,2.0,,0,0.04,0.01,0.35,,2.0,1.0,2.0,1.0,9.0,,,,,True,1.0,,,,,,,,,,,,,,,,,,,,,,,
14073443,home,Wigan Athletic,Luke Robinson,,,luke-robinson,L. Robinson,D,19,176.0,24,M,1015710,EUR,1006214400,D,19,19,False,39.0,27.0,10.0,2.0,0.0,18.0,18.0,9.0,21.0,3.0,,,90.0,55.0,7.3,15.0,,0,0.05,0.09,0.45,,2.0,1.0,5.0,1.0,2.0,2.0,2.0,2.0,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
14073443,home,Wigan Athletic,Tobias Brenan,Tobias Brenan,,tobias-brenan,T. Brenan,M,38,188.0,10,M,2206721,EUR,1153008000,M,27,27,False,23.0,22.0,1.0,1.0,0.0,17.0,17.0,5.0,6.0,4.0,,,64.0,28.0,6.3,3.0,,0,-0.03,0.08,-0.13,,,3.0,2.0,,,,,1.0,3.0,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
14073443,home,Wigan Athletic,Isaac Mabaya,Isaac Mabaya,,isaac-mabaya,I. Mabaya,M,2,186.0,1497,M,1148511,EUR,1095811200,M,2,2,False,3.0,2.0,,,0.0,2.0,2.0,,1.0,,,,29.0,6.0,6.6,1.0,,0,-0.02,0.01,-0.09,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14073443,home,Wigan Athletic,Callum Wright,,,callum-wright,C. Wright,M,8,182.0,80,M,970398,EUR,957225600,M,8,8,False,18.0,12.0,1.0,1.0,0.0,5.0,9.0,7.0,9.0,4.0,,,74.0,33.0,6.5,13.0,,2,-0.02,0.36,-0.11,,,7.0,4.0,2.0,,2.0,1.0,3.0,2.0,,1.0,,4.0,2.0,,1.0,,,2.0,1.0,-0.52,,,,,,,,,,,,,
14073443,home,Wigan Athletic,Ryan Trevitt,Ryan Trevitt,,ryan-trevitt,R. Trevitt,M,14,170.0,115,M,1177007,EUR,1047427200,M,14,14,False,33.0,29.0,4.0,3.0,0.0,18.0,18.0,11.0,15.0,4.0,,,90.0,48.0,6.9,7.0,,3,-0.35,0.46,0.2,,,4.0,4.0,,2.0,2.0,,1.0,3.0,,2.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,-0.34,1.0,1.0,,,,,,,,,,,
14073443,home,Wigan Athletic,Joseph Hungbo,,,hungbo-joseph,J. Hungbo,M,44,173.0,55,M,1013992,EUR,947894400,M,44,44,False,21.0,15.0,1.0,,0.0,8.0,11.0,7.0,10.0,2.0,,,90.0,39.0,6.6,9.0,,1,0.07,0.04,-0.32,,1.0,8.0,9.0,4.0,,5.0,2.0,,4.0,,,2.0,1.0,1.0,,,,2.0,,,-0.15,1.0,,,,,,,,,,,,
14073443,home,Wigan Athletic,Maleace Asamoah,Maleace Asamoah,,maleace-asamoah,M. Asamoah,F,37,183.0,42,M,1445530,EUR,1037318400,F,37,37,False,8.0,5.0,1.0,,0.0,1.0,3.0,4.0,5.0,3.0,,,75.0,22.0,7.1,10.0,,0,0.0,0.23,0.13,,1.0,6.0,5.0,,,,,,,,,,3.0,1.0,,4.0,,3.0,,2.0,,,,1.0,1.0,,,,,,,,,
14073443,home,Wigan Athletic,Paul Mullin,,,paul-mullin,P. Mullin,F,14,178.0,1140,M,583192,EUR,784080000,F,10,10,False,13.0,10.0,1.0,,0.0,4.0,4.0,6.0,9.0,1.0,,,64.0,20.0,7.0,4.0,,1,-0.05,0.03,0.13,,1.0,3.0,2.0,,,,,1.0,1.0,,1.0,1.0,,,,,,1.0,,1.0,0.32,,1.0,,,1.0,2.0,1.0,,,,,,
14073443,home,Wigan Athletic,Fraser Murray,,,fraser-murray,F. Murray,M,7,183.0,67,M,837843,EUR,926035200,M,7,7,True,17.0,13.0,2.0,2.0,0.0,7.0,8.0,6.0,9.0,2.0,,,61.0,43.0,6.5,11.0,,2,-0.25,-0.08,-0.1,,1.0,9.0,6.0,5.0,2.0,3.0,3.0,1.0,,,,5.0,1.0,1.0,,,,1.0,1.0,,-0.14,1.0,,,,,4.0,,,,,,,
14073443,home,Wigan Athletic,Leo Graham,Leo,Graham,leo-graham,L. Graham,M,28,,12,M,1797602,EUR,1140134400,M,28,28,True,5.0,3.0,,,0.0,,1.0,3.0,4.0,1.0,,,26.0,9.0,6.4,2.0,,1,-0.01,0.06,-0.03,,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,-0.55,,1.0,,,,,,1.0,,,,,
14073443,home,Wigan Athletic,Dara Costelloe,,,costelloe-dara,D. Costelloe,F,11,175.0,133,M,981805,EUR,1039564800,F,11,11,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,2.0,,,26.0,15.0,7.1,4.0,,0,0.29,0.27,0.22,,,5.0,5.0,,2.0,1.0,1.0,,,,1.0,1.0,4.0,3.0,,1.0,,1.0,,1.0,,,,,,,3.0,,,1.0,,,,
14073443,home,Wigan Athletic,Harry McHugh,Harry McHugh,,harry-mchugh,H. McHugh,M,24,179.0,9,M,1087570,EUR,1034553600,M,24,24,True,5.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,4.0,,,,16.0,9.0,6.6,2.0,,0,-0.03,-0.01,-0.03,,,3.0,2.0,1.0,,1.0,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,
14073443,home,Wigan Athletic,Christian Saydee,,,christian-saydee,C. Saydee,F,9,181.0,137,M,1008656,EUR,1020988800,F,9,9,True,4.0,4.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,,,,15.0,6.0,6.6,,,0,0.15,,0.17,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
14073443,home,Wigan Athletic,Tom Watson,,,watson-tom,T. Watson,G,12,,21,M,1492718,EUR,1093564800,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14073443,home,Wigan Athletic,Jon Mellish,,,jon-mellish,J. Mellish,D,22,188.0,27,M,909910,EUR,874627200,D,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
