match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_wasFouled,stat_penaltyWon,stat_expectedGoals,stat_shotValueNormalized,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_outfielderBlock,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,stat_accurateCross,stat_blockedScoringAttempt,captain,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_goals,player_firstName,player_lastName,stat_penaltyFaced,stat_punches,stat_penaltyConceded
14083094,home,Atlético Madrid,Jan Oblak,jan-oblak,J. Oblak,G,13,189,12131,M,oblakjan,69768,EUR,726364800,G,13,13,False,37.0,29.0,18.0,10.0,0.0,24.0,27.0,5.0,10.0,8.0,1.0,2.0,90.0,41.0,7.7,8.0,0.00151836,0.0587,0,0.3103,0.06,0.0,0.16,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083094,home,Atlético Madrid,Marcos Llorente,marcos-llorente,M. Llorente,D,14,184,9206,M,marcosllorente,353138,EUR,791424000,D,14,14,False,40.0,37.0,6.0,5.0,0.0,23.0,24.0,14.0,16.0,3.0,,,90.0,57.0,7.4,5.0,0.0178714,,0,,0.2,0.26,0.22,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14083094,home,Atlético Madrid,José María Giménez,jose-maria-gimenez,J. M. Giménez,D,2,185,5874,M,JoseMaGimenez13,325355,EUR,790560000,D,2,2,False,58.0,50.0,8.0,3.0,0.0,36.0,39.0,14.0,19.0,1.0,,,90.0,64.0,7.4,8.0,0.00986547,,1,,0.3,0.08,-0.03,,,3.0,5.0,4.0,,,1.0,1.0,,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.2081,-0.22,,,,,,,,,,,,,,,,,,
14083094,home,Atlético Madrid,Dávid Hancko,david-hancko,D. Hancko,D,17,188,4751,M,,807771,EUR,881971200,D,17,17,False,63.0,56.0,8.0,4.0,0.0,42.0,44.0,14.0,19.0,3.0,,,90.0,69.0,6.9,10.0,0.322162,,0,,0.29,0.18,-0.14,,2.0,3.0,3.0,2.0,,,1.0,,,,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
14083094,home,Atlético Madrid,Matteo Ruggeri,matteo-ruggeri,M. Ruggeri,M,3,187,2490,M,,965011,EUR,1026345600,D,3,3,False,33.0,26.0,5.0,3.0,0.0,14.0,17.0,12.0,16.0,4.0,,,90.0,64.0,6.8,15.0,0.0214366,,0,,0.01,-0.16,0.22,,3.0,1.0,7.0,5.0,2.0,,3.0,2.0,4.0,2.0,3.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
14083094,home,Atlético Madrid,Giuliano Simeone,giuliano-simeone,G. Simeone,M,20,178,16028,M,giulisimeone,1099352,EUR,1040169600,M,20,20,False,30.0,23.0,1.0,1.0,1.0,10.0,12.0,13.0,18.0,6.0,,,86.0,51.0,6.8,16.0,0.147852,,0,,-0.24,0.45,-0.07,,3.0,1.0,9.0,4.0,4.0,2.0,,1.0,1.0,1.0,2.0,,2.0,,,1.0,,,,,2.0,,2.0,1.0,1.0,,,,,,,,,,,,
14083094,home,Atlético Madrid,Alejandro Baena,alejandro-baena,A. Baena,M,10,174,9564,M,alexbaena,910031,EUR,995587200,M,10,10,False,28.0,21.0,2.0,,0.0,7.0,9.0,14.0,19.0,3.0,,,74.0,54.0,7.4,19.0,0.399837,,1,,0.63,0.14,-0.05,,11.0,,4.0,3.0,2.0,1.0,,2.0,,,1.0,,1.0,,,2.0,,0.0166,-0.06,,2.0,,1.0,2.0,5.0,3.0,1.0,,,,,,,,,,
14083094,home,Atlético Madrid,Koke,koke,Koke,M,6,177,5822,M,Koke6,84539,EUR,694828800,M,6,6,False,61.0,59.0,1.0,1.0,0.0,36.0,36.0,23.0,25.0,3.0,,,90.0,74.0,7.4,7.0,0.0518028,,0,,0.26,-0.51,0.16,,1.0,,3.0,9.0,,,1.0,,4.0,2.0,,3.0,,,,2.0,,,,,1.0,,3.0,,,,,True,,,,,,,,,
14083094,home,Atlético Madrid,Nicolás González,nicolas-gonzalez,N. González,M,23,180,17229,M,nicoigonzalez,901325,EUR,891820800,M,23,23,False,27.0,21.0,,,0.0,10.0,10.0,11.0,17.0,4.0,,,69.0,48.0,7.0,10.0,0.0181168,,4,,0.05,0.54,0.0,,,2.0,6.0,9.0,1.0,,3.0,2.0,1.0,,1.0,5.0,1.0,2.0,2.0,3.0,,0.6566,-0.74,,2.0,,1.0,,,,,,2.0,1.0,0.8888,,,,,,
14083094,home,Atlético Madrid,Alexander Sørloth,alexander-sorloth,A. Sørloth,F,9,195,17312,M,asorloth,309078,EUR,818121600,F,9,9,False,10.0,4.0,,,0.0,,,4.0,10.0,2.0,,,68.0,25.0,7.1,14.0,0.102187,,2,,0.08,0.39,0.0,,3.0,1.0,5.0,7.0,2.0,,,,1.0,1.0,,5.0,,,,1.0,,0.1236,-0.01,,2.0,,2.0,1.0,3.0,1.0,1.0,,1.0,,0.4919,,,,,,
