match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAGoal,stat_challengeLost,stat_blockedScoringAttempt,stat_dispossessed,stat_shotOffTarget,stat_goals,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_punches,player_sofascoreId,stat_hitWoodwork
12624953,home,Al-Fateh,Péter Szappanos,,,peter-szappanos,P. Szappanos,G,1,194.0,332,M,803307,EUR,658540800,G,1,1,False,23.0,16.0,9.0,3.0,0.0,13.0,15.0,3.0,8.0,10.0,1.0,2.0,90.0,31.0,6.5,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624953,home,Al-Fateh,Saeed Baattia,Saeed Baattia,,saeed-baattia,S. Baattia,D,15,172.0,25,M,1521953,EUR,969667200,D,15,15,False,47.0,43.0,2.0,,0.0,21.0,21.0,24.0,30.0,2.0,,,76.0,61.0,7.0,7.0,1,4.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12624953,home,Al-Fateh,Amaar Al Dohaim,,,amaar-al-dohaim,A. A. Dohaim,D,24,175.0,13,M,803055,EUR,746755200,D,24,24,False,96.0,91.0,4.0,2.0,0.0,52.0,55.0,39.0,41.0,1.0,,,90.0,106.0,6.3,7.0,0,,,2.0,3.0,4.0,,,,2.0,1.0,,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
12624953,home,Al-Fateh,Jason Denayer,,,jason-denayer,J. Denayer,D,,184.0,657,M,352664,EUR,804297600,D,64,64,False,62.0,59.0,3.0,1.0,0.0,38.0,39.0,21.0,23.0,2.0,,,90.0,69.0,6.5,3.0,1,,,,2.0,3.0,1.0,1.0,,2.0,1.0,,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,
12624953,home,Al-Fateh,Hussain Al Zarie,Hussain Al Zarie,,hussain-al-zarie,H. A. Zarie,D,82,178.0,17,,1917051,EUR,1102896000,D,82,82,False,42.0,32.0,4.0,1.0,0.0,13.0,18.0,20.0,27.0,4.0,,,76.0,74.0,6.9,19.0,2,3.0,1.0,1.0,6.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,,2.0,2.0,1.0,,2.0,,1.0,,1.0,1.0,,,,,,,,,
12624953,home,Al-Fateh,Sofiane Bendebka,,,sofiane-bendebka,S. Bendebka,M,28,180.0,1218,M,845609,EUR,713318400,M,28,28,False,82.0,72.0,4.0,3.0,0.0,34.0,37.0,38.0,46.0,2.0,,,90.0,97.0,7.6,15.0,1,1.0,,5.0,8.0,7.0,,,1.0,3.0,,,2.0,3.0,2.0,2.0,4.0,,,,1.0,,1.0,,1.0,,,,,,,,
12624953,home,Al-Fateh,Naif Masoud,Naif Masoud,,naif-masoud,N. Masoud,D,6,177.0,22,M,1798265,EUR,984009600,M,6,6,False,16.0,15.0,1.0,1.0,0.0,12.0,12.0,3.0,4.0,2.0,,,40.0,20.0,6.0,3.0,0,,,1.0,6.0,,1.0,,,,,,,,2.0,,,,,,1.0,,1.0,,,,,,,,,,
12624953,home,Al-Fateh,Mourad Batna,,,batna-mourad,M. Batna,M,11,185.0,1192,M,880790,EUR,646444800,M,11,11,False,39.0,37.0,1.0,,1.0,6.0,6.0,33.0,45.0,1.0,,,90.0,65.0,8.1,14.0,5,12.0,2.0,,2.0,4.0,,,3.0,,,,2.0,4.0,3.0,4.0,,,1.0,,,1.0,,1.0,,True,1.0,1.0,,,,,
12624953,home,Al-Fateh,Suhayb Al-Zaid,Suhayb,Al-Zaid,suhayb-al-zaid,S. Al-Zaid,M,,175.0,122,M,1652171,EUR,1092268800,M,18,18,False,90.0,75.0,8.0,2.0,0.0,26.0,28.0,50.0,66.0,6.0,,,90.0,102.0,7.1,19.0,3,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,,,1.0,,,2.0,2.0,,,,2.0,,,2.0,,,,,,,,,
12624953,home,Al-Fateh,Amine Sbai,,,sbai-amine,A. Sbai,F,7,175.0,387,M,1392829,EUR,973382400,M,7,7,False,20.0,15.0,1.0,,0.0,4.0,4.0,11.0,18.0,3.0,,,76.0,39.0,6.7,16.0,1,2.0,,,8.0,7.0,8.0,6.0,1.0,,,,3.0,,2.0,,1.0,,,,1.0,,3.0,,,,,,,,,,
12624953,home,Al-Fateh,Saad Al-Shurafa,Saad Al-Shurafa,,saad-al-shurafa,S. Al-Shurafa,F,49,,21,M,1494819,EUR,1098489600,F,49,49,False,13.0,10.0,1.0,1.0,0.0,6.0,6.0,4.0,7.0,1.0,,,60.0,19.0,6.5,5.0,1,,,,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,1.0,,,,,1.0,,1.0,,,,,1.0,,,,,
12624953,home,Al-Fateh,Othman Al-Othman,Othman Alothma,,othman-al-othman,O. Al-Othman,M,88,167.0,30,M,1096521,EUR,1050364800,M,88,88,True,54.0,43.0,1.0,1.0,0.0,7.0,9.0,38.0,55.0,4.0,,,50.0,76.0,7.5,21.0,0,10.0,2.0,2.0,4.0,4.0,1.0,1.0,,,,,1.0,2.0,1.0,2.0,1.0,,2.0,,,,1.0,,,,1.0,,,,,,
12624953,home,Al-Fateh,Djaniny,,,djaniny,Djaniny,F,,190.0,371,M,975869,EUR,669513600,F,21,21,True,9.0,6.0,,,0.0,,,6.0,9.0,2.0,,,30.0,19.0,7.2,8.0,2,,,,2.0,8.0,1.0,1.0,1.0,,,,2.0,1.0,,,6.0,,,,,,2.0,1.0,,,,,,,,,
12624953,home,Al-Fateh,Mohammed Al-Konaideri,,,mohammed-al-konaideri,M. Al-Konaideri,D,12,175.0,21,M,1019340,EUR,971222400,D,12,12,True,20.0,20.0,1.0,1.0,0.0,10.0,10.0,10.0,12.0,5.0,,,14.0,28.0,6.9,3.0,0,2.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12624953,home,Al-Fateh,Ahmed Al-Julaydan,,,al-julaydan-ahmed,A. Al-Jelidan,D,32,170.0,199,M,1475443,EUR,1078704000,D,42,42,True,12.0,9.0,2.0,,0.0,3.0,4.0,6.0,10.0,,,,14.0,16.0,6.4,5.0,1,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
12624953,home,Al-Fateh,Ali Al Masoud,Ali Al Masoud,,ali-al-masoud,A. A. Masoud,F,29,,6,M,1170500,EUR,1073088000,F,29,29,True,2.0,2.0,,,0.0,,,2.0,2.0,1.0,,,14.0,7.0,6.8,,2,,,,,2.0,,,,,1.0,,,1.0,,,,,,,,1.0,,1.0,,,,,1.0,,,,
12624953,home,Al-Fateh,Waled Al Enazi,,,waled-al-enazi,W. A. Enazi,G,87,191.0,13,M,818123,EUR,836611200,G,55,55,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624953,home,Al-Fateh,Ziyad Aljari,Ziyad Aljari,,ziyad-aljari,Z. Aljari,D,4,182.0,17,M,1049202,EUR,1005782400,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624953,home,Al-Fateh,Mohammed Al-Fuhaid,,,mohammed-al-fuhaid,M. Al-Fuhaid,M,28,171.0,10,M,818616,EUR,631843200,M,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624953,home,Al-Fateh,Faisal Al Abdulwahed,Faisal Al Abdulwahed,,faisal-al-abdulwahed,F. A. Abdulwahed,F,80,,16,M,1170502,EUR,1104278400,M,80,80,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624953,away,Al Wehda,Abdullah Hussein Alowayshir,,,abdullah-hussein-al-owisher,A. H. Alowayshir,G,1,184.0,43,M,976548,EUR,674092800,G,1,1,False,25.0,4.0,25.0,4.0,1.0,,1.0,4.0,24.0,7.0,6.0,9.0,90.0,40.0,9.0,22.0,0,,,,,1.0,,,,2.0,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,2.0,2.0,,
12624953,away,Al Wehda,Saeed Almuwallad,,,saeed-al-muwallad,S. Almuwallad,D,2,184.0,20,M,872205,EUR,668476800,D,2,2,False,20.0,15.0,4.0,2.0,0.0,6.0,7.0,10.0,17.0,3.0,,,90.0,55.0,7.2,11.0,0,4.0,1.0,6.0,7.0,4.0,,,,12.0,3.0,1.0,,,,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,
12624953,away,Al Wehda,Abdullah Al-Hafith,,,abdullah-al-hafith,A. Al-Hafith,D,17,188.0,29,M,160901,EUR,725241600,D,17,17,False,12.0,6.0,8.0,3.0,0.0,2.0,4.0,4.0,8.0,1.0,,,90.0,24.0,6.8,6.0,0,,,2.0,2.0,5.0,,,,7.0,2.0,1.0,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,
12624953,away,Al Wehda,Jawad El Yamiq,,,jawad-el-yamiq,J. E. Yamiq,D,18,190.0,4432,M,877103,EUR,699321600,D,5,5,False,18.0,11.0,8.0,3.0,0.0,6.0,8.0,5.0,10.0,2.0,,,90.0,32.0,6.6,9.0,0,,,,3.0,2.0,,,,9.0,,,,,2.0,,2.0,,2.0,,,,1.0,,,,,,,,,,
12624953,away,Al Wehda,Meshal Alaeli,Meshal Alaeli,,meshal-alaeli,M. Alaeli,D,2,,31,M,1495868,EUR,1087430400,D,13,13,False,7.0,3.0,2.0,,0.0,1.0,5.0,3.0,6.0,3.0,,,69.0,31.0,6.3,14.0,0,4.0,1.0,,5.0,3.0,2.0,1.0,,5.0,1.0,1.0,3.0,1.0,3.0,,,,,,1.0,,,,,,,,,,,,
12624953,away,Al Wehda,Waleed Bakshween,,,waleed-bakshween,W. Bakshween,M,,176.0,23,M,911303,EUR,626832000,M,4,4,False,18.0,14.0,3.0,1.0,0.0,8.0,9.0,6.0,9.0,4.0,,,90.0,30.0,6.3,6.0,0,,,1.0,7.0,3.0,,,,3.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,4.0,,1.0,,,True,,,,,,,
12624953,away,Al Wehda,Mohamed Al Makahasi,,,mohamed-al-makahasi,M. Makaazi,M,23,177.0,475,M,970835,EUR,791942400,M,35,35,False,9.0,7.0,,,0.0,2.0,4.0,5.0,5.0,3.0,,,90.0,26.0,6.8,5.0,0,,,1.0,3.0,3.0,1.0,1.0,,3.0,1.0,,1.0,1.0,1.0,,,1.0,2.0,,,,1.0,,,,,,,,,,
12624953,away,Al Wehda,Youssef Amyn,,,amyn-youssef,Y. Amyn,M,20,175.0,3727,M,1106352,EUR,1061424000,M,11,11,False,11.0,6.0,1.0,,1.0,2.0,5.0,4.0,7.0,4.0,,,69.0,23.0,7.0,8.0,0,1.0,,1.0,6.0,4.0,1.0,,,1.0,2.0,2.0,1.0,2.0,1.0,1.0,,,1.0,,3.0,,,,,,1.0,,,,,yaminio10,
