match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_interceptionWon,stat_wasFouled,captain,stat_totalCross,player_sofascoreId,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_accurateCross,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_goals,stat_goalAssist,stat_hitWoodwork
10411583,home,Torino,Vanja Milinković-Savić,vanja-milinkovic-savic,V. Milinković-Savić,G,32,202,6222,M,356160,EUR,856396800,G,32,32,False,37.0,19.0,25.0,7.0,14.0,14.0,5.0,23.0,15.0,1.0,2.0,4.0,90.0,51.0,6.9,19.0,0.0,0.0,0.00533498,0,-0.6934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411583,home,Torino,Perr Schuurs,perr-schuurs,P. Schuurs,D,,191,844,M,831677,EUR,943574400,D,3,3,False,35.0,30.0,4.0,3.0,20.0,20.0,10.0,15.0,9.0,,,,90.0,46.0,7.2,6.0,0.0,0.0,0.189323,0,,,,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10411583,home,Torino,Alessandro Buongiorno,alessandro-buongiorno,A. Buongiorno,D,4,191,3972,M,870263,EUR,928627200,D,4,4,False,27.0,24.0,,,12.0,13.0,12.0,14.0,2.0,,,,90.0,43.0,6.7,6.0,0.0,0.0,0.00573851,0,,,,4.0,5.0,,,,2.0,,,,3.0,,1.0,2.0,4.0,2.0,5.0,1.0,,,,,,,,,,,,,
10411583,home,Torino,Ricardo Rodríguez,ricardo-rodriguez,R. Rodríguez,D,12,182,1729,M,67769,EUR,714700800,D,13,13,False,31.0,30.0,5.0,4.0,16.0,16.0,14.0,16.0,3.0,,,,57.0,37.0,6.9,2.0,0.0,0.0,0.00348047,0,,,,,2.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,True,1.0,,,,,,,,,,,
10411583,home,Torino,Wilfried Singo,wilfried-singo,W. Singo,D,90,190,12125,M,978285,EUR,977702400,M,17,17,False,23.0,18.0,3.0,2.0,9.0,10.0,9.0,16.0,2.0,,,,81.0,42.0,6.6,13.0,0.118,0.0799,0.00241685,3,,,,5.0,3.0,1.0,,,,,,,3.0,2.0,,1.0,2.0,,1.0,1.0,,3.0,stephane_singo,1.0,1.0,2.0,,,,,,,
10411583,home,Torino,Samuele Ricci,samuele-ricci,S. Ricci,M,4,182,4118,M,930189,EUR,998352000,M,28,28,False,26.0,26.0,1.0,1.0,11.0,11.0,15.0,17.0,5.0,,,,69.0,37.0,6.7,4.0,0.0158,0.0,0.0107725,1,,,,1.0,2.0,1.0,1.0,,2.0,,,,2.0,1.0,,,,,,1.0,,2.0,,,1.0,,,,,,,,
10411583,home,Torino,Ivan Ilić,ivan-ilic,I. Ilić,M,8,185,1776,M,877371,EUR,984787200,M,8,8,False,42.0,35.0,2.0,1.0,14.0,14.0,22.0,33.0,4.0,,,,81.0,56.0,7.0,12.0,0.0,0.0,0.0494318,0,,,,2.0,3.0,,,,,,,,1.0,,3.0,2.0,,,,3.0,,5.0,,,,,1.0,,,,,,
10411583,home,Torino,Mërgim Vojvoda,mergim-vojvoda,M. Vojvoda,D,31,187,1424,M,798147,EUR,791596800,M,27,27,False,35.0,27.0,3.0,2.0,13.0,16.0,14.0,20.0,4.0,,,,57.0,44.0,6.6,10.0,0.0188,0.0,0.0112151,1,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,
10411583,home,Torino,Aleksei Miranchuk,aleksei-miranchuk,A. Miranchuk,M,59,182,4256,M,324353,EUR,813888000,F,59,59,False,29.0,22.0,3.0,2.0,5.0,6.0,17.0,23.0,2.0,,,,90.0,37.0,6.8,9.0,0.1105,0.0148,0.0421422,3,,,,1.0,,,,,1.0,,,,1.0,,1.0,,,,,,,,Miranchuk,1.0,2.0,1.0,,,,,,,
10411583,home,Torino,Antonio Sanabria,antonio-sanabria,A. Sanabria,F,99,181,3538,M,333261,EUR,825897600,F,9,9,False,16.0,13.0,,,3.0,4.0,10.0,12.0,1.0,,,,90.0,24.0,5.9,5.0,0.6104,0.4965,0.0342978,4,,,,3.0,1.0,,,,,,,,2.0,,1.0,3.0,1.0,,,,,,,,1.0,1.0,,2.0,2.0,,,,
10411583,home,Torino,Nikola Vlašić,nikola-vlasic,N. Vlašić,M,10,178,5477,M,357596,EUR,875923200,F,16,16,False,27.0,25.0,3.0,2.0,1.0,1.0,26.0,30.0,3.0,,,,90.0,45.0,7.2,7.0,0.0557,0.0,0.269525,1,,,,3.0,2.0,1.0,,1.0,1.0,,2.0,2.0,,,4.0,,,,1.0,,,4.0,niksivlasic_,2.0,,,2.0,,1.0,1.0,,,
10411583,home,Torino,Ola Aina,ola-aina,O. Aina,D,34,182,4052,M,800417,EUR,844732800,D,34,34,True,12.0,10.0,1.0,1.0,,,10.0,15.0,2.0,,,,33.0,25.0,6.5,9.0,0.0599,0.0,0.0443363,1,,,,4.0,1.0,2.0,,,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,3.0,,1.0,,,,,1.0,,,,
