match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_unsuccessfulTouch,stat_dispossessed,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,captain,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_totalOffside,stat_penaltyConceded,stat_blockedScoringAttempt,stat_penaltyWon,player_sofascoreId,stat_goals,stat_hitWoodwork,stat_goalAssist
10407484,away,RSC Anderlecht,Amir Murillo,michael-murillo,A. Murillo,D,62,183,3627,M,839493,EUR,823996800,D,62,62,False,29.0,20.0,1.0,,12.0,14.0,8.0,15.0,,1.0,6.0,1.0,,,,,,,90.0,43.0,6.5,11.0,0,,,3.0,2.0,1.0,1.0,,,,,,1.0,,,1.0,2.0,,,,,,,,,1.0,,,,,,,
10407484,away,RSC Anderlecht,Zeno Debast,zeno-debast,Z. Debast,D,6,191,3329,M,1126512,EUR,1066867200,D,56,56,False,59.0,49.0,10.0,3.0,31.0,33.0,18.0,26.0,2.0,,4.0,,,,,,,,90.0,71.0,7.0,12.0,0,,,4.0,5.0,,4.0,3.0,,2.0,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,
10407484,away,RSC Anderlecht,Jan Vertonghen,jan-vertonghen,J. Vertonghen,D,,189,1673,M,16921,EUR,546220800,D,14,14,False,51.0,48.0,6.0,5.0,30.0,32.0,18.0,19.0,4.0,1.0,6.0,,,,,,,,90.0,61.0,7.4,4.0,1,,,5.0,5.0,,1.0,,,2.0,1.0,,2.0,,,2.0,3.0,,,,,,True,1.0,,,,,,,,,
10407484,away,RSC Anderlecht,Killian Sardella,killian-sardella,K. Sardella,D,54,177,482,M,909964,EUR,1020297600,D,54,54,False,33.0,23.0,12.0,4.0,17.0,22.0,6.0,11.0,5.0,2.0,14.0,,,,,,,,90.0,58.0,6.9,15.0,0,,,4.0,6.0,2.0,4.0,3.0,,2.0,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,
10407484,away,RSC Anderlecht,Majeed Ashimeru,majeed-ashimeru,M. Ashimeru,M,18,182,1285,M,901149,EUR,876441600,M,18,18,False,46.0,42.0,4.0,3.0,16.0,17.0,26.0,29.0,,1.0,9.0,,,,,,,,69.0,67.0,7.5,10.0,1,,,3.0,9.0,,4.0,3.0,,5.0,5.0,1.0,,1.0,,,,2.0,2.0,,,1.0,,,,,,,,,,,
10407484,away,RSC Anderlecht,Amadou Diawara,amadou-diawara,A. Diawara,M,24,183,1862,M,788895,EUR,869097600,M,21,21,False,58.0,50.0,1.0,,27.0,30.0,23.0,29.0,4.0,1.0,4.0,,,,,,,,90.0,69.0,7.0,10.0,1,,,2.0,3.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,
10407484,away,RSC Anderlecht,Yari Verschaeren,verschaeren-yari,Y. Verschaeren,M,10,172,1145,M,901898,EUR,994896000,M,10,10,False,5.0,4.0,1.0,1.0,4.0,4.0,,1.0,,,2.0,,,,,,,,9.0,7.0,6.3,1.0,1,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,
10407484,away,RSC Anderlecht,Anders Dreyer,anders-dreyer,A. Dreyer,F,10,174,2337,M,809280,EUR,894067200,F,36,36,False,28.0,22.0,3.0,1.0,7.0,9.0,15.0,24.0,2.0,1.0,2.0,,,,,,,,90.0,47.0,6.8,14.0,1,,,4.0,3.0,1.0,1.0,,,1.0,,2.0,1.0,,5.0,1.0,,2.0,,,,,,,,,,1.0,1.0,,,,
10407484,away,RSC Anderlecht,Islam Slimani,islam-slimani,I. Slimani,F,19,188,7448,M,238708,EUR,582595200,F,13,13,False,33.0,19.0,1.0,,5.0,8.0,14.0,25.0,2.0,,1.0,,,,,,,,77.0,43.0,7.3,17.0,1,,,5.0,7.0,1.0,2.0,2.0,,1.0,1.0,1.0,4.0,2.0,,,3.0,2.0,1.0,,,,,1.0,,2.0,,,,islamslimani09,1.0,,
10407484,away,RSC Anderlecht,Francis Amuzu,amuzu-francis,F. Amuzu,M,9,170,1932,M,901889,EUR,935366400,F,7,7,False,25.0,22.0,,,5.0,5.0,18.0,26.0,1.0,,1.0,,,,,,,,90.0,46.0,7.0,13.0,4,,,4.0,3.0,1.0,3.0,2.0,,,,1.0,2.0,,6.0,,,3.0,,1.0,,2.0,,2.0,1.0,,,,,,,1.0,
10407484,away,RSC Anderlecht,Kristian Arnstad,kristian-arnstad,K. Arnstad,M,10,171,574,M,984989,EUR,1062892800,M,61,61,True,31.0,21.0,3.0,1.0,9.0,10.0,12.0,22.0,2.0,,7.0,,,,,,,,81.0,54.0,8.0,14.0,1,,,4.0,12.0,2.0,1.0,1.0,,5.0,4.0,6.0,1.0,2.0,1.0,,,2.0,1.0,,,,,1.0,,,,,,,1.0,,
10407484,away,RSC Anderlecht,Lior Refaelov,lior-refaelov,L. Refaelov,M,,176,246,M,18911,EUR,514857600,M,11,11,True,11.0,9.0,1.0,,5.0,5.0,5.0,8.0,2.0,1.0,2.0,,,,,,,,21.0,19.0,7.0,4.0,0,,,1.0,2.0,,,,,2.0,2.0,,,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,
10407484,away,RSC Anderlecht,Benito Raman,benito-raman,B. Raman,F,14,172,396,M,94300,EUR,784166400,F,9,9,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,,2.0,,,,,,,,13.0,9.0,7.4,1.0,1,,,1.0,1.0,,,,,1.0,1.0,,,2.0,,1.0,,,,,1.0,,,,,,,1.0,,,,1.0,1.0
10407484,away,RSC Anderlecht,Hendrik Van Crombrugge,hendrik-van-crombrugge,H. V. Crombrugge,G,1,188,195,M,110777,EUR,736128000,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407484,away,RSC Anderlecht,Moussa Ndiaye,moussa-ndiaye,M. Ndiaye,D,16,181,1546,M,982315,EUR,1024358400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407484,away,RSC Anderlecht,Mario Stroeykens,mario-stroeykens,M. Stroeykens,M,29,177,3682,M,1101702,EUR,1096416000,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,Mathieu,Stroeykens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407484,away,RSC Anderlecht,Nilson Angulo,nilson-angulo,N. Angulo,F,10,182,4530,M,1116571,EUR,1055980800,F,32,32,True,,,,,,,,,,,,,,,,,,,,,,,0,Nilson Angulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
