match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_wasFouled,stat_totalOffside,stat_aerialLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,captain,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_penaltyWon,stat_penaltyMiss,player_firstName,player_lastName,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded
10434088,home,Adana Demirspor,Jovan Manev,jovan-manev,J. Manev,D,185,186,M,1111781,EUR,980380800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jovan Manev,,,,
10434088,home,Adana Demirspor,Furkan Soyalp,furkan-soyalp,F. Soyalp,M,175,70,M,226992,EUR,802915200,M,27,27,True,,,,,,,,,,,,,,,,,,,,,0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434088,home,Adana Demirspor,Hijran Ali Boyaci,boyaci-hijran-ali,H. A. Boyaci,M,178,2,M,1216307,EUR,1128988800,M,96,96,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434088,home,Adana Demirspor,Kévin Soni,kevin-soni,K. Soni,F,183,80,M,789199,EUR,892771200,F,70,70,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434088,away,Antalyaspor,Helton Leite,helton-leite,H. Leite,G,196,372,M,329081,EUR,657504000,G,90,90,False,42.0,35.0,11.0,4.0,33.0,36.0,2.0,6.0,,6.0,,1.0,4.0,4.0,,,90.0,49.0,7.2,7.0,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
10434088,away,Antalyaspor,Sherel Floranus,sherel-floranus,S. Floranus,D,181,189,M,803021,EUR,903830400,D,2,2,False,21.0,18.0,1.0,1.0,12.0,15.0,6.0,6.0,1.0,3.0,,,,,,,45.0,30.0,6.2,4.0,0,2,,,,3.0,1.0,,,,1.0,,,,2.0,,,,,1.0,,1.0,,,,,,,,,,Sherel,Floranus,,,
10434088,away,Antalyaspor,Veysel Sarı,veysel-sari,V. Sarı,D,185,109,M,98276,EUR,585792000,D,89,89,False,61.0,53.0,6.0,3.0,40.0,44.0,13.0,18.0,3.0,4.0,,,,,,,90.0,75.0,6.3,10.0,0,89,1.0,,1.0,6.0,3.0,1.0,,,3.0,1.0,,,3.0,1.0,,,1.0,1.0,,2.0,,,,True,,,,,,,,,,1.0
10434088,away,Antalyaspor,Emrecan Uzunhan,emrecan-uzunhan,E. Uzunhan,D,189,228,M,997684,EUR,983145600,D,5,5,False,80.0,74.0,8.0,4.0,48.0,49.0,26.0,34.0,6.0,4.0,,,,,,,90.0,101.0,6.9,10.0,0,24,3.0,,,6.0,5.0,2.0,,,,4.0,4.0,,3.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,
10434088,away,Antalyaspor,Güray Vural,guray-vural,G. Vural,D,177,69,M,43559,EUR,581990400,D,11,11,False,50.0,43.0,5.0,2.0,26.0,29.0,17.0,23.0,1.0,7.0,,,,,,,86.0,74.0,6.8,15.0,1,77,2.0,,1.0,3.0,6.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,
10434088,away,Antalyaspor,Bünyamin Balcı,bunyamin-balci,B. Balcı,D,180,128,M,967214,EUR,959731200,M,7,7,False,17.0,9.0,2.0,,6.0,9.0,4.0,12.0,,2.0,,,,,,,73.0,34.0,5.8,16.0,0,7,4.0,1.0,,9.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,2.0,,,,,,,,,,,,,,
10434088,away,Antalyaspor,Ufuk Akyol,ufuk-akyol,U. Akyol,M,180,30,M,859546,EUR,872640000,M,19,19,False,55.0,46.0,8.0,6.0,28.0,31.0,18.0,24.0,,10.0,,,,,,,90.0,73.0,6.6,12.0,1,19,,,,8.0,4.0,4.0,1.0,3.0,1.0,2.0,2.0,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,
10434088,away,Antalyaspor,Alassane Ndao,ndao-alassane,A. Ndao,M,176,333,M,1016033,EUR,851040000,M,18,18,False,14.0,13.0,1.0,,5.0,5.0,8.0,10.0,,4.0,,,,,,,61.0,21.0,6.3,5.0,1,,1.0,,,4.0,1.0,1.0,,1.0,,1.0,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,
10434088,away,Antalyaspor,Fredy,fredy,Fredy,M,169,1026,M,845281,EUR,638496000,M,16,16,False,32.0,22.0,4.0,1.0,12.0,14.0,10.0,18.0,,5.0,,,,,,,61.0,38.0,6.5,10.0,0,16,,,,2.0,3.0,1.0,,,,2.0,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
10434088,away,Antalyaspor,Sam Larsson,sam-larsson,S. Larsson,M,179,231,M,229800,EUR,734400000,M,20,20,False,28.0,19.0,,,7.0,8.0,14.0,24.0,,8.0,,,,,,,90.0,45.0,7.0,14.0,2,23,4.0,2.0,1.0,4.0,4.0,1.0,,3.0,2.0,2.0,2.0,,,2.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,
10434088,away,Antalyaspor,Haji Wright,haji-wright,H. Wright,F,193,2072,M,818391,EUR,890956800,F,9,9,False,13.0,5.0,1.0,,2.0,3.0,3.0,10.0,,1.0,,,,,,,90.0,29.0,6.6,15.0,3,11,,,,7.0,5.0,1.0,1.0,7.0,,,,2.0,2.0,,4.0,2.0,,1.0,2.0,,,1.0,,,,,,,,,,,,
10434088,away,Antalyaspor,Shoya Nakajima,shoya-nakajima,S. Nakajima,F,167,664,M,155825,EUR,777600000,M,22,22,True,20.0,15.0,,,3.0,4.0,12.0,18.0,,4.0,,,,,,,45.0,32.0,6.0,13.0,2,10,2.0,,,5.0,1.0,2.0,3.0,,,,,3.0,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,
10434088,away,Antalyaspor,Ömer Toprak,omer-toprak,Ö. Toprak,D,187,127,M,39015,EUR,616982400,D,21,21,True,21.0,18.0,1.0,1.0,16.0,17.0,2.0,4.0,2.0,4.0,,,,,,,29.0,27.0,7.0,4.0,0,,,,1.0,1.0,3.0,,,,,2.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,
10434088,away,Antalyaspor,Bertuğ Yıldırım,bertug-ozgur-yildirim,B. Yıldırım,F,186,1621,M,1382235,EUR,1026432000,F,17,17,True,3.0,2.0,1.0,1.0,,1.0,2.0,2.0,,,,,,,,,29.0,8.0,6.3,4.0,0,91,,,,6.0,1.0,2.0,3.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,Bertug Yildirim,,,,
10434088,away,Antalyaspor,Houssameddine Ghacha,houssameddine-ghacha,H. Ghacha,M,170,467,M,941633,EUR,814579200,F,27,27,True,15.0,13.0,,,2.0,2.0,11.0,16.0,,2.0,,,,,,,17.0,30.0,6.4,8.0,0,27,3.0,,,4.0,2.0,1.0,,4.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
10434088,away,Antalyaspor,Cemali Sertel,sertel-cemali,C. Sertel,D,186,55,M,929956,EUR,947116800,D,3,3,True,4.0,4.0,1.0,1.0,,,4.0,4.0,,,,,,,,,11.0,6.0,6.7,,0,19,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
10434088,away,Antalyaspor,Ataberk Dadakdeniz,ataberk-dadakdeniz,A. Dadakdeniz,G,194,57,M,840605,EUR,933811200,G,35,35,True,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434088,away,Antalyaspor,Muhammed Alperen Uysal,muhammed-alperen-uysal,M. A. Uysal,G,190,11,M,97960,EUR,757382400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434088,away,Antalyaspor,Amar Gerxhaliu,amar-gerxhaliu,A. Gerxhaliu,D,193,60,M,1123371,EUR,1019779200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434088,away,Antalyaspor,Mark Mampasi,mark-mampasi,M. Mampasi,D,185,121,M,998740,EUR,1047427200,D,26,26,True,,,,,,,,,,,,,,,,,,,,,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434088,away,Antalyaspor,Bálint Szabó,balint-szabo,B. Szabó,M,179,57,M,936764,EUR,979776000,M,99,99,True,,,,,,,,,,,,,,,,,,,,,0,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
