match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_keyPass,stat_wonTackle,captain,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_ownGoals,stat_totalOffside
10583817,home,Al Wehda,Noor Al-Rashidi,noor-al-rashidi,N. Al-Rashidi,D,4,179.0,18,M,,1065328,EUR,794966400,D,5,5,True,8.0,5.0,4.0,1.0,4.0,5.0,2.0,4.0,3.0,5.0,,,,45.0,25.0,7.6,7.0,0,Noor Al-Rashidi,,1.0,1.0,1.0,,1.0,,,3.0,2.0,3.0,2.0,,,,2.0,1.0,2.0,,,,,,,,,
10583817,home,Al Wehda,Ala'a Al-Hejji,alaa-al-hejji,A. Al-Hejji,M,18,173.0,32,M,,826242,EUR,817948800,M,88,88,True,13.0,10.0,,,3.0,4.0,7.0,10.0,1.0,3.0,,,,26.0,20.0,6.3,7.0,0,,,1.0,,,,4.0,2.0,1.0,1.0,,,2.0,1.0,2.0,,,,,,,,,,,,,
10583817,home,Al Wehda,Mohammed Al-Qarni,mohammed-al-qarni,M. Al-Qarni,M,,174.0,4,M,,148870,EUR,627868800,M,8,8,True,5.0,5.0,1.0,1.0,2.0,2.0,3.0,3.0,,,,,,8.0,8.0,6.7,,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
10583817,home,Al Wehda,Abdullah Al-Hafith,abdullah-al-hafith,A. Al-Hafith,D,17,188.0,29,M,,160901,EUR,725241600,D,17,17,True,2.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,1.0,2.0,,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583817,home,Al Wehda,Basem Al-Baqi,basem-al-baqi,B. Al-Baqi,G,,188.0,2,M,,832639,EUR,626400000,G,66,66,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583817,home,Al Wehda,Sultan Al-Sawadi,sultan-al-sawadi,S. Al-Sawadi,M,49,168.0,8,M,,818777,EUR,724291200,M,49,49,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583817,home,Al Wehda,Abdulkarim Al Qahtani,abdulkarim-al-qahtani,A. Al Qahtani,M,8,173.0,8,M,,804094,EUR,729216000,M,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583817,home,Al Wehda,Hussain Ahmed Al Issa,hussain-ahmed-al-issa,H. A. A. Issa,M,20,173.0,18,M,,989764,EUR,978048000,M,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583817,home,Al Wehda,Hazzaa Al-Ghamdi,hazzaa-al-ghamdi,H. Al-Ghamdi,F,90,174.0,33,M,,1095802,EUR,979171200,M,90,90,True,,,,,,,,,,,,,,,,,,0,Hazzaa Ahmed Al-Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583817,away,Abha,Devis Epassy,devis-epassy,D. Epassy,G,1,187.0,1481,M,,362758,EUR,728611200,G,16,16,False,25.0,17.0,11.0,3.0,16.0,17.0,1.0,8.0,,6.0,,3.0,3.0,90.0,34.0,6.8,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583817,away,Abha,Fahad Bin Jumayah,fahad-bin-jumayah,F. B. Jumayah,D,14,170.0,22,M,,893514,EUR,800064000,D,14,14,False,33.0,28.0,6.0,5.0,16.0,19.0,14.0,20.0,6.0,5.0,1.0,,,90.0,74.0,7.2,15.0,1,,,6.0,2.0,3.0,,8.0,3.0,2.0,1.0,5.0,3.0,3.0,2.0,1.0,1.0,,2.0,2.0,,,,1.0,,,,,
10583817,away,Abha,Saad Natiq,saad-natiq,S. Natiq,D,,188.0,510,M,,836756,EUR,764035200,D,4,4,False,56.0,49.0,13.0,10.0,28.0,32.0,22.0,25.0,9.0,4.0,2.0,,,90.0,73.0,7.3,8.0,1,,,1.0,1.0,4.0,5.0,5.0,1.0,1.0,4.0,4.0,1.0,,1.0,,,,,1.0,,,,,,1.0,,1.0,
10583817,away,Abha,Amine Attouchi,amine-attouchi,A. Atouchi,D,,186.0,95,M,,866170,EUR,709948800,D,19,19,False,67.0,62.0,8.0,6.0,37.0,38.0,25.0,29.0,5.0,8.0,,,,90.0,81.0,7.5,8.0,0,,,,,,1.0,3.0,,,2.0,2.0,4.0,2.0,1.0,1.0,,2.0,,3.0,,,,1.0,,,,,
10583817,away,Abha,Saeed Al Hamsal,saeed-al-hamsal,S. A. Hamsal,D,39,176.0,21,M,,818563,EUR,829785600,D,39,39,False,52.0,47.0,,,25.0,26.0,23.0,27.0,5.0,5.0,1.0,,,90.0,72.0,6.8,9.0,0,,,1.0,1.0,2.0,,4.0,1.0,,3.0,,4.0,2.0,,1.0,,,,1.0,,,,,,,,,
10583817,away,Abha,Tayeb Meziani,tayeb-meziani,T. Meziani,F,,175.0,395,M,,896711,EUR,825379200,M,17,17,False,10.0,10.0,1.0,1.0,1.0,1.0,9.0,11.0,1.0,2.0,1.0,,,45.0,18.0,6.5,5.0,0,,,2.0,,,,3.0,2.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,
10583817,away,Abha,Riyadh Sharahili,riyadh-sharahili,R. Sharahili,M,26,185.0,28,M,,818624,EUR,735955200,M,89,89,False,52.0,42.0,2.0,1.0,24.0,30.0,18.0,22.0,6.0,9.0,1.0,,,87.0,62.0,7.0,10.0,0,,,,,1.0,3.0,2.0,,,2.0,3.0,2.0,,,1.0,,,,2.0,,,,,,,,,
10583817,away,Abha,Uroš Matić,uros-matic,U. Matić,M,,185.0,66,M,,63273,EUR,643420800,M,8,8,False,48.0,40.0,10.0,6.0,19.0,19.0,21.0,29.0,,9.0,,,,90.0,55.0,6.6,10.0,2,,,,,1.0,,3.0,,,1.0,,,1.0,,1.0,,,2.0,,,,2.0,1.0,,,,,
10583817,away,Abha,Saleh Al-Amri,saleh-al-amri,S. Al-Amri,M,93,176.0,147,M,,791578,EUR,750556800,M,7,7,False,49.0,35.0,6.0,3.0,12.0,15.0,24.0,37.0,6.0,3.0,1.0,,,90.0,70.0,6.9,21.0,3,,,3.0,1.0,1.0,3.0,7.0,3.0,2.0,1.0,,,1.0,2.0,,2.0,,3.0,,True,,1.0,3.0,,,,,
10583817,away,Abha,Saad Bguir,bguir-saad,S. Bguir,M,18,178.0,637,M,,563030,EUR,764294400,F,10,10,False,42.0,31.0,12.0,7.0,7.0,7.0,27.0,42.0,2.0,3.0,1.0,,,90.0,58.0,7.5,18.0,3,Saad,Bguir,7.0,3.0,,,2.0,1.0,1.0,,,,1.0,,1.0,1.0,,2.0,,,,1.0,1.0,,1.0,,,
10583817,away,Abha,Abdulfattah Adam Mohammed,abdulfattah-adam-mohammed,A. A. Mohammed,F,77,180.0,85,M,,952442,EUR,788918400,F,9,9,False,23.0,14.0,,,3.0,6.0,11.0,18.0,5.0,2.0,2.0,,,72.0,37.0,6.5,14.0,2,,,1.0,,1.0,2.0,4.0,1.0,,1.0,,1.0,2.0,1.0,,,,1.0,1.0,,,1.0,1.0,,1.0,,,
10583817,away,Abha,Hassan Al Qaid,hassan-al-qaid,H. A. Qaid,M,14,,3,M,,871532,EUR,631152000,M,27,27,True,18.0,18.0,,,3.0,3.0,15.0,17.0,3.0,,2.0,,,45.0,27.0,6.9,3.0,2,,,2.0,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,1.0,,,,1.0,,,1.0,,,
10583817,away,Abha,Felipe Caicedo,felipe-caicedo,F. Caicedo,F,,185.0,1058,M,,18841,EUR,589420800,F,20,20,True,3.0,2.0,,,,1.0,2.0,2.0,,,,,,18.0,4.0,6.6,1.0,1,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,2.0
10583817,away,Abha,Saad Al-Salouli,saad-alselouli,S. Al-Salouli,M,24,168.0,15,M,,917266,EUR,896054400,D,88,88,True,8.0,8.0,,,3.0,3.0,5.0,6.0,1.0,1.0,,,,10.0,12.0,6.3,3.0,0,,,1.0,,,,2.0,2.0,1.0,,,,,,,,,,,,,,1.0,,,,,
10583817,away,Abha,Abdullah Al Shammari,abdullah-al-shammari,A. A. Shammari,G,,182.0,5,M,,802092,EUR,690940800,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583817,away,Abha,Mohammed Al-Konaideri,mohammed-al-konaideri,M. Al-Konaideri,D,12,175.0,21,M,,1019340,EUR,971222400,D,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583817,away,Abha,Abdullah Al-Zoari,abdullah-al-zoari,A. Z. Aldossary,D,,178.0,7,M,,118137,EUR,555811200,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583817,away,Abha,Zakaria Al-Sudani,zakaria-al-sudani,Z. Al-Sudani,M,,183.0,5,M,,328851,EUR,712195200,M,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583817,away,Abha,Nawaf Al Sadi,nawaf-alsadi,N. A. Sadi,M,18,172.0,64,M,,1115888,EUR,972086400,F,18,18,True,,,,,,,,,,,,,,,,,,0,Nawaf Alsadi,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583817,away,Abha,Abdulrahman Al-Barakah,abdulrahman-al-barakah,A. Al-Barakah,M,6,170.0,10,M,,818802,EUR,653875200,M,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
