match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_challengeLost,stat_totalOffside,player_sofascoreId,stat_wasFouled,stat_fouls,stat_aerialLost,stat_wonContest,stat_accurateCross,stat_bigChanceCreated,stat_outfielderBlock,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_penaltyWon,stat_goodHighClaim,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_bigChanceMissed,stat_hitWoodwork
14083378,home,Getafe,David Soria,david-soria,D. Soria,G,13,192.0,682,M,604258,EUR,733881600,G,13,13,False,26.0,12.0,22.0,8.0,0.0,7.0,8.0,5.0,18.0,1.0,5.0,1.0,1.0,1.0,90.0,32.0,6.7,14.0,0.00083462,11.233292018978,2.0,3.6333601945563,0.0,0.3501,0,0.2051,0.06,-0.01,-0.14,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083378,home,Getafe,Kiko Femenía,kiko-femenia,K. Femenía,D,17,176.0,448,M,53739,EUR,665452800,D,17,17,False,32.0,28.0,5.0,4.0,0.0,19.0,20.0,9.0,12.0,2.0,3.0,,,,86.0,63.0,6.2,17.0,0.00631335,170.14316616492,16.0,68.277567239031,3.0,,0,,0.11,0.2,-0.44,,,,5.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,5.0,19.321014250434,96.019951665896,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083378,home,Getafe,Domingos Duarte,domingos-duarte,D. Duarte,D,22,191.0,692,M,576276,EUR,794793600,D,22,22,False,30.0,25.0,5.0,2.0,0.0,16.0,17.0,9.0,13.0,5.0,4.0,,,,90.0,37.0,6.6,5.0,0.00546315,103.55489256564,12.0,68.049473903385,0.0,,0,,0.1,0.05,-0.12,,,,,2.0,1.0,2.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14083378,home,Getafe,Abdelkabir Abqar,abqar-abdelkabir,A. Abqar,D,3,188.0,4066,M,1101232,EUR,921024000,D,3,3,False,19.0,15.0,7.0,5.0,0.0,11.0,13.0,4.0,6.0,1.0,3.0,,,,90.0,31.0,7.3,4.0,0.0025981,16.016718132668,2.0,15.550141496568,0.0,,0,,0.04,0.02,-0.04,,,,,2.0,2.0,10.0,,,1.0,3.0,2.0,,,,,,,abdel.abqar,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,
14083378,home,Getafe,Zaid Romero,zaid-romero,Z. Romero,D,24,192.0,778,M,1108450,EUR,945216000,D,24,24,False,23.0,13.0,10.0,5.0,0.0,6.0,7.0,7.0,16.0,11.0,1.0,,,,90.0,40.0,6.8,12.0,0.0179858,71.298192247271,9.0,19.332634514356,0.0,,0,,0.25,0.11,0.13,,,,,2.0,3.0,4.0,,1.0,2.0,,,,2.0,,,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
14083378,home,Getafe,Juan Iglesias,juan-iglesias,J. Iglesias,D,21,185.0,533,M,949707,EUR,899424000,D,21,21,False,14.0,7.0,4.0,2.0,1.0,4.0,4.0,3.0,10.0,6.0,,,,,90.0,58.0,7.3,16.0,0.220295,91.813427407088,7.0,29.413785105707,2.0,,0,,0.34,0.08,-0.03,,,,1.0,2.0,9.0,12.0,,2.0,,8.0,3.0,,5.0,16.677534000538,45.962883513517,,,,2.0,6.0,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
14083378,home,Getafe,Luis Milla,luis-milla,L. Milla,M,5,175.0,1523,M,811629,EUR,781488000,M,5,5,False,33.0,25.0,4.0,2.0,0.0,7.0,8.0,18.0,25.0,1.0,5.0,,,,90.0,63.0,7.6,19.0,0.0380309,87.673837186043,8.0,24.941136776801,1.0,,3,,0.31,0.25,0.16,,,,8.0,,2.0,11.0,,2.0,,8.0,4.0,,3.0,32.438525998733,35.347015941943,,,,1.0,1.0,1.0,2.0,,,1.0,,2.0,1.0,0.2176,-0.51,,,,,,,,,,,,
14083378,home,Getafe,Djené,djene,Djené,D,2,178.0,2555,M,307702,EUR,694137600,M,2,2,False,22.0,19.0,4.0,1.0,0.0,13.0,13.0,6.0,9.0,,4.0,,,,80.0,29.0,6.8,5.0,0.00666804,24.322408636312,4.0,-6.3584568559827,0.0,,0,,0.2,0.05,-0.02,,,,1.0,,1.0,3.0,,1.0,1.0,2.0,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,,True,,,,,,,,,,,
14083378,home,Getafe,Mauro Arambarri,mauro-arambarri,M. Arambarri,M,8,175.0,1427,M,385888,EUR,812419200,M,8,8,False,19.0,18.0,,,0.0,11.0,11.0,7.0,8.0,,4.0,,,,90.0,39.0,7.1,8.0,0.00285209,64.074962297509,7.0,-1.0314493425297,1.0,,1,,0.1,-0.26,-0.08,,,,,,6.0,7.0,1.0,2.0,2.0,3.0,2.0,,6.0,7.1102504878198,7.6138757541741,1.0,,,2.0,1.0,4.0,2.0,,,,,,,0.7884,0.32,,1.0,1.0,0.9797,,,,,,,,
14083378,home,Getafe,Luis Vázquez,luis-vazquez,L. Vázquez,F,19,191.0,1685,M,974713,EUR,988070400,F,19,19,False,9.0,4.0,,,0.0,3.0,4.0,1.0,5.0,2.0,,,,,81.0,17.0,7.5,6.0,0.00151339,29.635728310722,4.0,0.3704497068622,1.0,,0,,0.0,0.38,0.18,,,,1.0,,2.0,5.0,,,,1.0,,,,3.283745505705,5.032,,,,4.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,
