match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_onTargetScoringAttempt,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_bigChanceMissed,stat_hitWoodwork,captain,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,player_sofascoreId,stat_accurateCross,stat_dispossessed,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized
13981570,home,Udinese,Adam Buksa,,,adam-buksa,A. Buksa,F,18,191,3770,M,1138856,EUR,837129600,F,18,18,True,3.0,1.0,,,0.0,1.0,1.0,,2.0,1.0,1.0,,1.0,,,,,13.0,5.0,6.4,2.0,1.17e-05,18.507853062957,1.0,14.175,14.175,0,-0.07,0.04,0.13,,3.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,AdamBuksa,,,,,,,,
13981570,home,Udinese,Saba Goglichidze,,,saba-goglichidze,S. Goglichidze,D,3,192,1618,M,1126175,EUR,1088121600,D,2,2,True,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981570,home,Udinese,Iker Bravo,,,iker-bravo,I. Bravo,F,49,184,2552,M,1155571,EUR,1105574400,F,17,17,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,1.0,2.0,,,7.78e-06,,,,,0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981570,home,Udinese,Răzvan Sava,,,razvan-sava,R. Sava,G,90,195,1061,M,1001997,EUR,1024617600,G,90,90,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981570,home,Udinese,Alessandro Nunziante,Alessandro Nunziante,,nunziante-alessandro,A. Nunziante,G,1,193,230,M,1493201,EUR,1173830400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981570,home,Udinese,Daniele Padelli,,,daniele-padelli,D. Padelli,G,93,191,196,M,2899,EUR,499046400,G,93,93,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981570,home,Udinese,Matteo Palma,Matteo,Palma,matteo-palma,M. Palma,D,13,194,608,M,1495719,EUR,1205366400,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981570,home,Udinese,Rui Modesto,,,rui-modesto,R. Modesto,M,18,181,693,M,1068286,EUR,939254400,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981570,home,Udinese,Sandi Lovrić,,,sandi-lovric,S. Lovrić,M,4,180,807,M,575852,EUR,891043200,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981570,home,Udinese,Lennon Miller,Lennon Miller,,lennon-miller,L. Miller,M,38,182,1311,M,1154894,EUR,1156464000,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981570,home,Udinese,Abdoulaye Camara,Abdoulaye Camara,,abdoulaye-camara,A. Camara,M,29,186,299,M,1961644,EUR,1222560000,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981570,home,Udinese,Idrissa Gueye,Idrissa Gueye,,idrissa-gueye,I. Gueye,F,7,188,1679,M,1536811,EUR,1158364800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981570,away,Napoli,Vanja Milinković-Savić,,,vanja-milinkovic-savic,V. Milinković-Savić,G,32,202,6222,M,356160,EUR,856396800,G,32,32,False,46.0,29.0,22.0,5.0,0.0,26.0,29.0,3.0,17.0,,1.0,,12.0,1.0,,1.0,1.0,90.0,57.0,6.6,18.0,0.00160167,63.325580131704,9.0,-28.875,2.52,0,0.07,0.01,-0.03,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,0.3438,-0.3983,0.11
13981570,away,Napoli,Sam Beukema,,,sam-beukema,S. Beukema,D,31,188,2235,M,898815,EUR,911260800,D,31,31,False,45.0,37.0,4.0,3.0,0.0,26.0,29.0,11.0,16.0,,,2.0,3.0,,,,,61.0,53.0,7.0,9.0,0.00461795,36.774617035757,7.0,-14.28,2.94,0,0.17,0.01,0.36,,2.0,4.0,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,
13981570,away,Napoli,Amir Rrahmani,,,amir-rrahmani,A. Rrahmani,D,13,190,3520,M,332155,EUR,762048000,D,13,13,False,93.0,84.0,2.0,,0.0,64.0,67.0,20.0,26.0,5.0,9.0,4.0,2.0,,,,,90.0,106.0,7.0,9.0,0.00852085,88.966436556011,13.0,-46.515,3.885,0,0.08,0.04,-0.02,,2.0,4.0,1.0,1.0,2.0,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
13981570,away,Napoli,Alessandro Buongiorno,,,alessandro-buongiorno,A. Buongiorno,D,4,191,3972,M,870263,EUR,928627200,D,4,4,False,34.0,26.0,5.0,2.0,0.0,19.0,23.0,7.0,11.0,1.0,1.0,,5.0,,,,,75.0,41.0,6.0,9.0,0.00656323,43.124416130252,7.0,1.47,5.88,0,0.14,-0.08,-0.29,,2.0,4.0,,4.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
13981570,away,Napoli,Giovanni Di Lorenzo,,,giovanni-di-lorenzo,G. Di Lorenzo,D,22,182,6986,M,153257,EUR,744422400,M,22,22,False,58.0,50.0,1.0,1.0,0.0,23.0,28.0,27.0,30.0,1.0,3.0,3.0,8.0,,,,,90.0,73.0,6.8,8.0,0.030262,103.0959501411,13.0,-38.115,8.82,1,0.25,0.02,-0.05,,2.0,4.0,,,2.0,,2.0,,0.0364,,-0.02,2.0,,,1.0,,,,,,,True,,,,dilorenzo22,,,,,,,,
13981570,away,Napoli,Eljif Elmas,,,eljif-elmas,E. Elmas,M,20,182,3699,M,838232,EUR,938131200,M,20,20,False,37.0,30.0,4.0,2.0,0.0,22.0,23.0,8.0,14.0,,1.0,1.0,2.0,,,,,83.0,43.0,6.9,8.0,0.0200238,36.697986020724,6.0,-16.065,2.31,0,0.13,0.06,0.24,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13981570,away,Napoli,Scott McTominay,,,scott-mctominay,S. McTominay,M,8,193,25748,M,879346,EUR,850003200,M,8,8,False,49.0,45.0,1.0,1.0,0.0,21.0,22.0,24.0,27.0,3.0,8.0,2.0,2.0,,,,,90.0,69.0,7.0,10.0,0.076735,120.24983562541,14.0,-36.54,11.655,1,0.13,0.13,0.13,,,5.0,1.0,,1.0,,,3.0,0.0465,,-0.23,1.0,2.0,1.0,,,2.0,,,,,,,1.0,,ScottMcTominay,,3.0,,,,,,
13981570,away,Napoli,Leonardo Spinazzola,,,leonardo-spinazzola,L. Spinazzola,D,37,185,3729,M,148899,EUR,733017600,M,37,37,False,33.0,25.0,6.0,4.0,0.0,10.0,13.0,15.0,20.0,,5.0,,5.0,,,,,82.0,50.0,6.9,12.0,0.0432997,169.0984135413,14.0,-22.05,24.045,0,-0.03,0.16,-0.07,,,3.0,,,3.0,,2.0,2.0,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,
13981570,away,Napoli,David Neres,,,david-neres,D. Neres,F,7,175,15134,M,850993,EUR,857347200,F,7,7,False,24.0,20.0,,,0.0,6.0,6.0,14.0,18.0,,3.0,,3.0,,,,,90.0,41.0,6.2,13.0,0.0282994,92.567134927571,12.0,-14.595,9.87,0,-0.27,0.04,-0.07,5.0,2.0,6.0,,1.0,1.0,,1.0,2.0,,,,,1.0,,,,1.0,4.0,,,,,,,,davidneres,,1.0,,,,,,
13981570,away,Napoli,Rasmus Højlund,,,rasmus-hojlund,R. Højlund,F,19,191,70296,M,1086417,EUR,1044316800,F,19,19,False,17.0,12.0,,,0.0,1.0,2.0,11.0,15.0,2.0,4.0,,,,,,,90.0,35.0,5.5,14.0,0.101333,55.524011918194,6.0,-28.77,4.41,2,-0.27,0.1,-0.04,1.0,5.0,12.0,1.0,,,,,,0.6296,,-0.73,,3.0,2.0,2.0,,4.0,2.0,1.0,1.0,,,,,,RHøjlund,1.0,4.0,,,,,,
13981570,away,Napoli,Noa Lang,,,noa-lang,N. Lang,F,77,173,13002,M,875136,EUR,929577600,F,70,70,False,11.0,8.0,1.0,1.0,0.0,3.0,3.0,5.0,8.0,2.0,3.0,,1.0,,,,,61.0,25.0,6.8,8.0,0.101522,29.49727288049,2.0,25.41,18.795,1,0.23,0.03,0.15,1.0,1.0,3.0,,,1.0,,1.0,,0.0333,,-0.25,,,,1.0,,3.0,,1.0,,,,,,,noano,1.0,2.0,,,,,,
13981570,away,Napoli,Stanislav Lobotka,,,stanislav-lobotka,S. Lobotka,M,68,170,4661,M,150383,EUR,785721600,M,68,68,True,23.0,21.0,,,0.0,8.0,8.0,13.0,15.0,,2.0,,,,,,,29.0,26.0,6.5,3.0,0.0156671,61.337941957132,10.0,8.19,10.08,0,-0.02,0.05,-0.06,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,StanLobotka,,,,,,,,
13981570,away,Napoli,Matteo Politano,,,matteo-politano,M. Politano,F,21,171,4493,M,235672,EUR,744336000,F,21,21,True,20.0,14.0,,,0.0,5.0,6.0,9.0,14.0,,1.0,,,,,,,29.0,30.0,6.5,11.0,0.0087504,85.972368090979,6.0,-39.69,13.965,1,-0.19,0.18,-0.02,5.0,1.0,1.0,,,,,,1.0,0.0425,,-0.07,,,,1.0,,,,,,,,,,,,,,,,,,,
13981570,away,Napoli,Mathías Olivera,,,mathias-olivera,M. Olivera,D,17,184,3517,M,805078,EUR,878256000,D,17,17,True,18.0,17.0,1.0,1.0,0.0,7.0,7.0,10.0,11.0,1.0,2.0,,2.0,,,,,15.0,19.0,7.0,1.0,0.00616697,80.455865690197,7.0,-67.935,-1.68,0,0.1,0.1,0.13,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13981570,away,Napoli,Miguel Gutiérrez,,,miguel-gutierrez,M. Gutiérrez,D,3,180,4281,M,908716,EUR,996192000,D,3,3,True,9.0,7.0,1.0,,0.0,2.0,2.0,5.0,7.0,,1.0,,2.0,,,,,8.0,14.0,6.7,4.0,0.00387303,10.965330976583,2.0,-10.71,-3.57,0,0.01,0.03,0.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,MGutiérrez,,1.0,,,,,,
13981570,away,Napoli,Lorenzo Lucca,,,lorenzo-lucca,L. Lucca,F,20,201,5063,M,962364,EUR,968544000,F,27,27,True,1.0,1.0,,,0.0,,,1.0,1.0,,2.0,,,,,,,14.0,4.0,7.0,,0.513366,,,,,1,0.38,0.01,0.13,,,,,,,,,1.0,0.1464,,-0.28,,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,
13981570,away,Napoli,Mathias Ferrante,Mathias Ferrante,,mathias-ferrante,M. Ferrante,G,25,202,520,M,1940256,EUR,1157068800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981570,away,Napoli,Nikita Contini,,,nikita-contini,N. Contini,G,14,190,976,M,352728,EUR,832636800,G,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981570,away,Napoli,Luca Marianucci,,,marianucci-luca,L. Marianucci,D,35,186,890,M,1165371,EUR,1090540800,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981570,away,Napoli,Pasquale Mazzocchi,,,pasquale-mazzocchi,P. Mazzocchi,M,30,183,1368,M,377512,EUR,806803200,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981570,away,Napoli,Giuseppe Ambrosino,,,ambrosino-giuseppe,G. Ambrosino,F,10,187,1258,M,1163083,EUR,1063152000,F,69,69,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981570,away,Napoli,Antonio Vergara,,,antonio-vergara,A. Vergara,F,26,182,3250,M,1069560,EUR,1042675200,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
