match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_duelLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_fouls,stat_aerialLost,stat_aerialWon,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,captain,stat_totalCross,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,player_firstName,stat_accurateCross,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_unsuccessfulTouch,stat_totalOffside,player_sofascoreId,stat_goodHighClaim,stat_penaltyWon,player_lastName,stat_lastManTackle,stat_goals
14083229,home,Espanyol,Marko Dmitrović,marko-dmitrovic,M. Dmitrović,G,13,194.0,1184,M,94527,EUR,696211200,G,13,13,False,24.0,19.0,9.0,4.0,0.0,17.0,18.0,2.0,6.0,1.0,9.0,1.0,2.0,2.0,2.0,2.0,2.0,90.0,31.0,6.9,5.0,0.00041223,11.471274769808,2.0,4.83,3.57,0.2508,0,0.0137,0.04,0.0,-0.17,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083229,home,Espanyol,Omar El Hilali,omar-el-hilali,O. E. Hilali,D,23,183.0,6663,M,1064026,EUR,1063324800,D,23,23,False,32.0,26.0,3.0,2.0,0.0,19.0,24.0,7.0,8.0,3.0,4.0,,,,,,,56.0,46.0,6.1,7.0,0.00338703,56.208127573257,6.0,22.47,19.425,,0,,0.03,0.02,-0.5,,2.0,2.0,3.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083229,home,Espanyol,Fernando Calero,fernando-calero,F. Calero,D,5,183.0,302,M,857205,EUR,811036800,D,5,5,False,62.0,55.0,7.0,2.0,0.0,44.0,45.0,11.0,17.0,4.0,2.0,2.0,,,,,,90.0,75.0,6.7,7.0,0.00423105,167.65737679263,25.0,59.955,13.755,,1,,0.07,0.08,-0.11,,1.0,1.0,,,,,1.0,2.0,1.0,1.0,1.0,5.0,1.0,0.0853,1.0,-0.13,,,,,,,,,,,,,,,,,,,,,
14083229,home,Espanyol,Leandro Cabrera,leandro-cabrera,L. Cabrera,D,6,190.0,819,M,81992,EUR,677116800,D,6,6,False,47.0,38.0,9.0,5.0,0.0,20.0,21.0,18.0,26.0,3.0,3.0,,,,,,,90.0,58.0,6.1,12.0,0.015169,122.68587294545,16.0,63.945,12.6,,2,,0.0,0.09,-0.37,,4.0,,,,,1.0,2.0,2.0,,2.0,2.0,3.0,,0.5148,,-0.32,True,2.0,1.0,1.0,1.0,1.0,20.725827751866,1.0,,,,,,,,,,,,,
14083229,home,Espanyol,Carlos Romero,carlos-romero,C. Romero,D,22,174.0,1103,M,1396048,EUR,1004313600,D,22,22,False,25.0,21.0,1.0,1.0,0.0,8.0,10.0,13.0,15.0,9.0,3.0,2.0,,,,,,90.0,50.0,7.2,10.0,0.0893409,247.09743331575,19.0,104.37,20.895,,1,,0.32,0.36,-0.36,,4.0,,5.0,3.0,,1.0,1.0,,,,,,,0.0417,,-0.28,,6.0,1.0,1.0,2.0,2.0,101.45372873058,5.0,Carlos Romero,1.0,1.0,,,,,,,,,,
14083229,home,Espanyol,Urko González,urko-gonzalez,U. González,M,4,189.0,462,M,1064009,EUR,985046400,M,4,4,False,46.0,41.0,,,0.0,22.0,26.0,19.0,20.0,3.0,4.0,1.0,,,,,,90.0,56.0,6.6,6.0,0.0151475,155.64473039642,17.0,70.875,24.885,,2,,0.06,0.19,-0.17,,4.0,1.0,1.0,,,,,1.0,,,1.0,1.0,,0.0461,1.0,-0.11,,,3.0,,1.0,,43.136906164039,2.0,,,,1.0,0.1527,,,,,,,,
14083229,home,Espanyol,Pol Lozano,pol-lozano,P. Lozano,M,10,176.0,521,M,826010,EUR,939168000,M,10,10,False,44.0,41.0,1.0,1.0,0.0,15.0,16.0,26.0,28.0,4.0,6.0,1.0,,,,,,81.0,56.0,6.7,5.0,0.0341039,134.54308041907,17.0,69.195,21.84,,2,,0.22,0.18,-0.08,,6.0,,1.0,,,3.0,1.0,1.0,,,,,,0.039,3.0,0.0,,1.0,1.0,1.0,1.0,1.0,31.76850024596,2.0,,,2.0,,,,,,,,,,
14083229,home,Espanyol,Tyrhys Dolan,tyrhys-dolan,T. Dolan,M,24,170.0,687,M,1063015,EUR,1009497600,M,24,24,False,11.0,8.0,1.0,,0.0,4.0,5.0,4.0,6.0,5.0,2.0,1.0,,,,,,45.0,23.0,6.6,7.0,0.083439,56.508789333823,6.0,49.875,15.33,,0,,0.15,0.04,-0.09,,4.0,,3.0,1.0,,,,,,,,,,,,,,2.0,1.0,1.0,3.0,1.0,,,Tyrhys Dolan,1.0,,,,,,,,,,,
14083229,home,Espanyol,Edu Expósito,edu-exposito,E. Expósito,M,8,175.0,1017,M,877262,EUR,838857600,M,8,8,False,18.0,11.0,5.0,2.0,0.0,6.0,8.0,5.0,10.0,3.0,2.0,1.0,,,,,,56.0,35.0,6.2,20.0,0.00949903,84.462590007611,6.0,50.505,32.97,,0,,-0.19,0.15,-0.11,,5.0,,2.0,1.0,,1.0,,,,,,,,,,,,6.0,,3.0,1.0,,51.197198399912,1.0,,,,,,3.0,1.0,,,,,,
14083229,home,Espanyol,Pere Milla,pere-milla,P. Milla,M,11,179.0,867,M,175185,EUR,717206400,M,11,11,False,22.0,14.0,1.0,1.0,0.0,7.0,9.0,7.0,13.0,2.0,3.0,,,,,,,70.0,31.0,5.7,12.0,0.00395649,45.685419677401,6.0,33.39,19.215,,0,,-0.31,0.15,-0.06,,9.0,,1.0,1.0,,4.0,2.0,,,,,,,,1.0,,,1.0,,2.0,2.0,1.0,,,,,,,,,,,,,,,
14083229,home,Espanyol,Roberto Fernández,roberto-fernandez,R. Fernández,F,9,186.0,2068,M,1392592,EUR,1025654400,F,9,9,False,13.0,7.0,,,0.0,3.0,3.0,4.0,10.0,3.0,3.0,,,,,,,90.0,23.0,6.2,12.0,0.00575351,38.453323185389,1.0,-10.5,-10.5,,0,,-0.31,0.0,-0.04,,4.0,,,,,,2.0,3.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,4.0,,,,,,,
14083229,home,Espanyol,Jofre Carreras,jofre,J. Carreras,M,17,175.0,337,M,1019236,EUR,992736000,F,17,17,True,12.0,10.0,1.0,,0.0,3.0,3.0,7.0,9.0,4.0,1.0,2.0,,,,,,45.0,32.0,7.1,9.0,0.205507,156.96013851556,11.0,142.38,49.875,,4,,0.42,0.2,0.14,,4.0,1.0,,,,2.0,,1.0,1.0,,3.0,,,0.2333,2.0,-0.49,,7.0,,1.0,2.0,1.0,99.159474298987,4.0,,3.0,,1.0,0.0292,,,,,,,,
14083229,home,Espanyol,Rubén Sánchez,sanchez-saez-ruben,R. Sánchez,D,2,184.0,124,M,1021165,EUR,981244800,D,2,2,True,19.0,15.0,2.0,1.0,0.0,9.0,12.0,6.0,7.0,3.0,4.0,3.0,,,,,,34.0,36.0,6.0,9.0,0.0114839,87.284376349139,7.0,64.995,33.705,,0,,0.11,-0.03,-0.52,,5.0,2.0,,,1.0,2.0,1.0,,,,,1.0,,,,,,,,,2.0,,59.474029259112,2.0,,,,,,2.0,,,,,,,
14083229,home,Espanyol,Ramón Terrats,ramon-terrats,R. Terrats,M,14,179.0,517,M,1088565,EUR,971827200,M,14,14,True,14.0,10.0,3.0,2.0,0.0,3.0,5.0,7.0,9.0,5.0,1.0,1.0,,,,,,34.0,27.0,7.2,8.0,0.141155,22.318789467783,4.0,17.745,10.815,,2,,0.34,0.02,0.14,,1.0,,3.0,1.0,,,1.0,1.0,1.0,,2.0,,,0.1066,1.0,-0.2,,3.0,,,,,,,Ramón Terrats,1.0,,,,2.0,,,,,,,
