match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_lastManTackle,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_expectedGoalsOnTarget,stat_totalContest,stat_unsuccessfulTouch,stat_wonContest,stat_goals,stat_totalOffside,captain,stat_bigChanceMissed,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyWon
14025140,home,Manchester United,Senne Lammens,,,senne-lammens,S. Lammens,G,31,193,27298,M,964753,EUR,1026000000,G,31,31,False,28.0,20.0,15.0,7.0,0.0,13.0,13.0,7.0,15.0,1.0,1.0,2.0,8.0,2.0,1.0,4.0,2.0,90.0,36.0,7.6,8.0,0.0020067,50.708874002795,7.0,14.527966615343,0.9468,0,1.3478,0.07,0.03,-0.26,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025140,home,Manchester United,Diogo Dalot,,,diogo-dalot,D. Dalot,M,2,184,22996,M,843200,EUR,921715200,D,2,2,False,49.0,47.0,3.0,3.0,0.0,21.0,22.0,26.0,27.0,1.0,4.0,3.0,5.0,,,,,86.0,72.0,7.3,4.0,0.309497,73.897972112109,11.0,23.918519866755,,1,,0.48,0.13,-0.12,,DDalot,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0361,16.657703985484,16.691285031417,1.0,2.0,-0.2,,,,,,,,,,,,,,,,,,,
14025140,home,Manchester United,Harry Maguire,,,harry-maguire,H. Maguire,D,5,194,28057,M,149380,EUR,731289600,D,5,5,False,37.0,35.0,4.0,2.0,0.0,23.0,23.0,12.0,14.0,6.0,11.0,4.0,1.0,,,,,90.0,52.0,6.9,2.0,0.00302005,105.11096584921,15.0,44.731832157335,,2,,0.15,0.04,0.21,,harrymaguire93,,,2.0,,,,,1.0,1.0,4.0,2.0,0.2527,,,,,-0.56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1158,,,,,,,,,,,
14025140,home,Manchester United,Lisandro Martínez,,,lisandro-martinez,L. Martínez,D,6,175,51689,M,859999,EUR,885081600,D,6,6,False,47.0,44.0,5.0,2.0,0.0,21.0,23.0,23.0,24.0,,,5.0,4.0,,,,,90.0,58.0,6.8,3.0,0.194507,220.89586193408,25.0,165.12843305814,,0,,0.3,0.23,-0.07,,LichaMartínez,,,,,,,,1.0,1.0,,,,31.587168952253,33.084877043749,1.0,,,,,,,,,,,,,,,,,,,,,
14025140,home,Manchester United,Luke Shaw,,,luke-shaw,L. Shaw,D,23,178,17970,M,190839,EUR,805507200,D,23,23,False,29.0,27.0,1.0,1.0,0.0,10.0,12.0,17.0,17.0,1.0,1.0,3.0,1.0,,,,,90.0,39.0,5.9,5.0,0.0159283,78.253205309345,9.0,13.491124133365,,0,,-0.02,-0.16,-0.32,,lukeshaw23,1.0,,5.0,,,,,,1.0,,,,,,,,,3.0,,,,,,1.0,,1.0,1.0,,,,,,,,,
14025140,home,Manchester United,Casemiro,,,casemiro,Casemiro,M,18,185,86039,M,122951,EUR,698803200,M,18,18,False,39.0,31.0,6.0,3.0,1.0,16.0,20.0,15.0,19.0,2.0,7.0,3.0,3.0,,,,,75.0,52.0,8.7,8.0,0.128157,75.001528845625,10.0,17.911514287181,,1,,0.31,0.08,-0.03,,Casemiro,,,2.0,1.0,,,,,1.0,3.0,1.0,0.1719,,,,1.0,0.51,,,1.0,,,1.0,1.0,0.81,1.0,,1.0,1.0,1.0,,,,,,
14025140,home,Manchester United,Kobbie Mainoo,Kobbie,Mainoo,kobbie-mainoo,K. Mainoo,M,37,180,53174,M,1142175,EUR,1113868800,M,37,37,False,49.0,42.0,7.0,5.0,0.0,11.0,12.0,31.0,37.0,,6.0,2.0,4.0,,,,,90.0,71.0,7.7,9.0,0.0248086,117.04002149394,15.0,44.383528366926,,1,,0.16,0.17,0.59,,KobbieM,,,2.0,,1.0,,1.0,2.0,,4.0,1.0,0.028,17.981667254545,19.322236827034,1.0,1.0,-0.13,1.0,,,,,2.0,,,,1.0,,,,,,,,,
14025140,home,Manchester United,Amad Diallo,,,diallo-amad,A. Diallo,F,16,173,104228,M,971037,EUR,1026345600,M,16,16,False,40.0,36.0,1.0,1.0,0.0,12.0,13.0,24.0,27.0,,6.0,1.0,5.0,,,,,90.0,63.0,7.3,12.0,0.196066,224.92462226252,23.0,138.36554041061,,2,,0.36,0.34,-0.04,,AmadDiallo19,2.0,1.0,6.0,1.0,1.0,1.0,1.0,,3.0,2.0,1.0,0.1102,22.570804582972,110.25600812663,6.0,1.0,0.1,,,1.0,,,1.0,,0.413,7.0,2.0,3.0,,,,,,,,
14025140,home,Manchester United,Bruno Fernandes,,,bruno-fernandes,B. Fernandes,M,8,179,235526,M,288205,EUR,778982400,M,8,8,False,48.0,40.0,3.0,2.0,2.0,12.0,14.0,28.0,34.0,,1.0,2.0,4.0,,,,,90.0,61.0,7.2,16.0,0.275194,52.124445270405,11.0,15.557210777323,,0,,0.32,0.12,-0.1,,BrunoFernandes,4.0,2.0,3.0,,1.0,1.0,,,,1.0,1.0,,,,,4.0,,,,,,,,1.0,,1.0,3.0,,,,True,,,,,
14025140,home,Manchester United,Matheus Cunha,,,matheus-cunha,M. Cunha,F,10,184,69408,M,886363,EUR,927763200,M,10,10,False,20.0,16.0,1.0,,0.0,5.0,6.0,11.0,14.0,1.0,4.0,,3.0,,,,,74.0,32.0,8.2,8.0,0.0738853,102.1935138943,9.0,41.793405564909,,2,,0.28,0.1,-0.05,,Cunha,1.0,,6.0,2.0,2.0,,,,,1.0,,0.1871,23.337176277749,38.37675646454,2.0,1.0,0.5,2.0,1.0,1.0,,,2.0,,0.4427,,1.0,,1.0,,,,,,,
14025140,home,Manchester United,Bryan Mbeumo,,,bryan-mbeumo,B. Mbeumo,M,19,173,110440,M,927083,EUR,933984000,F,19,19,False,23.0,17.0,,,0.0,2.0,3.0,15.0,20.0,2.0,4.0,,1.0,,,,,89.0,35.0,7.0,10.0,0.228991,95.179820521145,11.0,32.764736356864,,1,,0.26,0.26,-0.01,,bryan_m19,3.0,2.0,7.0,,1.0,,,,,,,0.4224,25.098698956336,25.800296819998,1.0,2.0,0.11,3.0,,1.0,,,1.0,1.0,0.3308,3.0,,1.0,,,,1.0,,,,
14025140,home,Manchester United,Benjamin Šeško,,,benjamin-sesko,B. Šeško,F,30,195,77788,M,986397,EUR,1054339200,F,30,30,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,,1.0,,2.0,,,,,16.0,13.0,7.4,3.0,0.00371244,4.0916012757843,1.0,-3.8825702782268,,3,,-0.09,0.05,0.14,,benjamin_sesko,,,1.0,,,,,,,,,0.5856,,,,,0.48,,2.0,1.0,,,1.0,,0.3301,1.0,1.0,,1.0,,,1.0,1.0,,,
