match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_shotOffTarget,stat_interceptionWon,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_unsuccessfulTouch,stat_fouls,stat_onTargetScoringAttempt,stat_wasFouled,stat_penaltyWon,stat_expectedGoalsOnTarget,stat_totalCross,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,player_sofascoreId,stat_accurateCross,stat_wonContest,stat_penaltyMiss,stat_penaltyConceded,stat_penaltySave,stat_penaltyFaced,stat_goals,stat_clearanceOffLine,stat_outfielderBlock,stat_errorLeadToAShot,stat_totalOffside
12530771,home,Göztepe,Juan Santos da Silva,juan,Juan,F,9,176,1031,M,1009928,EUR,1015459200,F,11,11,False,,18.0,9.0,,,0.0,,1.0,10.0,18.0,2.0,6.0,,2.0,,,,,90.0,45.0,6.0,23.0,0.263326,4,,2.0,,1.3535,2.0,5.0,10.0,,,2.0,,9.0,1.0,1.0,2.0,,0.6545,1.0,1.0,1.0,,,3.0,3.0,1.0,,1.0,1.0,1.0,,,,,,,,
12530771,home,Göztepe,Ogün Bayrak,ogun-bayrak,O. Bayrak,M,77,175,45,M,903999,EUR,907977600,D,77,77,True,,28.0,22.0,9.0,3.0,0.0,7.0,9.0,16.0,23.0,,2.0,2.0,7.0,,,,,66.0,51.0,7.0,12.0,0.135898,1,,,1.0,0.0154,2.0,,3.0,1.0,1.0,,,,,1.0,,,0.027,4.0,1.0,1.0,,,1.0,2.0,,,1.0,1.0,,,,,,,,,
12530771,home,Göztepe,Emersonn,emersonn,Emersonn,F,20,186,559,M,1128844,EUR,1089936000,F,19,19,True,,12.0,6.0,1.0,,0.0,,1.0,6.0,11.0,5.0,7.0,,1.0,,,,,45.0,19.0,6.5,8.0,0.0381478,3,,2.0,,0.4957,,5.0,7.0,,,1.0,,1.0,1.0,1.0,,,,,2.0,1.0,Emersonn,,,1.0,,,,,,,,,,,,,
12530771,home,Göztepe,Ahmed Ildız,ahmed-ildiz,A. Ildız,M,66,181,50,M,849329,EUR,849139200,M,8,8,True,,9.0,8.0,2.0,1.0,0.0,,,8.0,12.0,1.0,2.0,,2.0,,,,,19.0,18.0,6.7,6.0,0.0181981,1,,1.0,,0.0129,1.0,1.0,3.0,,,,,1.0,1.0,,,,,3.0,,,,,,2.0,,,,1.0,,,,,,,,,
12530771,home,Göztepe,Kuryu Matsuki,kuryu-matsuki,K. Matsuki,M,27,178,1417,M,1154637,EUR,1051660800,M,7,7,True,,17.0,13.0,2.0,1.0,0.0,1.0,3.0,12.0,14.0,1.0,2.0,,1.0,,,,,19.0,19.0,6.8,4.0,0.229653,0,,,,,,2.0,2.0,,,,,,,,,,,,1.0,,Kuryu Matsuki,,,,,,,,,,,,,,,,
12530771,home,Göztepe,İsmail Köybaşı,ismail-koybasi,İ. Köybaşı,M,12,177,93,M,43605,EUR,616032000,D,12,12,True,,7.0,3.0,1.0,,0.0,,,7.0,11.0,,1.0,,1.0,,,,,14.0,16.0,7.4,4.0,0.351639,1,,,,0.0179,3.0,,1.0,1.0,1.0,,,,,1.0,,,0.0101,4.0,,,,,,1.0,,,4.0,1.0,,,,,,,,,
12530771,home,Göztepe,Arda Özçimen,arda-ozcimen,A. Özçimen,G,1,202,62,M,964196,EUR,1010448000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530771,home,Göztepe,Furkan Bayır,furkan-bayir,F. Bayır,D,23,188,77,M,1003161,EUR,950054400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530771,home,Göztepe,Nazım Sangaré,nazim-sangare,N. Sangaré,M,30,180,168,M,169425,EUR,770256000,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530771,home,Göztepe,Doğan Erdoğan,dogan-erdogan,D. Erdoğan,M,21,182,49,M,257407,EUR,840672000,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530771,home,Göztepe,Kubilay Kanatsızkuş,kubilay-kanatsizkus,K. Kanatsızkuş,F,17,190,94,M,828953,EUR,859507200,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530771,away,Alanyaspor,Ertuğrul Taşkıran,ertugrul-taskiran,E. Taşkıran,G,1,191,137,M,105974,EUR,626227200,G,1,1,False,,32.0,7.0,29.0,4.0,0.0,3.0,7.0,4.0,25.0,1.0,2.0,1.0,10.0,,4.0,9.0,1.0,90.0,48.0,8.9,26.0,0.00034298,0,1.9089,,,,,1.0,1.0,,,,,,1.0,,2.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,
12530771,away,Alanyaspor,Florent Hadergjonaj,florent-hadergjonaj,F. Hadergjonaj,D,94,183,410,M,354860,EUR,775612800,D,94,94,False,,43.0,25.0,11.0,2.0,0.0,10.0,12.0,18.0,37.0,2.0,9.0,5.0,7.0,,,,,90.0,92.0,7.9,33.0,0.12077,1,,,1.0,0.0154,,,3.0,2.0,,,,,,1.0,1.0,,0.0322,6.0,5.0,2.0,,,1.0,1.0,,,3.0,1.0,,,,,,,,,
12530771,away,Alanyaspor,Nuno Lima,nuno-lima,N. Lima,D,3,184,123,M,1133301,EUR,984700800,D,3,3,False,,23.0,12.0,5.0,1.0,0.0,10.0,11.0,2.0,12.0,3.0,5.0,8.0,1.0,,,,,90.0,38.0,8.1,11.0,0.00135595,1,,,1.0,0.2896,,5.0,5.0,,,,,,,1.0,,,0.2293,,2.0,1.0,Nuno Lima,,,,,,,,,,,,1.0,1.0,1.0,,
12530771,away,Alanyaspor,Fatih Aksoy,fatih-aksoy,F. Aksoy,D,20,189,69,M,827922,EUR,878774400,D,20,20,False,,20.0,16.0,5.0,2.0,0.0,11.0,11.0,5.0,9.0,4.0,8.0,10.0,,,,,,90.0,39.0,7.6,6.0,0.00157844,1,,1.0,,0.0062,,3.0,3.0,,,,,2.0,,,1.0,,,,3.0,1.0,,,,,,,,,,,,,,,2.0,,
12530771,away,Alanyaspor,Jure Balkovec,jure-balkovec,J. Balkovec,D,29,185,292,M,171625,EUR,779068800,D,29,29,False,,27.0,16.0,8.0,2.0,1.0,8.0,11.0,11.0,24.0,3.0,6.0,7.0,4.0,,,,,90.0,58.0,7.9,20.0,0.14675,1,,1.0,1.0,0.018,3.0,1.0,4.0,2.0,1.0,,,,1.0,,2.0,,,8.0,1.0,1.0,,,,,,,3.0,,,,,,,,,,
12530771,away,Alanyaspor,Efecan Karaca,efecan-karaca,E. Karaca,M,7,166,109,M,60510,EUR,627177600,M,7,7,False,True,32.0,20.0,5.0,2.0,0.0,12.0,16.0,8.0,17.0,,5.0,3.0,7.0,,,,,90.0,47.0,7.1,15.0,0.0101563,0,,,1.0,,2.0,4.0,6.0,1.0,,,,2.0,2.0,,2.0,,,1.0,2.0,2.0,,,,1.0,,,,1.0,,,,,,,,,
12530771,away,Alanyaspor,Richard,richard-candido,Richard,M,36,191,349,M,897617,EUR,761529600,M,25,25,False,,42.0,31.0,5.0,4.0,0.0,13.0,19.0,18.0,23.0,2.0,5.0,1.0,8.0,,,,,90.0,57.0,6.9,13.0,0.010149,0,,,,,1.0,4.0,6.0,1.0,,,,1.0,1.0,,,,,,3.0,2.0,,,,1.0,,,,,,,,,,,,1.0,
12530771,away,Alanyaspor,Enes Keskin,enes-keskin,E. Keskin,M,8,185,32,M,897168,EUR,991526400,M,8,8,False,,16.0,10.0,,,0.0,6.0,6.0,4.0,10.0,5.0,6.0,5.0,1.0,,,,,73.0,25.0,6.7,6.0,0.0027021,0,,,1.0,,,2.0,4.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
12530771,away,Alanyaspor,Sergio Córdova,sergio-cordova,S. Córdova,F,9,188,672,M,881222,EUR,871084800,F,9,9,False,,24.0,17.0,1.0,,0.0,2.0,4.0,15.0,21.0,3.0,8.0,,6.0,,,,,90.0,38.0,7.2,12.0,0.0474015,1,,1.0,,0.0422,1.0,9.0,12.0,1.0,,,,2.0,,,4.0,,,1.0,,,,,1.0,4.0,,,,3.0,,,,,,,,,
12530771,away,Alanyaspor,Ui-Jo Hwang,ui-jo-hwang,U. Hwang,F,16,186,1040,M,791314,EUR,714960000,F,16,16,False,,9.0,5.0,,,0.0,1.0,1.0,4.0,8.0,2.0,3.0,,2.0,,,,,89.0,17.0,6.5,9.0,0.0285947,0,,,,,,9.0,13.0,,,,,1.0,1.0,,1.0,,,,,,,,3.0,,,,,,,,,,,,,,2.0
12530771,away,Alanyaspor,Yusuf Özdemir,yusuf-ozdemir,Y. Özdemir,M,88,181,157,M,1084884,EUR,979084800,F,88,88,False,,15.0,7.0,1.0,,0.0,2.0,3.0,6.0,14.0,,2.0,1.0,1.0,,,,,90.0,29.0,6.8,13.0,0.00607129,2,,1.0,,0.033,,3.0,6.0,,,,,1.0,1.0,1.0,,,0.4776,2.0,1.0,1.0,Yusuf Ozdemir,,1.0,2.0,,,1.0,1.0,,,,,,,,,
12530771,away,Alanyaspor,Juan Christian,juan-christian,J. Christian,M,70,177,138,M,1412631,EUR,984182400,F,70,70,True,,6.0,3.0,1.0,,0.0,,,3.0,7.0,,1.0,1.0,,,,,,17.0,13.0,6.5,6.0,0.0119608,1,,1.0,,0.05,,,2.0,,,,,,,,1.0,,,1.0,,,Juan Christian,,1.0,1.0,,,,,,,,,,,,,
12530771,away,Alanyaspor,Arda Usluoğlu,arda-usluoglu,A. Usluoğlu,F,9,189,69,M,1618838,EUR,1160611200,F,15,15,True,,,,,,0.0,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,0,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,Arda Usluoğlu,,,,,,,,,,,,,,,,
12530771,away,Alanyaspor,Mert Furkan Bayram,mert-furkan-bayram,M. F. Bayram,G,23,187,50,M,1149021,EUR,1104624000,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Mert Furkan Bayram,,,,,,,,,,,,,,,,
12530771,away,Alanyaspor,Yusuf Karagöz,yusuf-karagoz,Y. Karagöz,G,99,195,33,M,1133582,EUR,939081600,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Yusuf Karagoz,,,,,,,,,,,,,,,,
12530771,away,Alanyaspor,Nejdet Nezir Bilin,nejdet-nezir-bilin,N. N. Bilin,D,44,190,4,M,2010040,EUR,1173484800,M,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530771,away,Alanyaspor,Omer Karslioglu,omer-karslioglu,O. Karslioglu,D,,187,2,M,2040851,EUR,1199145600,D,46,46,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Omer Karslioglu,,,,,,,,,,,,,,,,
12530771,away,Alanyaspor,Taha Celik,celik-taha,T. Celik,M,,181,4,M,2040848,EUR,1230249600,M,47,47,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530771,away,Alanyaspor,Huseyin Sen,huseyin-sen,H. Şen,F,35,183,15,M,1963534,EUR,1231804800,F,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530771,away,Alanyaspor,Bera Ceken,bera-ceken,B. Ceken,F,,178,20,M,1568920,EUR,1124323200,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Bera Ceken,,,,,,,,,,,,,,,,
