match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,stat_dispossessed,stat_interceptionWon,stat_keyPass,stat_shotOffTarget,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_totalOffside,captain,stat_onTargetScoringAttempt,stat_goals,stat_fouls,stat_expectedGoalsOnTarget,stat_goalAssist,stat_blockedScoringAttempt,stat_penaltyWon,stat_bigChanceMissed,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded
11369868,home,Oud-Heverlee Leuven,Maxence Prévot,maxence-prevot,M. Prévot,G,16,184,55,M,785520,EUR,860544000,G,16,16,False,29.0,18.0,19.0,8.0,11.0,13.0,7.0,16.0,8.0,2.0,3.0,90.0,37.0,7.2,12.0,0.00150763,0,0.4229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369868,home,Oud-Heverlee Leuven,Joel Schingtienne,schingtienne-joel,J. Schingtienne,D,3,188,255,M,1388438,EUR,1029283200,D,23,23,False,27.0,23.0,2.0,1.0,14.0,17.0,9.0,10.0,8.0,,,90.0,37.0,7.6,5.0,0.00563359,0,,Joel Schingtienne,,2.0,2.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11369868,home,Oud-Heverlee Leuven,Ewoud Pletinckx,ewoud-pletinckx,E. Pletinckx,D,28,190,193,M,949101,EUR,971136000,D,28,28,False,19.0,18.0,3.0,2.0,15.0,16.0,3.0,3.0,6.0,,,90.0,32.0,7.3,3.0,0.00465339,0,,,,,1.0,2.0,,,5.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11369868,home,Oud-Heverlee Leuven,Florian Miguel,florian-miguel,F. Miguel,D,12,179,53,M,777067,EUR,841536000,D,18,18,False,32.0,25.0,6.0,1.0,23.0,25.0,2.0,7.0,2.0,,,90.0,44.0,6.9,8.0,0.00056231,1,,,,2.0,2.0,3.0,,,5.0,,,,,1.0,2.0,,,,1.0,0.0487,,,,,,,,,,,,,,,,,,
11369868,home,Oud-Heverlee Leuven,Thibault Vlietinck,thibault-vlietinck,T. Vlietinck,D,77,178,57,M,823046,EUR,871948800,M,77,77,False,42.0,28.0,2.0,1.0,7.0,12.0,23.0,33.0,10.0,,,90.0,75.0,7.7,18.0,0.184041,1,,,,2.0,5.0,8.0,1.0,1.0,1.0,1.0,6.0,5.0,1.0,1.0,,,,1.0,1.0,0.02,3.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,
11369868,home,Oud-Heverlee Leuven,Siebe Schrijvers,siebe-schrijvers,S. Schrijvers,M,8,178,212,M,190413,EUR,837648000,M,8,8,False,31.0,23.0,10.0,5.0,13.0,15.0,10.0,16.0,6.0,,,89.0,42.0,7.1,10.0,0.00472881,1,,,,,4.0,2.0,,,2.0,1.0,1.0,,1.0,1.0,,,,,,0.7884,,,1.0,,,True,1.0,1.0,3.0,0.9866,,,,,,,,
11369868,home,Oud-Heverlee Leuven,Kento Misao,kento-misao,K. Misao,M,6,180,91,M,358988,EUR,829612800,M,17,17,False,22.0,14.0,4.0,3.0,6.0,7.0,8.0,15.0,3.0,,,90.0,40.0,7.3,12.0,0.00403728,1,,,,,5.0,7.0,1.0,,4.0,1.0,5.0,4.0,2.0,2.0,,1.0,1.0,1.0,,0.0191,,,,,,,,,3.0,,1.0,1.0,,,,,,
11369868,home,Oud-Heverlee Leuven,Hamza Mendyl,hamza-mendyl,H. Mendyl,D,37,179,703,M,846447,EUR,877392000,M,20,20,False,23.0,18.0,1.0,,7.0,10.0,12.0,14.0,1.0,,,90.0,48.0,8.7,11.0,0.0479603,2,,,,,4.0,5.0,7.0,3.0,2.0,1.0,,,1.0,1.0,1.0,,3.0,,,0.4597,1.0,1.0,,,,,2.0,2.0,,0.3309,,,,,,,,
11369868,home,Oud-Heverlee Leuven,Youssef Maziz,youssef-maziz,Y. Maziz,M,10,175,445,M,862821,EUR,898646400,F,88,88,False,30.0,26.0,5.0,4.0,11.0,11.0,17.0,27.0,4.0,,,81.0,52.0,8.3,12.0,0.322831,1,,,,,,7.0,2.0,2.0,,1.0,4.0,2.0,2.0,1.0,,,,3.0,1.0,0.0169,8.0,2.0,,1.0,,,,,,,1.0,,,,,,,
11369868,home,Oud-Heverlee Leuven,Nachon Nsingi,nachon-nsingi,N. Nsingi,F,27,169,104,M,1388434,EUR,988070400,F,43,43,False,18.0,14.0,,,2.0,4.0,12.0,14.0,1.0,,,89.0,28.0,8.0,9.0,0.229593,2,,Nachon Nsingi,,1.0,4.0,1.0,2.0,,,,,,3.0,,1.0,,,1.0,,0.4638,,,1.0,1.0,,,1.0,1.0,,0.6009,1.0,1.0,,,,,,
