match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_wonContest,stat_unsuccessfulTouch,stat_penaltyConceded,captain,stat_totalClearance,player_sofascoreId,stat_accurateCross,stat_onTargetScoringAttempt,stat_interceptionWon,stat_errorLeadToAGoal,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_challengeLost,stat_dispossessed,stat_goals,stat_totalOffside,stat_goalAssist,stat_bigChanceMissed,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_outfielderBlock,stat_penaltyWon
11067412,home,Fluminense,Fábio,,,fabio,Fábio,G,1,188,4344,M,17785,EUR,339120000,G,1,1,False,16.0,16.0,3.0,3.0,16.0,16.0,3.0,1.0,90.0,17.0,5.6,9.416e-05,0,-0.1789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067412,home,Fluminense,Samuel Xavier,,,xavier-samuel,S. Xavier,D,2,166,1621,M,795773,EUR,644630400,D,2,2,False,49.0,44.0,,,22.0,24.0,3.0,,82.0,65.0,6.3,0.153814,2,,22.0,28.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,9.0,0.0845,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067412,home,Fluminense,Marlon,,,marlon,Marlon,D,4,182,529,M,331853,EUR,810432000,D,4,4,False,103.0,98.0,7.0,6.0,48.0,49.0,11.0,,90.0,108.0,6.2,0.0373102,0,,50.0,55.0,1.0,1.0,5.0,3.0,2.0,,,,3.0,8.0,,,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11067412,home,Fluminense,Felipe Melo,,,felipe-melo,F. Melo,D,,183,1013,M,4811,EUR,425433600,D,30,30,False,37.0,37.0,3.0,3.0,22.0,22.0,2.0,,45.0,41.0,6.2,0.00460387,0,,15.0,15.0,,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,True,1.0,,,,,,,,,,,,,,,,,,,,,
11067412,home,Fluminense,Marcelo,,,marcelo,Marcelo,D,,174,26297,M,17787,EUR,579398400,D,12,12,False,81.0,74.0,11.0,8.0,18.0,19.0,,,90.0,118.0,7.1,0.30719,4,,59.0,79.0,17.0,,4.0,4.0,4.0,1.0,2.0,1.0,1.0,25.0,0.2353,5.0,2.0,3.0,3.0,,,,Marcelo12,3.0,2.0,1.0,1.0,0.6076,,,,,,,,,,,,,,,
11067412,home,Fluminense,Matheus Martinelli,,,martinelli-matheus,M. Martinelli,M,8,176,4179,M,1067671,EUR,1002240000,M,8,8,False,85.0,80.0,6.0,5.0,29.0,30.0,6.0,,89.0,109.0,7.2,0.0572062,1,,51.0,56.0,1.0,1.0,3.0,8.0,2.0,,,3.0,,10.0,0.0648,1.0,2.0,1.0,2.0,,,2.0,,,,1.0,,,1.0,3.0,3.0,,,,,,,,,,,,
11067412,home,Fluminense,André,André,,andre,André,M,7,176,9120,M,1035996,EUR,995241600,M,7,7,False,97.0,95.0,12.0,12.0,40.0,41.0,8.0,,90.0,117.0,7.4,0.0473312,1,,55.0,56.0,,2.0,4.0,12.0,4.0,,,6.0,1.0,4.0,0.0161,,1.0,3.0,1.0,,,2.0,Andre7,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,
11067412,home,Fluminense,Lima,,,lima,Lima,M,45,181,1368,M,807850,EUR,834451200,M,45,45,False,67.0,61.0,6.0,4.0,16.0,18.0,10.0,,90.0,99.0,8.7,0.376336,3,,45.0,55.0,6.0,2.0,7.0,9.0,9.0,,,1.0,1.0,20.0,0.1387,3.0,,7.0,3.0,,,,,,2.0,1.0,,1.1359,1.0,,,1.0,3.0,2.0,1.0,,,,,,,,
11067412,home,Fluminense,Ganso,,,ganso,Ganso,M,10,184,3271,M,116853,EUR,624153600,M,10,10,False,59.0,51.0,3.0,3.0,9.0,9.0,1.0,,90.0,73.0,7.2,0.43134,3,,42.0,54.0,4.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,16.0,0.1815,2.0,1.0,,2.0,,,,,,1.0,,,0.4027,1.0,,,,,,,1.0,,,,,,,
11067412,home,Fluminense,Keno,,,keno,Keno,M,11,174,1898,M,787607,EUR,621388800,M,11,11,False,48.0,40.0,,,6.0,7.0,4.0,,90.0,92.0,6.7,0.435497,3,,35.0,58.0,17.0,1.0,9.0,9.0,9.0,,1.0,,3.0,34.0,0.1177,2.0,,4.0,4.0,,,1.0,,1.0,1.0,,,0.0707,1.0,4.0,,1.0,,,,,1.0,,,,,,
