match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,player_firstName,player_lastName,stat_dispossessed,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_clearanceOffLine,stat_totalOffside,stat_goodHighClaim,stat_blockedScoringAttempt,player_sofascoreId,stat_hitWoodwork
14131877,home,CD Nacional,Paulinho Bóia,paulinho-boia,Paulinho Bóia,M,11,171,270,M,912781,EUR,898819200,F,11,11,False,11.0,7.0,1.0,1.0,0.0,3.0,3.0,4.0,8.0,1.0,4.0,,,,,,75.0,23.0,6.7,7.0,0.00618755,,0,,-0.05,0.05,0.19,,,1.0,6.0,5.0,,1.0,,,1.0,3.0,2.0,1.0,2.0,,,,3.0,,,,,,1.0,,,,,,,,1.0,,,,
14131877,home,CD Nacional,Filipe Soares,filipe-soares,F. Soares,M,22,180,145,M,851030,EUR,927158400,M,22,22,True,10.0,8.0,,,0.0,3.0,3.0,5.0,7.0,1.0,3.0,,,,,,45.0,21.0,6.8,6.0,0.303375,,0,,0.31,0.09,-0.18,,,,4.0,6.0,2.0,2.0,2.0,,,2.0,,,1.0,1.0,,,,,,,,,2.0,3.0,1.0,,,,,,,,,,
14131877,home,CD Nacional,Lucas João,lucas-joao,L. João,F,19,192,449,M,253837,EUR,747100800,F,19,19,True,8.0,5.0,3.0,2.0,0.0,4.0,4.0,1.0,4.0,,1.0,,,,,,20.0,12.0,6.5,3.0,0.00026938,,1,,-0.05,0.01,-0.01,,,1.0,2.0,3.0,,,,,1.0,,,,,3.0,1.0,,1.0,0.3849,,-0.51,,,,,,,,1.0,,,,,,,
14131877,home,CD Nacional,Joel Silva,joel-silva,J. Silva,M,26,185,56,M,1393991,EUR,1044921600,M,26,26,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,1.0,,,,,,15.0,7.0,6.4,,0.00844286,,0,,-0.01,0.04,-0.15,,,,1.0,2.0,,1.0,1.0,,,1.0,,,,,,,1.0,,,,Joel Silva,,,,,,,,,,,,,,
14131877,home,CD Nacional,Witi,witi,Witi,M,7,178,442,M,786269,EUR,841017600,F,7,7,True,2.0,2.0,,,0.0,,,2.0,2.0,,1.0,,,,,,15.0,6.0,6.3,4.0,0.00176924,,0,,-0.02,-0.2,-0.04,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
14131877,home,CD Nacional,Martim Gustavo Watts,martim-gustavo-watts,M. Gustavo,F,30,184,22,M,1410338,EUR,1121299200,M,30,30,True,,,,,0.0,,,,,,,,,,,,1.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Martim Gustavo,,,,,,,,,,,,,,
14131877,home,CD Nacional,Kevyn,kevyn,Kevyn,G,50,192,50,M,1524116,EUR,1120176000,G,50,50,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Kevyn,,,,,,,,,,,,,,
14131877,home,CD Nacional,Lenny Vallier,lenny-vallier,L. Vallier,D,24,178,31,M,878283,EUR,924912000,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131877,home,CD Nacional,Francisco Gonçalves,francisco-goncalves,F. Gonçalves,D,33,188,30,M,1394244,EUR,1078444800,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131877,home,CD Nacional,André Sousa,andre-sousa,A. Sousa,M,18,181,24,M,167857,EUR,647481600,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131877,away,Sporting CP,Rui Silva,rui-silva,R. Silva,G,1,191,3299,M,253809,EUR,760579200,G,1,1,False,19.0,19.0,4.0,4.0,0.0,18.0,18.0,1.0,1.0,,9.0,,,,,,90.0,24.0,6.4,,0.00030851,,0,-0.9239,0.07,0.01,-0.04,,,,,,,,,,,,,,,,,,,,,,Rui,Silva,,,,,,,,,,1.0,,,
14131877,away,Sporting CP,Iván Fresneda,ivan-fresneda,I. Fresneda,D,22,183,1941,M,1167818,EUR,1096243200,D,22,22,False,27.0,20.0,3.0,2.0,0.0,10.0,12.0,10.0,15.0,,3.0,,,,,,64.0,44.0,6.5,9.0,0.134621,,0,,0.07,0.07,-0.14,,,1.0,3.0,3.0,,2.0,,,1.0,2.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,
14131877,away,Sporting CP,Zeno Debast,zeno-debast,Z. Debast,D,6,191,3313,M,1126512,EUR,1066867200,D,6,6,False,74.0,70.0,9.0,9.0,0.0,34.0,35.0,36.0,39.0,4.0,1.0,,,,,,90.0,84.0,7.5,4.0,0.0656825,,2,,0.47,0.23,-0.13,,,3.0,4.0,4.0,,1.0,1.0,,,1.0,1.0,,,2.0,,,1.0,0.2163,,0.01,,,,,,,,,1.0,,,,1.0,,
14131877,away,Sporting CP,Gonçalo Inácio,goncalo-inacio,G. Inácio,D,25,186,6686,M,1001196,EUR,998697600,D,25,25,False,83.0,79.0,5.0,5.0,1.0,30.0,32.0,49.0,51.0,,6.0,,,,,,90.0,93.0,8.0,5.0,0.127049,,2,,0.55,0.24,0.25,,,5.0,7.0,4.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,0.0577,0.0164,-0.23,Gonçalo,Inácio,,,,1.0,5.0,,,1.0,,,1.0,goncaloinacio_25,
14131877,away,Sporting CP,Ricardo Mangas,mangas-ricardo,R. Mangas,D,91,179,1156,M,878496,EUR,890179200,D,91,91,False,35.0,30.0,,,0.0,7.0,8.0,23.0,27.0,3.0,4.0,,,,,,64.0,51.0,6.8,9.0,0.169597,,0,,0.29,0.16,-0.16,,,,3.0,4.0,,2.0,1.0,,2.0,,,1.0,,3.0,,,2.0,,,,Ricardo,Mangas,,3.0,1.0,1.0,3.0,,,,,,,,
14131877,away,Sporting CP,Morten Hjulmand,hjulmand-morten,M. Hjulmand,M,42,185,4443,M,859917,EUR,930268800,M,42,42,False,38.0,36.0,4.0,4.0,0.0,10.0,11.0,26.0,27.0,1.0,4.0,,,,,,90.0,45.0,7.2,3.0,0.0713744,,2,,0.27,0.03,-0.08,,True,1.0,2.0,5.0,1.0,,,,1.0,,,1.0,2.0,3.0,,,1.0,0.1233,,-0.07,Morten,Hjulmand,,,,,3.0,1.0,1.0,,,,1.0,,
14131877,away,Sporting CP,Hidemasa Morita,hidemasa-morita,H. Morita,M,5,177,3106,M,926560,EUR,800064000,M,5,5,False,25.0,19.0,3.0,1.0,0.0,6.0,6.0,13.0,19.0,,5.0,,,,,,32.0,31.0,6.4,8.0,0.011998,,0,,-0.05,0.02,-0.07,,,1.0,2.0,3.0,,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,Hidemasa,Morita,,,,,,,,,,,,,
14131877,away,Sporting CP,Geny Catamo,geny-catamo,G. Catamo,M,10,172,10919,M,1001140,EUR,980467200,M,10,10,False,27.0,22.0,1.0,,0.0,6.0,9.0,16.0,18.0,,3.0,,,,,,77.0,41.0,6.8,10.0,0.0414627,,1,,-0.07,0.14,-0.02,,,,2.0,5.0,,,,,,1.0,1.0,1.0,4.0,,1.0,,,0.1125,0.2188,-0.25,,,2.0,2.0,,,,,,,,,,,
14131877,away,Sporting CP,Francisco Trincão,francisco-trincao,F. Trincão,F,17,184,11949,M,830431,EUR,946425600,M,17,17,False,38.0,28.0,4.0,,0.0,6.0,8.0,22.0,30.0,,6.0,,,,,,90.0,63.0,5.9,22.0,0.170444,,5,,-0.36,0.18,-0.07,,,,6.0,5.0,1.0,3.0,1.0,,,3.0,3.0,2.0,1.0,,,,,0.3695,,-0.56,Francisco,Trincão,3.0,5.0,1.0,,,,2.0,,,,3.0,trincao,
14131877,away,Sporting CP,Pedro Gonçalves,pedro-goncalves,P. Gonçalves,F,8,173,8267,M,895764,EUR,898992000,M,8,8,False,37.0,28.0,1.0,1.0,1.0,3.0,3.0,25.0,34.0,,3.0,,,,,,90.0,61.0,10.0,17.0,0.40597,,8,,0.26,0.53,-0.12,,,,1.0,4.0,1.0,1.0,1.0,,,,,6.0,2.0,1.0,4.0,3.0,,0.7232,1.0246,1.0,,,,6.0,4.0,2.0,5.0,1.0,3.0,,,,1.0,pedroogoncalves28,1.0
14131877,away,Sporting CP,Luis Javier Suárez,luis-javier-suarez,L. J. Suárez ,F,97,185,22877,M,914213,EUR,881020800,F,97,97,False,20.0,13.0,1.0,1.0,2.0,4.0,4.0,9.0,16.0,,2.0,,,,,,90.0,35.0,6.6,12.0,0.274804,,5,,-0.96,0.52,-0.01,,,,4.0,4.0,,1.0,,,,,,1.0,2.0,2.0,,,1.0,0.7262,,-0.75,Luis,Javier Suárez,2.0,,,1.0,2.0,2.0,4.0,,,,1.0,,
14131877,away,Sporting CP,Giorgi Kochorashvili,giorgi-kochorashvili,G. Kochorashvili,M,14,176,3699,M,886402,EUR,930528000,M,14,14,True,40.0,37.0,3.0,2.0,0.0,9.0,9.0,28.0,31.0,1.0,2.0,,,,,,58.0,56.0,7.4,9.0,0.0669886,,1,,0.02,0.1,-0.01,,,,3.0,6.0,1.0,1.0,,,,1.0,1.0,,4.0,1.0,,,,0.0253,,-0.08,,,1.0,4.0,,,,,,,,,1.0,,
14131877,away,Sporting CP,Giorgos Vagiannidis,vagiannidis-giorgos,G. Vagiannidis,D,13,181,2782,M,1166952,EUR,1000252800,D,13,13,True,17.0,16.0,1.0,1.0,0.0,4.0,4.0,12.0,13.0,,1.0,,,,,,26.0,21.0,7.0,2.0,0.528248,,0,,0.21,0.16,0.18,,,,1.0,2.0,,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,
14131877,away,Sporting CP,Geovany Quenda,geovany-quenda,G. Quenda,M,7,172,12851,M,1403165,EUR,1177891200,M,7,7,True,15.0,8.0,2.0,,0.0,2.0,2.0,6.0,13.0,,3.0,,,,,,26.0,22.0,6.2,12.0,0.0128255,,0,,-0.33,0.29,-0.01,,,,2.0,,,2.0,,,,,,2.0,,,,,,,,,Geovany,Quenda,,1.0,,,,,,,,,,GeoQuenda07,
14131877,away,Sporting CP,Conrad Harder,harder-conrad,C. Harder,F,11,186,4727,M,1494826,EUR,1112832000,F,9,9,True,4.0,3.0,,,0.0,1.0,2.0,2.0,2.0,,,,,,,,13.0,9.0,7.4,2.0,0.00093998,,1,,-0.07,-1.0,-0.04,,,,2.0,3.0,1.0,,,,,1.0,,,1.0,1.0,1.0,1.0,,0.2388,0.673,0.51,,,1.0,,,,,,,,,,,,
14131877,away,Sporting CP,João Virgínia,joao-virginia,J. Virgínia,G,12,191,815,M,930666,EUR,939513600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,João,Virgínia,,,,,,,,,,,,,
14131877,away,Sporting CP,Eduardo Quaresma,eduardo-quaresma,E. Quaresma,D,72,185,2167,M,989841,EUR,1015027200,D,72,72,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Eduardo,Quaresma,,,,,,,,,,,,,
14131877,away,Sporting CP,Diogo Travassos,diogo-travassos,D. Travassos,D,2,175,511,M,1142578,EUR,1080691200,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131877,away,Sporting CP,João Simões,joao-simoes,J. Simões,M,52,178,1481,M,1410209,EUR,1168041600,M,52,52,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,João Simões,,,,,,,,,,,,,,
14131877,away,Sporting CP,Alisson Santos,alisson-santos,A. Santos,F,27,177,4195,M,1122835,EUR,1033084800,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Alisson Santos,,,,,,,,,,,,,,
