match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_totalCross,stat_totalContest,stat_wonContest,player_firstName,player_lastName,stat_accurateCross,stat_aerialLost,stat_dispossessed,stat_unsuccessfulTouch,player_sofascoreId,captain,stat_outfielderBlock,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated
12117205,home,Atlético Mineiro,Alan Kardec,alan-kardec,Alan Kardec,F,,185,543,M,39656,EUR,600566400,F,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117205,away,Fluminense,Fábio,fabio,Fábio,G,1,188,4344,M,17785,EUR,339120000,G,1,1,False,34.0,16.0,28.0,10.0,0.0,11.0,16.0,5.0,18.0,4.0,,,,,,90.0,38.0,6.7,18.0,0.00049099,0,,1.0,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
12117205,away,Fluminense,Guga,guga,Guga,D,23,173,1100,M,928134,EUR,904348800,D,23,23,False,37.0,31.0,5.0,3.0,0.0,18.0,21.0,14.0,17.0,2.0,,,,,,90.0,55.0,7.6,6.0,0.0311949,0,,1.0,2.0,5.0,,7.0,2.0,2.0,2.0,1.0,,,1.0,,,1.0,,,,,1.0,2.0,,,,,1.0,,,,,
12117205,away,Fluminense,Thiago Silva,thiago-silva,T. Silva,D,3,181,42324,M,33541,EUR,464659200,D,3,3,False,32.0,29.0,6.0,5.0,0.0,17.0,18.0,12.0,14.0,4.0,,,,,,90.0,45.0,7.3,4.0,0.0245951,0,,,2.0,2.0,,7.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,1.0,,ThiagoSilva,,1.0,,,,,
12117205,away,Fluminense,Felipe Melo,felipe-melo,F. Melo,D,,183,1013,M,4811,EUR,425433600,D,30,30,False,19.0,15.0,6.0,2.0,0.0,13.0,14.0,2.0,5.0,1.0,,,,,,90.0,28.0,6.8,4.0,0.00038488,0,,,1.0,,,6.0,,,,,,,,,,,,,,,,1.0,,,,True,,,,,,
12117205,away,Fluminense,Thiago Santos,thiago-santos,T. Santos,D,29,181,954,M,378590,EUR,620956800,D,29,29,False,34.0,24.0,7.0,3.0,0.0,14.0,19.0,10.0,15.0,6.0,,,,,,90.0,65.0,7.4,16.0,0.00860145,0,,3.0,4.0,8.0,,6.0,3.0,2.0,1.0,,,,1.0,2.0,,,2.0,1.0,,,,,1.0,1.0,,,1.0,,,,,
12117205,away,Fluminense,André,andre,André,M,7,176,9120,M,1035996,EUR,995241600,M,7,7,False,31.0,26.0,4.0,2.0,0.0,17.0,20.0,9.0,11.0,6.0,,,,,,90.0,44.0,6.6,9.0,0.00341944,0,,1.0,3.0,4.0,,1.0,,,2.0,1.0,,,,,,,3.0,1.0,André,,,,1.0,1.0,Andre7,,,,,,,
12117205,away,Fluminense,Matheus Martinelli,martinelli-matheus,M. Martinelli,M,8,176,4179,M,1067671,EUR,1002240000,M,8,8,False,24.0,18.0,5.0,2.0,0.0,9.0,11.0,9.0,13.0,3.0,,,,,,75.0,34.0,6.4,10.0,0.00398592,0,,,3.0,1.0,,1.0,,,1.0,,,,2.0,1.0,,,2.0,,,,,,,2.0,,,,,,,,
12117205,away,Fluminense,Jhon Arias,jhon-arias,J. Arias,M,21,170,30718,M,844096,EUR,874800000,M,21,21,False,36.0,36.0,3.0,3.0,0.0,17.0,17.0,19.0,21.0,3.0,,,,,,90.0,58.0,8.1,8.0,0.0329975,3,,,3.0,8.0,,,1.0,,6.0,2.0,,,,,0.1298,2.0,2.0,1.0,,,,,2.0,2.0,jhonariasa,,,,3.0,1.0,0.6084,
12117205,away,Fluminense,Ganso,ganso,Ganso,M,10,184,3271,M,116853,EUR,624153600,M,10,10,False,36.0,29.0,1.0,1.0,0.0,17.0,19.0,12.0,17.0,2.0,,,,,,75.0,57.0,7.1,10.0,0.0127369,0,,,5.0,9.0,2.0,1.0,3.0,2.0,3.0,,,,1.0,1.0,,,4.0,3.0,,,,,1.0,1.0,,,1.0,,,,,
12117205,away,Fluminense,Kevin Serna,serna-kevin,K. Serna,M,90,181,3425,M,981374,EUR,882748800,M,90,90,False,16.0,12.0,1.0,1.0,0.0,7.0,8.0,5.0,11.0,4.0,,,,,,63.0,37.0,7.5,13.0,0.00386882,2,,1.0,10.0,6.0,2.0,2.0,3.0,3.0,,,,,1.0,1.0,0.4551,3.0,5.0,2.0,,,,4.0,,2.0,,,,,2.0,1.0,0.6453,
12117205,away,Fluminense,Kauã Elias,elias-kaua,K. Elias,F,19,180,2283,M,1482841,EUR,1143504000,F,19,19,False,23.0,19.0,,,1.0,6.0,8.0,13.0,15.0,8.0,,,,,,83.0,39.0,7.3,12.0,0.0326861,1,,,8.0,2.0,,,,,1.0,2.0,,,,,0.0374,,2.0,1.0,Kauã Elias,,,6.0,1.0,6.0,,,,,1.0,,0.0196,1.0
12117205,away,Fluminense,Esquerdinha,esquerdinha,Esquerdinha,D,28,180,428,M,1597264,EUR,1141084800,D,53,53,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,1.0,,,,,,27.0,14.0,6.5,4.0,0.0131444,1,,,4.0,,1.0,2.0,,,,1.0,,1.0,,1.0,0.0675,,1.0,,Esquerdinha,,,1.0,,2.0,,,1.0,,,,,
12117205,away,Fluminense,Facundo Bernal,bernal-facundo,F. Bernal,M,5,187,1705,M,1177404,EUR,1061424000,M,5,5,True,5.0,2.0,,,0.0,1.0,2.0,1.0,3.0,,,,,,,15.0,11.0,6.3,5.0,0.00022933,0,,1.0,3.0,1.0,1.0,2.0,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,
12117205,away,Fluminense,Lima,lima,Lima,M,45,181,1368,M,807850,EUR,834451200,M,45,45,True,2.0,1.0,1.0,,0.0,1.0,2.0,,,1.0,,,,,,15.0,8.0,6.4,5.0,5.53e-06,1,,1.0,3.0,2.0,,,1.0,1.0,,,1.0,,,,0.0478,,1.0,,,,,1.0,1.0,2.0,,,,,,,,
12117205,away,Fluminense,John Kennedy,john-kennedy,John Kennedy,F,99,173,5275,M,1087399,EUR,1021680000,F,9,9,True,2.0,,,,0.0,,,,2.0,,,,,,,13.0,6.0,6.3,5.0,,0,,,3.0,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,
12117205,away,Fluminense,Vitor Eudes,vitor-eudes,Vitor Eudes,G,98,195,588,M,927666,EUR,908928000,G,98,98,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117205,away,Fluminense,Felipe Andrade,felipe-andrade,F. Andrade,D,36,182,254,M,1586575,EUR,1022630400,D,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117205,away,Fluminense,Antônio Carlos,antonio-carlos,A. Carlos,D,3,191,278,M,242209,EUR,731462400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117205,away,Fluminense,Marquinhos,marquinhos,Marquinhos,M,7,175,4094,M,1116954,EUR,1049673600,F,77,77,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Marquinhos,,,,,,_marquinhos011,,,,,,,
12117205,away,Fluminense,David Terans,david-terans,David Terans,M,80,176,906,M,586662,EUR,776563200,M,80,80,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117205,away,Fluminense,Keno,keno,Keno,M,11,174,1898,M,787607,EUR,621388800,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117205,away,Fluminense,Isaac,isaac,Isaac,M,11,177,320,M,1464519,EUR,1082764800,F,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117205,away,Fluminense,Matheus Reis,reis-matheus,M. Reis,F,15,180,505,M,1483339,EUR,1175472000,F,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Matheus Reis,,,,,,,,,,,,,
