match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_dispossessed,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelWon,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_aerialWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_keyPass,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_wasFouled,captain,stat_bigChanceMissed,stat_hitWoodwork,stat_errorLeadToAGoal,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_penaltyConceded,stat_totalOffside
13472667,home,Corinthians,Hugo Souza,hugo-souza,H. Souza,G,1,199,25650,M,hugosouza,950454,EUR,917740800,G,1,1,False,21.0,20.0,5.0,4.0,0.0,18.0,19.0,2.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,90.0,31.0,7.2,2.0,0.0010924,0,0.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472667,home,Corinthians,João Pedro Tchoca,joao-pedro,J. Pedro,D,4,192,3424,M,,1411150,EUR,1072828800,D,47,47,False,39.0,37.0,4.0,3.0,0.0,24.0,25.0,13.0,14.0,2.0,,2.0,1.0,,,,90.0,45.0,7.1,2.0,0.00732428,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1371,,,,,,,,,,,,,,,,,,,,,,,,,,
13472667,home,Corinthians,Gustavo Henrique,gustavo-henrique,G. Henrique,D,13,195,5441,M,,243181,EUR,732931200,D,13,13,False,30.0,27.0,1.0,1.0,0.0,20.0,22.0,7.0,8.0,3.0,,5.0,5.0,,,,90.0,42.0,8.0,3.0,0.00199208,1,,1.0,5.0,,,4.0,2.0,1.0,0.2791,1.0,1.0,1.0,1.0,1.0,0.9692,,,,,,,,,,,,,,,,,,,,
13472667,home,Corinthians,Fabrizio Angileri,fabrizio-angileri,F. Angileri,D,26,185,4434,M,,311462,EUR,763689600,D,26,26,False,60.0,54.0,2.0,,0.0,30.0,35.0,24.0,25.0,1.0,,7.0,3.0,,,,90.0,80.0,7.4,8.0,0.192243,0,,1.0,4.0,,,2.0,1.0,,,2.0,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
13472667,home,Corinthians,Matheuzinho,matheuzinho,Matheuzinho,D,2,171,7286,M,mateuzinhoo,931540,EUR,968371200,M,2,2,False,33.0,29.0,,,0.0,16.0,17.0,13.0,16.0,3.0,,2.0,2.0,,,,90.0,49.0,6.8,7.0,0.00853666,0,,1.0,1.0,,3.0,1.0,1.0,2.0,,,1.0,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,
13472667,home,Corinthians,André Carrillo,andre-carrillo,A. Carrillo,M,19,180,14534,M,18andrecarrillo,115182,EUR,676857600,M,19,19,False,50.0,48.0,3.0,2.0,0.0,16.0,16.0,32.0,34.0,2.0,,,3.0,,,,67.0,55.0,6.7,3.0,0.0188144,1,,,1.0,,,1.0,1.0,2.0,0.0262,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
13472667,home,Corinthians,Rodrigo Garro,rodrigo-garro,R. Garro,M,8,174,33134,M,rodrigarroo,994454,EUR,883872000,M,8,8,False,60.0,52.0,2.0,2.0,1.0,15.0,19.0,37.0,41.0,5.0,2.0,,2.0,,,,88.0,83.0,8.3,19.0,0.766309,2,,,4.0,1.0,,,,2.0,0.4065,,,,,,,,,8.0,4.0,7.0,1.0,4.0,2.0,1.0,2.0,3.0,,,,,,,,,
13472667,home,Corinthians,Maycon,maycon,Maycon,M,8,175,3568,M,,831778,EUR,868924800,M,7,7,False,61.0,59.0,3.0,2.0,0.0,23.0,23.0,36.0,38.0,3.0,,1.0,1.0,,,,88.0,64.0,6.7,2.0,0.0216033,0,,,,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,True,,,,,,,,
13472667,home,Corinthians,Matheus Bidu,matheus-bidu,M. Bidu,D,21,172,6254,M,,981703,EUR,925776000,M,21,21,False,57.0,49.0,,,0.0,17.0,18.0,32.0,39.0,2.0,1.0,5.0,8.0,,,,88.0,75.0,7.5,10.0,0.236485,0,,,2.0,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,,,1.0,,3.0,,,,,,,,,,,,,,,
13472667,home,Corinthians,Yuri Alberto,yuri-alberto,Y. Alberto,F,9,183,45110,M,yurialberto,905463,EUR,984873600,F,9,9,False,15.0,12.0,,,0.0,6.0,8.0,6.0,7.0,3.0,1.0,1.0,2.0,,,,78.0,27.0,6.6,8.0,0.0285865,2,,,1.0,1.0,1.0,1.0,,1.0,0.6546,,1.0,1.0,,,0.2002,,,1.0,,1.0,,3.0,,,,,,1.0,,,,,,,
13472667,home,Corinthians,Memphis Depay,memphis-depay,M. Depay,F,10,176,75964,M,Memphis,138833,EUR,761097600,F,10,10,False,61.0,52.0,1.0,1.0,0.0,20.0,20.0,32.0,41.0,8.0,1.0,,1.0,,,,90.0,82.0,7.5,17.0,0.0741226,6,,1.0,3.0,3.0,,,,1.0,1.2906,,2.0,2.0,1.0,,0.7118,,,,,,1.0,3.0,3.0,,,3.0,,,1.0,,,,,,
13472667,home,Corinthians,Ryan Gustavo,ryan-gustavo,Ryan,M,37,170,2855,M,,1170779,EUR,1058227200,M,37,37,True,20.0,20.0,,,0.0,11.0,11.0,9.0,9.0,4.0,,,,,,,23.0,26.0,6.3,2.0,0.00660391,0,,,,,,,,2.0,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
13472667,home,Corinthians,Gui Negão,guilherme-silva-inacio,G. Negão,F,56,179,6638,M,,1922597,EUR,1170720000,F,56,56,True,4.0,3.0,,,0.0,,,3.0,4.0,2.0,,,,,,,12.0,7.0,6.3,4.0,0.0269315,0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,
13472667,home,Corinthians,Hugo,hugo,Hugo,D,,179,3173,M,,1017827,EUR,872812800,D,46,46,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,1.0,2.0,,,,,8.0,6.0,6.6,2.0,0.00048209,0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,
13472667,home,Corinthians,Charles,charles,Charles,M,35,187,3576,M,,845178,EUR,835142400,M,35,35,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,2.0,,,,,8.0,4.0,6.5,,0.00143127,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472667,home,Corinthians,Dieguinho,diego-da-cruz-lopes,Dieguinho,M,61,170,2452,M,,1916131,EUR,1189900800,M,61,61,True,2.0,2.0,,,0.0,2.0,2.0,,,1.0,1.0,,1.0,,,,8.0,4.0,6.4,1.0,1.089e-05,0,,,1.0,,,1.0,,,,,,,,,,Diego,da Cruz Lopes,,,,,,,,,,,,,,,,,,
13472667,home,Corinthians,Felipe Longo,felipe-longo,F. Longo,G,40,189,2226,M,,1485272,EUR,1109980800,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472667,home,Corinthians,Cacá,caca,Cacá,D,25,185,3939,M,,929200,EUR,924998400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472667,home,Corinthians,Félix Torres,felix-torres,F. Torres,D,4,187,5321,M,felix_torres,881848,EUR,852940800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472667,home,Corinthians,André Ramalho,andre-ramalho,A. Ramalho,D,5,182,5367,M,,148155,EUR,698198400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472667,home,Corinthians,Talles Magno,talles-magno,T. Magno,F,43,186,7732,M,TallesMagico,985860,EUR,1025049600,F,43,43,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472667,home,Corinthians,Kayke Ferrari,kayke-ferrari,Kayke,F,31,179,2773,M,,1411152,EUR,1083110400,F,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472667,home,Corinthians,Ángel Romero,angel-romero,Á. Romero,F,29,177,10605,M,ÁRomero,1197041,EUR,710208000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472667,away,Grêmio,Tiago Volpi,tiago-volpi,T. Volpi,G,18,189,1690,M,,243509,EUR,661564800,G,1,1,False,18.0,14.0,13.0,9.0,0.0,12.0,13.0,2.0,5.0,,,,1.0,2.0,,,90.0,21.0,6.4,4.0,0.00234802,0,-0.1188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,,
13472667,away,Grêmio,João Lucas,joao-lucas,J. Lucas,D,2,181,682,M,,981019,EUR,889401600,D,2,2,False,29.0,20.0,6.0,1.0,0.0,10.0,12.0,10.0,17.0,4.0,,4.0,4.0,,,,90.0,53.0,6.8,15.0,0.00697311,1,,1.0,4.0,,4.0,2.0,2.0,2.0,0.0346,1.0,,,,,,,,3.0,,,1.0,,1.0,,,1.0,,,,,,,,,
13472667,away,Grêmio,Erick Noriega,erick-noriega,E. Noriega,D,19,185,3770,M,,1020375,EUR,1003708800,D,19,19,False,34.0,32.0,2.0,1.0,0.0,24.0,25.0,8.0,9.0,2.0,,7.0,2.0,,,,90.0,47.0,6.6,3.0,0.00240035,0,,,1.0,,,,,2.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,
13472667,away,Grêmio,Wagner Leonardo,wagner-leonardo,W. Leonardo,D,3,186,1490,M,,976235,EUR,932688000,D,3,3,False,35.0,34.0,3.0,2.0,0.0,31.0,32.0,3.0,3.0,1.0,,4.0,2.0,,,,90.0,53.0,7.1,3.0,0.00080875,1,,1.0,6.0,1.0,4.0,4.0,2.0,,0.3302,2.0,,,,2.0,,,,,,,,2.0,,,,,,1.0,,,,,,,
13472667,away,Grêmio,Marlon,marlon,Marlon,D,23,178,1921,M,,870787,EUR,864086400,D,23,23,False,58.0,46.0,5.0,2.0,0.0,24.0,26.0,22.0,32.0,1.0,,1.0,5.0,,,,90.0,87.0,7.6,21.0,0.671647,2,,,6.0,1.0,1.0,1.0,,1.0,0.0762,1.0,,1.0,,,0.0325,,,9.0,3.0,2.0,,2.0,1.0,1.0,1.0,3.0,,,,,,,,,
13472667,away,Grêmio,Dodi,dodi,Dodi,M,17,169,1040,M,,870804,EUR,829699200,M,17,17,False,34.0,32.0,4.0,2.0,0.0,20.0,20.0,12.0,14.0,1.0,,,1.0,,,,81.0,40.0,6.2,2.0,0.0419253,0,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,
13472667,away,Grêmio,Alysson,alysson-edward-franco-da-rocha,Alysson,M,47,184,2252,M,,1631879,EUR,1146787200,M,47,47,False,13.0,11.0,,,0.0,4.0,4.0,7.0,9.0,5.0,1.0,,3.0,,,,67.0,28.0,6.9,9.0,0.00391424,1,,1.0,5.0,1.0,1.0,2.0,1.0,,0.0563,1.0,,,,,,Alysson Edward Franco da Rocha,,,,,,3.0,5.0,2.0,,,,,,,,,,,
13472667,away,Grêmio,Edenilson,edenilson,Edenilson,M,8,175,1388,M,,221636,EUR,629942400,M,8,8,False,24.0,21.0,,,0.0,8.0,9.0,13.0,15.0,1.0,,,2.0,,,,67.0,33.0,6.7,7.0,0.0267393,1,,,1.0,,,,,1.0,0.0782,,,,,,,,,3.0,1.0,1.0,1.0,2.0,,,,1.0,,,,,,,,,
13472667,away,Grêmio,Arthur,arthur,Arthur,M,29,172,8983,M,arthurmelo,794927,EUR,839808000,M,29,29,False,56.0,52.0,2.0,2.0,0.0,18.0,19.0,34.0,37.0,1.0,1.0,2.0,12.0,,,,90.0,69.0,7.3,6.0,0.0335258,1,,,3.0,1.0,1.0,1.0,1.0,,0.0174,,,,,,,,,,,2.0,,1.0,1.0,1.0,,1.0,True,,,,,,,,
13472667,away,Grêmio,Francis Amuzu,amuzu-francis,F. Amuzu,M,9,170,1934,M,,901889,EUR,935366400,M,9,9,False,19.0,18.0,,,0.0,6.0,7.0,12.0,12.0,1.0,,,7.0,,,,75.0,32.0,7.3,5.0,0.0658755,2,,,5.0,1.0,,2.0,2.0,,0.0568,,,1.0,,,0.043,,,3.0,1.0,1.0,,1.0,1.0,,,3.0,,,,,,,,,
13472667,away,Grêmio,Carlos Vinícius,carlos-vinicius,C. Vinícius,F,95,190,7220,M,,891920,EUR,796089600,F,95,95,False,15.0,13.0,,,0.0,3.0,3.0,10.0,12.0,2.0,1.0,,1.0,,,,81.0,27.0,6.9,5.0,0.0199678,1,,,5.0,,,,,,0.0539,1.0,,,,,,,,,,1.0,1.0,1.0,3.0,2.0,,2.0,,,,,,,,,1.0
13472667,away,Grêmio,Cristian Pavón,cristian-pavon,C. Pavón,M,7,169,2406,M,,358956,EUR,822182400,F,7,7,True,12.0,9.0,1.0,,0.0,3.0,4.0,6.0,8.0,2.0,,,,,,,23.0,24.0,7.2,8.0,0.107919,1,,1.0,1.0,,,,,,0.0122,,,1.0,,,0.0174,,,5.0,2.0,2.0,,1.0,2.0,1.0,1.0,,,,,,,,,,
13472667,away,Grêmio,Franco Cristaldo,franco-cristaldo,F. Cristaldo,M,10,175,2295,M,,558820,EUR,840067200,M,10,10,True,13.0,13.0,,,0.0,2.0,2.0,11.0,11.0,2.0,1.0,,,,,,23.0,17.0,6.5,1.0,0.0213561,0,,,1.0,,,1.0,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
13472667,away,Grêmio,Cristian Olivera,cristian-olivera,C. Olivera,M,99,170,1981,M,,1068987,EUR,1019001600,F,99,99,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,1.0,,,,,,,15.0,13.0,6.6,4.0,0.00392832,1,,,2.0,1.0,,,,,0.0203,,,,,,,Cristian Olivera,,1.0,,,,1.0,2.0,1.0,,1.0,,,,,,,,,
13472667,away,Grêmio,Gustavo Cuéllar,gustavo-cuellar,G. Cuéllar,M,6,175,1944,M,,180059,EUR,719020800,M,6,6,True,7.0,6.0,,,0.0,1.0,1.0,5.0,6.0,,,,1.0,,,,9.0,12.0,6.8,2.0,0.00354301,1,,,2.0,,,2.0,2.0,,0.0063,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
13472667,away,Grêmio,André Henrique,andre-henrique,A. Henrique,F,77,189,1034,M,,1463912,EUR,1008547200,F,77,77,True,6.0,6.0,,,0.0,1.0,1.0,5.0,5.0,,,,1.0,,,,9.0,9.0,6.4,,0.00612625,1,,,,1.0,,,,,0.1198,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
13472667,away,Grêmio,Jorge Bartholdy,jorge-bartholdy,J. Bartholdy,G,23,195,255,M,,1639127,EUR,986256000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472667,away,Grêmio,Gustavo Martins,gustavo-martins,G. Martins,D,53,191,1207,M,,1105796,EUR,1029024000,D,53,53,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Gustavo Martins,,,,,,,,,,,,,,,,,,,
