match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_errorLeadToAGoal,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_interceptionWon,stat_shotOffTarget,stat_lastManTackle,stat_unsuccessfulTouch,stat_expectedGoals,captain,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,stat_totalContest,stat_errorLeadToAShot,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_outfielderBlock,stat_bigChanceMissed
12530796,home,Konyaspor,Blaž Kramer,blaz-kramer,B. Kramer,F,99,191,607,M,804405,EUR,833587200,F,99,99,False,14.0,10.0,,,1.0,7.0,8.0,3.0,6.0,5.0,6.0,2.0,,,,,,,,90.0,26.0,8.2,7.0,0.0305074,5,,,,,6.0,,1.0,,,1.0,1.0,2.0,,1.0,,,0.9048,,,3.0,1.0,1.0,,,,2.0,1.0,1.0689,2.0,1.0,,,
12530796,home,Konyaspor,Nikola Boranijašević,nikola-boranijasevic,N. Boranijašević,D,28,180,43,M,150667,EUR,706233600,D,24,24,True,13.0,10.0,,,0.0,5.0,6.0,5.0,7.0,,,,,,,,,,,21.0,18.0,6.7,4.0,0.00169551,0,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
12530796,home,Konyaspor,Muhammet Tunahan Taşçı,muhammet-tunahan-tasci,M. T. Tasci,F,7,172,136,M,980612,EUR,1020038400,F,7,7,True,11.0,10.0,,,0.0,5.0,6.0,6.0,8.0,,1.0,1.0,,,,,,,,21.0,19.0,6.9,3.0,0.199473,0,,,,3.0,2.0,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,2.0,,,,,,,,,,,
12530796,home,Konyaspor,Umut Nayir,mehmet-umut-nayir,U. Nayir,F,18,191,738,M,284767,EUR,741225600,F,22,22,True,2.0,,,,0.0,,,,2.0,1.0,2.0,,,,,,,,,16.0,4.0,6.7,3.0,2e-07,0,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
12530796,home,Konyaspor,Danijel Aleksić,danijel-aleksic,D. Aleksić,M,9,182,137,M,45377,EUR,672969600,M,9,9,True,8.0,7.0,2.0,1.0,0.0,5.0,6.0,2.0,2.0,,,1.0,,,,,,,,16.0,9.0,6.5,1.0,0.00554223,0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12530796,home,Konyaspor,Melih Bostan,melih-bostan,M. Bostan,F,91,173,184,M,1133195,EUR,1081382400,F,91,91,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,,,16.0,3.0,6.5,1.0,0.00041507,1,,,,,2.0,,,,,,2.0,,,1.0,,,0.0695,,,,,,1.0,,,,,,,,,,
12530796,home,Konyaspor,Deniz Ertaş,deniz-ertas,D. Ertaş,G,1,194,250,M,1195772,EUR,1111276800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Deniz Ertas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530796,home,Konyaspor,Yasir Subaşı,yasir-subasi,Y. Subaşı,D,3,180,51,M,796555,EUR,820454400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530796,home,Konyaspor,Alassane Ndao,ndao-alassane,A. Ndao,M,,176,333,M,1016033,EUR,851040000,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530796,home,Konyaspor,Ufuk Akyol,ufuk-akyol,U. Akyol,M,19,180,30,M,859546,EUR,872640000,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530796,home,Konyaspor,Adem Eren Kabak,adem-eren-kabak,A. E. Kabak,M,16,185,24,M,1016473,EUR,976579200,D,66,66,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530796,away,Fenerbahçe,Dominik Livaković,dominik-livakovic,D. Livaković,G,40,186,12815,M,190419,EUR,789609600,G,40,40,False,29.0,14.0,22.0,7.0,0.0,9.0,11.0,5.0,18.0,,,7.0,,,,,2.0,,,90.0,37.0,6.4,15.0,0.00089392,0,-0.7995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Livakovic40,,
12530796,away,Fenerbahçe,Mert Müldür,mert-muldur,M. Müldür,D,18,184,2870,M,836683,EUR,923097600,D,16,16,False,43.0,38.0,6.0,3.0,0.0,26.0,27.0,12.0,16.0,3.0,6.0,1.0,,,,,,,,90.0,59.0,8.0,6.0,0.00737173,2,,,,,3.0,1.0,5.0,2.0,2.0,1.0,,2.0,4.0,1.0,,1.0,0.2491,,,,1.0,1.0,,,,1.0,1.0,0.8527,,,,,
12530796,away,Fenerbahçe,Çağlar Söyüncü,caglar-soyuncu,Ç. Söyüncü,D,4,187,4168,M,758608,EUR,832809600,D,4,4,False,38.0,32.0,4.0,,0.0,26.0,28.0,6.0,10.0,1.0,5.0,1.0,,,,,,,,90.0,48.0,7.4,6.0,0.00701951,1,,,,,3.0,,3.0,3.0,3.0,1.0,1.0,2.0,1.0,,,,0.1799,,,,,,,,,1.0,1.0,0.8949,,,soyuncu_caglar,1.0,
12530796,away,Fenerbahçe,Alexander Djiku,alexander-djiku,A. Djiku,D,6,182,4708,M,289977,EUR,776390400,D,6,6,False,45.0,34.0,7.0,4.0,0.0,25.0,28.0,9.0,17.0,3.0,6.0,6.0,,,,,,,,90.0,58.0,6.9,11.0,0.0396571,0,,,,,4.0,,5.0,1.0,,1.0,2.0,2.0,4.0,,,,,,,,,,1.0,,1.0,,,,,,alex_djiku,,
12530796,away,Fenerbahçe,Oğuz Aydın,oguz-aydin,O. Aydın,M,70,183,3374,M,999396,EUR,972604800,M,70,70,False,25.0,21.0,1.0,,0.0,7.0,7.0,14.0,20.0,,2.0,2.0,,,,,,,,71.0,45.0,6.7,11.0,0.0141461,1,,,,2.0,3.0,1.0,2.0,2.0,1.0,,,,1.0,1.0,,3.0,0.0223,,,1.0,,,1.0,,,,,,,,,,
12530796,away,Fenerbahçe,Fred,fred,Fred,M,7,169,11619,M,243623,EUR,731289600,M,13,13,False,50.0,43.0,3.0,2.0,0.0,24.0,25.0,19.0,25.0,1.0,6.0,5.0,,,,,,,,90.0,66.0,7.1,11.0,0.0606278,0,,,,,1.0,,3.0,1.0,,3.0,2.0,,1.0,,,2.0,,,,,,1.0,1.0,,1.0,,,,,,fred08,,
12530796,away,Fenerbahçe,Sebastian Szymański,sebastian-szymanski,S. Szymański,M,17,174,10874,M,847983,EUR,926294400,M,53,53,False,16.0,12.0,3.0,2.0,1.0,2.0,2.0,13.0,17.0,,4.0,3.0,,,,,,,,89.0,29.0,8.0,5.0,0.650162,0,,,,3.0,2.0,1.0,,2.0,2.0,2.0,,1.0,2.0,,,1.0,,,3.0,,2.0,5.0,,,,,,,,,szymanski_11,1.0,
12530796,away,Fenerbahçe,Filip Kostić,filip-kostic,F. Kostić,M,18,184,7055,M,126588,EUR,720576000,M,18,18,False,20.0,15.0,1.0,1.0,0.0,7.0,9.0,8.0,14.0,,2.0,3.0,,,,,,,,83.0,42.0,6.1,10.0,0.0141627,1,,,,3.0,6.0,2.0,2.0,,,1.0,3.0,,,1.0,,,0.4744,,,1.0,,,1.0,,1.0,,,,,,filipkostic,,1.0
12530796,away,Fenerbahçe,Dušan Tadić,dusan-tadic,D. Tadić,F,10,181,12216,M,38560,EUR,595987200,F,10,10,False,28.0,21.0,1.0,,1.0,8.0,8.0,15.0,26.0,,3.0,4.0,,,,,,,,89.0,44.0,8.5,12.0,0.553821,3,,,,6.0,4.0,,,,,1.0,2.0,1.0,,1.0,,,0.8307,,2.0,1.0,2.0,2.0,2.0,,2.0,2.0,1.0,1.1866,,1.0,dusantadic,,1.0
12530796,away,Fenerbahçe,Youssef En-Nesyri,youssef-en-nesyri,Y. En-Nesyri,F,21,190,34492,M,846470,EUR,865123200,F,19,19,False,12.0,7.0,,,0.0,2.0,3.0,5.0,9.0,2.0,3.0,,,,,,,,,90.0,24.0,6.4,11.0,0.00900501,2,,,,,9.0,,1.0,,,1.0,1.0,4.0,,2.0,,2.0,0.2512,,,2.0,,,2.0,,,,,,,,ennesyri15,,
12530796,away,Fenerbahçe,Edin Džeko,edin-dzeko,E. Džeko,F,10,193,23278,M,14990,EUR,511401600,F,9,9,False,35.0,27.0,3.0,2.0,0.0,9.0,9.0,19.0,27.0,7.0,8.0,3.0,,,,,,,,90.0,52.0,6.6,14.0,0.107854,1,,,,1.0,6.0,,3.0,,,2.0,,3.0,,,,2.0,0.3203,True,1.0,1.0,,1.0,2.0,,,1.0,,0.1367,,1.0,EDzeko,,1.0
12530796,away,Fenerbahçe,Bright Osayi-Samuel,bright-osayi-samuel,B. Osayi-Samuel,D,26,175,5509,M,791616,EUR,883526400,D,21,21,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,2.0,2.0,,,,,,,,19.0,10.0,6.7,2.0,0.00097113,0,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,
12530796,away,Fenerbahçe,Levent Mercan,munir-levent-mercan,L. Mercan,D,22,176,1693,M,1085938,EUR,976406400,D,22,22,True,,,,,0.0,,,,1.0,,1.0,,,,,,,,,16.0,7.0,6.5,3.0,0.00015955,0,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,
12530796,away,Fenerbahçe,Yusuf Akçiçek,akcicek-yusuf,Y. Akçiçek,D,4,193,4010,M,1479523,EUR,1138147200,D,95,95,True,,,,,0.0,,,,,,,,,,,,,,,1.0,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530796,away,Fenerbahçe,Mert Hakan Yandaş,mert-hakan-yandas,M. H. Yandaş,M,8,174,1764,M,856849,EUR,777254400,M,8,8,True,4.0,2.0,2.0,,0.0,1.0,2.0,1.0,2.0,,,1.0,,,,,,,,1.0,5.0,,2.0,0.0003738,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12530796,away,Fenerbahçe,İrfan Can Eğribayat,irfan-can-egribayat,İ. C. Eğribayat,G,71,193,1983,M,594618,EUR,891216000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530796,away,Fenerbahçe,Bartuğ Elmaz,bartug-elmaz,B. Elmaz,M,6,179,1215,M,997165,EUR,1045612800,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530796,away,Fenerbahçe,İrfan Can Kahveci,irfan-can-kahveci,İ. C. Kahveci,M,71,180,4224,M,226986,EUR,805766400,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,irfankahveci,,
12530796,away,Fenerbahçe,Cengiz Ünder,cengiz-under,C. Ünder,F,11,173,4739,M,758876,EUR,868838400,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cengizunder,,
12530796,away,Fenerbahçe,Cenk Tosun,cenk-tosun,C. Tosun,F,23,183,2904,M,72127,EUR,676252800,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530796,away,Fenerbahçe,Allan Saint-Maximin,allan-saint-maximin,A. Saint-Maximin,F,9,173,12636,M,347010,EUR,858124800,F,97,97,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,st_maximin,,
