match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalContest,captain,stat_wonContest,stat_penaltyWon,player_sofascoreId,stat_punches,stat_bigChanceCreated
12420983,home,KV Mechelen,Ortwin De Wolf,,,de-wolf-ortwin,O. D. Wolf,G,1,190,160,M,877292,EUR,830217600,G,1,1,False,23.0,17.0,9.0,3.0,0.0,17.0,22.0,1.0,1.0,1.0,10.0,1.0,1.0,5.0,90.0,36.0,6.9,6.0,0.00011566,0,-0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420983,home,KV Mechelen,Toon Raemaekers,,,toon-raemaekers,T. Raemaekers,D,28,195,180,M,1006483,EUR,968457600,D,4,4,False,77.0,58.0,9.0,5.0,0.0,37.0,49.0,29.0,6.0,10.0,3.0,,,,90.0,97.0,5.8,24.0,0.278188,1,,21.0,1.0,8.0,14.0,4.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,2.0,1.0,0.1672,1.0,,,,,,,,,,,,,,,
12420983,home,KV Mechelen,Bas Van den Eynden,,,van-den-eynden-bas,B. V. d. Eynden,D,6,190,66,M,1048359,EUR,1010361600,D,29,29,False,67.0,62.0,4.0,3.0,0.0,49.0,51.0,16.0,3.0,3.0,4.0,,,,90.0,83.0,6.7,7.0,0.00400753,2,,13.0,,,3.0,1.0,1.0,5.0,,,1.0,,,2.0,,0.1653,,1.0,2.0,2.0,,,,,,,,,,,,
12420983,home,KV Mechelen,José Marsà,,,jose-marsa,J. Martinez,D,3,181,217,M,962625,EUR,1015200000,D,3,3,False,41.0,38.0,5.0,3.0,0.0,16.0,17.0,24.0,,1.0,3.0,,,,45.0,46.0,6.6,4.0,0.0142258,1,,22.0,,,1.0,,1.0,,,,1.0,,1.0,1.0,,0.0169,1.0,,1.0,,,,,,,,,,,,,
12420983,home,KV Mechelen,Patrick Pflücke,,,patrick-pflucke,P. Pflücke,M,14,170,191,M,281283,EUR,849312000,M,77,77,False,45.0,36.0,7.0,5.0,0.0,12.0,16.0,39.0,,1.0,2.0,,,,90.0,69.0,7.1,18.0,0.0908335,3,,26.0,10.0,1.0,2.0,,,,,,,,1.0,,1.0,0.881,1.0,2.0,,,2.0,1.0,1.0,1.0,0.8642,,,,,,,
12420983,home,KV Mechelen,Aziz Ouattara Mohammed,,,aziz-ouattara-mohammed,A. O. Mohammed,M,32,189,170,M,989070,EUR,978566400,M,32,32,False,21.0,18.0,6.0,4.0,0.0,9.0,10.0,11.0,1.0,1.0,5.0,,,,45.0,30.0,6.4,5.0,0.00757699,0,,9.0,,1.0,5.0,1.0,,1.0,,,,,,1.0,,,,,2.0,1.0,,,,,,2.0,,,,,,
12420983,home,KV Mechelen,Rob Schoofs,,,rob-schoofs,R. Schoofs,M,17,179,194,M,133164,EUR,764380800,M,16,16,False,51.0,42.0,7.0,3.0,0.0,27.0,27.0,25.0,1.0,4.0,6.0,,,,90.0,62.0,6.4,13.0,0.0410948,1,,15.0,1.0,2.0,6.0,1.0,,1.0,,,2.0,,2.0,2.0,,0.0263,,,,,,,1.0,,0.1485,2.0,True,1.0,,,,
12420983,home,KV Mechelen,Daam Foulon,,,daam-foulon,D. Foulon,M,5,180,205,M,826170,EUR,922147200,M,23,23,False,57.0,50.0,5.0,2.0,0.0,25.0,25.0,36.0,3.0,6.0,3.0,,,,90.0,78.0,6.5,17.0,0.0343263,1,,25.0,4.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,,1.0,,,0.0196,2.0,,,1.0,,1.0,,,,2.0,,,,,,
12420983,home,KV Mechelen,Kerim Mrabti,,,kerim-mrabti,K. Mrabti,F,19,175,187,M,338869,EUR,769392000,F,19,19,False,32.0,28.0,2.0,,0.0,12.0,14.0,21.0,1.0,2.0,4.0,,,,87.0,44.0,6.5,12.0,0.0103037,0,,16.0,3.0,,6.0,1.0,,,1.0,,3.0,,,3.0,,,,,1.0,,,1.0,,,,1.0,,,,,,
12420983,home,KV Mechelen,Petter Nosakhare Dahl,,,dahl-petter-nosakhare,P. N. Dahl,F,10,180,237,M,1199192,EUR,1066780800,F,10,10,False,7.0,6.0,,,0.0,2.0,2.0,5.0,1.0,3.0,2.0,,,,45.0,19.0,6.5,6.0,0.0233332,0,,4.0,,,4.0,,,1.0,1.0,,1.0,,,,,,,,,2.0,,2.0,,,,3.0,,1.0,,,,
