match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_errorLeadToAShot,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_wonContest,stat_challengeLost,stat_totalCross,stat_dispossessed,stat_blockedScoringAttempt,stat_expectedGoals,stat_unsuccessfulTouch,stat_accurateCross,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,captain,stat_bigChanceCreated,stat_goals,stat_keyPass,stat_hitWoodwork,stat_penaltyWon,stat_penaltyConceded,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12437055,home,Manchester United,Rasmus Højlund,,,rasmus-hojlund,R. Højlund,F,19,191.0,70296,M,RHøjlund,1086417,EUR,1044316800,F,9,9,False,12.0,10.0,,,0.0,3.0,3.0,8.0,10.0,1.0,7.0,4.0,,5.0,,,84.0,29.0,6.9,9.0,0.0150457,0,,10.0,3.0,1.0,,,,,2.0,2.0,1.0,1.0,1.0,3.0,,,1.0,1.0,,,,1.0,,,,,2.0,,1.0,,,,,,
12437055,home,Manchester United,Amad Diallo,,,diallo-amad,A. Diallo,F,16,173.0,104228,M,AmadDiallo19,971037,EUR,1026345600,F,16,16,True,5.0,3.0,1.0,,0.0,2.0,2.0,1.0,3.0,,1.0,2.0,,,,,17.0,8.0,6.5,3.0,0.00139208,0,,2.0,,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12437055,home,Manchester United,Victor Lindelöf,,,victor-lindelof,V. Lindelöf,D,3,187.0,8884,M,victorlindelof,143334,EUR,774403200,D,2,2,True,5.0,4.0,,,0.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,13.0,7.0,6.8,1.0,0.0155799,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
12437055,home,Manchester United,Joshua Zirkzee,,,joshua-zirkzee,J. Zirkzee,F,11,193.0,26112,M,JZirkzee,917007,EUR,990489600,F,11,11,True,3.0,1.0,,,0.0,,1.0,1.0,2.0,1.0,1.0,,,,,,13.0,3.0,6.6,2.0,0.00163545,0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12437055,home,Manchester United,Altay Bayındır,,,altay-bayindir,A. Bayındır,G,1,198.0,15154,M,altaybayindir,815890,EUR,892512000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437055,home,Manchester United,Jonny Evans,,,jonny-evans,J. Evans,D,,188.0,4344,M,6jevans,30144,EUR,568166400,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437055,home,Manchester United,Harry Amass,Harry Amass,,amass-harry,H. Amass,D,99,181.0,8461,M,,1461595,EUR,1174003200,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437055,home,Manchester United,Jayce Fitzgerald,,,jayce-fitzgerald,J. Fitzgerald,M,8,,1134,M,,1465866,EUR,1178668800,M,75,75,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437055,home,Manchester United,Jack Fletcher,Jack Fletcher,,jack-fletcher,J. Fletcher,M,38,180.0,6070,M,,1402726,EUR,1174262400,F,57,57,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437055,home,Manchester United,Ethan Wheatley,,,wheatley-ethan,E. Wheatley,F,27,187.0,5982,M,,1426625,EUR,1137715200,F,36,36,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437055,away,Chelsea,Robert Sánchez,,,robert-sanchez,R. Sánchez,G,1,197.0,18379,M,RS1,920546,EUR,879811200,G,1,1,False,29.0,22.0,9.0,2.0,0.0,21.0,22.0,1.0,7.0,,,7.0,,,2.0,3.0,90.0,42.0,6.8,7.0,0.00017764,0,-0.1073,1.0,,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0
12437055,away,Chelsea,Malo Gusto,,,gusto-malo,M. Gusto,D,27,179.0,19313,M,malogst,996958,EUR,1053302400,D,27,27,False,27.0,19.0,2.0,,0.0,9.0,12.0,10.0,18.0,,,2.0,,,,,45.0,40.0,6.5,14.0,0.056446,0,,3.0,,1.0,,1.0,,,1.0,,,1.0,3.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,
12437055,away,Chelsea,Wesley Fofana,,,wesley-fofana,W. Fofana,D,29,186.0,14604,M,wesley_fofana3,923894,EUR,977011200,D,29,29,False,58.0,49.0,2.0,1.0,0.0,41.0,45.0,8.0,13.0,5.0,11.0,2.0,,2.0,,,90.0,76.0,7.5,10.0,0.00330135,0,,4.0,1.0,6.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
12437055,away,Chelsea,Levi Colwill,,,levi-colwill,L. Colwill,D,6,187.0,17899,M,LColwill,996911,EUR,1046217600,D,6,6,False,68.0,60.0,6.0,1.0,0.0,38.0,39.0,22.0,29.0,2.0,4.0,4.0,,1.0,,,90.0,81.0,6.9,10.0,0.273009,1,,5.0,,1.0,1.0,3.0,1.0,1.0,2.0,2.0,,,,1.0,,0.0091,1.0,,,1.0,,,,,,,,,,,,,,,
12437055,away,Chelsea,Reece James,,,reece-james,R. James,D,24,180.0,49594,M,ReeceJ,885908,EUR,944611200,D,24,24,False,82.0,73.0,8.0,5.0,0.0,45.0,47.0,28.0,38.0,5.0,8.0,6.0,1.0,1.0,,,90.0,98.0,7.1,14.0,0.169538,0,,2.0,2.0,2.0,,,1.0,1.0,,1.0,1.0,,3.0,,,,,,,,,,,True,,,,,,,,,,,
12437055,away,Chelsea,Moisés Caicedo,,,moises-caicedo,M. Caicedo,M,25,178.0,79319,M,MoisesCaicedo55,987650,EUR,1004659200,M,25,25,False,44.0,37.0,3.0,2.0,0.0,18.0,20.0,19.0,24.0,1.0,9.0,4.0,,3.0,,,90.0,61.0,7.6,9.0,0.0376029,1,,8.0,3.0,2.0,,1.0,3.0,2.0,3.0,,2.0,3.0,,1.0,,0.0326,,,,,1.0,,0.1911,,,1.0,1.0,,,,,,,,
12437055,away,Chelsea,Roméo Lavia,Romeo Lavia,,romeo-lavia,R. Lavia,M,45,181.0,16643,M,romeolavia,1069488,EUR,1073347200,M,45,45,False,38.0,31.0,1.0,,0.0,15.0,17.0,16.0,21.0,2.0,9.0,2.0,,,,,71.0,52.0,6.9,9.0,0.0212846,0,,6.0,3.0,1.0,,,4.0,1.0,2.0,,3.0,2.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,,
12437055,away,Chelsea,Noni Madueke,,,noni-madueke,N. Madueke,M,20,182.0,40178,M,nonzinoo10,966547,EUR,1015718400,M,11,11,False,20.0,16.0,,,0.0,3.0,5.0,13.0,17.0,,2.0,2.0,,,,,71.0,34.0,6.2,11.0,0.0293236,2,,6.0,3.0,,,,1.0,1.0,1.0,,1.0,2.0,2.0,1.0,1.0,0.5292,2.0,,1.0,1.0,,,,,,,,1.0,,,,,,,
12437055,away,Chelsea,Cole Palmer,,,cole-palmer,C. Palmer,M,10,185.0,363781,M,ColdPalmer,982780,EUR,1020643200,M,20,20,False,34.0,29.0,5.0,3.0,0.0,13.0,15.0,17.0,27.0,,9.0,5.0,,4.0,,,90.0,55.0,7.7,13.0,0.284202,3,,2.0,4.0,,,,1.0,,,1.0,4.0,1.0,8.0,,3.0,0.2271,1.0,1.0,,,,,,,1.0,,3.0,,,,,,,,
12437055,away,Chelsea,Pedro Neto,,,pedro-neto,P. Neto,M,7,172.0,39913,M,pedroneto_30,879349,EUR,952560000,M,7,7,False,23.0,20.0,2.0,1.0,0.0,7.0,8.0,13.0,17.0,,8.0,7.0,,4.0,,,90.0,46.0,6.9,13.0,0.0119478,2,,5.0,4.0,,,,2.0,,,,2.0,,2.0,3.0,,0.0559,2.0,,,1.0,1.0,,0.0469,,,,,,,,,,,,
12437055,away,Chelsea,Nicolas Jackson,Nicolas Jackson,,nicolas-jackson,N. Jackson,F,11,186.0,89434,M,NJackson11,1085381,EUR,992995200,F,15,15,False,15.0,12.0,,,0.0,4.0,5.0,8.0,10.0,1.0,6.0,1.0,,3.0,,,90.0,29.0,7.2,6.0,0.0511649,1,,3.0,2.0,2.0,1.0,,1.0,1.0,,2.0,1.0,,,,,0.0769,2.0,,,,1.0,,0.5021,,,,1.0,,,,,,,,
12437055,away,Chelsea,Marc Cucurella,,,marc-cucurella,M. Cucurella,D,3,175.0,37239,M,cucurella3,794939,EUR,901065600,D,3,3,True,17.0,14.0,1.0,1.0,0.0,6.0,8.0,8.0,9.0,1.0,3.0,1.0,,,,,45.0,25.0,6.5,4.0,0.0167815,1,,2.0,1.0,,,,2.0,1.0,,,,1.0,,,1.0,0.0436,,,,,,,,,,,1.0,,,,,,,,
12437055,away,Chelsea,Enzo Fernández,,,enzo-fernandez,E. Fernández,M,8,177.0,121227,M,Enzo8,974505,EUR,979689600,M,8,8,True,15.0,10.0,1.0,,0.0,2.0,2.0,8.0,13.0,,2.0,1.0,,1.0,,,19.0,18.0,6.7,5.0,0.00808541,1,,1.0,,,,,1.0,,,1.0,,,,,,0.1352,,,,1.0,,,,,,,,,,,,,,,
12437055,away,Chelsea,Mykhaylo Mudryk,,,mykhaylo-mudryk,M. Mudryk,M,10,175.0,54452,M,MMudryk10,958966,EUR,978652800,M,10,10,True,5.0,5.0,,,0.0,,,5.0,6.0,,,2.0,,,,,19.0,12.0,6.1,7.0,0.0155164,0,,5.0,1.0,,,,,,1.0,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,
12437055,away,Chelsea,Filip Jørgensen,,,filip-jorgensen,F. Jørgensen,G,12,190.0,13907,M,filipjorgensen1,962053,EUR,1018915200,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437055,away,Chelsea,Tosin Adarabioyo,,,tosin-adarabioyo,T. Adarabioyo,D,4,196.0,10523,M,tosinadarabioyo,352668,EUR,875059200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437055,away,Chelsea,Benoît Badiashile,,,benoit-badiashile,B. Badiashile,D,5,194.0,10555,M,badiashile,904827,EUR,985564800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437055,away,Chelsea,Renato Veiga,,,renato-veiga,R. Veiga,D,12,190.0,11718,M,renatoveiga95,1087359,EUR,1059436800,M,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437055,away,Chelsea,João Félix,,,joao-felix,J. Félix,F,79,181.0,127180,M,JFélix,851671,EUR,942192000,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437055,away,Chelsea,Christopher Nkunku,,,christopher-nkunku,C. Nkunku,F,18,175.0,49218,M,Nkunku,769333,EUR,879465600,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
