match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,player_firstName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,player_lastName,stat_aerialWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_wasFouled,stat_keyPass,stat_shotOffTarget,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_dispossessed,stat_penaltyWon,stat_errorLeadToAGoal,stat_crossNotClaimed,stat_penaltyFaced,stat_penaltyConceded,stat_bigChanceMissed
12117209,home,Palmeiras,José López,jose-lopez,J. López,F,42,188.0,16738,M,,1094179,EUR,976060800,F,42,42,False,,7.0,2.0,1.0,,1.0,1.0,1.0,1.0,6.0,1.0,,,,62.0,11.0,6.9,7.0,0.00012862,1,,,José López,1.0,3.0,3.0,,,,,1.0,,3.0,,,,,,1.0,0.0092,,1.0,,,1.0,,,1.0,,1.0,,,,,,
12117209,home,Palmeiras,Marcos Rocha,marcos-rocha,M. Rocha,D,14,176.0,2464,M,,82576,EUR,597801600,D,2,2,True,,43.0,40.0,3.0,2.0,0.0,19.0,20.0,21.0,26.0,1.0,,,,69.0,57.0,7.2,7.0,0.0329679,0,,3.0,,,3.0,2.0,1.0,,,,2.0,,1.0,1.0,1.0,,,1.0,1.0,,,,3.0,,1.0,,,,,,,,,,,
12117209,home,Palmeiras,Rony,rony,Rony,F,11,167.0,5631,M,Rony,835260,EUR,800150400,F,10,10,True,,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,29.0,4.0,6.8,,0.00128574,1,,,,,,1.0,,,1.0,1.0,,,,,,1.0,,,,0.0125,0.0178,,,,,,,,,,,,,,,
12117209,home,Palmeiras,Rômulo,romulo,Rômulo,M,10,176.0,1438,M,,1105078,EUR,1002412800,M,20,20,True,,7.0,4.0,1.0,,0.0,3.0,3.0,3.0,7.0,1.0,,,,28.0,11.0,6.7,4.0,0.0657348,0,,3.0,Rômulo,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,
12117209,home,Palmeiras,Fabinho,fabinho,Fabinho,M,5,178.0,1291,M,,1117513,EUR,1018310400,M,35,35,True,,5.0,4.0,1.0,,0.0,3.0,4.0,1.0,1.0,,,,,7.0,8.0,,2.0,0.00021227,2,,,,1.0,2.0,1.0,,,,,,,1.0,,,,,,,0.1487,,,,,,2.0,,,,1.0,,,,,,
12117209,home,Palmeiras,Lázaro,lazaro,Lázaro,F,7,181.0,1899,M,,1002556,EUR,1015891200,F,17,17,True,,3.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,,,,7.0,4.0,,,0.00258908,0,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12117209,home,Palmeiras,Marcelo Lomba,marcelo-lomba,M. Lomba,G,14,187.0,2235,M,,34141,EUR,535248000,G,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117209,home,Palmeiras,Mateus Oliveira,mateus-oliveira,M. Oliveira,G,1,199.0,1031,M,,1066689,EUR,1020297600,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,Mateus Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117209,home,Palmeiras,Vanderlan,vanderlan,Vanderlan,D,6,183.0,1727,M,,1067640,EUR,1031356800,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,Vanderlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117209,home,Palmeiras,Agustín Giay,agustin-giay,A. Giay,D,4,180.0,5030,M,,1106603,EUR,1074211200,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,Agustín Giay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117209,home,Palmeiras,Raphael Veiga,raphael-veiga,R. Veiga,M,23,176.0,17123,M,raphaelveiga,840020,EUR,803520000,M,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117209,home,Palmeiras,Luighi Hanri,luighi,Luighi,F,31,182.0,3805,M,,1597267,EUR,1146355200,F,57,57,True,,,,,,,,,,,,,,,,,,,,0,,,Luighi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117209,away,Cuiabá,Walter,walter,Walter,G,22,188.0,774,M,,329055,EUR,564192000,G,1,1,False,True,31.0,26.0,14.0,9.0,0.0,21.0,21.0,5.0,10.0,12.0,,1.0,4.0,90.0,42.0,6.0,5.0,0.00113768,0,-0.7502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
12117209,away,Cuiabá,Railan,railan,Railan,M,2,185.0,87,M,,1047213,EUR,952646400,D,21,21,False,,29.0,25.0,5.0,3.0,0.0,14.0,15.0,11.0,14.0,5.0,,,,90.0,46.0,5.7,8.0,0.00569342,2,,,,,2.0,1.0,,1.0,,,1.0,,,,,1.0,,,2.0,0.0524,0.212,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,
12117209,away,Cuiabá,Marllon,marllon,Marllon,D,3,184.0,365,M,,221206,EUR,703382400,D,4,4,False,,40.0,34.0,6.0,1.0,0.0,28.0,28.0,6.0,12.0,4.0,,,,90.0,53.0,6.0,7.0,0.00160294,1,,,,1.0,3.0,3.0,,5.0,2.0,1.0,1.0,,1.0,,,,,,,0.1484,,,1.0,,1.0,1.0,,,,1.0,,,,,,
12117209,away,Cuiabá,Bruno Alves,bruno-alves,B. Alves,D,3,184.0,261,M,,551810,EUR,671760000,D,34,34,False,,33.0,31.0,3.0,2.0,0.0,24.0,24.0,7.0,9.0,3.0,,,,90.0,41.0,6.1,2.0,0.00193532,0,,,,2.0,2.0,1.0,,3.0,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,
12117209,away,Cuiabá,Gabriel,gabriel,Gabriel,D,44,185.0,190,M,,1465498,EUR,1066435200,D,44,44,False,,7.0,5.0,,,0.0,5.0,5.0,,2.0,,,,,38.0,9.0,6.1,2.0,6.241e-05,0,,,,,,2.0,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,
12117209,away,Cuiabá,Juan Tavares,juan-tavares,J. Tavares,D,63,179.0,44,M,,1141510,EUR,1019692800,D,63,63,False,,32.0,29.0,4.0,3.0,0.0,11.0,12.0,18.0,21.0,3.0,,,,90.0,50.0,5.7,10.0,0.0055998,0,,1.0,Juan Pablo,2.0,6.0,1.0,2.0,4.0,1.0,,,,,2.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,
12117209,away,Cuiabá,Max,max,Max,M,8,187.0,253,M,,1105838,EUR,989539200,M,10,10,False,,18.0,14.0,2.0,1.0,0.0,3.0,5.0,12.0,14.0,1.0,,,,60.0,31.0,6.7,5.0,0.157601,2,,1.0,Max,,2.0,4.0,2.0,1.0,,,,,1.0,1.0,1.0,,,1.0,1.0,0.1538,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,
12117209,away,Cuiabá,Lucas Mineiro,lucas-mineiro,L. Mineiro,M,8,188.0,116,M,,840077,EUR,825120000,M,30,30,False,,27.0,23.0,1.0,,0.0,14.0,14.0,9.0,13.0,3.0,,,,90.0,39.0,6.5,6.0,0.00590839,0,,,,,2.0,6.0,,,4.0,1.0,2.0,,2.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,
12117209,away,Cuiabá,Denilson,denilson,Denilson,M,8,180.0,370,M,,1175760,EUR,985305600,M,27,27,False,,32.0,28.0,3.0,2.0,0.0,13.0,14.0,16.0,19.0,4.0,,,,60.0,46.0,6.7,8.0,0.0744125,1,,1.0,Denilson,1.0,5.0,5.0,1.0,,,,,,1.0,4.0,2.0,,,,1.0,0.0077,,1.0,1.0,2.0,2.0,,1.0,2.0,,1.0,,,,,,
12117209,away,Cuiabá,Lucas Fernandes,lucas-fernandes,Lucas Fernandes,M,33,176.0,222,M,,837871,EUR,874713600,F,18,18,False,,11.0,8.0,,,0.0,4.0,5.0,4.0,7.0,1.0,,,,38.0,16.0,6.4,6.0,0.00079184,0,,1.0,,,3.0,1.0,1.0,,,,2.0,,,,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,
12117209,away,Cuiabá,Isidro Pitta,isidro-pitta,I. Pitta,F,9,183.0,1815,M,,979861,EUR,934588800,F,9,9,False,,19.0,16.0,,,0.0,11.0,11.0,5.0,8.0,,,,,82.0,29.0,6.5,7.0,0.00656251,3,,,,1.0,3.0,3.0,,1.0,,,,,1.0,1.0,,2.0,,,2.0,0.35,1.0297,,,2.0,,1.0,,,1.0,1.0,,,,,,1.0
12117209,away,Cuiabá,Jonathan Cafú,jonathan-cafu,Jonathan Cafú,M,11,175.0,197,M,,790103,EUR,679104000,F,7,7,True,,15.0,14.0,2.0,2.0,0.0,5.0,5.0,10.0,12.0,1.0,,,,52.0,22.0,6.8,4.0,0.0316048,0,,2.0,,1.0,2.0,3.0,,,,,,,,1.0,1.0,,,,1.0,,,,,2.0,1.0,,1.0,,1.0,1.0,,,,,,
12117209,away,Cuiabá,Derik Lacerda,derik-lacerda,D. Lacerda,F,18,190.0,839,M,,994190,EUR,938390400,F,22,22,True,,11.0,8.0,,,0.0,1.0,2.0,8.0,10.0,1.0,,,,52.0,29.0,6.7,9.0,0.112565,1,,1.0,,,3.0,6.0,,,,,,,,4.0,3.0,,,,2.0,0.0934,,,,3.0,2.0,1.0,1.0,,,2.0,,,,,,1.0
12117209,away,Cuiabá,Filipe Augusto,filipe-augusto,Filipe Augusto,M,6,182.0,119,M,,254561,EUR,745113600,M,5,5,True,,16.0,15.0,1.0,1.0,0.0,8.0,8.0,7.0,8.0,1.0,,,,30.0,17.0,6.6,1.0,0.00567752,0,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12117209,away,Cuiabá,Fernando Sobral,fernando-sobral,F. Sobral,M,88,178.0,655,M,,931479,EUR,787708800,M,88,88,True,,14.0,11.0,1.0,,0.0,7.0,7.0,4.0,8.0,2.0,,,,30.0,23.0,6.7,7.0,0.0074267,0,,1.0,,,2.0,3.0,1.0,,1.0,1.0,,,,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,
12117209,away,Cuiabá,Clayson,clayson,Clayson,M,29,166.0,372,M,,811308,EUR,795571200,M,25,25,True,,1.0,,,,0.0,,,,1.0,1.0,,,,8.0,5.0,6.5,4.0,,0,,,,,1.0,,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
12117209,away,Cuiabá,Mateus Pasinato,mateus-pasinato,Mateus Pasinato,G,41,192.0,80,M,,914169,EUR,709689600,G,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117209,away,Cuiabá,Luisão,luisao,Luisão,D,91,191.0,12,M,,1632328,EUR,1121558400,D,91,91,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117209,away,Cuiabá,Hernandes Fagundes,hernandes-fagundes,H. Fagundes,D,13,,8,M,,1836076,EUR,1110499200,D,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117209,away,Cuiabá,Marcelo Henrique,marcelo-henrique,M. Henrique,D,23,178.0,30,M,,1836632,EUR,1109635200,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,Marcelo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117209,away,Cuiabá,Guilherme Madruga,guilherme-madruga,G. Madruga,M,8,187.0,206,M,,1463460,EUR,973900800,D,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,Guilherme Madruga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117209,away,Cuiabá,Eliel,eliel,Eliel,F,22,175.0,94,M,,1391413,EUR,1043539200,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,Eliel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117209,away,Cuiabá,André Luís,andre-luis,A. Luís,F,7,179.0,174,M,,876286,EUR,861580800,F,97,97,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
