match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_aerialWon,stat_duelWon,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,captain,stat_aerialLost,stat_duelLost,stat_wasFouled,stat_goalAssist,stat_challengeLost,stat_unsuccessfulTouch,stat_totalCross,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_wonContest,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_fouls,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
12134237,away,Duluth FC,Ezekiel Foltz,Ezekiel Foltz,,ezekiel-foltz,E. Foltz,,,1,M,1823795,EUR,972172800.0,G,35,35,False,18.0,13.0,10.0,5.0,12.0,13.0,1.0,5.0,8.0,90.0,31.0,6.6,6.0,0,35,,,,4.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,
12134237,away,Duluth FC,Joshua Bellamy,Joshua Bellamy,,joshua-bellamy,J. Bellamy,,,0,M,1823815,EUR,1031788800.0,D,2,2,False,29.0,28.0,2.0,1.0,20.0,20.0,8.0,14.0,3.0,90.0,52.0,6.4,9.0,0,2,,3.0,,1.0,2.0,3.0,2.0,,,,5.0,,,1.0,1.0,5.0,2.0,,,,,,,2.0,,,,,,,
12134237,away,Duluth FC,Jake Starling,,,jake-starling,J. Starling,D,,2,M,982963,EUR,,D,3,3,False,50.0,44.0,9.0,4.0,39.0,40.0,5.0,10.0,6.0,90.0,66.0,6.9,7.0,0,3,2.0,6.0,,7.0,1.0,1.0,,,True,,,2.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,
12134237,away,Duluth FC,Santiago Erazo,,,santiago-erazo,S. Erazo,,,0,M,904476,EUR,,D,23,23,False,62.0,53.0,7.0,7.0,49.0,53.0,4.0,9.0,7.0,85.0,80.0,7.4,11.0,0,23,,5.0,,4.0,6.0,3.0,3.0,,,,,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,
12134237,away,Duluth FC,Colin O'Mahony,Colin O'Mahony,,colin-omahony,C. O'Mahony,,,1,M,1823789,EUR,961372800.0,D,18,18,False,36.0,28.0,3.0,1.0,24.0,27.0,5.0,11.0,4.0,90.0,59.0,5.8,15.0,0,18,,3.0,,1.0,1.0,1.0,1.0,1.0,,,9.0,2.0,,3.0,1.0,2.0,1.0,4.0,,,1.0,,,1.0,,,,,,,
12134237,away,Duluth FC,Ali Nakhid,Ali Nakhid,,ali-nakhid,A. Nakhid,,,4,M,1823782,EUR,948499200.0,M,10,10,False,50.0,43.0,2.0,1.0,37.0,38.0,6.0,12.0,7.0,90.0,59.0,6.3,12.0,0,10,1.0,4.0,,,1.0,,,,,1.0,7.0,2.0,,1.0,2.0,,2.0,2.0,,1.0,,,,2.0,,,,,,,
12134237,away,Duluth FC,Joe Pickering,Joe Pickering,,joe-pickering,J. Pickering,,,0,M,1823811,EUR,893980800.0,M,4,4,False,43.0,35.0,5.0,3.0,27.0,31.0,8.0,12.0,3.0,90.0,58.0,7.0,11.0,1,4,2.0,8.0,,,4.0,6.0,4.0,,,,4.0,,,1.0,1.0,,,1.0,1.0,,,,,2.0,,,,,,,
12134237,away,Duluth FC,Tyler Limmer,Tyler Limmer,,tyler-limmer,T. Limmer,,,0,M,1823842,EUR,861494400.0,M,9,9,False,17.0,13.0,1.0,,10.0,12.0,3.0,8.0,5.0,90.0,30.0,6.4,11.0,1,9,,2.0,,,,1.0,1.0,,,,3.0,,,1.0,1.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,,
12134237,away,Duluth FC,Paul Bobai,Paul Bobai,,paul-bobai,P. Bobai,,,1,M,1823826,EUR,896745600.0,M,21,21,False,15.0,11.0,,,7.0,7.0,4.0,8.0,1.0,63.0,21.0,6.2,7.0,0,21,,1.0,,,,1.0,,,,1.0,3.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,
12134237,away,Duluth FC,Felipe Arteaga,Felipe Arteaga,,felipe-arteaga,F. Arteaga,,,1,M,1823797,EUR,991612800.0,M,17,17,False,14.0,9.0,1.0,1.0,6.0,8.0,3.0,6.0,3.0,75.0,21.0,6.5,8.0,0,17,1.0,1.0,,1.0,2.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,1.0
12134237,away,Duluth FC,Tom Akinola,Tom Akinola,,tom-akinola,T. Akinola,,,0,M,1823841,EUR,979603200.0,F,20,20,False,21.0,17.0,1.0,1.0,8.0,9.0,9.0,13.0,2.0,90.0,29.0,6.4,9.0,0,20,1.0,2.0,,,,1.0,,,,2.0,4.0,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,2.0
12134237,away,Duluth FC,Felipe Oliveira,Felipe Oliveira,,felipe-oliveira,F. Oliveira,,,1,M,1823798,EUR,956880000.0,M,14,14,True,10.0,6.0,1.0,1.0,3.0,5.0,3.0,5.0,1.0,27.0,15.0,6.6,6.0,0,14,,2.0,,1.0,,1.0,1.0,,,,3.0,,,,1.0,,,2.0,,1.0,,,,2.0,,,,,,,
12134237,away,Duluth FC,Stan van den Beld,Stan van den Beld,,stan-van-den-beld,S. v. d. Beld,,,0,M,1823835,EUR,1050710400.0,F,16,16,True,4.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,15.0,6.0,6.5,2.0,0,7,,,,,,,,,,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,
12134237,away,Duluth FC,Jadon Morgan,Jadon Morgan,,jadon-morgan,J. Morgan,,,2,M,1823808,EUR,1108598400.0,M,19,19,True,1.0,,,,,,,1.0,,10.0,2.0,6.5,2.0,0,19,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12134237,away,Duluth FC,Zach Tiemeyer,Zach Tiemeyer,,zach-tiemeyer,Z. Tiemeyer,,,0,M,1823849,EUR,1036972800.0,D,29,29,True,,,,,,,,,,,,,,0,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12134237,away,Duluth FC,Alexandre Paredes,Alexandre Paredes,,alexandre-paredes,A. Paredes,,,1,M,1823781,EUR,1043452800.0,G,33,33,True,,,,,,,,,,,,,,0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12134237,away,Duluth FC,Théo Perez,Théo Perez,,theo-perez,T. Perez,,,0,M,1823839,EUR,1113868800.0,M,22,22,True,,,,,,,,,,,,,,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12134237,away,Duluth FC,Harrison Tibbetts,Harrison Tibbetts,,harrison-tibbetts,H. Tibbetts,,,1,M,1823803,EUR,1053648000.0,F,30,30,True,,,,,,,,,,,,,,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
