match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalCross,stat_errorLeadToAGoal,stat_dispossessed,stat_totalOffside,stat_keyPass,stat_accurateCross,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_outfielderBlock,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_goalAssist,stat_penaltyConceded,stat_bigChanceCreated
11408491,home,Estoril Praia,Daniel Figueira,,,daniel-figueira,D. Figueira,G,99,189,80,M,862060,EUR,900892800,G,99,99,False,True,19.0,16.0,4.0,1.0,16.0,18.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,90.0,26.0,5.8,3.0,0.00011231,0,-2.4011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408491,home,Estoril Praia,João Basso,,,joao-basso,J. Basso,D,13,189,677,M,850955,EUR,853113600,D,13,13,False,,58.0,46.0,6.0,,27.0,33.0,25.0,2.0,2.0,,,,,90.0,79.0,6.1,14.0,0.00521165,0,,19.0,3.0,3.0,5.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11408491,home,Estoril Praia,Bernardo Vital,,,vital-bernardo,B. Vital,D,13,187,192,M,1065442,EUR,978048000,D,3,3,False,,67.0,59.0,10.0,5.0,36.0,38.0,31.0,4.0,4.0,,,,,90.0,83.0,6.8,12.0,0.0131492,0,,23.0,4.0,1.0,6.0,7.0,,1.0,3.0,3.0,2.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
11408491,home,Estoril Praia,Frederik Winther,,,frederik-winther,F. Winther,D,3,186,111,M,985738,EUR,978566400,D,6,6,False,,48.0,43.0,2.0,,27.0,30.0,18.0,6.0,,,,,,84.0,58.0,5.4,6.0,0.00491806,0,,16.0,2.0,,3.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11408491,home,Estoril Praia,Rodrigo Gomes,,,gomes-rodrigo,R. Gomes,M,21,171,1190,M,1006073,EUR,1057536000,M,21,21,False,,39.0,30.0,5.0,3.0,12.0,14.0,28.0,1.0,8.0,,,,,90.0,57.0,6.9,16.0,0.0160574,0,,18.0,,,2.0,3.0,,,2.0,1.0,3.0,1.0,1.0,3.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11408491,home,Estoril Praia,Vinicius Zanocelo,,,vinicius-zanocelo,Vinicius Zanocelo,M,25,184,577,M,973841,EUR,980812800,M,7,7,False,,57.0,50.0,1.0,1.0,25.0,30.0,27.0,1.0,5.0,,,,,90.0,64.0,6.4,8.0,0.0179316,0,,25.0,,2.0,4.0,4.0,2.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11408491,home,Estoril Praia,Mateus Fernandes,,,mateus-fernandes,M. Fernandes,M,18,178,3830,M,1142562,EUR,1089417600,M,82,82,False,,50.0,41.0,5.0,3.0,18.0,20.0,40.0,,6.0,,,,,90.0,82.0,7.2,21.0,0.049903,2,,24.0,1.0,1.0,6.0,9.0,1.0,2.0,1.0,,3.0,5.0,4.0,10.0,,,,2.0,1.0,2.0,2.0,1.0,1.0,0.0504,0.3651,,,,,,,,,,,
11408491,home,Estoril Praia,Heriberto Tavares,,,heriberto-tavares,H. Tavares,F,91,180,195,M,845789,EUR,856310400,M,91,91,False,,31.0,19.0,5.0,2.0,6.0,6.0,27.0,,6.0,,,,,90.0,48.0,6.3,19.0,0.0589135,1,,13.0,,,3.0,3.0,1.0,1.0,1.0,,1.0,2.0,,2.0,,,,1.0,,2.0,,,1.0,0.0083,,,,,,,,,,,,
11408491,home,Estoril Praia,Rafik Guitane,,,rafik-guitane,R. Guitane,F,99,170,2125,M,826210,EUR,927676800,F,10,10,False,,43.0,37.0,2.0,,8.0,8.0,43.0,,1.0,,,,,90.0,71.0,7.8,16.0,0.242973,3,,33.0,,,3.0,9.0,,,1.0,1.0,3.0,3.0,,8.0,,1.0,,4.0,4.0,7.0,5.0,,1.0,0.0858,,2.0,,,,,,,,,,
11408491,home,Estoril Praia,Alejandro Marqués,,,alejandro-marques,A. Marqués,F,9,189,759,M,929894,EUR,965347200,F,9,9,False,,11.0,10.0,,,7.0,7.0,5.0,,1.0,,,,,90.0,34.0,6.7,8.0,0.00285933,5,,3.0,,1.0,2.0,2.0,,,,,2.0,1.0,,1.0,,1.0,,1.0,,1.0,,2.0,1.0,1.5266,1.8541,2.0,2.0,1.0,1.0,1.0,,,,,,
11408491,home,Estoril Praia,Joao Marques,,,marques-joao,J. Marques,M,11,179,304,M,1087321,EUR,1013558400,F,33,33,False,,7.0,1.0,,,1.0,2.0,5.0,1.0,,,,,,45.0,14.0,6.4,9.0,7.36e-06,0,,,,,4.0,2.0,,,1.0,,1.0,1.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,
11408491,home,Estoril Praia,Cassiano,,,cassiano,Cassiano,F,90,184,251,M,157023,EUR,613958400,F,11,11,True,,5.0,4.0,,,1.0,1.0,5.0,,,,,,,45.0,12.0,7.0,2.0,0.00140537,3,,3.0,1.0,,2.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,2.0,,0.3719,0.0639,1.0,,,,,,,,,,
11408491,home,Estoril Praia,João Carlos,,,joao-carlos,J. Carlos,F,,187,69,M,880129,EUR,794016000,F,20,20,True,,3.0,1.0,,,,,3.0,,,,,,,12.0,8.0,6.5,3.0,0.0136592,2,,1.0,,2.0,,2.0,,,,,1.0,,,,,,,1.0,,,,,1.0,0.0481,,1.0,,1.0,,,,,,,,
11408491,home,Estoril Praia,Marcelo Carné,,,marcelo-carne,M. Carné,G,1,188,61,M,243463,EUR,634262400,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408491,home,Estoril Praia,Volnei Feltes,,,feltes-volnei,V. Feltes,D,30,188,64,M,1065440,EUR,955756800,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408491,home,Estoril Praia,Tiago Araújo,,,tiago-araujo,T. Araújo,D,20,184,265,M,997024,EUR,985651200,D,78,78,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408491,home,Estoril Praia,Eliaquim Mangala,,,eliaquim-mangala,E. Mangala,D,,188,392,M,42892,EUR,666403200,D,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408491,home,Estoril Praia,Mor Ndiaye,,,mor-ndiaye,M. Ndiaye,M,19,185,163,M,979225,EUR,974764800,M,64,64,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408491,home,Estoril Praia,Michel Costa,,,michel-costa,Michel,M,10,165,40,M,1015938,EUR,1008806400,M,48,48,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408491,home,Estoril Praia,Fabrício Garcia,,,fabricio-garcia,F. Garcia,F,98,172,81,M,1190120,EUR,988934400,F,98,98,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408491,away,Vitória SC,Charles,,,charles,Charles,G,27,186,127,M,155985,EUR,760320000,G,27,27,False,,23.0,10.0,17.0,4.0,9.0,11.0,12.0,1.0,11.0,6.0,1.0,,,90.0,36.0,8.0,13.0,7.692e-05,0,1.2831,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,,,
11408491,away,Vitória SC,Jorge Fernandes,,,jorge-fernandes,J. Fernandes,D,44,193,145,M,814673,EUR,859939200,D,44,44,False,,22.0,18.0,5.0,2.0,12.0,14.0,8.0,4.0,2.0,,,,,90.0,28.0,6.7,4.0,0.00384521,0,,6.0,,3.0,2.0,5.0,1.0,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11408491,away,Vitória SC,Toni Borevković,,,toni-borevkovic,T. Borevković,D,24,194,270,M,886843,EUR,866592000,D,24,24,False,,17.0,9.0,7.0,1.0,7.0,10.0,7.0,5.0,3.0,,,,,90.0,28.0,6.6,8.0,0.00052311,1,,2.0,1.0,1.0,2.0,3.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,0.005,,1.0,,,,1.0,,,,,,
11408491,away,Vitória SC,Tomás Ribeiro,,,tomas-ribeiro,T. Ribeiro,D,16,185,137,M,996765,EUR,925430400,D,4,4,False,,26.0,18.0,5.0,3.0,8.0,10.0,17.0,3.0,2.0,,,,,90.0,38.0,7.0,10.0,0.0263052,0,,10.0,2.0,1.0,3.0,2.0,,3.0,1.0,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,
11408491,away,Vitória SC,Bruno Gaspar,,,bruno-gaspar,B. Gaspar,D,76,180,173,M,252819,EUR,735350400,M,76,76,False,,24.0,19.0,4.0,2.0,6.0,7.0,18.0,1.0,1.0,,,,,90.0,49.0,6.8,12.0,0.0087225,0,,13.0,,,2.0,2.0,,1.0,1.0,1.0,2.0,,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,
11408491,away,Vitória SC,Tiago Silva,,,tiago-silva,T. Silva,M,77,170,351,M,252095,EUR,738979200,M,10,10,False,True,42.0,30.0,4.0,2.0,13.0,17.0,30.0,3.0,3.0,,,,,89.0,61.0,6.9,19.0,0.0146477,2,,17.0,,1.0,6.0,5.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,,1.0,,1.0,,,,1.0,1.0,0.0488,0.1179,,,,,1.0,,,,,,
11408491,away,Vitória SC,Tomás Händel,Tomás Händel,,tomas-handel,T. Händel,M,20,180,888,M,1131048,EUR,975283200,M,8,8,False,,31.0,26.0,2.0,1.0,11.0,11.0,21.0,,7.0,,,,,90.0,41.0,6.2,11.0,0.00788605,0,,15.0,,,7.0,1.0,1.0,,1.0,1.0,2.0,,3.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,
11408491,away,Vitória SC,Ricardo Mangas,Ricardo,Mangas,mangas-ricardo,R. Mangas,D,91,179,1156,M,878496,EUR,890179200,M,19,19,False,,15.0,13.0,1.0,1.0,4.0,5.0,11.0,2.0,4.0,,,,,90.0,36.0,6.5,8.0,0.01012,0,,9.0,,,2.0,3.0,,3.0,1.0,1.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,
11408491,away,Vitória SC,Jota Silva,,,jota-silva,J. Silva,F,26,179,2828,M,1011895,EUR,933465600,F,11,11,False,,21.0,11.0,3.0,1.0,3.0,5.0,16.0,1.0,4.0,,,,,89.0,36.0,7.2,19.0,0.0741902,1,,8.0,,1.0,4.0,4.0,1.0,1.0,1.0,,7.0,1.0,1.0,,,,1.0,1.0,,3.0,1.0,1.0,,0.0361,0.1178,,,,1.0,,,,,,,1.0
11408491,away,Vitória SC,Nélson Oliveira,,,nelson-oliveira,N. Oliveira,F,7,186,461,M,42898,EUR,681609600,F,79,79,False,,10.0,7.0,1.0,,2.0,3.0,8.0,,1.0,,,,,57.0,24.0,7.1,11.0,0.00224965,1,,5.0,5.0,1.0,8.0,3.0,,1.0,,,6.0,2.0,2.0,1.0,,1.0,,,,,,1.0,,0.0625,0.2757,,,,1.0,,,,,,,
11408491,away,Vitória SC,João Mendes,,,joao-mendes,J. Mendes,M,10,183,228,M,857376,EUR,782697600,F,17,17,False,,18.0,15.0,3.0,2.0,5.0,5.0,13.0,,6.0,,,,,73.0,35.0,8.6,7.0,0.185318,3,,10.0,,,4.0,5.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,2.0,,5.0,3.0,1.0,,0.2299,0.0875,2.0,1.0,,1.0,,,,,1.0,,
11408491,away,Vitória SC,Adrián Butzke,,,adrian-butzke,A. Butzke,F,3,191,100,M,991292,EUR,922752000,F,22,22,True,,10.0,8.0,,,4.0,5.0,5.0,4.0,,,,,,33.0,25.0,6.8,4.0,0.00217084,1,,4.0,2.0,3.0,4.0,5.0,,,,,,1.0,,,,1.0,,,,2.0,1.0,,,0.011,,1.0,,,,,,,,,,
11408491,away,Vitória SC,André André,,,andre-andre,A. André,M,11,174,123,M,59777,EUR,620092800,M,21,21,True,,9.0,7.0,,,4.0,4.0,5.0,1.0,1.0,,,,,17.0,12.0,6.5,2.0,0.00151958,0,,3.0,,,4.0,2.0,1.0,,1.0,1.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
11408491,away,Vitória SC,Manuel Silva,,,manuel-silva,M. Silva,M,16,190,1034,M,1085740,EUR,992304000,M,6,6,True,,2.0,1.0,,,1.0,2.0,,,1.0,,,,,1.0,3.0,,1.0,4.21e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
