match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,confirmed,isHome,id,incidentClass,player_id,player_name,playerName,reason,rescinded,injury,length
10438101,FT,1.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
10438101,,,,,90,9.0,,1,,,varDecision,True,False,15575.0,penaltyNotAwarded,351432.0,Yony González,,,,,
10438101,,,,,90,6.0,,1,,,card,,True,120635985.0,yellow,981217.0,Gustavo Assunção,Gustavo Assunção,Foul,False,,
10438101,,,,,90,3.0,,1,,,substitution,,True,121583237.0,regular,,,,,,False,
10438101,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,,8.0
10438101,,,,,88,,,3,,,card,,False,120635977.0,yellow,33538.0,Maurício,Maurício,Foul,False,,
10438101,,,,,87,,,4,,,substitution,,False,121583234.0,regular,,,,,,False,
10438101,,1.0,0.0,,85,,,6,,,goal,,True,168155183.0,regular,1141665.0,Leandro Sanca,,,,,
10438101,,,,,79,,,12,,,card,,False,120635973.0,yellow,803145.0,Pedro Sá,Pedro Sá,Foul,False,,
10438101,,,,,74,,,17,,,substitution,,False,121583232.0,regular,,,,,,False,
10438101,,,,,74,,,17,,,substitution,,False,121583231.0,regular,,,,,,False,
10438101,,,,,71,,,20,,,substitution,,True,121583228.0,regular,,,,,,False,
10438101,,,,,70,,,21,,,card,,False,120635957.0,yellow,879934.0,Lucas Ventura,Lucas Ventura,Foul,False,,
10438101,,,,,64,,,27,,,substitution,,False,121583220.0,regular,,,,,,False,
10438101,,,,,46,,,45,,,substitution,,False,121583104.0,injury,,,,,,True,
10438101,,,,,46,,,45,,,substitution,,True,121583141.0,regular,,,,,,False,
10438101,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
10438101,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,,3.0
10438101,,,,,21,,,25,,,substitution,,True,121582805.0,injury,,,,,,True,
10438101,,,,,-5,,,6,,,card,,True,120635986.0,red,897623.0,Alexandru Dobre,Mihai Alexandru Dobre,Argument,False,,
