match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,captain,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_keyPass,stat_dispossessed,stat_totalContest,stat_wonContest,stat_wasFouled,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_hitWoodwork
10438101,home,Famalicão,Deni Júnior,,,deni-junior,D. Júnior,F,7,187,106,M,331855,EUR,806025600,F,70,70,False,6.0,3.0,,,2.0,3.0,1.0,4.0,4.0,,6.0,1.0,4.0,1.0,,,,45.0,15.0,6.5,7.0,0,1.0,,1.0,,,,,,,,,,,2.0,,1.0,,1.0,,,1.0,,,,
10438101,home,Famalicão,Gustavo Assunção,,,gustavo-assuncao,G. Assunção,M,12,178,266,M,981217,EUR,954374400,M,12,12,True,40.0,32.0,6.0,3.0,19.0,21.0,14.0,21.0,2.0,2.0,10.0,5.0,2.0,4.0,,,,69.0,52.0,6.7,12.0,0,2.0,1.0,2.0,,,,,1.0,,,,,,1.0,6.0,,1.0,,2.0,1.0,1.0,,1.0,,
10438101,home,Famalicão,Pablo Felipe,Pablo Felipe Pereira de Jesus,,pablo-felipe,P. Felipe,F,19,184,2627,M,1101174,EUR,1073001600,M,77,77,True,15.0,12.0,2.0,2.0,1.0,2.0,11.0,13.0,4.0,1.0,8.0,4.0,,1.0,,,,45.0,28.0,6.8,9.0,1,,,,,,,1.0,,,,,,,4.0,3.0,,4.0,1.0,2.0,2.0,1.0,,,,
10438101,home,Famalicão,Leandro Sanca,,,sanca-leandro,L. Sanca,M,11,184,101,M,1141665,EUR,946944000,F,9,9,True,3.0,2.0,,,,,2.0,3.0,,1.0,,2.0,,,,,,19.0,8.0,7.5,2.0,3,,,,,2.0,1.0,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0,
10438101,home,Famalicão,Martín Aguirregabiria,,,martin-aguirregabiria,M. Aguirregabiria,D,20,178,74,M,868262,EUR,831686400,D,32,32,True,,,,,,,,,,,,,,,,,,9.0,,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10438101,home,Famalicão,Ivan Zlobin,,,ivan-zlobin,I. Zlobin,G,1,191,247,M,788203,EUR,857692800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10438101,home,Famalicão,Rúben Lima,,,ruben-lima,R. Lima,D,,176,41,M,59772,EUR,623376000,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10438101,home,Famalicão,David Tavares,,,david-tavares,D. Tavares,M,8,180,264,M,878494,EUR,921801600,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10438101,home,Famalicão,André Simões,,,andre-simoes,A. Simões,M,16,177,73,M,169945,EUR,629769600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10438101,home,Famalicão,Gustavo Sá,,,gustavo-sa,G. Sá,M,20,186,1268,M,1563665,EUR,1100131200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10438101,away,Portimonense SAD,Kosuke Nakamura,,,kosuke-nakamura,K. Nakamura,G,23,185,357,M,155775,EUR,793843200,G,32,32,False,36.0,29.0,16.0,9.0,23.0,24.0,6.0,12.0,,,,,2.0,6.0,4.0,5.0,,90.0,44.0,7.6,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0
10438101,away,Portimonense SAD,Fahd Moufi,,,fahd-moufi,F. Moufi,D,18,179,913,M,801066,EUR,831254400,D,18,18,False,9.0,5.0,,,1.0,2.0,4.0,8.0,,1.0,3.0,4.0,1.0,2.0,,,,45.0,19.0,6.5,7.0,1,1.0,,1.0,,,,1.0,1.0,,,,,,,,,1.0,,2.0,,2.0,,,,
10438101,away,Portimonense SAD,Pedrão,,,pedrao,Pedrão,D,44,194,152,M,931811,EUR,862617600,D,44,44,False,41.0,31.0,1.0,1.0,17.0,21.0,14.0,22.0,3.0,2.0,7.0,4.0,4.0,9.0,,,,87.0,66.0,6.9,14.0,3,2.0,,1.0,,,1.0,2.0,1.0,1.0,,,,1.0,,4.0,,1.0,,1.0,1.0,,,,,
10438101,away,Portimonense SAD,Lucas Alves,,,lucas-alves,L. Alves,D,4,193,57,M,350160,EUR,711763200,D,4,4,False,57.0,49.0,12.0,7.0,36.0,38.0,13.0,19.0,,1.0,1.0,3.0,,11.0,,,,90.0,62.0,7.0,8.0,2,,,1.0,,,2.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,
10438101,away,Portimonense SAD,Park Ji-soo,,,park-ji-soo,P. Ji-soo,D,5,184,69,M,958647,EUR,771465600,D,23,23,False,49.0,41.0,7.0,2.0,28.0,31.0,13.0,18.0,2.0,3.0,4.0,4.0,4.0,1.0,,,,90.0,59.0,6.9,9.0,1,,,,,,1.0,,1.0,1.0,,,2.0,,,1.0,,,1.0,,,,,,,
10438101,away,Portimonense SAD,Filipe Relvas,,,filipe-relvas,F. Relvas,D,44,192,529,M,1131931,EUR,937785600,D,22,22,False,28.0,18.0,4.0,3.0,9.0,14.0,9.0,17.0,4.0,4.0,4.0,7.0,4.0,5.0,,,,90.0,50.0,7.1,15.0,1,3.0,,,,1.0,,,1.0,1.0,,,,1.0,,,,2.0,,1.0,1.0,1.0,,,,
10438101,away,Portimonense SAD,Lucas Ventura,,,lucas-ventura,Lucas Ventura,M,25,180,163,M,879934,EUR,895536000,M,25,25,False,18.0,17.0,1.0,,6.0,7.0,12.0,13.0,,2.0,4.0,5.0,,4.0,,,,74.0,27.0,6.9,3.0,1,2.0,1.0,,,1.0,,,1.0,1.0,,,,,,3.0,,1.0,1.0,,,2.0,,,,
10438101,away,Portimonense SAD,Pedro Sá,,,pedro-sa,P. Sá,M,21,175,37,M,803145,EUR,754704000,M,21,21,False,52.0,41.0,11.0,7.0,23.0,27.0,18.0,26.0,1.0,3.0,8.0,6.0,3.0,8.0,,,,90.0,65.0,6.7,13.0,0,1.0,,2.0,,,,,,,True,,1.0,,,4.0,,1.0,1.0,,,3.0,,,,1.0
10438101,away,Portimonense SAD,Maurício,,,mauricio,Maurício,M,27,180,163,M,33538,EUR,593395200,M,8,8,False,36.0,28.0,3.0,3.0,21.0,21.0,8.0,16.0,,,9.0,5.0,1.0,5.0,,,,90.0,49.0,6.3,11.0,1,1.0,1.0,3.0,,,,1.0,1.0,1.0,,,,,1.0,4.0,,,2.0,1.0,1.0,3.0,,,,
10438101,away,Portimonense SAD,Bryan Róchez,,,bryan-rochez,B. Róchez,F,35,181,256,M,796395,EUR,788918400,F,35,35,False,9.0,5.0,,,1.0,2.0,4.0,7.0,2.0,5.0,3.0,9.0,,,,,,64.0,23.0,7.1,11.0,2,,,1.0,,1.0,1.0,,,,,,1.0,,7.0,,,,,,,4.0,,,,
10438101,away,Portimonense SAD,Rui Gomes,,,gomes-rui,R. Gomes,M,12,172,41,M,993246,EUR,873331200,F,70,70,False,17.0,12.0,2.0,,4.0,6.0,12.0,22.0,,2.0,4.0,5.0,1.0,4.0,,,,74.0,44.0,7.3,18.0,1,11.0,4.0,,,,1.0,,,,,,,1.0,2.0,,,5.0,2.0,3.0,1.0,2.0,,,,
10438101,away,Portimonense SAD,Zié Ouattara,,,zie-ouattara,Z. Ouattara,D,24,178,133,M,1005407,EUR,947376000,D,3,3,True,14.0,9.0,2.0,2.0,4.0,6.0,5.0,10.0,2.0,,3.0,2.0,3.0,1.0,,,,45.0,25.0,6.6,9.0,0,2.0,,,,,,,2.0,1.0,,,,,1.0,,,1.0,,1.0,,,,,,
10438101,away,Portimonense SAD,Ricardo Matos,,,ricardo-matos,R. Matos,F,17,181,151,M,976416,EUR,953942400,F,17,17,True,5.0,5.0,,,2.0,2.0,3.0,3.0,4.0,,4.0,2.0,,,,,,26.0,9.0,6.6,1.0,1,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,,
10438101,away,Portimonense SAD,Mohamed Diaby,,,mohamed-diaby,M. Diaby,M,,188,46,M,892208,EUR,841708800,M,24,24,True,10.0,3.0,,,1.0,3.0,2.0,7.0,2.0,4.0,2.0,5.0,1.0,1.0,,,,16.0,12.0,6.6,7.0,0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
10438101,away,Portimonense SAD,Yony González,,,yony-gonzalez,Y. González,F,11,182,381,M,351432,EUR,773884800,F,15,15,True,2.0,1.0,,,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,,,16.0,8.0,6.5,3.0,1,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,
10438101,away,Portimonense SAD,Yago Cariello,,,yago-cariello,Yago,F,99,185,310,M,1019266,EUR,933033600,F,99,99,True,2.0,1.0,,,,,1.0,2.0,1.0,2.0,2.0,2.0,,,,,,15.0,6.0,6.8,2.0,2,,,,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,
10438101,away,Portimonense SAD,Matheus Nogueira,,,matheus-nogueira,Matheus Nogueira,G,40,191,118,M,977806,EUR,874713600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10438101,away,Portimonense SAD,Moustapha Seck,,,moustapha-seck,M. Seck,D,24,176,148,M,807292,EUR,825033600,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10438101,away,Portimonense SAD,Paulo Estrela,Paulo,Estrela,paulo-estrela,P. Estrela,M,20,167,55,M,855664,EUR,919468800,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
10438101,away,Portimonense SAD,Henrique Jocu,,,henrique-jocu,H. Jocu,M,28,171,83,M,976408,EUR,999993600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
