match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_wonContest,stat_keyPass,stat_dispossessed,captain,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated
10411736,home,Juventus,Wojciech Szczęsny,wojciech-szczesny,W. Szczęsny,G,25,196,95111,M,wojciech.szczesny1,50490,EUR,640396800,G,1,1,False,19.0,16.0,7.0,4.0,14.0,15.0,2.0,4.0,1.0,7.0,2.0,3.0,1.0,1.0,90.0,28.0,6.8,3.0,0.0,0.0,0.00033485,0,0.3744,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411736,home,Juventus,Mattia De Sciglio,mattia-de-sciglio,M. De Sciglio,D,,183,1055,M,,137667,EUR,719539200,D,2,2,False,47.0,39.0,5.0,2.0,21.0,23.0,18.0,28.0,1.0,3.0,,,,,90.0,79.0,6.6,17.0,0.0417,0.0,0.0182928,2,,4.0,1.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,
10411736,home,Juventus,Bremer,bremer,Bremer,D,3,188,9433,M,Bremer,885197,EUR,858643200,D,3,3,False,51.0,48.0,3.0,2.0,33.0,35.0,15.0,16.0,5.0,8.0,,,,,90.0,64.0,7.1,3.0,0.0,0.0,0.00742905,0,,,2.0,3.0,6.0,,,,1.0,1.0,,,,,5.0,1.0,2.0,2.0,,,,,,,,,,,
10411736,home,Juventus,Danilo,danilo,Danilo,D,13,184,15175,M,Danilo,124992,EUR,679536000,D,6,6,False,68.0,63.0,4.0,3.0,39.0,41.0,24.0,27.0,3.0,7.0,,,,,90.0,78.0,7.4,6.0,0.0,0.0,0.00721317,0,,,,,6.0,,1.0,,3.0,1.0,1.0,,,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,
10411736,home,Juventus,Alex Sandro,alex-sandro,A. Sandro,D,26,181,13242,M,alxsndro12,84854,EUR,664848000,D,12,12,False,68.0,65.0,3.0,3.0,28.0,28.0,37.0,43.0,,6.0,,,,,90.0,87.0,6.8,11.0,0.0187,0.0,0.021642,1,,3.0,,3.0,3.0,,1.0,1.0,1.0,1.0,2.0,,,,1.0,,,2.0,1.0,1.0,1.0,,,,,,,,
10411736,home,Juventus,Adrien Rabiot,adrien-rabiot,A. Rabiot,M,12,191,11335,M,adrienrabiot_25,250737,EUR,796867200,M,25,25,False,24.0,22.0,2.0,2.0,8.0,9.0,14.0,16.0,,2.0,,,,,58.0,31.0,7.0,4.0,0.0,0.0,0.0135059,0,,1.0,2.0,3.0,5.0,,2.0,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,2.0,1.0,,,,,,,,,
10411736,home,Juventus,Manuel Locatelli,manuel-locatelli,M. Locatelli,M,5,185,8228,M,locamanuel73,363860,EUR,884217600,M,5,5,False,53.0,42.0,2.0,,15.0,17.0,27.0,36.0,1.0,4.0,,,,,86.0,65.0,6.9,13.0,0.0,0.0,0.0255737,0,,,2.0,5.0,4.0,,1.0,,2.0,,1.0,,,,2.0,1.0,2.0,2.0,,2.0,,,,,,,,,
10411736,home,Juventus,Juan Cuadrado,juan-cuadrado,J. Cuadrado,M,11,179,11319,M,cuadrado,47743,EUR,580608000,M,11,11,False,42.0,34.0,2.0,2.0,13.0,13.0,22.0,31.0,,6.0,,,,,77.0,55.0,7.0,12.0,0.2336,0.3439,0.0340865,4,,2.0,1.0,7.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,True,1.0,2.0,,,,,
10411736,home,Juventus,Fabio Miretti,fabio-miretti,F. Miretti,M,21,179,3225,M,,1010223,EUR,1059868800,M,20,20,False,36.0,31.0,2.0,1.0,12.0,13.0,20.0,24.0,,5.0,,,,,77.0,47.0,6.9,8.0,0.1444,0.0,0.0724713,2,,1.0,,2.0,3.0,,1.0,,1.0,,3.0,1.0,,,,,,2.0,1.0,1.0,,,1.0,,2.0,,,,
10411736,home,Juventus,Filip Kostić,filip-kostic,F. Kostić,M,18,184,7055,M,filipkostic,126588,EUR,720576000,M,17,17,False,41.0,36.0,,,13.0,13.0,24.0,40.0,,3.0,,,,,90.0,66.0,6.5,21.0,0.0286,0.0,0.0302771,2,,12.0,,5.0,2.0,,4.0,1.0,2.0,2.0,1.0,,,,,,1.0,1.0,,1.0,,,1.0,,1.0,,,,
