match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_accurateLongBalls,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_wonTackle,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_penaltyConceded,stat_fouls,stat_dispossessed,stat_unsuccessfulTouch,stat_goalAssist,stat_blockedScoringAttempt,captain,stat_totalOffside,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyWon,stat_bigChanceCreated
10389875,home,Montpellier,Jonas Omlin,jonas-omlin,J. Omlin,G,18,189,392,M,571622,EUR,758160000,G,1,1,False,26.0,24.0,2.0,24.0,25.0,1.0,1.0,6.0,1.0,1.0,90.0,30.0,6.1,2.0,0.0,0.0,0.00015924,61.289978936078,10.0,24.15,9.24,0,-0.2636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389875,home,Montpellier,Falaye Sacko,falaye-sacko,F. Sacko,D,77,179,2233,M,796372,EUR,799286400,D,77,77,False,32.0,26.0,1.0,14.0,15.0,18.0,2.0,3.0,,,76.0,41.0,6.6,7.0,0.1299,0.0,0.311141,139.81353266832,19.0,16.59,32.865,1,,12.0,1.0,1.0,1.0,1.0,1.0,1.0,44.646818402998,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389875,home,Montpellier,Nicolas Cozza,nicolas-cozza,N. Cozza,D,3,178,184,M,886286,EUR,915753600,D,31,31,False,67.0,61.0,7.0,40.0,40.0,28.0,3.0,6.0,1.0,,90.0,75.0,6.6,6.0,0.0,0.0,0.136292,378.00288198583,47.0,200.76,18.48,0,,22.0,1.0,,,,2.0,1.0,24.545594798252,1.0,1.0,4.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10389875,home,Montpellier,Mamadou Sakho,mamadou-sakho,M. Sakho,D,,187,317,,21134,EUR,634867200,D,75,75,False,81.0,79.0,3.0,56.0,57.0,24.0,7.0,5.0,3.0,,83.0,90.0,7.5,2.0,0.0666,0.2909,0.00688906,302.45833102965,47.0,193.83,15.225,1,,23.0,,,,,1.0,2.0,,,,3.0,,1.0,2.0,2.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
10389875,home,Montpellier,Theo Sainte Luce,theo-sainte-luce,T. S. Luce,D,17,181,53,M,901152,EUR,908841600,D,17,17,False,47.0,43.0,1.0,12.0,14.0,36.0,4.0,4.0,,,90.0,79.0,6.4,16.0,0.0207,0.0,0.127523,195.67654312941,30.0,1.6799999999999,16.275,1,,32.0,3.0,2.0,,1.0,1.0,3.0,,,2.0,,1.0,,1.0,7.0,1.0,1.0,1.0,,,,,,,2.0,2.0,3.0,,,,,,,,,,,
10389875,home,Montpellier,Khalil Fayad,khalil-fayad,K. Fayad,M,10,172,588,M,1387157,EUR,1086739200,M,22,22,False,43.0,38.0,4.0,26.0,27.0,16.0,2.0,2.0,,,46.0,50.0,5.8,6.0,0.0,0.0,0.00864716,149.15173593372,23.0,34.44,12.705,0,,12.0,,,,,,2.0,,,,1.0,,1.0,,3.0,,,1.0,Khalil Fayad,,,,,,2.0,,1.0,,,,,,,,,,,
10389875,home,Montpellier,Arnaud Nordin,nordin-arnaud,A. Nordin,M,70,170,384,M,848458,EUR,900633600,M,7,7,False,26.0,21.0,1.0,10.0,12.0,16.0,3.0,6.0,2.0,,83.0,40.0,6.8,9.0,0.0873,0.0,0.175578,168.03322802261,23.0,53.76,23.205,1,,13.0,2.0,2.0,,,,,40.292905464842,3.0,1.0,1.0,2.0,,1.0,3.0,,,,,,,,,,1.0,,2.0,1.0,1.0,,,,,,,,,
10389875,home,Montpellier,Jordan Ferri,jordan-ferri,J. Ferri,M,4,172,146,M,123229,EUR,700358400,M,12,12,False,105.0,99.0,15.0,44.0,44.0,65.0,2.0,3.0,,,90.0,114.0,7.1,11.0,0.0,0.0,0.0933171,447.15579648986,64.0,178.29,30.975,0,,56.0,4.0,,,,,1.0,32.345609918504,1.0,2.0,11.0,1.0,,1.0,3.0,2.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,
10389875,home,Montpellier,Teji Savanier,teji-savanier,T. Savanier,M,11,171,790,M,156682,EUR,693360000,M,11,11,False,75.0,57.0,10.0,22.0,24.0,62.0,7.0,7.0,2.0,,90.0,102.0,7.8,31.0,0.1513,0.2371,0.330709,429.29528953801,59.0,52.605,19.74,3,,37.0,11.0,5.0,5.0,,,,28.246798909863,2.0,3.0,2.0,2.0,1.0,,2.0,,,,,,2.0,,,,1.0,,2.0,,1.0,True,,,,,,,,
10389875,home,Montpellier,Wahbi Khazri,wahbi-khazri,W. Khazri,F,,176,1610,M,51640,EUR,665971200,M,99,99,False,20.0,16.0,2.0,7.0,7.0,13.0,9.0,6.0,4.0,,84.0,42.0,6.7,9.0,0.0977,0.2483,0.0130324,88.275204279693,12.0,-8.19,7.35,1,,9.0,,6.0,4.0,,,1.0,,,,2.0,,,,8.0,2.0,2.0,1.0,,,1.0,,,,1.0,3.0,,,,,1.0,,,,,,,
