match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_expectedGoals,player_firstName,player_lastName,stat_shotOffTarget,stat_ownGoals,stat_wasFouled,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_penaltyWon,captain,stat_goals,stat_totalOffside,player_sofascoreId,stat_penaltyFaced,stat_lastManTackle,stat_penaltyConceded,stat_goalAssist
11391436,home,Montpellier,Akor Adams,akor-adams,A. Adams,F,9,190,25542,M,946381,EUR,949104000,F,8,8,False,13.0,9.0,,,,1.0,9.0,12.0,,1.0,,,,90.0,27.0,5.9,9.0,0.0593891,6,,,,1.0,3.0,5.0,5.0,1.0,,1.0,,,,1.0,,4.0,2.0,,,1.0,0.6856,,,3.0,,1.0,0.104475,3.0,2.0,,,,1.0,,,,,
11391436,home,Montpellier,Wahbi Khazri,wahbi-khazri,W. Khazri,F,,176,1610,M,51640,EUR,665971200,F,10,10,True,12.0,9.0,,,2.0,3.0,7.0,10.0,,2.0,,,,24.0,18.0,6.6,6.0,0.00382927,1,,1.0,,,1.0,2.0,1.0,,,2.0,,,,,,,,,,,0.0026,,,,,,0.0146427,,1.0,,,,,,,,,
11391436,home,Montpellier,Arnaud Nordin,nordin-arnaud,A. Nordin,M,70,170,384,M,848458,EUR,900633600,F,7,7,True,6.0,6.0,,,2.0,2.0,4.0,7.0,,,,,,8.0,13.0,6.8,3.0,0.00968953,0,,3.0,,,,,2.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391436,home,Montpellier,Dimitry Bertaud,bertaud-dimitry,D. Bertaud,G,16,179,4975,M,794465,EUR,897091200,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d_bertaud16,,,,
11391436,home,Montpellier,Bećir Omeragić,becir-omeragic,B. Omeragić,D,27,187,462,M,940918,EUR,1011484800,D,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391436,home,Montpellier,Lucas Mincarelli Davin,mincarelli-davin-lucas,L. M. Davin,D,21,180,94,M,1512339,EUR,1074124800,D,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391436,home,Montpellier,Enzo Tchato Mbiayi,enzo-tchato-mbiayi,E. T. Mbiayi,D,29,180,511,M,1103548,EUR,1038009600,D,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Enzo Tchato Mbiayi,,,,,,,,,,,,,,,,
11391436,home,Montpellier,Sacha Delaye,sacha-delaye,S. Delaye,M,19,171,34,M,1122641,EUR,1019520000,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Sacha Delaye,,,,,,,,,,,,,,,,
11391436,home,Montpellier,Kelvin Yeboah,kelvin-yeboah,K. Yeboah,F,9,185,975,M,940262,EUR,957571200,F,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391436,home,Montpellier,Serigne Faye,faye-serigne,S. Faye,F,14,186,47,M,1467065,EUR,1081123200,F,43,43,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Serigne Faye,,,,,,,,,,,,,,,,
11391436,away,Stade Brestois,Marco Bizot,marco-bizot,M. Bizot,G,40,194,898,M,100390,EUR,668563200,G,40,40,False,30.0,15.0,25.0,10.0,5.0,6.0,10.0,24.0,,10.0,3.0,3.0,4.0,90.0,40.0,7.6,15.0,0.00253455,0,0.29678,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,
11391436,away,Stade Brestois,Kenny Lala,kenny-lala,K. Lala,D,77,178,604,M,141080,EUR,686448000,D,27,27,False,49.0,34.0,12.0,6.0,13.0,19.0,22.0,31.0,3.0,7.0,,,,90.0,77.0,6.9,19.0,0.0225269,1,,1.0,1.0,1.0,,3.0,4.0,,1.0,1.0,1.0,,1.0,3.0,1.0,,1.0,,,,0.0227,,,1.0,,,,,,,,,,,,,,
11391436,away,Stade Brestois,Brendan Chardonnet,brendan-chardonnet,B. Chardonnet,D,5,181,234,M,328035,EUR,788054400,D,5,5,False,32.0,23.0,12.0,4.0,15.0,18.0,9.0,15.0,14.0,2.0,,,,90.0,55.0,7.5,10.0,0.163932,0,,1.0,1.0,2.0,1.0,4.0,5.0,,1.0,,,1.0,1.0,3.0,3.0,,1.0,1.0,1.0,,,,,,,1.0,,,,,True,,,,,,,
11391436,away,Stade Brestois,Julien Le Cardinal,julien-le-cardinal,J. L. Cardinal,D,26,182,203,M,1129751,EUR,870566400,D,25,25,False,36.0,28.0,6.0,3.0,18.0,22.0,10.0,14.0,7.0,5.0,,,,90.0,51.0,7.4,8.0,0.00808199,0,,,,1.0,2.0,2.0,4.0,,,,,1.0,4.0,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,
11391436,away,Stade Brestois,Bradley Locko,bradley-locko,B. Locko,D,2,180,637,M,1129382,EUR,1020643200,D,2,2,False,40.0,29.0,6.0,4.0,15.0,19.0,14.0,22.0,,7.0,,,,90.0,60.0,6.8,17.0,0.0105603,0,,1.0,,1.0,1.0,4.0,5.0,,,2.0,1.0,,2.0,3.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,
11391436,away,Stade Brestois,Mahdi Camara,camara-mahdi,M. Camara,M,45,178,964,M,916041,EUR,899164800,M,45,45,False,31.0,25.0,1.0,1.0,14.0,16.0,12.0,17.0,3.0,9.0,,,,88.0,51.0,6.9,12.0,0.292904,0,,2.0,1.0,2.0,2.0,6.0,5.0,1.0,1.0,2.0,1.0,,3.0,1.0,,3.0,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,
11391436,away,Stade Brestois,Pierre Lees Melou,pierre-lees-melou,P. L. Melou,M,33,185,589,M,801306,EUR,738288000,M,20,20,False,35.0,26.0,7.0,3.0,15.0,21.0,11.0,14.0,3.0,9.0,,,,90.0,59.0,7.1,13.0,0.0123968,1,,,,1.0,1.0,6.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,,,0.0451,,,1.0,,2.0,,,,,,,,,,1.0,,
11391436,away,Stade Brestois,Hugo Magnetti,hugo-magnetti,H. Magnetti,M,8,173,194,M,861324,EUR,896486400,M,8,8,False,37.0,32.0,5.0,3.0,15.0,17.0,17.0,20.0,1.0,6.0,,,,88.0,51.0,7.3,5.0,0.00904075,2,,,,1.0,1.0,2.0,7.0,1.0,,2.0,2.0,1.0,,3.0,,,,,,,0.0473,,,1.0,,1.0,0.134593,,1.0,,,,,,,,,
11391436,away,Stade Brestois,Romain Del Castillo,romain-del-castillo,R. Del Castillo,M,10,172,689,M,825681,EUR,828057600,F,10,10,False,29.0,20.0,,,4.0,5.0,16.0,30.0,,4.0,,,,75.0,71.0,7.3,30.0,0.187308,4,,6.0,,1.0,1.0,13.0,10.0,,3.0,10.0,5.0,,,1.0,1.0,7.0,4.0,1.0,,1.0,0.3278,,,2.0,,3.0,0.0928956,,1.0,,,,,,,,,
11391436,away,Stade Brestois,Martín Satriano,martin-satriano,M. Satriano,F,10,187,2192,M,973536,EUR,982627200,F,7,7,False,17.0,14.0,1.0,1.0,4.0,5.0,10.0,12.0,3.0,1.0,,,,63.0,25.0,6.9,6.0,0.0212265,2,,,,2.0,2.0,3.0,2.0,,1.0,,,,,,,2.0,,2.0,,1.0,0.2581,,,1.0,,,,,,,,,,,,,,
11391436,away,Stade Brestois,Jérémy Le Douaron,jeremy-le-douaron,J. Le Douaron,F,21,189,290,M,1047296,EUR,893116800,F,22,22,False,21.0,15.0,1.0,1.0,5.0,7.0,11.0,17.0,1.0,1.0,,,,63.0,30.0,6.6,9.0,0.571145,1,,3.0,1.0,4.0,7.0,8.0,9.0,1.0,,1.0,,,,2.0,,,2.0,2.0,,1.0,0.025,,,,,,,,,,,,,,,,1.0,
11391436,away,Stade Brestois,Mathias Pereira Lage,mathias-pereira-lage,M. P. Lage,M,28,180,349,M,831400,EUR,849312000,M,26,26,True,11.0,7.0,1.0,,1.0,2.0,6.0,10.0,,4.0,,,,27.0,21.0,7.5,7.0,0.014348,2,,1.0,,,2.0,4.0,5.0,3.0,,2.0,1.0,,,1.0,,,,1.0,,,0.4059,,,1.0,,1.0,0.457817,,1.0,,,1.0,,,,,,
11391436,away,Stade Brestois,Steve Mounié,steve-mounie,S. Mounié,F,9,190,6052,M,345035,EUR,780796800,F,9,9,True,10.0,6.0,2.0,1.0,,1.0,6.0,9.0,2.0,2.0,,,,27.0,23.0,7.3,6.0,0.00219832,3,,,,2.0,7.0,3.0,9.0,,,2.0,1.0,,,,,1.0,1.0,2.0,1.0,,0.3472,,,2.0,,1.0,0.245037,1.0,1.0,,,,1.0,,,,,1.0
11391436,away,Stade Brestois,Kamory Doumbia,kamory-doumbia,K. Doumbia,M,23,170,5674,M,1156353,EUR,1045526400,M,23,23,True,6.0,5.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,2.0,,,,15.0,12.0,7.4,3.0,0.000288113,1,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,0.2383,Kamory Doumbia,,,,,0.582959,,1.0,,,1.0,,kamory_doumbia03,,,,
11391436,away,Stade Brestois,Adrien Lebeau,adrien-lebeau,A. Lebeau,M,14,175,66,M,993238,EUR,931392000,M,14,14,True,7.0,6.0,,,2.0,2.0,4.0,5.0,,,,,,8.0,7.0,7.4,1.0,0.206104,0,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,1.0
11391436,away,Stade Brestois,Jonas Martin,jonas-martin,J. Martin,M,90,184,95,M,123264,EUR,639619200,M,28,28,True,7.0,5.0,,,3.0,4.0,2.0,3.0,,1.0,,,,8.0,7.0,6.5,2.0,0.000275215,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
11391436,away,Stade Brestois,Grégoire Coudert,gregoire-coudert,G. Coudert,G,30,190,94,M,891508,EUR,923097600,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391436,away,Stade Brestois,Achraf Dari,achraf-dari,A. Dari,D,15,190,8607,M,964795,EUR,925948800,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dari_achraf,,,,
11391436,away,Stade Brestois,Axel Camblan,axel-camblan,A. Camblan,M,7,169,84,M,1135605,EUR,1055894400,M,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Axel Camblan,,,,,,,,,,,,,,,,
11391436,away,Stade Brestois,Billal Brahimi,billal-brahimi,B. Brahimi,F,26,183,3117,M,948250,EUR,952992000,F,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
