match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,captain,stat_shotOffTarget,stat_dispossessed,stat_fouls,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,player_firstName,player_lastName,stat_goodHighClaim,stat_punches,stat_wonContest,stat_errorLeadToAGoal,stat_bigChanceMissed
10385409,home,Brighton & Hove Albion,Robert Sánchez,robert-sanchez,R. Sánchez,G,1,197,18379,M,RS1,920546,EUR,879811200,G,1,1,False,31.0,23.0,10.0,2.0,22.0,27.0,1.0,4.0,1.0,1.0,1.0,1.0,6.0,3.0,3.0,90.0,39.0,5.9,8.0,0.0,0.0,0.00022205,0,-0.7208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385409,home,Brighton & Hove Albion,Tariq Lamptey,lamptey-tariq,T. Lamptey,D,48,165,4021,M,TariqLamptey,914691,EUR,970272000,D,2,2,False,44.0,41.0,1.0,1.0,18.0,21.0,24.0,26.0,,6.0,,2.0,4.0,,,90.0,68.0,6.9,9.0,0.0,0.0,0.0489965,0,,3.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
10385409,home,Brighton & Hove Albion,Lewis Dunk,lewis-dunk,L. Dunk,D,5,190,1911,M,,115365,EUR,690681600,D,5,5,False,103.0,94.0,10.0,5.0,63.0,67.0,31.0,36.0,2.0,4.0,,2.0,8.0,,,90.0,112.0,7.0,9.0,0.074,0.0,0.0193709,1,,,,1.0,1.0,,,1.0,,,,2.0,,True,1.0,,,,,,,,,,,,,,,
10385409,home,Brighton & Hove Albion,Levi Colwill,levi-colwill,L. Colwill,D,6,187,17899,M,LColwill,996911,EUR,1046217600,D,6,6,False,101.0,96.0,3.0,2.0,57.0,59.0,39.0,42.0,2.0,3.0,3.0,,6.0,,,90.0,110.0,6.3,6.0,0.0,0.0,0.0207252,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10385409,home,Brighton & Hove Albion,Pervis Estupiñán,pervis-estupinan,P. Estupiñán,D,2,175,14887,M,pervisestupinan,805465,EUR,885340800,D,30,30,False,56.0,49.0,2.0,1.0,24.0,26.0,26.0,36.0,2.0,4.0,,2.0,5.0,,,90.0,89.0,6.0,18.0,0.0,0.0,0.0119454,0,,6.0,1.0,1.0,6.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,3.0,1.0,,,,,,,,,,,,,
10385409,home,Brighton & Hove Albion,Billy Gilmour,gilmour-billy,B. Gilmour,M,6,169,4342,M,billygilmour,907668,EUR,992217600,M,27,27,False,80.0,76.0,8.0,6.0,40.0,40.0,36.0,40.0,,1.0,1.0,,2.0,,,90.0,88.0,6.3,7.0,0.0,0.0,0.330786,0,,,,,4.0,1.0,,,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,
10385409,home,Brighton & Hove Albion,Pascal Groß,pascal-gross,P. Groß,M,30,181,4733,M,pascalgross65,48480,EUR,676944000,M,13,13,False,66.0,62.0,3.0,1.0,36.0,38.0,27.0,36.0,,2.0,,,9.0,,,90.0,83.0,7.4,12.0,0.1675,0.0,0.341227,1,,8.0,1.0,,2.0,,,,2.0,1.0,,,3.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
10385409,home,Brighton & Hove Albion,Solly March,solly-march,S. March,M,7,180,1255,M,,301288,EUR,774662400,M,7,7,False,23.0,18.0,2.0,,7.0,8.0,12.0,18.0,1.0,2.0,,1.0,2.0,,,76.0,34.0,6.0,12.0,0.043,0.0,0.223385,1,,3.0,1.0,2.0,6.0,,,,,,3.0,1.0,1.0,,,1.0,3.0,,,1.0,,,,,,,,,,
10385409,home,Brighton & Hove Albion,Adam Lallana,adam-lallana,A. Lallana,M,10,172,1210,M,,17054,EUR,579225600,M,14,14,False,14.0,8.0,,,4.0,5.0,4.0,9.0,,2.0,,,1.0,,,61.0,19.0,6.2,9.0,0.0,0.0,0.0517765,0,,,,1.0,3.0,1.0,,,,,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,
10385409,home,Brighton & Hove Albion,Kaoru Mitoma,mitoma-kaoru,K. Mitoma,M,22,178,20820,M,KaoruM,936849,EUR,864086400,M,22,22,False,44.0,37.0,,,15.0,18.0,22.0,28.0,2.0,3.0,,1.0,7.0,,,90.0,67.0,6.7,19.0,0.3385,0.924,0.0232955,1,,2.0,,,4.0,,1.0,,,,5.0,1.0,,,,3.0,,,,,2.0,1.0,1.0,,,,,,,
10385409,home,Brighton & Hove Albion,Leandro Trossard,leandro-trossard,L. Trossard,F,19,172,31477,M,leandrotrossard,135666,EUR,786499200,F,11,11,False,16.0,10.0,2.0,1.0,6.0,9.0,4.0,8.0,,,,,1.0,,,60.0,24.0,6.6,10.0,0.1695,0.3546,0.0213024,2,,1.0,,,3.0,1.0,,,,,1.0,,,,,2.0,,,,,2.0,2.0,,,,,,,,
10385409,home,Brighton & Hove Albion,Evan Ferguson,evan-ferguson,E. Ferguson,F,11,188,8346,M,EvanFerguson9,999231,EUR,1098144000,F,28,28,True,7.0,5.0,,,2.0,2.0,3.0,5.0,2.0,2.0,,,,,,30.0,12.0,7.4,4.0,0.2598,0.9103,0.00063099,2,,,,1.0,2.0,,,,,,,,,,,1.0,,,,,,2.0,1.0,,,,,,,
10385409,home,Brighton & Hove Albion,Jeremy Sarmiento,jeremy-sarmiento,J. Sarmiento,M,45,178,5120,M,jeremysarm7ento,983816,EUR,1024185600,F,19,19,True,6.0,3.0,1.0,,,1.0,4.0,6.0,,,,,,,,29.0,13.0,6.4,6.0,0.1179,0.0,0.00937062,1,,1.0,1.0,,3.0,,1.0,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,
10385409,home,Brighton & Hove Albion,Julio Enciso,julio-enciso,J. Enciso,M,19,173,12907,M,julioenciso.33,973556,EUR,1074816000,F,20,20,True,6.0,5.0,,,1.0,1.0,4.0,5.0,,,,,1.0,,,14.0,7.0,6.5,2.0,0.0,0.0,0.0329014,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10385409,home,Brighton & Hove Albion,Jason Steele,jason-steele,J. Steele,G,23,188,538,M,,31867,EUR,650937600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385409,home,Brighton & Hove Albion,Jan Paul van Hecke,jan-paul-van-hecke,J. P. van Hecke,D,6,189,3186,M,,962012,EUR,960422400,D,29,29,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385409,home,Brighton & Hove Albion,Ed Turns,ed-turns,E. Turns,D,4,185,114,M,,1014429,EUR,1034899200,D,43,43,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385409,home,Brighton & Hove Albion,Jack Hinshelwood,jack-hinshelwood,J. Hinshelwood,D,13,182,1561,M,,1142315,EUR,1113177600,M,71,71,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,Jack Hinshelwood,,,,,,
10385409,home,Brighton & Hove Albion,Joël Veltman,joel-veltman,J. Veltman,D,34,184,1147,M,,219572,EUR,695433600,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385409,home,Brighton & Hove Albion,Andrew Moran,moran-andrew,A. Moran,M,23,177,504,M,,1005706,EUR,1066176000,M,49,49,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385409,away,Arsenal,Aaron Ramsdale,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,ARamsdale,839410,EUR,895104000,G,1,1,False,34.0,11.0,28.0,5.0,8.0,10.0,3.0,24.0,1.0,1.0,2.0,,6.0,2.0,3.0,90.0,44.0,6.7,23.0,0.0,0.0,0.000522,0,0.1889,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,
10385409,away,Arsenal,Ben White,benjamin-white,B. White,D,4,186,13830,M,benwhite,846036,EUR,876268800,D,4,4,False,9.0,7.0,,,5.0,6.0,2.0,3.0,1.0,4.0,1.0,1.0,4.0,,,60.0,18.0,7.0,3.0,0.0,0.0,0.00057076,0,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,,
10385409,away,Arsenal,William Saliba,william-saliba,W. Saliba,D,2,193,43258,M,WSaliba4,941168,EUR,985392000,D,12,12,False,24.0,19.0,3.0,1.0,18.0,21.0,1.0,3.0,1.0,4.0,9.0,1.0,5.0,,,90.0,42.0,6.4,8.0,0.1422,0.0,0.00059888,1,,,,,,,1.0,,2.0,,3.0,,,,1.0,,,,,,,,,,,,,1.0,1.0,
10385409,away,Arsenal,Gabriel Magalhães,gabriel-magalhaes,Gabriel,D,6,190,49131,M,GabrielMagalhães,869792,EUR,882489600,D,6,6,False,28.0,22.0,5.0,3.0,14.0,16.0,8.0,12.0,1.0,2.0,2.0,1.0,6.0,,,90.0,36.0,6.4,7.0,0.4327,0.076,0.00310188,2,,,,3.0,4.0,,,1.0,,,1.0,1.0,,,1.0,,1.0,,,,,1.0,,,,,,,,1.0
10385409,away,Arsenal,Oleksandr Zinchenko,oleksandr-zinchenko,O. Zinchenko,D,47,175,18055,M,OZinchenko,287643,EUR,850608000,D,35,35,False,29.0,26.0,3.0,2.0,9.0,9.0,17.0,20.0,1.0,5.0,,1.0,6.0,,,60.0,45.0,7.2,4.0,0.4581,0.5896,0.0465634,1,,,,,,,,,2.0,1.0,1.0,2.0,1.0,,,,,,,,,1.0,,,,,,,,1.0
10385409,away,Arsenal,Martin Ødegaard,martin-odegaard,M. Ødegaard,M,8,178,78911,M,Ødegaard,547410,EUR,913852800,M,8,8,False,35.0,28.0,2.0,2.0,11.0,13.0,18.0,23.0,,2.0,,,6.0,,,87.0,46.0,8.5,11.0,0.0706,0.1852,0.696962,1,,1.0,1.0,,4.0,,4.0,,1.0,,,,3.0,True,,1.0,,1.0,2.0,,,1.0,1.0,,,,,1.0,,
10385409,away,Arsenal,Thomas Partey,thomas-partey,T. Partey,M,16,185,42575,M,TPartey5,316148,EUR,739929600,M,5,5,False,26.0,19.0,4.0,2.0,8.0,9.0,11.0,17.0,1.0,4.0,1.0,,5.0,,,74.0,34.0,6.7,8.0,0.1615,0.0,0.0221661,1,,,,,1.0,,,,2.0,1.0,1.0,1.0,2.0,,,,1.0,,,1.0,,,,,,,,,,
10385409,away,Arsenal,Granit Xhaka,granit-xhaka,G. Xhaka,M,34,185,15717,M,Granit_Xhaka,117777,EUR,717552000,M,34,34,False,29.0,26.0,5.0,4.0,12.0,13.0,14.0,16.0,1.0,2.0,2.0,,4.0,,,90.0,35.0,6.9,4.0,0.0,0.0,0.0923204,0,,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,
10385409,away,Arsenal,Bukayo Saka,bukayo-saka,B. Saka,F,7,178,182271,M,BSaka7,934235,EUR,999648000,F,7,7,False,16.0,9.0,1.0,,2.0,5.0,7.0,14.0,,4.0,2.0,2.0,3.0,,,90.0,35.0,7.4,13.0,0.3672,0.7337,0.0602923,1,,3.0,,2.0,4.0,,,,4.0,2.0,3.0,,1.0,,,,2.0,,,,,1.0,1.0,,,,,,,
10385409,away,Arsenal,Edward Nketiah,edward-nketiah,E. Nketiah,F,9,175,6443,M,EN9,858194,EUR,928022400,F,14,14,False,24.0,19.0,,,6.0,7.0,13.0,17.0,,3.0,2.0,,1.0,,,90.0,35.0,7.4,7.0,0.7708,0.9765,0.0259758,2,,,,3.0,6.0,,,,2.0,2.0,2.0,1.0,,,1.0,,4.0,,,,,1.0,1.0,,,,,,,
10385409,away,Arsenal,Gabriel Martinelli,gabriel-martinelli,G. Martinelli,F,11,180,68888,M,GabiMartinelli,922573,EUR,992822400,F,11,11,False,22.0,16.0,,,3.0,5.0,13.0,19.0,1.0,4.0,,,2.0,,,90.0,41.0,7.2,15.0,0.6165,0.7182,0.0751312,5,,2.0,,,6.0,,3.0,,2.0,1.0,2.0,,,,,2.0,2.0,,,3.0,,2.0,1.0,,,,,1.0,,
10385409,away,Arsenal,Takehiro Tomiyasu,tomiyasu-takehiro,T. Tomiyasu,D,32,188,10753,M,tomiyasu_t,804434,EUR,910224000,D,18,18,True,2.0,1.0,,,,1.0,1.0,1.0,,,1.0,1.0,,,,30.0,10.0,6.2,1.0,0.0,0.0,0.0001914,0,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
10385409,away,Arsenal,Kieran Tierney,kieran-tierney,K. Tierney,D,63,178,4739,M,kierantierney1,366592,EUR,865468800,D,3,3,True,5.0,3.0,2.0,,1.0,2.0,2.0,3.0,,2.0,2.0,2.0,1.0,,,30.0,13.0,6.5,2.0,0.0,0.0,0.00014611,0,,,,,1.0,,,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,
10385409,away,Arsenal,Mohamed Elneny,mohamed-elneny,M. Elneny,M,17,180,16934,M,elnennym,159675,EUR,710812800,M,25,25,True,4.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,,1.0,,,,,,16.0,5.0,6.4,1.0,0.0,0.0,0.00075414,0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10385409,away,Arsenal,Rob Holding,rob-holding,R. Holding,D,6,189,1055,M,,793228,EUR,811555200,D,16,16,True,1.0,,1.0,,,,,1.0,,,,,1.0,,,10.0,2.0,6.5,1.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385409,away,Arsenal,Matt Turner,matt-turner,M. Turner,G,30,190,1518,M,,833943,EUR,772416000,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385409,away,Arsenal,Albert Sambi Lokonga,albert-sambi-lokonga,A. S. Lokonga,M,6,183,3626,M,,901892,EUR,940550400,M,23,23,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385409,away,Arsenal,Cédric Soares,cedric-soares,C. Soares,M,21,172,2806,M,,44760,EUR,683596800,D,17,17,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
