match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_bigChanceCreated,stat_totalTackle,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAGoal,stat_wasFouled,stat_dispossessed,stat_totalContest,stat_wonContest,stat_wonTackle,stat_unsuccessfulTouch,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,player_firstName,player_lastName,stat_blockedScoringAttempt,player_sofascoreId,stat_goalAssist,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_hitWoodwork
11409116,home,FC Arouca,Ignacio de Arruabarrena,ignacio-de-arruabarrena,I. d. Arruabarrena,G,12,186,301,M,789933,EUR,853372800,G,12,12,False,31.0,21.0,17.0,7.0,19.0,22.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,5.0,6.0,1.0,90.0,49.0,7.9,11.0,0.00110554,0,2.0276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409116,home,FC Arouca,Tiago Esgaio,tiago-esgaio,T. Esgaio,D,28,175,68,M,863637,EUR,807235200,D,28,28,False,57.0,47.0,5.0,4.0,25.0,27.0,23.0,32.0,3.0,5.0,5.0,1.0,3.0,7.0,,,,,90.0,77.0,6.8,12.0,0.11467,0,,2.0,1.0,1.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11409116,home,FC Arouca,Nino Galović,nino-galovic,N. Galović,D,,184,65,M,161431,EUR,710380800,D,44,44,False,71.0,65.0,8.0,4.0,44.0,47.0,21.0,24.0,2.0,3.0,2.0,,5.0,5.0,,,,,90.0,79.0,7.0,6.0,0.0696218,0,,,,3.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11409116,home,FC Arouca,Francisco Montero,francisco-montero,F. Montero,D,20,185,228,M,927376,EUR,916272000,D,4,4,False,79.0,63.0,14.0,4.0,46.0,50.0,17.0,29.0,2.0,4.0,3.0,2.0,5.0,4.0,,,,,90.0,91.0,6.1,16.0,0.00982566,0,,,,1.0,,,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11409116,home,FC Arouca,Weverson,weverson,Weverson,D,36,185,168,M,905452,EUR,962755200,D,26,26,False,37.0,29.0,1.0,1.0,15.0,19.0,14.0,22.0,1.0,3.0,6.0,,1.0,4.0,,,,,84.0,66.0,6.7,15.0,0.00633919,0,,4.0,,1.0,,3.0,1.0,,,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
11409116,home,FC Arouca,Jason,jason,Jason,M,23,179,253,M,330677,EUR,773452800,M,10,10,False,21.0,15.0,2.0,1.0,6.0,6.0,9.0,19.0,,4.0,1.0,2.0,1.0,3.0,,,,,79.0,35.0,7.3,14.0,0.0430472,3,,4.0,,,,,1.0,2.0,,,,,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,2.0,0.2887,0.5836,,,,,,,,,,,
11409116,home,FC Arouca,David Simão,david-simao,D. Simão,M,8,183,75,M,54672,EUR,642729600,M,5,5,False,74.0,63.0,8.0,5.0,20.0,23.0,44.0,54.0,,1.0,2.0,1.0,,3.0,,,,,84.0,86.0,7.1,15.0,0.127641,1,,3.0,1.0,,,,,1.0,,,,2.0,,,,,,,1.0,,,0.0482,0.496,True,,,,,,,,,,
11409116,home,FC Arouca,Kouassi Eboue,kouassi-eboue,K. Eboue,M,8,185,220,M,839099,EUR,881971200,M,8,8,False,54.0,48.0,2.0,1.0,24.0,25.0,24.0,29.0,1.0,6.0,2.0,1.0,1.0,10.0,,,,,90.0,62.0,6.5,7.0,0.0644494,1,,,,2.0,,,3.0,,,2.0,,1.0,,,,,1.0,,,,,0.0191,,,,,1.0,,,,,,,
11409116,home,FC Arouca,Morlaye Sylla,morlaye-sylla,M. Sylla,M,2,170,6425,M,822492,EUR,901497600,M,2,2,False,39.0,32.0,5.0,4.0,11.0,13.0,21.0,28.0,1.0,6.0,5.0,1.0,,4.0,,,,,68.0,52.0,7.8,13.0,0.571572,0,,2.0,,1.0,1.0,1.0,2.0,4.0,,1.0,,1.0,1.0,3.0,2.0,1.0,2.0,,,,2.0,,,,,,,morlayesylla2,2.0,,,,,
11409116,home,FC Arouca,Cristo González,cristo-gonzalez,C. González,M,33,180,344,M,592100,EUR,877651200,F,23,23,False,25.0,18.0,2.0,1.0,3.0,3.0,15.0,22.0,2.0,2.0,5.0,,,2.0,,,,,90.0,42.0,8.1,11.0,0.317906,7,,,,,,2.0,,1.0,,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,0.3513,0.8671,,,,3.0,,,,,,,
11409116,home,FC Arouca,Rafa Mújica,rafa-mujica,R. Mújica,F,19,183,746,M,845424,EUR,909619200,F,19,19,False,15.0,14.0,,,3.0,3.0,11.0,12.0,1.0,7.0,4.0,1.0,,3.0,,,,,90.0,34.0,6.5,7.0,0.00970074,4,,,,2.0,,,1.0,2.0,,,,1.0,2.0,3.0,2.0,,3.0,2.0,2.0,,2.0,0.5482,0.6914,,,,,,,2.0,,,,
11409116,home,FC Arouca,André Bukia,andre-bukia,A. Bukia,M,95,173,93,M,798904,EUR,794188800,F,30,30,True,8.0,7.0,,,1.0,1.0,7.0,10.0,,2.0,3.0,1.0,,1.0,,,,,22.0,16.0,6.8,4.0,0.109422,0,,3.0,1.0,1.0,,1.0,,1.0,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,
11409116,home,FC Arouca,Vitinho,vitinho,Vitinho,M,,175,86,M,905462,EUR,946944000,M,43,43,True,7.0,6.0,2.0,1.0,2.0,2.0,4.0,5.0,,,1.0,,,1.0,,,,,11.0,11.0,6.6,3.0,0.0020308,1,,,,,,,,,,,,1.0,,,,,2.0,,,,,0.0342,,,,,1.0,,,,,,,
11409116,home,FC Arouca,Pedro Santos,santos-pedro,P. S. Carvalho,M,89,183,49,M,1014259,EUR,971308800,M,89,89,True,9.0,8.0,2.0,1.0,4.0,4.0,4.0,7.0,,,,,,,,,,,13.0,11.0,6.7,3.0,0.0126475,0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11409116,home,FC Arouca,Alfonso Trezza,alfonso-trezza,A. Trezza,M,19,166,267,M,973517,EUR,930009600,F,9,9,True,7.0,4.0,3.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,3.0,,,,,,,,13.0,14.0,6.6,4.0,0.00179266,0,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
11409116,home,FC Arouca,Thiago Rodrigues,thiago-da-silva,Thiago,G,1,188,92,M,358544,EUR,834537600,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Thiago Rodrigues,da Silva,,,,,,,,
11409116,home,FC Arouca,Matías Rocha,matias-rocha,M. Rocha,D,4,183,65,M,1083250,EUR,982022400,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409116,home,FC Arouca,Benji Michel,benji-michel,B. Michel,M,,178,150,M,935643,EUR,877564800,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409116,home,FC Arouca,Yaw Moses,yaw-moses,Y. Moses,M,6,170,71,M,892757,EUR,930787200,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409116,home,FC Arouca,Miguel Puche,puche-miguel,M. Puche,F,11,180,48,M,1000680,EUR,988588800,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
