match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_expectedGoalsOnTarget,stat_dispossessed,stat_challengeLost,player_sofascoreId,stat_totalOffside,stat_penaltyConceded,stat_goals,stat_penaltyWon
12499260,home,Lecce,Nikola Krstović,,,nikola-krstovic,N. Krstović,F,90,185.0,4445,M,839156,EUR,954892800,F,9,9,False,,18.0,14.0,3.0,1.0,0.0,7.0,7.0,7.0,11.0,,,,,,,69.0,29.0,6.2,9.0,0.00565548,3,,,,3.0,3.0,5.0,5.0,1.0,2.0,,,2.0,,4.0,,1.0,0.3693,,,,,,1.0,,,,1.0,1.0,,1.0,,,
12499260,home,Lecce,Lassana Coulibaly,,,coulibaly-lassana,L. Coulibaly,M,29,183.0,2761,M,804621,EUR,829094400,M,29,29,True,,23.0,20.0,2.0,2.0,0.0,7.0,8.0,13.0,15.0,1.0,,,,,,45.0,29.0,6.5,4.0,0.059484,0,,,,1.0,1.0,3.0,1.0,,,,,,,1.0,,1.0,,1.0,,,,1.0,,,,,,1.0,,,1.0,,
12499260,home,Lecce,Lameck Banda,,,lameck-banda,L. Banda,M,19,165.0,4769,M,911350,EUR,980726400,M,22,22,True,,18.0,17.0,,,0.0,5.0,5.0,12.0,13.0,2.0,,,,,,45.0,27.0,6.4,2.0,0.0622618,1,,,,1.0,,4.0,5.0,1.0,,,,,,,4.0,1.0,0.302,,,1.0,1.0,,,1.0,,0.4606,1.0,1.0,lameckbanda.10,,,,
12499260,home,Lecce,Santiago Pierotti,,,santiago-pierotti,S. Pierotti,F,50,189.0,760,M,984998,EUR,986256000,F,50,50,True,,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,,,,,,,21.0,12.0,7.1,2.0,0.00937724,2,,,,2.0,,3.0,2.0,,1.0,,,,,1.0,1.0,,0.085,3.0,,2.0,1.0,,,1.0,,0.1276,,,,,,,
12499260,home,Lecce,Filip Marchwiński,,,filip-marchwinski,F. Marchwiński,M,36,185.0,1372,M,966929,EUR,1010620800,M,36,36,True,,5.0,4.0,,,0.0,,,4.0,5.0,1.0,,,,,,14.0,6.0,6.6,1.0,0.00227203,0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12499260,home,Lecce,Medon Berisha,Medon,Berisha,medon-berisha,M. Berisha,M,10,186.0,1316,M,1142149,EUR,1066694400,M,5,5,True,,11.0,7.0,1.0,,0.0,1.0,1.0,6.0,10.0,1.0,,,,,,9.0,16.0,7.1,4.0,0.00359921,2,,,,,1.0,,3.0,,1.0,,,1.0,1.0,,1.0,,0.0388,,,,,,,1.0,,0.0764,,,,,,,
12499260,home,Lecce,Jasper Samooja,,,samooja-jasper,J. Samooja,G,32,189.0,137,M,999192,EUR,1058745600,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499260,home,Lecce,Christian Früchtl,,,christian-fruchtl,C. Früchtl,G,1,193.0,348,M,845024,EUR,949017600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499260,home,Lecce,Alexandru Borbei,,,alexandru-borbei,A. Borbei,G,27,183.0,173,M,1000347,EUR,1056672000,G,98,98,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499260,home,Lecce,Vernon Addo,Vernon,Addo,vernon-addo,V. Addo,D,42,188.0,104,M,1517676,EUR,1116892800,D,42,42,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499260,home,Lecce,Andy Pelmard,,,andy-pelmard,A. Pelmard,D,70,179.0,411,M,877978,EUR,952819200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499260,home,Lecce,Sebastian Esposito,Sebastian Esposito,,esposito-sebastian,S. Esposito,D,15,188.0,123,M,1393594,EUR,1114041600,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499260,home,Lecce,Rémi Oudin,,,remi-oudin,R. Oudin,M,28,185.0,292,M,842709,EUR,848275200,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499260,home,Lecce,Ed McJannet,Ed McJannet,,ed-mcjannet,E. McJannet,M,8,183.0,120,M,1134085,EUR,1074988800,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499260,home,Lecce,Þórir Jóhann Helgason,,,thorir-johann-helgason,J. T. Helgason,M,14,187.0,318,M,886628,EUR,970099200,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499260,home,Lecce,Rareș Burnete,,,rares-catalin-burnete,R. Burnete,F,7,185.0,490,M,1136325,EUR,1075507200,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499260,away,Atalanta,Juan Musso,,,juan-musso,J. Musso,G,1,191.0,4938,M,263651,EUR,768182400,G,1,1,False,,29.0,13.0,21.0,5.0,0.0,10.0,11.0,3.0,18.0,8.0,3.0,,4.0,1.0,1.0,90.0,39.0,7.6,16.0,0.00027004,0,0.7447,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,juanmusso,,,,
12499260,away,Atalanta,Marten de Roon,,,marten-de-roon,M. de Roon,M,15,185.0,1856,M,100389,EUR,670204800,D,15,15,False,True,58.0,53.0,8.0,6.0,0.0,27.0,28.0,26.0,31.0,2.0,,,,,,90.0,67.0,7.1,6.0,0.0103025,0,,1.0,,,1.0,5.0,5.0,,,1.0,1.0,3.0,3.0,,1.0,4.0,,,,,,,,,,,,1.0,,,,,
12499260,away,Atalanta,Isak Hien,,,hien-isak,I. Hien,D,4,191.0,2306,M,1157713,EUR,916185600,D,4,4,False,,48.0,40.0,6.0,6.0,0.0,30.0,33.0,10.0,15.0,4.0,,,,,,90.0,61.0,7.5,10.0,0.0017866,0,,,,4.0,4.0,8.0,5.0,,,3.0,4.0,1.0,1.0,,,2.0,,,2.0,,,,,,,,2.0,,,,,,
12499260,away,Atalanta,Berat Djimsiti,,,berat-djimsiti,B. Djimsiti,D,19,190.0,2156,M,151003,EUR,730080000,D,19,19,False,,58.0,50.0,5.0,1.0,0.0,29.0,32.0,21.0,26.0,5.0,,,,,,90.0,75.0,7.4,8.0,0.00518581,0,,,,2.0,3.0,3.0,7.0,,,7.0,2.0,2.0,1.0,,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,
12499260,away,Atalanta,Davide Zappacosta,,,davide-zappacosta,D. Zappacosta,M,77,182.0,2125,M,132318,EUR,708220800,M,77,77,False,,22.0,20.0,,,0.0,6.0,6.0,16.0,20.0,1.0,,,,,,68.0,36.0,7.1,5.0,0.0807822,2,,4.0,2.0,2.0,,2.0,2.0,,2.0,1.0,,1.0,1.0,1.0,1.0,,0.0889,1.0,,,,1.0,,,,,,,,,,,
12499260,away,Atalanta,Mario Pašalić,,,mario-pasalic,M. Pašalić,M,20,189.0,7385,M,190437,EUR,792288000,M,8,8,False,,65.0,62.0,5.0,4.0,1.0,22.0,22.0,40.0,43.0,5.0,,,,,,89.0,73.0,7.3,6.0,0.0704318,2,,,,2.0,2.0,4.0,2.0,,1.0,1.0,,,,2.0,,1.0,0.2403,1.0,,1.0,,,1.0,,,,,,pasalicmario,,,,
12499260,away,Atalanta,Éderson,,,ederson,Éderson,M,13,183.0,7659,M,946888,EUR,931305600,M,13,13,False,,49.0,43.0,7.0,6.0,0.0,15.0,16.0,29.0,35.0,4.0,,,,,,90.0,58.0,7.0,8.0,0.0905272,0,,2.0,1.0,3.0,2.0,7.0,6.0,,,,1.0,,,1.0,3.0,4.0,,1.0,,1.0,1.0,,,,,,,,ederson99,,,,
12499260,away,Atalanta,Matteo Ruggeri,,,matteo-ruggeri,M. Ruggeri,M,3,187.0,2490,M,965011,EUR,1026345600,M,22,22,False,,62.0,49.0,8.0,2.0,1.0,27.0,31.0,25.0,36.0,11.0,,,,,,90.0,86.0,7.8,16.0,0.299339,0,,5.0,3.0,,3.0,2.0,5.0,,,2.0,4.0,1.0,,,,1.0,,3.0,,2.0,1.0,1.0,,,,,,,,,,,
12499260,away,Atalanta,Marco Brescianini,,,marco-brescianini,M. Brescianini,M,4,188.0,1111,M,928800,EUR,948326400,F,44,44,False,,22.0,17.0,1.0,,0.0,2.0,3.0,15.0,20.0,2.0,,,,,,89.0,41.0,8.2,16.0,0.166578,2,,1.0,,,,8.0,3.0,,,,,1.0,,4.0,1.0,3.0,0.1937,1.0,,3.0,1.0,,,2.0,,0.5557,3.0,,,,,2.0,
12499260,away,Atalanta,Charles De Ketelaere,,,charles-de-ketelaere,C. De Ketelaere,F,17,192.0,14835,M,960441,EUR,984182400,F,17,17,False,,22.0,19.0,2.0,1.0,0.0,3.0,3.0,16.0,19.0,4.0,,,,,,69.0,40.0,6.5,13.0,0.013154,2,,,,3.0,2.0,9.0,4.0,1.0,1.0,,,,,5.0,,1.0,0.1656,,1.0,4.0,2.0,,,1.0,,0.1298,3.0,,cdk,,,,
12499260,away,Atalanta,Mateo Retegui,,,mateo-retegui,M. Retegui,F,32,186.0,15837,M,914501,EUR,925344000,F,32,32,False,,12.0,8.0,,,0.0,3.0,3.0,5.0,10.0,2.0,,,,,,83.0,24.0,8.4,10.0,0.00415864,3,,1.0,,5.0,3.0,11.0,4.0,1.0,,1.0,,,,2.0,1.0,1.0,1.0713,,,1.0,,,,3.0,,1.6942,2.0,2.0,mateoretegui,1.0,,2.0,1.0
12499260,away,Atalanta,Ben Godfrey,,,ben-godfrey,B. Godfrey,D,14,183.0,614,M,754698,EUR,884822400,D,5,5,True,,9.0,7.0,,,0.0,2.0,3.0,5.0,6.0,2.0,,,,,,22.0,12.0,6.6,3.0,0.00147259,0,,,,,,2.0,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,1.0,,,,,
12499260,away,Atalanta,Mitchel Bakker,,,mitchel-bakker,M. Bakker,D,5,185.0,1246,M,856638,EUR,961459200,D,20,20,True,,8.0,7.0,,,0.0,3.0,3.0,4.0,6.0,2.0,,,,,,21.0,10.0,6.6,2.0,0.00585519,0,,1.0,,1.0,1.0,2.0,2.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
12499260,away,Atalanta,Federico Cassa,,,cassa-federico,F. Cassa,M,11,,197,M,1547497,EUR,1138752000,M,25,25,True,,1.0,,,,0.0,,,,1.0,1.0,,,,,,9.0,3.0,6.2,2.0,,0,,,,1.0,,3.0,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,
12499260,away,Atalanta,Marco Palestra,,,palestra-marco,M. Palestra,M,2,186.0,2182,M,1397736,EUR,1109808000,M,27,27,True,,,,,,0.0,,,,,,,,,,,1.0,,,,,0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12499260,away,Atalanta,Ibrahim Sulemana,,,ibrahim-sulemana,I. Sulemana,M,25,180.0,1979,M,105905,EUR,1053561600,M,6,6,True,,,,,,0.0,,,,,,,,,,,1.0,1.0,,1.0,,0,,,,1.0,,3.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,
12499260,away,Atalanta,Francesco Rossi,,,francesco-rossi,F. Rossi,G,31,193.0,299,M,80074,EUR,672710400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499260,away,Atalanta,Marco Carnesecchi,,,marco-carnesecchi,M. Carnesecchi,G,29,192.0,3101,M,865646,EUR,962409600,G,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499260,away,Atalanta,Pietro Comi,,,pietro-comi,P. Comi,D,6,180.0,119,M,1525551,EUR,1118448000,D,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499260,away,Atalanta,Pietro Tornaghi,Pietro,Tornaghi,pietro-tornaghi,P. Tornaghi,D,23,,92,M,1399619,EUR,1132790400,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499260,away,Atalanta,Lorenzo Bernasconi,,,lorenzo-bernasconi,L. Bernasconi,M,47,190.0,638,M,1012177,EUR,1068940800,D,47,47,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499260,away,Atalanta,Alberto Manzoni,,,alberto-manzoni,A. Manzoni,M,7,178.0,137,M,1492462,EUR,1119657600,M,46,46,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499260,away,Atalanta,Dominic Vavassori,,,dominic-vavassori,D. Vavassori,F,99,173.0,292,M,1397739,EUR,1134086400,F,45,45,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
