match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_shotOffTarget,stat_outfielderBlock,stat_fouls,player_sofascoreId,stat_wasFouled,stat_onTargetScoringAttempt,stat_keyPass,captain,stat_dispossessed,stat_blockedScoringAttempt,stat_penaltyConceded,stat_totalOffside,stat_goodHighClaim,stat_lastManTackle,stat_ownGoals,stat_bigChanceMissed,stat_bigChanceCreated,stat_goals
10411650,home,Lecce,Wladimiro Falcone,,,wladimiro-falcone,W. Falcone,G,30,195,839,M,256667,EUR,797644800,G,30,30,False,26.0,8.0,23.0,5.0,4.0,5.0,4.0,21.0,1.0,14.0,4.0,1.0,4.0,1.0,1.0,90.0,34.0,7.5,18.0,0.0,0.0,0.0009945,0,1.4763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411650,home,Lecce,Valentin Gendrey,,,valentin-gendrey,V. Gendrey,D,15,179,294,M,944899,EUR,961545600,D,17,17,False,26.0,19.0,2.0,1.0,11.0,12.0,9.0,16.0,3.0,2.0,,,,,,90.0,47.0,6.8,10.0,0.0,0.0,0.00457045,0,,2.0,1.0,2.0,2.0,5.0,7.0,3.0,1.0,1.0,3.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10411650,home,Lecce,Federico Baschirotto,,,federico-baschirotto,F. Baschirotto,D,6,187,1366,M,786175,EUR,843177600,D,6,6,False,26.0,19.0,5.0,1.0,13.0,14.0,6.0,12.0,8.0,1.0,,,,,,90.0,39.0,6.9,7.0,0.0545,0.0,0.00240436,1,,,,3.0,1.0,4.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
10411650,home,Lecce,Samuel Umtiti,,,samuel-umtiti,S. Umtiti,D,,182,3972,M,96547,EUR,753235200,D,93,93,False,43.0,30.0,6.0,2.0,16.0,21.0,14.0,22.0,1.0,8.0,,,,,,90.0,62.0,7.4,17.0,0.0,0.0,0.0124486,0,,,,2.0,5.0,5.0,14.0,,2.0,1.0,2.0,6.0,4.0,2.0,,,2.0,samumtiti,2.0,,,,,,,,,,,,,
10411650,home,Lecce,Antonino Gallo,,,antonino-gallo,A. Gallo,D,25,183,673,M,945616,EUR,947030400,D,25,25,False,29.0,19.0,3.0,,4.0,5.0,15.0,27.0,4.0,8.0,,,,,,74.0,44.0,6.7,13.0,0.0178,0.045,0.011739,1,,3.0,,,,1.0,2.0,1.0,,,,2.0,2.0,,,,,,,1.0,1.0,,,,,,,,,,,
10411650,home,Lecce,Alexis Blin,,,alexis-blin,A. Blin,M,28,184,149,M,318657,EUR,842832000,M,29,29,False,27.0,26.0,2.0,2.0,13.0,13.0,13.0,14.0,6.0,3.0,,,,,,90.0,51.0,7.2,5.0,0.0,0.0,0.00955031,0,,,,2.0,3.0,5.0,9.0,1.0,,,,6.0,2.0,4.0,,,3.0,,,,,,,,,,,,,,,
10411650,home,Lecce,Morten Hjulmand,Morten,Hjulmand,hjulmand-morten,M. Hjulmand,M,42,185,4443,M,859917,EUR,930268800,M,42,42,False,48.0,38.0,7.0,6.0,18.0,19.0,20.0,30.0,,14.0,,,,,,90.0,59.0,6.2,14.0,0.0,0.0,0.0419724,0,,1.0,,3.0,,15.0,3.0,4.0,,,2.0,1.0,,1.0,,,7.0,,2.0,,,True,1.0,,,,,,,,,
10411650,home,Lecce,Joan González,,,joan-gonzalez,J. González,M,,190,178,M,1137730,EUR,1012521600,M,16,16,False,25.0,16.0,2.0,,5.0,10.0,11.0,16.0,2.0,6.0,,,,,,67.0,40.0,6.5,13.0,0.0,0.0,0.00759025,0,,1.0,,1.0,1.0,3.0,5.0,1.0,1.0,,,3.0,3.0,2.0,,,1.0,,1.0,,,,,,,,,,,,,
10411650,home,Lecce,Gabriel Strefezza,,,gabriel-strefezza,G. Strefezza,M,7,168,2181,M,877201,EUR,861321600,F,27,27,False,20.0,17.0,3.0,2.0,1.0,1.0,17.0,23.0,1.0,5.0,,,,,,74.0,45.0,6.3,16.0,0.0715,0.0,0.131527,2,,4.0,1.0,1.0,,10.0,3.0,1.0,3.0,,,1.0,1.0,3.0,1.0,,3.0,,2.0,,3.0,,3.0,1.0,1.0,,,,,,,
10411650,home,Lecce,Lorenzo Colombo,,,lorenzo-colombo,L. Colombo,F,29,183,2440,M,930191,EUR,1015545600,F,9,9,False,10.0,8.0,,,2.0,3.0,6.0,8.0,,2.0,,,,,,67.0,28.0,6.6,10.0,0.0527,0.0262,0.0282452,1,,1.0,,5.0,2.0,11.0,6.0,,8.0,4.0,,,,2.0,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,
10411650,home,Lecce,Federico Di Francesco,,,federico-di-francesco,F. D. Francesco,M,94,171,208,M,320979,EUR,771552000,F,11,11,False,21.0,15.0,,,3.0,3.0,12.0,22.0,,4.0,,,,,,88.0,34.0,6.9,12.0,0.0519,0.0286,0.062648,1,,4.0,,1.0,1.0,2.0,3.0,,2.0,2.0,,,,1.0,,,,,,1.0,1.0,,1.0,,,2.0,,,,,,
10411650,home,Lecce,Kristoffer Askildsen,,,askildsen-kristoffer,K. Askildsen,M,19,190,141,M,954855,EUR,978998400,M,7,7,True,11.0,8.0,2.0,1.0,1.0,2.0,7.0,9.0,,2.0,,,,,,23.0,13.0,6.5,5.0,0.0,0.0,0.00471935,0,,,,1.0,1.0,2.0,1.0,,,,,,,2.0,,,1.0,,,,1.0,,,,,,,,,,,
10411650,home,Lecce,Joel Voelkerling Persson,,,joel-voelkerling-persson,J. V. Persson,F,34,194,90,M,1087744,EUR,1042588800,F,31,31,True,6.0,5.0,,,2.0,3.0,3.0,3.0,,1.0,,,,,,23.0,9.0,6.5,3.0,0.0,0.0,0.00498136,0,,,,,,1.0,1.0,,,,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,
10411650,home,Lecce,Lameck Banda,,,lameck-banda,L. Banda,M,19,165,4769,M,911350,EUR,980726400,M,22,22,True,10.0,9.0,,,1.0,1.0,8.0,11.0,,,,,,,,16.0,17.0,6.4,5.0,0.09,0.0,0.00789541,2,,2.0,,,,3.0,1.0,1.0,2.0,1.0,,,,1.0,1.0,,1.0,lameckbanda.10,,,,,,1.0,,,,,,,,
10411650,home,Lecce,Giuseppe Pezzella,,,giuseppe-pezzella,G. Pezzella,M,3,187,619,M,814589,EUR,880761600,D,97,97,True,10.0,4.0,3.0,,,3.0,4.0,7.0,,2.0,,,,,,16.0,17.0,5.9,9.0,0.0,0.0,0.00504142,0,,,,,,4.0,,1.0,,,,,,3.0,,,3.0,,,,,,,,,,,,,,,
10411650,home,Lecce,Rémi Oudin,,,remi-oudin,R. Oudin,M,28,185,292,M,842709,EUR,848275200,F,28,28,True,5.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,,2.0,,,,,,8.0,7.0,6.6,3.0,0.0,0.0,9.701e-05,0,,,,,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10411650,home,Lecce,Marco Bleve,,,marco-bleve,M. Bleve,G,1,184,60,M,307036,EUR,813974400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411650,home,Lecce,Federico Brancolini,,,federico-brancolini,F. Brancolini,G,12,192,112,M,848420,EUR,995068800,G,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411650,home,Lecce,Tommaso Cassandro,,,tommaso-cassandro,T. Cassandro,D,84,185,120,M,929775,EUR,947376000,D,84,84,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411650,home,Lecce,Pietro Ceccaroni,,,pietro-ceccaroni,P. Ceccaroni,D,32,188,139,M,373724,EUR,819504000,D,18,18,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411650,home,Lecce,Mats Lemmens,,,mats-lemmens,M. Lemmens,D,83,184,74,M,1137727,EUR,1015718400,D,83,83,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411650,home,Lecce,Simone Romagnoli,,,simone-romagnoli,S. Romagnoli,D,4,193,92,M,111487,EUR,634521600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411650,home,Lecce,Alessandro Tuia,,,alessandro-tuia,A. Tuia,D,13,183,77,M,41468,EUR,644803200,D,13,13,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411650,home,Lecce,Þórir Jóhann Helgason,,,thorir-johann-helgason,J. T. Helgason,M,14,187,318,M,886628,EUR,970099200,M,14,14,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411650,home,Lecce,Assan Ceesay,,,assan-ceesay,A. Ceesay,F,,188,448,M,842158,EUR,763862400,F,77,77,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
