match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_wasFouled,stat_fouls,player_sofascoreId,captain,stat_unsuccessfulTouch,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,player_firstName,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_keyPass,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_shotOffTarget,stat_penaltyFaced,stat_penaltyConceded
12624985,home,Al-Qadsiah,Koen Casteels,koen-casteels,K. Casteels,G,1,197,1420,M,70987,EUR,709430400,G,1,1,False,35.0,26.0,13.0,4.0,0.0,24.0,27.0,2.0,8.0,1.0,12.0,2.0,3.0,4.0,90.0,51.0,7.7,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624985,home,Al-Qadsiah,Jehad Thakri,thakri-jehad,J. Thakri,D,4,184,259,M,1845169,EUR,995673600,D,4,4,False,61.0,54.0,6.0,2.0,0.0,41.0,46.0,13.0,15.0,2.0,7.0,,,,90.0,71.0,7.2,7.0,0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12624985,home,Al-Qadsiah,Nacho Fernández,nacho-fernandez,N. Fernández,D,6,180,14931,M,69404,EUR,632620800,D,6,6,False,72.0,68.0,3.0,1.0,0.0,60.0,62.0,8.0,10.0,2.0,4.0,,,,90.0,80.0,6.8,5.0,0,5.0,1.0,6.0,1.0,,,1.0,,1.0,nachofdez90,True,1.0,,,,,,,,,,,,,,,,,,,
12624985,home,Al-Qadsiah,Gastón Álvarez,gaston-alvarez,G. Álvarez,D,17,184,492,M,980578,EUR,953856000,D,17,17,False,59.0,54.0,1.0,,0.0,43.0,47.0,11.0,12.0,,5.0,,,,90.0,69.0,6.9,7.0,0,2.0,,4.0,3.0,,,1.0,,1.0,,,2.0,1.0,1.0,3.0,2.0,,,,,,,,,,,,,,,
12624985,home,Al-Qadsiah,Mohammed Abu Al-Shamat,mohammed-waheeb-abu-al-shamat,M. A. Al-Shamat,M,2,170,199,M,1804369,EUR,1029024000,M,2,2,False,40.0,35.0,5.0,3.0,0.0,22.0,23.0,14.0,21.0,3.0,2.0,,,,70.0,67.0,6.9,15.0,0,1.0,,5.0,4.0,2.0,1.0,2.0,2.0,1.0,,,4.0,,,1.0,1.0,Mohammed Waheeb Abu Al-Shamat,4.0,1.0,2.0,1.0,,,,,,,,,,
12624985,home,Al-Qadsiah,Nahitan Nández,nahitan-nandez,N. Nandez,M,8,175,1910,M,589620,EUR,820108800,M,8,8,False,63.0,53.0,5.0,3.0,0.0,37.0,39.0,16.0,25.0,,4.0,,,,90.0,71.0,6.8,13.0,0,,1.0,2.0,3.0,1.0,,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,
12624985,home,Al-Qadsiah,Ezequiel Fernández,ezequiel-fernandez,E. Fernández,M,6,178,5873,M,1003012,EUR,1027555200,M,5,5,False,51.0,44.0,2.0,1.0,0.0,27.0,30.0,18.0,22.0,1.0,5.0,,,,90.0,65.0,7.1,8.0,0,3.0,,4.0,6.0,1.0,1.0,,3.0,1.0,equifernandez,,1.0,,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,
12624985,home,Al-Qadsiah,Turki Al-Ammar,turki-al-ammar,T. Al-Ammar,M,7,170,151,M,965177,EUR,938044800,M,7,7,False,31.0,29.0,3.0,3.0,0.0,16.0,16.0,13.0,17.0,,5.0,,,,70.0,51.0,8.1,8.0,2,,1.0,3.0,7.0,4.0,3.0,,1.0,1.0,,,2.0,1.0,,2.0,2.0,,2.0,,,1.0,,2.0,1.0,1.0,,,,,,
12624985,home,Al-Qadsiah,Cameron Puertas,cameron-puertas,C. Puertas,M,18,178,1147,M,916176,EUR,903398400,F,88,88,False,52.0,47.0,1.0,,0.0,25.0,25.0,23.0,30.0,,4.0,,,,87.0,66.0,6.6,10.0,3,,,7.0,2.0,1.0,,1.0,,5.0,,,2.0,1.0,,2.0,1.0,,3.0,1.0,,,,2.0,,,1.0,1.0,,,,
12624985,home,Al-Qadsiah,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,P. Aubameyang,F,17,187,49593,M,51498,EUR,614131200,F,10,10,False,27.0,23.0,,,0.0,8.0,8.0,17.0,22.0,2.0,,,,,90.0,39.0,7.5,9.0,1,,,3.0,1.0,1.0,,,1.0,1.0,Auba,,1.0,,,,,,3.0,2.0,1.0,2.0,,1.0,1.0,,,,1.0,,,
12624985,home,Al-Qadsiah,Julián Quiñones,julian-quinones,J. Quiñones,F,33,180,6539,M,843114,EUR,859161600,F,33,33,False,11.0,9.0,2.0,1.0,1.0,,,9.0,12.0,,,,,,89.0,22.0,6.8,10.0,2,,,3.0,,,,,,,julianquinones33,,4.0,,,,,,1.0,,3.0,2.0,,,,,1.0,1.0,1.0,1.0,,
12624985,home,Al-Qadsiah,Mohammed Qassem,mohammed-qassem,M. Qassem,D,24,176,146,M,540426,EUR,790473600,D,24,24,True,13.0,10.0,,,0.0,6.0,7.0,5.0,8.0,,2.0,,,,20.0,20.0,6.6,5.0,0,,,2.0,,,,1.0,,1.0,,,1.0,1.0,,,,,2.0,1.0,,,,,,,,,,,,
12624985,home,Al-Qadsiah,Ali Hazazi,ali-hazazi,A. Hazazi,M,11,185,62,M,818699,EUR,761529600,M,11,11,True,19.0,17.0,1.0,,0.0,7.0,8.0,10.0,11.0,,2.0,,,,20.0,24.0,6.8,2.0,0,,,2.0,5.0,2.0,2.0,,1.0,2.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,
12624985,home,Al-Qadsiah,Husain Al-Qahtani,husain-al-monassar,H. Al-Qahtani,M,52,177,32,M,893218,EUR,787881600,M,15,15,True,7.0,7.0,,,0.0,3.0,3.0,4.0,4.0,,,,,,9.0,7.0,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624985,home,Al-Qadsiah,Abdulaziz Al-Othman,abdulaziz-al-othman,A. Al-Othman,F,91,182,92,M,1884430,EUR,1073001600,F,66,66,True,1.0,1.0,,,0.0,1.0,1.0,,,,1.0,,,,1.0,1.0,,,0,,,,,,,,,,,,,,,,,Abdulaziz Al-Othman,,,,,,,,,,,,,,
12624985,home,Al-Qadsiah,Ahmed Al-Kassar,ahmed-al-kassar,A. Al-Kassar,G,28,187,128,M,818749,EUR,673660800,G,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624985,home,Al-Qadsiah,Abdullah Hassoun,abdullah-hassoun,A. Hassoun,D,17,177,31,M,983081,EUR,858729600,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624985,home,Al-Qadsiah,Qasim Lajami,qasim-al-oujami,Q. Lajami,D,87,178,103,M,818668,EUR,830390400,D,87,87,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624985,home,Al-Qadsiah,Abdulrahman Al Dosari,abdulrahman-al-dosari,A. A. Dosari,M,39,178,33,M,832313,EUR,875145600,M,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624985,home,Al-Qadsiah,Haitham Mohammed Asiri,asiri-haitham-mohammed,H. M. Asiri,F,19,173,106,M,1118489,EUR,993945600,F,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624985,away,Al-Fayha,Orlando Mosquera,orlando-mosquera,O. Mosquera,G,52,191,495,M,886041,EUR,788313600,G,52,52,False,31.0,19.0,23.0,11.0,0.0,16.0,20.0,3.0,11.0,,6.0,,2.0,3.0,90.0,39.0,6.9,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
12624985,away,Al-Fayha,Mohammed Al Baqawi,mohammed-al-baqawi,M. A. Baqawi,D,22,170,21,M,893199,EUR,805507200,D,22,22,False,44.0,33.0,5.0,3.0,0.0,23.0,27.0,10.0,17.0,1.0,2.0,,,,90.0,62.0,6.3,17.0,0,1.0,,6.0,2.0,,,,,1.0,,True,4.0,3.0,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,
12624985,away,Al-Fayha,Chris Smalling,chris-smalling,C. Smalling,D,5,192,1654,M,47741,EUR,627696000,D,5,5,False,38.0,33.0,6.0,4.0,0.0,27.0,28.0,6.0,10.0,2.0,,,,,90.0,43.0,6.4,5.0,1,,1.0,1.0,2.0,,,,,2.0,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,1.0
