match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_possessionLostCtrl,stat_keyPass,captain,stat_fouls,player_firstName,player_lastName,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_challengeLost,stat_wonContest,stat_dispossessed,player_sofascoreId,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_totalOffside
12437679,home,Real Valladolid,Eray Cömert,eray-comert,E. Cömert,D,24,183.0,508,M,814023,EUR,886550400,D,15,15,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437679,home,Real Valladolid,Mario Martín,martin-mario,M. Martín,M,6,177.0,16546,M,1154549,EUR,1078444800,M,12,12,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437679,home,Real Valladolid,Darwin Machís,darwin-machis,D. Machís,F,11,174.0,1580,M,252863,EUR,729043200,F,18,18,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437679,away,Leganés,Juan Soriano,juan-soriano,J. Soriano,G,1,186.0,154,M,547246,EUR,872294400,G,1,1,False,26.0,9.0,23.0,6.0,0.0,3.0,3.0,6.0,23.0,14.0,2.0,90.0,35.0,7.3,0.00167506,0,0.4378,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,3.0,2.0,
12437679,away,Leganés,Valentin Rosier,valentin-rosier,V. Rosier,D,19,175.0,797,M,842419,EUR,840412800,D,12,12,False,18.0,12.0,2.0,,0.0,5.0,9.0,7.0,9.0,3.0,,90.0,46.0,7.2,0.0105399,0,,,,1.0,,7.0,5.0,2.0,3.0,3.0,1.0,1.0,9.0,1.0,,2.0,,,,,2.0,2.0,,3.0,2.0,1.0,,,,,,,,
12437679,away,Leganés,Jorge Sáenz,jorge-saenz,J. Sáenz,D,3,192.0,188,M,592098,EUR,848188800,D,3,3,False,60.0,52.0,12.0,5.0,0.0,39.0,40.0,13.0,20.0,1.0,,90.0,68.0,7.1,0.0102973,0,,,,3.0,2.0,5.0,4.0,,5.0,,,,8.0,,,2.0,,,,,2.0,2.0,,,,,,,,,,,,
12437679,away,Leganés,Sergio González,sergio-gonzalez,S. González,D,4,186.0,271,M,377234,EUR,703728000,D,6,6,False,48.0,45.0,4.0,2.0,0.0,39.0,40.0,6.0,8.0,1.0,,90.0,57.0,6.9,0.00219727,0,,,,3.0,,5.0,2.0,,5.0,,,1.0,3.0,1.0,True,2.0,,,,,1.0,1.0,,,,,,,,,,,,1.0
12437679,away,Leganés,Javier Hernández,javier-hernandez,J. Hernández,D,26,181.0,457,M,1031658,EUR,894067200,D,20,20,False,34.0,28.0,7.0,3.0,0.0,11.0,11.0,17.0,26.0,2.0,,90.0,58.0,7.0,0.00602727,1,,3.0,,,2.0,6.0,3.0,,4.0,2.0,1.0,,12.0,,,4.0,,,1.0,,1.0,1.0,0.0628,1.0,,1.0,,,,,,,,
12437679,away,Leganés,Yvan Neyou,yvan-neyou,Y. Neyou,M,5,180.0,972,M,869931,EUR,852249600,M,17,17,False,41.0,39.0,3.0,3.0,0.0,23.0,24.0,16.0,17.0,7.0,,85.0,53.0,6.9,0.0112168,2,,,,,,5.0,5.0,3.0,2.0,1.0,,2.0,3.0,,,2.0,,,1.0,,,,0.0237,2.0,3.0,1.0,,,,1.0,,,,
12437679,away,Leganés,Seydouba Cisse,seydouba-cisse,S. Cisse,M,8,172.0,3843,M,906065,EUR,981763200,M,8,8,False,29.0,28.0,,,0.0,13.0,13.0,15.0,17.0,1.0,,66.0,39.0,6.6,0.00671509,0,,1.0,,,1.0,5.0,3.0,1.0,1.0,,1.0,1.0,6.0,1.0,,1.0,,,,,1.0,1.0,,1.0,,2.0,seydoubacisse32,,,,,,,
12437679,away,Leganés,Juan Cruz,juan-cruz,J. Cruz,M,10,179.0,541,M,936234,EUR,956620800,M,11,11,False,22.0,15.0,1.0,,0.0,3.0,3.0,13.0,21.0,4.0,,66.0,36.0,6.7,0.105272,0,,2.0,1.0,,,5.0,2.0,1.0,2.0,1.0,,,11.0,1.0,,2.0,,,,,1.0,,,1.0,1.0,3.0,,,,,,,,
12437679,away,Leganés,Julián Chicco,julian-chicco,J. Chicco,M,14,181.0,173,M,822594,EUR,884649600,M,24,24,False,18.0,16.0,1.0,,0.0,8.0,8.0,8.0,10.0,2.0,,71.0,30.0,6.8,0.0068206,0,,,,1.0,,4.0,6.0,1.0,,1.0,2.0,1.0,6.0,,,,Julián,Chicco,,,4.0,3.0,,1.0,1.0,2.0,,,,,,,,
12437679,away,Leganés,Enric Franquesa,enric-franquesa,E. Franquesa,D,15,174.0,189,M,885259,EUR,856915200,M,15,15,False,9.0,9.0,,,0.0,1.0,1.0,8.0,8.0,,,45.0,11.0,6.6,0.00326926,0,,,,,,1.0,1.0,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,
12437679,away,Leganés,Miguel de la Fuente,miguel-de-la-fuente,M. d. l. Fuente,F,24,182.0,395,M,914212,EUR,936316800,F,9,9,False,9.0,6.0,,,0.0,1.0,1.0,5.0,8.0,2.0,,90.0,22.0,6.1,0.0101814,1,,,,2.0,,9.0,1.0,3.0,,,2.0,1.0,10.0,,,1.0,,,,,,,0.0201,1.0,,2.0,,,,1.0,,,,1.0
12437679,away,Leganés,Óscar Rodríguez,oscar-rodriguez,Ó. Rodríguez,M,14,174.0,618,M,794948,EUR,898992000,M,7,7,True,17.0,12.0,1.0,,0.0,5.0,5.0,7.0,14.0,2.0,,45.0,30.0,7.0,0.0770184,2,,2.0,,2.0,,4.0,5.0,4.0,,,1.0,2.0,11.0,1.0,,1.0,,,1.0,,,,0.0449,,3.0,1.0,,1.0,0.0186,,,,,
12437679,away,Leganés,Roberto López,roberto-lopez,R. López,M,14,178.0,200,M,958018,EUR,956534400,M,21,21,True,9.0,8.0,,,0.0,3.0,4.0,6.0,8.0,1.0,,24.0,14.0,6.7,0.0494721,1,,3.0,1.0,,,,,,1.0,,,,3.0,,,,,,1.0,,,,0.0269,,,,,,,,,,,
12437679,away,Leganés,Darko Brašanac,darko-brasanac,D. Brašanac,M,5,178.0,208,M,94539,EUR,697852800,M,14,14,True,7.0,6.0,,,0.0,4.0,4.0,2.0,3.0,,,24.0,9.0,6.6,0.00168978,0,,,,1.0,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12437679,away,Leganés,Munir El Haddadi,munir-el-haddadi,M. E. Haddadi,F,17,175.0,3412,M,350170,EUR,809913600,F,23,23,True,6.0,4.0,1.0,,0.0,3.0,4.0,1.0,3.0,4.0,,19.0,10.0,6.5,0.00126723,0,,1.0,,1.0,1.0,2.0,2.0,1.0,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,
12437679,away,Leganés,Renato Tapia,renato-tapia,R. Tapia,M,13,185.0,3151,M,352376,EUR,806889600,M,5,5,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,,11.0,5.0,6.5,0.00056448,0,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
12437679,away,Leganés,Alvin Abajas,alvin,A. Abajas,G,1,186.0,34,M,1513618,EUR,1052697600,G,36,36,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437679,away,Leganés,Marko Dmitrović,marko-dmitrovic,M. Dmitrović,G,13,194.0,1184,M,94527,EUR,696211200,G,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437679,away,Leganés,Adrià Altimira,altimira-adria,A. Altimira,D,2,170.0,365,M,980732,EUR,985737600,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437679,away,Leganés,Jackson Porozo,jackson-porozo,J. Porozo,D,12,192.0,728,M,978518,EUR,965347200,D,4,4,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437679,away,Leganés,Aritz Arambarri,aritz-arambarri,A. Arambarri,D,4,186.0,41,M,992397,EUR,886204800,D,22,22,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437679,away,Leganés,Diego García,diego-garcia,D. Garcia,F,19,188.0,234,M,1121475,EUR,956016000,F,19,19,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Diego Garcia,,,,,,,,,,,,,,,,,
12437679,away,Leganés,Dani Raba,dani-raba,D. Raba,F,19,184.0,999,M,873947,EUR,814924800,F,10,10,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
